Time,Huro_Yaw,Huro_Roll,Huro_Pitch,XSens_Yaw,XSens_Roll,XSens_Pitch,Base_Yaw,Base_Roll,Base_Pitch,Diff_Yaw,Diff_Roll,Diff_Pitch,
07.10 19:21:40:091,130.27483,-5.99735,2.81238,-27.26675,-0.22150,0.09429,-157.71248,5.77571,-2.62193,0.17090,0.00014,-0.09615,
07.10 19:21:40:140,132.45361,-5.24166,2.94681,-23.66714,0.44194,0.04662,-157.71248,5.77571,-2.62193,1.59172,-0.09211,-0.27826,
07.10 19:21:40:190,136.94774,-4.74635,3.07069,-19.64208,0.41878,-0.19988,-157.71248,5.77571,-2.62193,1.12265,-0.61058,-0.64863,
07.10 19:21:40:233,141.67062,-4.17480,3.44177,-14.64353,0.58166,-0.07648,-157.71248,5.77571,-2.62193,1.39833,-1.01924,-0.89632,
07.10 19:21:40:284,147.20815,-3.56144,3.87140,-8.76332,0.62587,-0.00147,-157.71248,5.77571,-2.62193,1.74101,-1.58839,-1.25093,
07.10 19:21:40:334,154.12248,-2.77905,4.48574,-1.73876,0.68081,0.32630,-157.71248,5.77571,-2.62193,1.85123,-2.31584,-1.53751,
07.10 19:21:40:385,161.51521,-2.16816,4.96333,5.89867,0.38876,0.38731,-157.71248,5.77571,-2.62193,2.09593,-3.21878,-1.95409,
07.10 19:21:40:433,171.22823,-1.14708,5.42361,14.06343,0.36626,0.63953,-157.71248,5.77571,-2.62193,0.54768,-4.26237,-2.16215,
07.10 19:21:40:483,179.02968,-0.30009,5.63775,21.91865,0.30021,0.79583,-157.71248,5.77571,-2.62193,0.60146,-5.17541,-2.21998,
07.10 19:21:40:533,-173.75836,0.56794,5.85927,29.16486,0.33153,1.09785,-157.71248,5.77571,-2.62193,360.63568,-6.01212,-2.13949,
07.10 19:21:40:604,-166.52747,2.08653,5.85268,36.30529,0.96612,1.28593,-157.71248,5.77571,-2.62193,360.54523,-6.89611,-1.94482,
07.10 19:21:40:649,-161.41345,3.23916,6.32600,42.48981,1.50451,2.15312,-157.71248,5.77571,-2.62193,361.61572,-7.51036,-1.55094,
07.10 19:21:40:699,-155.00032,4.07673,6.31945,47.79272,1.55187,2.23026,-157.71248,5.77571,-2.62193,360.50552,-8.30057,-1.46726,
07.10 19:21:40:752,-148.33789,4.37089,5.31397,54.59644,1.21463,1.55867,-157.71248,5.77571,-2.62193,360.64679,-8.93196,-1.13337,
07.10 19:21:40:803,-142.35953,4.19951,4.82620,60.47491,0.47542,1.50200,-157.71248,5.77571,-2.62193,360.54694,-9.49980,-0.70227,
07.10 19:21:40:856,-138.92482,4.39950,4.59485,63.64712,0.35211,1.57312,-157.71248,5.77571,-2.62193,360.28442,-9.82310,-0.39979,
07.10 19:21:40:903,-136.96841,4.65551,4.82201,65.51657,0.50194,1.96965,-157.71248,5.77571,-2.62193,360.19745,-9.92927,-0.23043,
07.10 19:21:40:953,-136.50476,4.94328,4.83127,65.90558,0.78030,2.02652,-157.71248,5.77571,-2.62193,360.12280,-9.93869,-0.18282,
07.10 19:21:41:004,-136.48759,4.99812,4.89687,65.91418,0.89660,2.14147,-157.71248,5.77571,-2.62193,360.11426,-9.87723,-0.13346,
07.10 19:21:41:054,-136.50984,5.19773,4.92298,65.89993,1.15429,2.20459,-157.71248,5.77571,-2.62193,360.12225,-9.81915,-0.09645,
07.10 19:21:41:103,-136.51961,5.24162,4.94689,65.89144,1.22558,2.25892,-157.71248,5.77571,-2.62193,360.12354,-9.79174,-0.06603,
07.10 19:21:41:149,-136.64622,5.19089,4.93892,65.72729,1.17488,2.23161,-157.71248,5.77571,-2.62193,360.08600,-9.79171,-0.08538,
07.10 19:21:41:199,-137.75252,4.93187,4.80594,64.52140,0.95979,1.97851,-157.71248,5.77571,-2.62193,359.98639,-9.74778,-0.20550,
07.10 19:21:41:253,-141.03915,4.20820,5.04056,60.93294,0.47217,1.94996,-157.71248,5.77571,-2.62193,359.68457,-9.51174,-0.46866,
07.10 19:21:41:303,-145.11862,3.43267,5.26167,56.83900,0.16270,1.94523,-157.71248,5.77571,-2.62193,359.67010,-9.04568,-0.69450,
07.10 19:21:41:352,-149.00720,3.02521,5.53166,51.72060,0.12298,2.01141,-157.71248,5.77571,-2.62193,358.44028,-8.67794,-0.89831,
07.10 19:21:41:402,-157.00337,1.94833,5.99690,44.58843,-0.13386,1.97247,-157.71248,5.77571,-2.62193,359.30426,-7.85789,-1.40250,
07.10 19:21:41:456,-165.94191,0.79176,6.25555,35.42154,-0.35681,1.82817,-157.71248,5.77571,-2.62193,359.07593,-6.92428,-1.80545,
07.10 19:21:41:505,-175.58574,-0.41657,6.09236,25.63568,-0.53462,1.41652,-157.71248,5.77571,-2.62193,358.93390,-5.89376,-2.05391,
07.10 19:21:41:553,173.97433,-2.47560,5.34593,15.31789,-1.34936,0.61925,-157.71248,5.77571,-2.62193,-0.94395,-4.64947,-2.10475,
07.10 19:21:41:603,163.37741,-4.11573,4.63198,4.64056,-1.67534,0.15079,-157.71248,5.77571,-2.62193,-1.02437,-3.33532,-1.85925,
07.10 19:21:41:656,154.42244,-4.15546,4.44991,-4.20505,-0.69364,0.32987,-157.71248,5.77571,-2.62193,-0.91501,-2.31388,-1.49811,
07.10 19:21:41:700,148.03932,-4.94100,3.92163,-11.47998,-0.98729,0.11916,-157.71248,5.77571,-2.62193,-1.80682,-1.82199,-1.18054,
07.10 19:21:41:749,141.38261,-5.34003,3.43038,-16.76294,-0.75871,0.09966,-157.71248,5.77571,-2.62193,-0.43307,-1.19439,-0.70879,
07.10 19:21:41:803,137.17824,-5.56200,3.15194,-20.83044,-0.48707,0.18411,-157.71248,5.77571,-2.62193,-0.29620,-0.70078,-0.34590,
07.10 19:21:41:851,133.98918,-5.50718,2.86168,-23.97433,-0.23887,0.14369,-157.71248,5.77571,-2.62193,-0.25104,-0.50739,-0.09606,
07.10 19:21:41:903,131.00247,-5.56324,2.63753,-26.86086,-0.00584,0.19914,-157.71248,5.77571,-2.62193,-0.15086,-0.21830,0.18354,
07.10 19:21:41:952,128.66350,-5.20958,2.44488,-29.14462,0.50321,0.23089,-157.71248,5.77571,-2.62193,-0.09563,-0.06292,0.40794,
07.10 19:21:42:005,126.73512,-5.31716,2.28559,-31.06971,0.48395,0.28105,-157.71248,5.77571,-2.62193,-0.09235,0.02540,0.61739,
07.10 19:21:42:054,125.31551,-5.49508,2.07207,-32.28308,0.30896,0.11425,-157.71248,5.77571,-2.62193,0.11389,0.02833,0.66412,
07.10 19:21:42:103,125.24210,-5.47712,1.89578,-32.33775,0.20670,-0.05648,-157.71248,5.77571,-2.62193,0.13264,-0.09188,0.66967,
07.10 19:21:42:152,125.37650,-5.52933,1.81939,-32.11733,0.13335,-0.12442,-157.71248,5.77571,-2.62193,0.21864,-0.11303,0.67812,
07.10 19:21:42:202,125.61812,-5.41819,1.73119,-31.95675,0.14628,-0.22145,-157.71248,5.77571,-2.62193,0.13760,-0.21124,0.66929,
07.10 19:21:42:253,124.99142,-5.61167,1.78205,-32.86486,0.06466,-0.08894,-157.71248,5.77571,-2.62193,-0.14380,-0.09937,0.75094,
07.10 19:21:42:299,121.48218,-5.81827,1.62453,-36.94967,0.11633,0.11036,-157.71248,5.77571,-2.62193,-0.71938,0.15889,1.10777,
07.10 19:21:42:353,114.69074,-6.21347,1.19197,-44.41072,0.13271,0.35135,-157.71248,5.77571,-2.62193,-1.38898,0.57048,1.78131,
07.10 19:21:42:403,106.96836,-6.58053,0.56177,-54.58187,0.05428,0.53174,-157.71248,5.77571,-2.62193,-3.83775,0.85910,2.59190,
07.10 19:21:42:452,94.29454,-6.90654,-0.43620,-65.18128,-0.02571,0.88117,-157.71248,5.77571,-2.62193,-1.76335,1.10512,3.93931,
07.10 19:21:42:502,84.41720,-6.62380,-1.06351,-74.92060,0.44866,1.29968,-157.71248,5.77571,-2.62193,-1.62532,1.29676,4.98512,
07.10 19:21:42:552,76.36987,-5.56919,-2.06412,-82.87682,1.42165,1.24491,-157.71248,5.77571,-2.62193,-1.53421,1.21513,5.93097,
07.10 19:21:42:604,68.59408,-4.47400,-2.83478,-90.42763,2.16147,1.32285,-157.71248,5.77571,-2.62193,-1.30922,0.85976,6.77956,
07.10 19:21:42:654,61.95469,-3.76207,-3.27306,-97.02634,2.39983,1.55693,-157.71248,5.77571,-2.62193,-1.26855,0.38620,7.45193,
07.10 19:21:42:703,55.84240,-3.56766,-3.46596,-103.04238,2.25279,1.93094,-157.71248,5.77571,-2.62193,-1.17230,0.04474,8.01883,
07.10 19:21:42:749,51.88954,-3.33735,-3.58712,-107.35706,2.41037,2.14583,-157.71248,5.77571,-2.62193,-1.53412,-0.02798,8.35488,
07.10 19:21:42:799,47.65206,-2.11356,-3.71433,-110.74438,3.32264,2.40626,-157.71248,5.77571,-2.62193,-0.68396,-0.33950,8.74252,
07.10 19:21:42:853,44.28210,-1.33734,-3.58093,-114.07006,3.64437,2.84435,-157.71248,5.77571,-2.62193,-0.63968,-0.79399,9.04722,
07.10 19:21:42:903,41.06536,-1.49690,-3.21390,-117.29435,2.96162,3.45394,-157.71248,5.77571,-2.62193,-0.64723,-1.31718,9.28978,
07.10 19:21:42:953,39.47574,-2.26388,-3.41022,-118.22495,1.73011,3.15417,-157.71248,5.77571,-2.62193,0.01180,-1.78172,9.18633,
07.10 19:21:43:005,39.50036,-3.31837,-2.98924,-118.27078,1.07203,3.46321,-157.71248,5.77571,-2.62193,-0.05867,-1.38531,9.07439,
07.10 19:21:43:052,39.49293,-3.65527,-2.92267,-118.30975,0.73408,3.56303,-157.71248,5.77571,-2.62193,-0.09019,-1.38636,9.10763,
07.10 19:21:43:102,39.36830,-3.70212,-2.94759,-118.41859,0.65859,3.54646,-157.71248,5.77571,-2.62193,-0.07440,-1.41500,9.11598,
07.10 19:21:43:155,39.38703,-3.79415,-2.91538,-118.38297,0.64387,3.59249,-157.71248,5.77571,-2.62193,-0.05751,-1.33769,9.12980,
07.10 19:21:43:202,39.49354,-3.62592,-2.86071,-118.28947,0.84103,3.63031,-157.71248,5.77571,-2.62193,-0.07053,-1.30876,9.11295,
07.10 19:21:43:254,40.23833,-3.42436,-2.87291,-117.52277,1.09963,3.57074,-157.71248,5.77571,-2.62193,-0.04861,-1.25171,9.06559,
07.10 19:21:43:299,42.54644,-3.28980,-2.72745,-115.09803,1.31958,3.53654,-157.71248,5.77571,-2.62193,0.06801,-1.16633,8.88592,
07.10 19:21:43:350,46.20029,-3.04567,-2.59702,-110.29937,1.93620,3.38560,-157.71248,5.77571,-2.62193,1.21281,-0.79384,8.60456,
07.10 19:21:43:399,53.47719,-3.46667,-1.95365,-104.04488,1.74411,3.47667,-157.71248,5.77571,-2.62193,0.19041,-0.56492,8.05225,
07.10 19:21:43:452,60.81270,-4.84234,-0.98718,-96.53336,0.82639,3.72718,-157.71248,5.77571,-2.62193,0.36641,-0.10697,7.33630,
07.10 19:21:43:502,69.29300,-5.31652,-0.84789,-87.89611,0.72042,3.04185,-157.71248,5.77571,-2.62193,0.52336,0.26123,6.51167,
07.10 19:21:43:552,77.13638,-5.32663,-0.96901,-78.26320,1.26075,1.86474,-157.71248,5.77571,-2.62193,2.31290,0.81168,5.45568,
07.10 19:21:43:602,88.84250,-5.49036,-0.55628,-68.41949,1.20223,1.46191,-157.71248,5.77571,-2.62193,0.45049,0.91689,4.64012,
07.10 19:21:43:652,97.78121,-5.03457,-0.03818,-59.38769,1.52363,1.06053,-157.71248,5.77571,-2.62193,0.54358,0.78249,3.72065,
07.10 19:21:43:703,104.89240,-5.30067,0.46620,-50.68213,1.21740,0.77571,-157.71248,5.77571,-2.62193,2.13795,0.74237,2.93144,
07.10 19:21:43:753,114.13818,-5.10907,1.08552,-43.13847,1.05896,0.58580,-157.71248,5.77571,-2.62193,0.43584,0.39232,2.12221,
07.10 19:21:43:802,121.00795,-4.96544,1.59298,-36.23543,0.93276,0.47806,-157.71248,5.77571,-2.62193,0.46910,0.12249,1.50701,
07.10 19:21:43:850,126.21393,-4.98524,1.91755,-31.03329,0.53502,0.33890,-157.71248,5.77571,-2.62193,0.46526,-0.25545,1.04329,
07.10 19:21:43:899,130.07594,-4.98661,2.18315,-27.39417,0.32194,0.29806,-157.71248,5.77571,-2.62193,0.24236,-0.46715,0.73684,
07.10 19:21:43:956,132.34543,-5.16255,2.38313,-25.16752,0.00815,0.32672,-157.71248,5.77571,-2.62193,0.19952,-0.60501,0.56552,
07.10 19:21:44:003,133.40543,-5.15560,2.41548,-24.18117,-0.07864,0.26776,-157.71248,5.77571,-2.62193,0.12589,-0.69875,0.47421,
07.10 19:21:44:053,133.63704,-5.12032,2.41173,-23.99348,-0.06648,0.24953,-157.71248,5.77571,-2.62193,0.08195,-0.72186,0.45973,
07.10 19:21:44:102,133.58153,-5.19350,2.33657,-24.08565,-0.14907,0.15722,-157.71248,5.77571,-2.62193,0.04530,-0.73128,0.44259,
07.10 19:21:44:153,133.21677,-4.95875,2.29387,-24.47455,0.11486,0.16905,-157.71248,5.77571,-2.62193,0.02116,-0.70210,0.49711,
07.10 19:21:44:203,132.98140,-4.93706,2.23995,-24.67703,0.12094,0.12567,-157.71248,5.77571,-2.62193,0.05405,-0.71771,0.50765,
07.10 19:21:44:252,133.06908,-4.94929,2.33131,-24.56205,0.13699,0.25952,-157.71248,5.77571,-2.62193,0.08134,-0.68943,0.55014,
07.10 19:21:44:302,134.11098,-4.84382,2.30600,-23.38452,0.11499,0.11920,-157.71248,5.77571,-2.62193,0.21698,-0.81690,0.43513,
07.10 19:21:44:350,137.13260,-4.54826,2.59826,-20.08681,0.20299,0.25575,-157.71248,5.77571,-2.62193,0.49307,-1.02446,0.27942,
07.10 19:21:44:399,142.13480,-4.40063,2.99135,-14.79906,0.05700,0.33514,-157.71248,5.77571,-2.62193,0.77863,-1.31808,-0.03427,
07.10 19:21:44:450,148.46747,-4.15910,3.40461,-8.53277,-0.19940,0.38805,-157.71248,5.77571,-2.62193,0.71223,-1.81601,-0.39463,
07.10 19:21:44:501,155.19560,-3.75632,3.76557,-1.64782,-0.34814,0.44079,-157.71248,5.77571,-2.62193,0.86905,-2.36753,-0.70285,
07.10 19:21:44:552,161.88705,-3.21110,4.03417,5.10941,-0.58411,0.43162,-157.71248,5.77571,-2.62193,0.93483,-3.14871,-0.98062,
07.10 19:21:44:602,167.47382,-2.91459,4.25139,12.01200,-0.74566,0.59444,-157.71248,5.77571,-2.62193,2.25067,-3.60678,-1.03502,
07.10 19:21:44:653,175.66736,-1.91160,4.81614,18.89281,-0.61643,1.02860,-157.71248,5.77571,-2.62193,0.93793,-4.48054,-1.16561,
07.10 19:21:44:705,-176.54056,-0.46162,5.64402,26.91204,0.12319,1.98862,-157.71248,5.77571,-2.62193,361.16507,-5.19089,-1.03347,
07.10 19:21:44:752,-168.73015,1.21411,6.20794,34.75066,0.86695,2.65970,-157.71248,5.77571,-2.62193,361.19330,-6.12287,-0.92631,
07.10 19:21:44:804,-161.12488,1.84017,6.83574,42.09548,0.67802,3.48060,-157.71248,5.77571,-2.62193,360.93286,-6.93785,-0.73320,
07.10 19:21:44:853,-153.73227,2.63442,6.91135,49.56326,0.79348,3.79178,-157.71248,5.77571,-2.62193,361.00800,-7.61664,-0.49763,
07.10 19:21:44:904,-146.68604,3.53487,6.43633,56.54362,1.01127,3.53139,-157.71248,5.77571,-2.62193,360.94214,-8.29931,-0.28301,
07.10 19:21:44:949,-141.92978,4.03794,5.81957,62.07144,1.25102,3.09195,-157.71248,5.77571,-2.62193,361.71368,-8.56262,-0.10568,
07.10 19:21:45:000,-137.10387,4.79294,4.69774,65.71308,1.53958,2.48875,-157.71248,5.77571,-2.62193,360.52942,-9.02907,0.41294,
07.10 19:21:45:053,-134.99683,5.11774,4.76083,67.53444,1.76170,2.70178,-157.71248,5.77571,-2.62193,360.24374,-9.13175,0.56289,
07.10 19:21:45:103,-134.82022,5.09236,4.83849,67.51813,1.71388,2.84679,-157.71248,5.77571,-2.62193,360.05084,-9.15419,0.63024,
07.10 19:21:45:152,-135.17572,4.75108,5.09880,67.05582,1.34249,3.05698,-157.71248,5.77571,-2.62193,359.94403,-9.18430,0.58012,
07.10 19:21:45:202,-136.68652,4.30440,5.28214,65.38558,1.07376,3.10722,-157.71248,5.77571,-2.62193,359.78461,-9.00635,0.44701,
07.10 19:21:45:253,-138.73312,3.82960,5.43059,63.18567,0.76030,3.09706,-157.71248,5.77571,-2.62193,359.63129,-8.84500,0.28840,
07.10 19:21:45:302,-141.24210,3.28693,5.41897,59.64314,0.34084,2.85745,-157.71248,5.77571,-2.62193,358.59772,-8.72179,0.06042,
07.10 19:21:45:354,-147.17810,2.48699,5.60059,54.19358,0.09182,2.71155,-157.71248,5.77571,-2.62193,359.08417,-8.17087,-0.26711,
07.10 19:21:45:402,-154.37659,1.63802,5.95575,46.54074,-0.07956,2.75345,-157.71248,5.77571,-2.62193,358.62982,-7.49329,-0.58036,
07.10 19:21:45:448,-163.77623,0.82582,6.09991,36.71251,-0.03773,2.50600,-157.71248,5.77571,-2.62193,358.20123,-6.63926,-0.97198,
07.10 19:21:45:499,-175.45448,-0.35913,5.77190,25.01208,-0.08461,1.93942,-157.71248,5.77571,-2.62193,358.17905,-5.50119,-1.21054,
07.10 19:21:45:549,169.14626,-2.53928,4.78652,12.10387,-0.65334,1.10590,-157.71248,5.77571,-2.62193,0.67009,-3.88977,-1.05869,
07.10 19:21:45:602,159.16928,-3.96241,3.80040,-0.65763,-1.36275,0.17450,-157.71248,5.77571,-2.62193,-2.11443,-3.17605,-1.00397,
07.10 19:21:45:653,149.81190,-4.80729,3.48958,-11.81284,-1.12696,0.01334,-157.71248,5.77571,-2.62193,-3.91226,-2.09538,-0.85430,
07.10 19:21:45:702,137.98305,-5.52426,2.57958,-21.21096,-0.89078,0.14055,-157.71248,5.77571,-2.62193,-1.48154,-1.14222,0.18291,
07.10 19:21:45:761,130.35529,-5.56535,2.04782,-28.50028,-0.49837,0.24284,-157.71248,5.77571,-2.62193,-1.14308,-0.70873,0.81695,
07.10 19:21:45:802,124.90180,-5.76962,1.72769,-33.64032,-0.32511,0.33393,-157.71248,5.77571,-2.62193,-0.82965,-0.33119,1.22817,
07.10 19:21:45:853,121.61079,-5.74099,1.48256,-36.39400,-0.14029,0.38662,-157.71248,5.77571,-2.62193,-0.29231,-0.17501,1.52599,
07.10 19:21:45:902,120.31599,-5.56054,1.26852,-37.43758,0.06152,0.27925,-157.71248,5.77571,-2.62193,-0.04109,-0.15365,1.63266,
07.10 19:21:45:952,120.35960,-5.47216,1.26153,-37.16563,0.15374,0.29981,-157.71248,5.77571,-2.62193,0.18724,-0.14980,1.66021,
07.10 19:21:45:999,120.98016,-5.39384,1.28966,-36.33833,0.30119,0.30938,-157.71248,5.77571,-2.62193,0.39400,-0.08068,1.64165,
07.10 19:21:46:049,121.75860,-5.24474,1.39264,-35.76631,0.42521,0.40303,-157.71248,5.77571,-2.62193,0.18758,-0.10575,1.63233,
07.10 19:21:46:103,121.90717,-5.05923,1.43074,-35.76886,0.61386,0.43939,-157.71248,5.77571,-2.62193,0.03645,-0.10262,1.63058,
07.10 19:21:46:151,121.03763,-4.84737,1.44303,-36.95759,0.87512,0.55407,-157.71248,5.77571,-2.62193,-0.28275,-0.05322,1.73298,
07.10 19:21:46:202,118.16381,-4.50816,1.30168,-40.29426,1.42021,0.67738,-157.71248,5.77571,-2.62193,-0.74559,0.15266,1.99763,
