Time,Huro_Yaw,Huro_Roll,Huro_Pitch,XSens_Yaw,XSens_Roll,XSens_Pitch,Base_Yaw,Base_Roll,Base_Pitch,Diff_Yaw,Diff_Roll,Diff_Pitch,
06.23 16:54:20:554,53.68824,-1.89142,-0.72075,32.21465,-0.42738,0.03031,-21.45745,1.44643,0.74575,-0.01614,0.01761,0.00531,
06.23 16:54:20:588,53.68950,-1.89175,-0.72175,32.21443,-0.42573,0.03064,-21.45745,1.44643,0.74575,-0.01761,0.01959,0.00665,
06.23 16:54:20:646,53.69109,-1.89157,-0.72098,32.21256,-0.42907,0.03002,-21.45745,1.44643,0.74575,-0.02108,0.01607,0.00526,
06.23 16:54:20:686,53.68811,-1.89413,-0.71802,32.21252,-0.42771,0.03051,-21.45745,1.44643,0.74575,-0.01814,0.01999,0.00278,
06.23 16:54:20:755,53.69784,-1.89204,-0.71679,32.21350,-0.42703,0.03060,-21.45745,1.44643,0.74575,-0.02688,0.01858,0.00163,
06.23 16:54:20:838,53.69414,-1.89338,-0.71727,32.21428,-0.42559,0.02749,-21.45745,1.44643,0.74575,-0.02240,0.02136,-0.00099,
06.23 16:54:20:868,53.69596,-1.89272,-0.71578,32.21708,-0.42748,0.02675,-21.45745,1.44643,0.74575,-0.02143,0.01881,-0.00322,
06.23 16:54:20:905,53.69801,-1.89325,-0.71674,32.21709,-0.42463,0.02515,-21.45745,1.44643,0.74575,-0.02346,0.02218,-0.00387,
06.23 16:54:20:935,53.70025,-1.89447,-0.71740,32.21635,-0.42485,0.02639,-21.45745,1.44643,0.74575,-0.02644,0.02319,-0.00197,
06.23 16:54:20:989,53.70021,-1.89415,-0.71662,32.21583,-0.42210,0.02784,-21.45745,1.44643,0.74575,-0.02692,0.02562,-0.00129,
06.23 16:54:21:035,53.69650,-1.89214,-0.71387,32.21698,-0.42519,0.02643,-21.45745,1.44643,0.74575,-0.02206,0.02052,-0.00545,
06.23 16:54:21:105,53.69233,-1.89120,-0.71293,32.23477,-0.42793,0.02391,-21.45745,1.44643,0.74575,-0.00011,0.01684,-0.00891,
06.23 16:54:21:143,53.70116,-1.89260,-0.71027,32.23584,-0.42926,0.02716,-21.45745,1.44643,0.74575,-0.00787,0.01690,-0.00831,
06.23 16:54:21:190,53.70680,-1.89151,-0.70871,32.23599,-0.43092,0.02584,-21.45745,1.44643,0.74575,-0.01335,0.01416,-0.01121,
06.23 16:54:21:222,53.70607,-1.89054,-0.71227,32.23743,-0.42927,0.02412,-21.45745,1.44643,0.74575,-0.01118,0.01484,-0.00936,
06.23 16:54:21:277,53.70645,-1.89021,-0.71221,32.23970,-0.43079,0.02343,-21.45745,1.44643,0.74575,-0.00929,0.01298,-0.01012,
06.23 16:54:21:326,53.71381,-1.88783,-0.71293,32.24130,-0.42569,0.02220,-21.45745,1.44643,0.74575,-0.01505,0.01571,-0.01063,
06.23 16:54:21:379,53.71046,-1.88493,-0.71375,32.24076,-0.42764,0.02302,-21.45745,1.44643,0.74575,-0.01225,0.01086,-0.00898,
06.23 16:54:21:426,53.70811,-1.88434,-0.71434,32.23841,-0.42419,0.02116,-21.45745,1.44643,0.74575,-0.01225,0.01372,-0.01025,
06.23 16:54:21:481,53.69807,-1.88385,-0.71414,32.23851,-0.42470,0.02021,-21.45745,1.44643,0.74575,-0.00211,0.01272,-0.01140,
06.23 16:54:21:527,53.69909,-1.88498,-0.71229,32.23928,-0.42178,0.02160,-21.45745,1.44643,0.74575,-0.00236,0.01677,-0.01186,
06.23 16:54:21:579,53.71074,-1.88653,-0.71061,32.23798,-0.41622,0.01954,-21.45745,1.44643,0.74575,-0.01530,0.02388,-0.01560,
06.23 16:54:21:625,53.70829,-1.88658,-0.71103,32.23691,-0.41851,0.01691,-21.45745,1.44643,0.74575,-0.01393,0.02164,-0.01781,
06.23 16:54:21:669,53.70278,-1.88953,-0.71041,32.23515,-0.41778,0.01581,-21.45745,1.44643,0.74575,-0.01018,0.02532,-0.01953,
06.23 16:54:21:704,53.69191,-1.89066,-0.70914,32.23335,-0.41557,0.01408,-21.45745,1.44643,0.74575,-0.00111,0.02867,-0.02253,
06.23 16:54:21:738,53.68629,-1.89025,-0.70830,32.23233,-0.41568,0.01231,-21.45745,1.44643,0.74575,0.00349,0.02814,-0.02514,
06.23 16:54:21:775,53.68874,-1.89205,-0.70937,32.23258,-0.41177,0.01202,-21.45745,1.44643,0.74575,0.00130,0.03385,-0.02436,
06.23 16:54:21:826,53.68801,-1.89305,-0.70861,32.23433,-0.41538,0.01093,-21.45745,1.44643,0.74575,0.00377,0.03123,-0.02622,
06.23 16:54:21:875,53.69367,-1.89355,-0.70939,32.23603,-0.41567,0.01138,-21.45745,1.44643,0.74575,-0.00019,0.03145,-0.02498,
06.23 16:54:21:920,53.68650,-1.89428,-0.70862,32.23547,-0.41454,0.00853,-21.45745,1.44643,0.74575,0.00643,0.03331,-0.02860,
06.23 16:54:21:971,53.67581,-1.89413,-0.70944,32.23804,-0.41556,0.00842,-21.45745,1.44643,0.74575,0.01969,0.03214,-0.02789,
06.23 16:54:22:044,53.67909,-1.89462,-0.70874,32.23874,-0.41646,0.00625,-21.45745,1.44643,0.74575,0.01710,0.03172,-0.03076,
06.23 16:54:22:109,53.67307,-1.89239,-0.70770,32.23864,-0.41888,0.00614,-21.45745,1.44643,0.74575,0.02302,0.02708,-0.03191,
06.23 16:54:22:155,53.67232,-1.89326,-0.70412,32.23874,-0.41963,0.00499,-21.45745,1.44643,0.74575,0.02387,0.02719,-0.03664,
06.23 16:54:22:206,53.67549,-1.89151,-0.70314,32.24035,-0.42021,0.00476,-21.45745,1.44643,0.74575,0.02232,0.02486,-0.03785,
06.23 16:54:22:258,53.67319,-1.89124,-0.70441,32.23954,-0.42188,0.00519,-21.45745,1.44643,0.74575,0.02380,0.02293,-0.03615,
06.23 16:54:22:308,53.67087,-1.89175,-0.70390,32.23715,-0.42021,0.00499,-21.45745,1.44643,0.74575,0.02374,0.02511,-0.03686,
06.23 16:54:22:356,53.66633,-1.89311,-0.70370,32.23540,-0.41815,0.00353,-21.45745,1.44643,0.74575,0.02652,0.02854,-0.03852,
06.23 16:54:22:384,53.66849,-1.89415,-0.70337,32.23394,-0.41781,0.00395,-21.45745,1.44643,0.74575,0.02291,0.02991,-0.03843,
06.23 16:54:22:424,53.66895,-1.89329,-0.70302,32.23574,-0.41790,0.00504,-21.45745,1.44643,0.74575,0.02425,0.02895,-0.03770,
06.23 16:54:22:451,53.67199,-1.89275,-0.70243,32.23358,-0.41705,0.00580,-21.45745,1.44643,0.74575,0.01905,0.02927,-0.03753,
06.23 16:54:22:490,53.67049,-1.89184,-0.70285,32.23354,-0.41793,0.00444,-21.45745,1.44643,0.74575,0.02051,0.02748,-0.03847,
06.23 16:54:22:540,53.66196,-1.89201,-0.70296,32.23193,-0.41739,0.00360,-21.45745,1.44643,0.74575,0.02743,0.02818,-0.03919,
06.23 16:54:22:590,53.66018,-1.89237,-0.70156,32.23379,-0.41906,0.00508,-21.45745,1.44643,0.74575,0.03106,0.02688,-0.03911,
06.23 16:54:22:621,53.66064,-1.89500,-0.69858,32.23091,-0.41970,0.00704,-21.45745,1.44643,0.74575,0.02772,0.02887,-0.04013,
06.23 16:54:22:674,53.66373,-1.89558,-0.69872,32.23036,-0.42031,0.00450,-21.45745,1.44643,0.74575,0.02409,0.02884,-0.04252,
06.23 16:54:22:707,53.66573,-1.89813,-0.69887,32.23114,-0.42386,0.00478,-21.45745,1.44643,0.74575,0.02286,0.02784,-0.04209,
06.23 16:54:22:756,53.67007,-1.89793,-0.69820,32.22909,-0.42646,0.00510,-21.45745,1.44643,0.74575,0.01648,0.02504,-0.04246,
06.23 16:54:22:787,53.66684,-1.89648,-0.69801,32.22650,-0.42674,0.00510,-21.45745,1.44643,0.74575,0.01712,0.02331,-0.04264,
06.23 16:54:22:839,53.66603,-1.89625,-0.69912,32.22749,-0.42749,0.00345,-21.45745,1.44643,0.74575,0.01891,0.02233,-0.04318,
06.23 16:54:22:872,53.67875,-1.90012,-0.70063,32.22548,-0.42465,0.00525,-21.45745,1.44643,0.74575,0.00419,0.02904,-0.03987,
06.23 16:54:22:905,53.68099,-1.90202,-0.70077,32.22527,-0.42846,0.00189,-21.45745,1.44643,0.74575,0.00174,0.02712,-0.04308,
06.23 16:54:22:955,53.67779,-1.90325,-0.70063,32.22461,-0.42808,0.00229,-21.45745,1.44643,0.74575,0.00427,0.02873,-0.04283,
06.23 16:54:22:989,53.67431,-1.90399,-0.70295,32.22842,-0.43050,0.00226,-21.45745,1.44643,0.74575,0.01156,0.02706,-0.04054,
06.23 16:54:23:039,53.67676,-1.90220,-0.70307,32.22809,-0.43187,0.00112,-21.45745,1.44643,0.74575,0.00879,0.02390,-0.04156,
06.23 16:54:23:073,53.67735,-1.90358,-0.70372,32.22578,-0.43926,0.00203,-21.45745,1.44643,0.74575,0.00589,0.01789,-0.04000,
06.23 16:54:23:108,53.68098,-1.90557,-0.70393,32.22461,-0.44157,0.00272,-21.45745,1.44643,0.74575,0.00108,0.01756,-0.03910,
06.23 16:54:23:157,53.67697,-1.90552,-0.70447,32.22616,-0.44114,0.00173,-21.45745,1.44643,0.74575,0.00665,0.01794,-0.03955,
06.23 16:54:23:186,53.67155,-1.90893,-0.70287,32.22565,-0.44172,0.00519,-21.45745,1.44643,0.74575,0.01155,0.02078,-0.03769,
06.23 16:54:23:237,53.67341,-1.90654,-0.70389,32.22428,-0.44383,0.00424,-21.45745,1.44643,0.74575,0.00833,0.01628,-0.03762,
06.23 16:54:23:291,53.67030,-1.90693,-0.70332,32.22348,-0.44213,0.00459,-21.45745,1.44643,0.74575,0.01063,0.01837,-0.03784,
06.23 16:54:23:336,53.66645,-1.90386,-0.70407,32.22297,-0.44208,0.00639,-21.45745,1.44643,0.74575,0.01397,0.01535,-0.03529,
06.23 16:54:23:386,53.67075,-1.90302,-0.70619,32.22145,-0.43795,0.00524,-21.45745,1.44643,0.74575,0.00816,0.01864,-0.03432,
06.23 16:54:23:440,53.67154,-1.90424,-0.70420,32.22177,-0.43972,0.00729,-21.45745,1.44643,0.74575,0.00768,0.01809,-0.03426,
06.23 16:54:23:490,53.67983,-1.90488,-0.70326,32.22211,-0.43826,0.00319,-21.45745,1.44643,0.74575,-0.00027,0.02019,-0.03930,
06.23 16:54:23:521,53.68130,-1.90471,-0.70617,32.22087,-0.44182,0.00288,-21.45745,1.44643,0.74575,-0.00298,0.01646,-0.03670,
06.23 16:54:23:555,53.68278,-1.90484,-0.70689,32.22085,-0.44281,0.00396,-21.45745,1.44643,0.74575,-0.00447,0.01559,-0.03490,
06.23 16:54:23:589,53.67349,-1.90378,-0.70607,32.22060,-0.44200,0.00125,-21.45745,1.44643,0.74575,0.00457,0.01534,-0.03844,
06.23 16:54:23:638,53.67867,-1.90440,-0.70667,32.22171,-0.44319,0.00316,-21.45745,1.44643,0.74575,0.00050,0.01478,-0.03592,
06.23 16:54:23:704,53.67771,-1.90341,-0.70780,32.22113,-0.44028,0.00354,-21.45745,1.44643,0.74575,0.00087,0.01669,-0.03441,
06.23 16:54:23:743,53.67998,-1.90515,-0.70624,32.21976,-0.44211,0.00340,-21.45745,1.44643,0.74575,-0.00276,0.01661,-0.03611,
06.23 16:54:23:792,53.67990,-1.90479,-0.70489,32.21885,-0.44486,0.00530,-21.45745,1.44643,0.74575,-0.00360,0.01350,-0.03556,
06.23 16:54:23:868,53.68885,-1.90563,-0.70376,32.21824,-0.44614,0.00299,-21.45745,1.44643,0.74575,-0.01316,0.01305,-0.03901,
06.23 16:54:24:370,53.69054,-1.90686,-0.70258,32.21915,-0.44674,-0.00019,-21.45745,1.44643,0.74575,-0.01394,0.01370,-0.04336,
06.23 16:54:24:426,53.68390,-1.90302,-0.71460,32.22492,-0.45638,0.00306,-21.45745,1.44643,0.74575,-0.00153,0.00021,-0.02809,
06.23 16:54:24:472,53.68224,-1.90340,-0.71672,32.22459,-0.45830,0.00234,-21.45745,1.44643,0.74575,-0.00019,-0.00133,-0.02669,
06.23 16:54:24:520,53.68982,-1.90308,-0.71887,32.22556,-0.45872,0.00145,-21.45745,1.44643,0.74575,-0.00681,-0.00207,-0.02543,
06.23 16:54:24:567,53.69440,-1.90206,-0.72195,32.22710,-0.45963,0.00005,-21.45745,1.44643,0.74575,-0.00985,-0.00400,-0.02375,
06.23 16:54:24:620,53.69594,-1.90306,-0.72204,32.22793,-0.46313,0.00093,-21.45745,1.44643,0.74575,-0.01056,-0.00650,-0.02278,
06.23 16:54:24:670,53.70180,-1.90443,-0.72399,32.22692,-0.46295,0.00274,-21.45745,1.44643,0.74575,-0.01743,-0.00495,-0.01902,
06.23 16:54:24:728,53.69442,-1.90447,-0.72530,32.22744,-0.46482,0.00411,-21.45745,1.44643,0.74575,-0.00953,-0.00678,-0.01634,
06.23 16:54:24:790,53.68620,-1.90297,-0.72839,32.22829,-0.46379,0.00596,-21.45745,1.44643,0.74575,-0.00045,-0.00725,-0.01140,
06.23 16:54:24:839,53.69156,-1.90484,-0.73082,32.22908,-0.46822,0.00531,-21.45745,1.44643,0.74575,-0.00502,-0.00981,-0.00962,
06.23 16:54:24:885,53.69174,-1.90548,-0.72945,32.22922,-0.46782,0.00502,-21.45745,1.44643,0.74575,-0.00506,-0.00878,-0.01128,
06.23 16:54:24:943,53.68776,-1.90587,-0.72756,32.22909,-0.46664,0.00517,-21.45745,1.44643,0.74575,-0.00121,-0.00719,-0.01302,
06.23 16:54:24:991,53.68456,-1.90871,-0.72453,32.23019,-0.47336,0.00443,-21.45745,1.44643,0.74575,0.00309,-0.01108,-0.01679,
06.23 16:54:25:039,53.68448,-1.90929,-0.72433,32.23010,-0.47133,0.00611,-21.45745,1.44643,0.74575,0.00307,-0.00848,-0.01531,
06.23 16:54:25:090,53.67672,-1.90865,-0.72631,32.22964,-0.46752,-0.00170,-21.45745,1.44643,0.74575,0.01037,-0.00530,-0.02114,
06.23 16:54:25:140,53.68383,-1.90997,-0.72603,32.22826,-0.46881,-0.00285,-21.45745,1.44643,0.74575,0.00189,-0.00527,-0.02258,
06.23 16:54:25:191,53.67687,-1.90861,-0.72685,32.22770,-0.46645,-0.00411,-21.45745,1.44643,0.74575,0.00829,-0.00427,-0.02300,
06.23 16:54:25:237,53.66875,-1.90811,-0.72992,32.22754,-0.46362,-0.00497,-21.45745,1.44643,0.74575,0.01624,-0.00195,-0.02081,
06.23 16:54:25:273,53.66941,-1.90786,-0.73010,32.22665,-0.46763,-0.00456,-21.45745,1.44643,0.74575,0.01469,-0.00620,-0.02021,
06.23 16:54:25:321,53.66649,-1.90697,-0.73092,32.22560,-0.46463,-0.00708,-21.45745,1.44643,0.74575,0.01656,-0.00409,-0.02191,
06.23 16:54:25:373,53.66149,-1.90765,-0.73101,32.22572,-0.46898,-0.00689,-21.45745,1.44643,0.74575,0.02169,-0.00776,-0.02163,
06.23 16:54:25:425,53.65809,-1.91137,-0.73080,32.22258,-0.46806,-0.00484,-21.45745,1.44643,0.74575,0.02194,-0.00312,-0.01978,
06.23 16:54:25:478,53.65136,-1.90945,-0.73206,32.22399,-0.47159,-0.00680,-21.45745,1.44643,0.74575,0.03008,-0.00857,-0.02049,
06.23 16:54:25:526,53.65407,-1.90955,-0.73198,32.22569,-0.47184,-0.00905,-21.45745,1.44643,0.74575,0.02907,-0.00872,-0.02282,
06.23 16:54:25:573,53.64820,-1.90689,-0.73179,32.22596,-0.47283,-0.00877,-21.45745,1.44643,0.74575,0.03521,-0.01237,-0.02273,
06.23 16:54:25:628,53.64460,-1.90852,-0.73036,32.22351,-0.47258,-0.01151,-21.45745,1.44643,0.74575,0.03637,-0.01049,-0.02689,
06.23 16:54:25:672,53.64504,-1.90798,-0.73017,32.22629,-0.47568,-0.01370,-21.45745,1.44643,0.74575,0.03870,-0.01413,-0.02928,
06.23 16:54:25:703,53.64631,-1.90966,-0.72944,32.22797,-0.47707,-0.01600,-21.45745,1.44643,0.74575,0.03911,-0.01383,-0.03231,
06.23 16:54:25:759,53.64987,-1.90785,-0.72757,32.22823,-0.47814,-0.01825,-21.45745,1.44643,0.74575,0.03581,-0.01672,-0.03643,
06.23 16:54:25:805,53.64858,-1.90744,-0.72540,32.22677,-0.47948,-0.01845,-21.45745,1.44643,0.74575,0.03564,-0.01848,-0.03880,
06.23 16:54:25:836,53.63987,-1.90718,-0.72347,32.22517,-0.47831,-0.01693,-21.45745,1.44643,0.74575,0.04276,-0.01756,-0.03921,
06.23 16:54:25:891,53.41232,-1.92325,-0.76028,32.06262,-0.48188,-0.04776,-21.45745,1.44643,0.74575,0.10775,-0.00507,-0.03324,
06.23 16:54:25:939,52.05412,-1.91842,-0.78852,30.51007,-0.47623,-0.06358,-21.45745,1.44643,0.74575,-0.08659,-0.00425,-0.02081,
06.23 16:54:25:989,52.09959,-1.92880,-0.78550,30.65169,-0.48238,-0.06416,-21.45745,1.44643,0.74575,0.00956,-0.00002,-0.02441,
06.23 16:54:26:041,52.99608,-1.90787,-0.75818,31.53948,-0.48778,-0.05102,-21.45745,1.44643,0.74575,0.00085,-0.02634,-0.03859,
06.23 16:54:26:097,53.47474,-1.92052,-0.73396,32.06330,-0.49703,-0.02857,-21.45745,1.44643,0.74575,0.04602,-0.02294,-0.04036,
06.23 16:54:26:118,53.36447,-1.92416,-0.75222,31.88986,-0.49221,-0.05321,-21.45745,1.44643,0.74575,-0.01716,-0.01449,-0.04675,
06.23 16:54:26:154,53.19441,-1.91362,-0.77261,31.81831,-0.48222,-0.06083,-21.45745,1.44643,0.74575,0.08135,-0.01503,-0.03397,
06.23 16:54:26:205,52.62288,-1.85461,-0.82576,31.04349,-0.36207,-0.12698,-21.45745,1.44643,0.74575,-0.12193,0.04611,-0.04697,
06.23 16:54:26:240,51.49135,0.11960,-0.65273,29.93028,2.23307,0.09385,-21.45745,1.44643,0.74575,-0.10361,0.66704,0.00083,
06.23 16:54:26:274,50.97809,2.78304,-0.41129,29.53148,4.85295,0.19365,-21.45745,1.44643,0.74575,0.01084,0.62347,-0.14081,
06.23 16:54:26:325,50.75572,4.45681,-0.71394,29.47990,5.96753,-0.20225,-21.45745,1.44643,0.74575,0.18163,0.06429,-0.23407,
06.23 16:54:26:370,52.21539,3.87946,-0.33189,31.20349,5.29157,0.33358,-21.45745,1.44643,0.74575,0.44556,-0.03432,-0.08028,
06.23 16:54:26:405,53.61010,3.95716,-0.25657,32.46894,5.53907,0.15749,-21.45745,1.44643,0.74575,0.31630,0.13548,-0.33169,
06.23 16:54:26:456,54.72573,4.94675,-1.09273,33.59547,6.51519,-0.72983,-21.45745,1.44643,0.74575,0.32719,0.12200,-0.38285,
06.23 16:54:26:504,56.52533,4.27819,-1.04316,35.46351,5.21007,-0.37290,-21.45745,1.44643,0.74575,0.39563,-0.51455,-0.07550,
06.23 16:54:26:538,58.22388,0.60642,-0.03390,37.07426,1.09940,0.57608,-21.45745,1.44643,0.74575,0.30784,-0.95345,-0.13577,
06.23 16:54:26:571,59.21977,-2.48733,-0.84523,38.00086,-1.92508,-0.60803,-21.45745,1.44643,0.74575,0.23854,-0.88419,-0.50856,
06.23 16:54:26:624,60.52001,-6.54359,-3.04259,39.30831,-6.26151,-2.55834,-21.45745,1.44643,0.74575,0.24575,-1.16435,-0.26150,
06.23 16:54:26:674,63.42440,-11.26162,-4.57693,42.50608,-10.55409,-3.80975,-21.45745,1.44643,0.74575,0.53914,-0.73890,0.02143,
06.23 16:54:26:722,68.84978,-12.83505,-3.96495,48.22484,-11.87224,-2.89090,-21.45745,1.44643,0.74575,0.83252,-0.48362,0.32830,
06.23 16:54:26:773,75.93684,-13.39567,-3.25937,55.29538,-12.49125,-2.40238,-21.45745,1.44643,0.74575,0.81600,-0.54202,0.11124,
06.23 16:54:26:823,82.90261,-14.11244,-5.82002,62.22763,-13.47109,-5.60895,-21.45745,1.44643,0.74575,0.78247,-0.80508,-0.53468,
06.23 16:54:26:855,88.63111,-14.43307,-8.88453,66.64383,-13.75704,-7.94015,-21.45745,1.44643,0.74575,-0.52983,-0.77040,0.19864,
06.23 16:54:26:904,91.60111,-13.40722,-9.36215,70.66029,-12.36959,-8.58894,-21.45745,1.44643,0.74575,0.51663,-0.40880,0.02746,
06.23 16:54:26:937,96.67433,-10.87006,-10.11760,75.82180,-10.06982,-9.41882,-21.45745,1.44643,0.74575,0.60492,-0.64619,-0.04697,
06.23 16:54:26:990,99.12576,-10.16516,-10.18801,78.06862,-9.57498,-9.37346,-21.45745,1.44643,0.74575,0.40031,-0.85625,0.06880,
06.23 16:54:27:045,104.06870,-9.92099,-10.54221,83.08681,-9.52846,-9.76373,-21.45745,1.44643,0.74575,0.47557,-1.05389,0.03272,
06.23 16:54:27:091,108.60477,-10.22362,-10.08189,87.57703,-9.90113,-9.03836,-21.45745,1.44643,0.74575,0.42971,-1.12395,0.29778,
06.23 16:54:27:140,111.59078,-9.71978,-8.35336,90.21168,-9.22244,-7.41350,-21.45745,1.44643,0.74575,0.07835,-0.94910,0.19411,
06.23 16:54:27:189,113.05145,-8.67693,-7.21148,91.34923,-8.35058,-6.49615,-21.45745,1.44643,0.74575,-0.24477,-1.12008,-0.03042,
06.23 16:54:27:241,113.92233,-8.49137,-5.58681,92.45064,-8.24051,-4.71164,-21.45745,1.44643,0.74575,-0.01423,-1.19557,0.12942,
06.23 16:54:27:290,115.95031,-9.61565,-4.82731,94.26878,-9.25446,-3.81506,-21.45745,1.44643,0.74575,-0.22408,-1.08524,0.26650,
06.23 16:54:27:340,113.16939,-7.47922,-3.09178,91.05644,-6.69784,-2.05172,-21.45745,1.44643,0.74575,-0.65549,-0.66506,0.29431,
06.23 16:54:27:392,112.07061,-6.66093,-1.39341,90.27213,-6.16561,-0.53328,-21.45745,1.44643,0.74575,-0.34102,-0.95111,0.11438,
06.23 16:54:27:440,112.32863,-8.16847,-1.83531,90.64859,-7.89394,-1.10197,-21.45745,1.44643,0.74575,-0.22258,-1.17190,-0.01241,
06.23 16:54:27:490,112.34937,-9.44346,-1.56199,90.51460,-9.16955,-0.68025,-21.45745,1.44643,0.74575,-0.37731,-1.17252,0.13599,
06.23 16:54:27:542,112.15523,-10.52363,-1.71951,90.39649,-10.04225,-0.89027,-21.45745,1.44643,0.74575,-0.30128,-0.96505,0.08349,
06.23 16:54:27:591,110.54246,-10.11474,-2.03921,88.38837,-9.55902,-1.30042,-21.45745,1.44643,0.74575,-0.69663,-0.89070,-0.00696,
06.23 16:54:27:641,107.39691,-9.48827,-2.72556,85.09023,-8.75146,-2.05124,-21.45745,1.44643,0.74575,-0.84923,-0.70963,-0.07143,
06.23 16:54:27:691,104.79871,-10.07187,-3.52907,82.68694,-9.57871,-2.86146,-21.45745,1.44643,0.74575,-0.65431,-0.95328,-0.07814,
