Time,Huro_Yaw,Huro_Roll,Huro_Pitch,XSens_Yaw,XSens_Roll,XSens_Pitch,Base_Yaw,Base_Roll,Base_Pitch,Diff_Yaw,Diff_Roll,Diff_Pitch,
07.10 11:20:06:379,90.49377,-2.27720,0.02819,-30.87871,-0.31246,-0.35221,-121.37672,1.95103,-0.39169,0.00424,0.01371,0.01129,
07.10 11:20:06:432,90.49510,-2.27588,0.02739,-30.87973,-0.31101,-0.35063,-121.37672,1.95103,-0.39169,0.00189,0.01384,0.01367,
07.10 11:20:06:479,90.49434,-2.27752,0.02833,-30.88094,-0.31038,-0.34811,-121.37672,1.95103,-0.39169,0.00145,0.01611,0.01526,
07.10 11:20:06:537,90.49622,-2.27697,0.02922,-30.88285,-0.30974,-0.35042,-121.37672,1.95103,-0.39169,-0.00235,0.01620,0.01205,
07.10 11:20:06:583,90.49546,-2.27602,0.03018,-30.88350,-0.30816,-0.35198,-121.37672,1.95103,-0.39169,-0.00224,0.01683,0.00953,
07.10 11:20:06:633,90.49509,-2.27712,0.03113,-30.88249,-0.31147,-0.35317,-121.37672,1.95103,-0.39169,-0.00085,0.01462,0.00739,
07.10 11:20:06:690,90.49570,-2.27706,0.03103,-30.88556,-0.31210,-0.35272,-121.37672,1.95103,-0.39169,-0.00453,0.01392,0.00794,
07.10 11:20:06:733,90.49460,-2.27804,0.03043,-30.88480,-0.30994,-0.35659,-121.37672,1.95103,-0.39169,-0.00267,0.01706,0.00467,
07.10 11:20:06:787,90.49446,-2.27685,0.03270,-30.88265,-0.30835,-0.35699,-121.37672,1.95103,-0.39169,-0.00038,0.01748,0.00200,
07.10 11:20:06:833,90.49661,-2.27888,0.03559,-30.87942,-0.31527,-0.35516,-121.37672,1.95103,-0.39169,0.00069,0.01258,0.00094,
07.10 11:20:06:883,90.49899,-2.27082,0.02929,-30.87792,-0.31426,-0.36311,-121.37672,1.95103,-0.39169,-0.00019,0.00554,-0.00072,
07.10 11:20:06:929,90.49790,-2.26511,0.03264,-30.87832,-0.30163,-0.35891,-121.37672,1.95103,-0.39169,0.00050,0.01245,0.00014,
07.10 11:20:06:978,90.51000,-2.30006,0.06427,-30.84732,-0.32850,-0.31598,-121.37672,1.95103,-0.39169,0.01940,0.02052,0.01145,
07.10 11:20:07:033,90.60638,-2.12419,-0.02536,-30.68041,-0.24927,-0.38316,-121.37672,1.95103,-0.39169,0.08994,-0.07610,0.03390,
07.10 11:20:07:086,91.41258,-2.40167,0.03287,-29.93994,-0.43533,-0.39675,-121.37672,1.95103,-0.39169,0.02420,0.01531,-0.03793,
07.10 11:20:07:163,92.95415,-2.36805,0.08541,-27.96879,-0.45956,-0.37041,-121.37672,1.95103,-0.39169,0.45378,-0.04254,-0.06413,
07.10 11:20:07:204,96.79701,-2.37119,0.18601,-23.90373,-0.46533,-0.35091,-121.37672,1.95103,-0.39169,0.67598,-0.04517,-0.14524,
07.10 11:20:07:254,99.10925,-2.30813,0.21756,-21.48495,-0.42918,-0.39389,-121.37672,1.95103,-0.39169,0.78253,-0.07208,-0.21975,
07.10 11:20:07:296,102.19312,-2.33981,0.31066,-18.47505,-0.47499,-0.37332,-121.37672,1.95103,-0.39169,0.70855,-0.08620,-0.29230,
07.10 11:20:07:354,104.94792,-2.31071,0.36813,-15.73882,-0.51127,-0.35547,-121.37672,1.95103,-0.39169,0.68999,-0.15160,-0.33191,
07.10 11:20:07:403,107.36919,-2.28763,0.40547,-13.80341,-0.49769,-0.37204,-121.37672,1.95103,-0.39169,0.20412,-0.16109,-0.38582,
07.10 11:20:07:459,109.90121,-2.28454,0.47182,-11.26887,-0.53362,-0.35763,-121.37672,1.95103,-0.39169,0.20663,-0.20011,-0.43776,
07.10 11:20:07:495,111.58324,-2.28273,0.48546,-9.58024,-0.55724,-0.37584,-121.37672,1.95103,-0.39169,0.21325,-0.22554,-0.46961,
07.10 11:20:07:558,112.60354,-2.25837,0.51010,-8.58673,-0.54834,-0.37620,-121.37672,1.95103,-0.39169,0.18645,-0.24100,-0.49461,
07.10 11:20:07:604,113.53954,-2.25090,0.55064,-7.66594,-0.55695,-0.35123,-121.37672,1.95103,-0.39169,0.17124,-0.25708,-0.51018,
07.10 11:20:07:649,113.83452,-2.23554,0.55651,-7.35828,-0.54275,-0.35730,-121.37672,1.95103,-0.39169,0.18392,-0.25823,-0.52212,
07.10 11:20:07:706,113.90054,-2.22600,0.55994,-7.33519,-0.53607,-0.35547,-121.37672,1.95103,-0.39169,0.14099,-0.26110,-0.52372,
07.10 11:20:07:749,113.84497,-2.21801,0.56610,-7.39998,-0.52104,-0.34637,-121.37672,1.95103,-0.39169,0.13177,-0.25406,-0.52079,
07.10 11:20:07:795,113.74476,-2.20903,0.56430,-7.55516,-0.51225,-0.33464,-121.37672,1.95103,-0.39169,0.07681,-0.25425,-0.50725,
07.10 11:20:07:845,113.35254,-2.10132,0.62454,-7.91029,-0.39950,-0.27341,-121.37672,1.95103,-0.39169,0.11390,-0.24921,-0.50626,
07.10 11:20:07:900,112.81834,-2.08883,0.60768,-8.47343,-0.40672,-0.28171,-121.37672,1.95103,-0.39169,0.08495,-0.26892,-0.49770,
07.10 11:20:07:950,111.94809,-2.11314,0.61731,-9.38363,-0.38612,-0.23846,-121.37672,1.95103,-0.39169,0.04501,-0.22401,-0.46408,
07.10 11:20:08:000,110.67666,-2.05224,0.56945,-10.65696,-0.32463,-0.26747,-121.37672,1.95103,-0.39169,0.04311,-0.22342,-0.44524,
07.10 11:20:08:050,109.13474,-2.09956,0.56769,-12.24636,-0.34332,-0.24003,-121.37672,1.95103,-0.39169,-0.00438,-0.19479,-0.41604,
07.10 11:20:08:103,107.26243,-2.08805,0.51396,-14.18657,-0.30791,-0.25772,-121.37672,1.95103,-0.39169,-0.07227,-0.17089,-0.37999,
07.10 11:20:08:150,104.95564,-2.11164,0.47423,-16.97780,-0.30856,-0.24483,-121.37672,1.95103,-0.39169,-0.55672,-0.14796,-0.32737,
07.10 11:20:08:199,102.34216,-2.11924,0.42338,-19.17315,-0.26785,-0.23954,-121.37672,1.95103,-0.39169,-0.13858,-0.09965,-0.27123,
07.10 11:20:08:255,99.46022,-2.15981,0.35464,-22.73068,-0.25694,-0.24674,-121.37672,1.95103,-0.39169,-0.81417,-0.04816,-0.20969,
07.10 11:20:08:300,95.79717,-2.15864,0.29636,-25.82527,-0.23537,-0.21983,-121.37672,1.95103,-0.39169,-0.24571,-0.02776,-0.12450,
07.10 11:20:08:351,93.20553,-2.16014,0.24693,-28.40752,-0.21052,-0.20844,-121.37672,1.95103,-0.39169,-0.23633,-0.00141,-0.06368,
07.10 11:20:08:402,89.95075,-2.16048,0.19507,-31.73045,-0.18867,-0.18673,-121.37672,1.95103,-0.39169,-0.30447,0.02079,0.00990,
07.10 11:20:08:469,85.84602,-2.15402,0.11869,-36.58138,-0.16342,-0.16075,-121.37672,1.95103,-0.39169,-1.05067,0.03957,0.11225,
07.10 11:20:08:519,81.63163,-2.13299,0.03544,-40.12204,-0.12535,-0.13848,-121.37672,1.95103,-0.39169,-0.37695,0.05662,0.21777,
07.10 11:20:08:573,78.17480,-2.12733,-0.01780,-43.63316,-0.10794,-0.11012,-121.37672,1.95103,-0.39169,-0.43124,0.06836,0.29936,
07.10 11:20:08:620,75.45850,-2.10182,-0.05719,-47.58937,-0.06302,-0.07245,-121.37672,1.95103,-0.39169,-1.67115,0.08777,0.37643,
07.10 11:20:08:669,71.66751,-2.08605,-0.10353,-50.10680,-0.06589,-0.03363,-121.37672,1.95103,-0.39169,-0.39758,0.06913,0.46159,
07.10 11:20:08:718,68.70377,-2.08103,-0.16301,-53.10794,-0.06436,-0.01931,-121.37672,1.95103,-0.39169,-0.43498,0.06564,0.53539,
07.10 11:20:08:761,65.83649,-2.05259,-0.18803,-56.02757,-0.04844,0.02963,-121.37672,1.95103,-0.39169,-0.48734,0.05313,0.60935,
07.10 11:20:08:811,62.92864,-2.01599,-0.25686,-58.87466,-0.02650,0.01894,-121.37672,1.95103,-0.39169,-0.42657,0.03846,0.66749,
07.10 11:20:08:875,60.27667,-2.00479,-0.27940,-61.55801,-0.02914,0.05139,-121.37672,1.95103,-0.39169,-0.45796,0.02463,0.72248,
07.10 11:20:08:911,57.22424,-1.96868,-0.32498,-64.61882,-0.02114,0.07965,-121.37672,1.95103,-0.39169,-0.46634,-0.00350,0.79632,
07.10 11:20:08:975,55.22853,-1.94269,-0.35895,-66.59457,-0.00591,0.08450,-121.37672,1.95103,-0.39169,-0.44638,-0.01425,0.83514,
07.10 11:20:09:028,52.33230,-1.91505,-0.39398,-69.50661,-0.00191,0.11685,-121.37672,1.95103,-0.39169,-0.46219,-0.03789,0.90252,
07.10 11:20:09:089,49.98547,-1.89571,-0.42460,-71.89936,0.00211,0.13431,-121.37672,1.95103,-0.39169,-0.50811,-0.05321,0.95060,
07.10 11:20:09:128,47.12713,-1.86526,-0.45708,-74.78168,0.00785,0.16519,-121.37672,1.95103,-0.39169,-0.53209,-0.07792,1.01396,
07.10 11:20:09:185,44.78879,-1.83860,-0.47811,-77.15310,0.00362,0.19252,-121.37672,1.95103,-0.39169,-0.56516,-0.10881,1.06232,
07.10 11:20:09:229,42.06676,-1.80660,-0.51131,-79.87696,0.01033,0.20861,-121.37672,1.95103,-0.39169,-0.56699,-0.13409,1.11162,
07.10 11:20:09:286,40.30622,-1.78961,-0.53237,-81.61646,0.00648,0.22852,-121.37672,1.95103,-0.39169,-0.54596,-0.15494,1.15258,
07.10 11:20:09:341,38.20691,-1.75617,-0.54142,-83.75083,0.00940,0.24947,-121.37672,1.95103,-0.39169,-0.58102,-0.18546,1.18258,
07.10 11:20:09:385,36.23150,-1.72415,-0.57750,-85.75513,0.01876,0.26758,-121.37672,1.95103,-0.39169,-0.60991,-0.20812,1.23676,
07.10 11:20:09:440,34.32949,-1.71731,-0.57847,-87.63261,0.00637,0.27783,-121.37672,1.95103,-0.39169,-0.58537,-0.22734,1.24799,
07.10 11:20:09:486,32.50622,-1.67992,-0.59159,-89.51366,0.01035,0.30512,-121.37672,1.95103,-0.39169,-0.64316,-0.26076,1.28840,
07.10 11:20:09:536,30.70809,-1.65959,-0.62270,-91.35469,0.01794,0.29662,-121.37672,1.95103,-0.39169,-0.68606,-0.27350,1.31100,
07.10 11:20:09:599,29.31962,-1.64711,-0.62154,-93.04971,0.01313,0.32175,-121.37672,1.95103,-0.39169,-0.99261,-0.29079,1.33497,
07.10 11:20:09:665,27.30368,-1.62122,-0.63949,-94.77615,0.00807,0.33423,-121.37672,1.95103,-0.39169,-0.70311,-0.32174,1.36541,
07.10 11:20:09:712,25.59794,-1.60330,-0.64698,-96.47760,0.00638,0.34609,-121.37672,1.95103,-0.39169,-0.69881,-0.34135,1.38476,
07.10 11:20:09:769,24.64705,-1.58880,-0.65950,-97.42413,0.01521,0.34906,-121.37672,1.95103,-0.39169,-0.69446,-0.34701,1.40024,
07.10 11:20:09:818,23.93181,-1.58929,-0.66227,-98.11188,0.00770,0.35367,-121.37672,1.95103,-0.39169,-0.66696,-0.35404,1.40763,
07.10 11:20:09:861,23.47883,-1.58397,-0.66499,-98.55972,0.00752,0.35515,-121.37672,1.95103,-0.39169,-0.66182,-0.35953,1.41183,
07.10 11:20:09:911,23.29005,-1.58657,-0.67094,-98.73036,0.00999,0.34698,-121.37672,1.95103,-0.39169,-0.64369,-0.35447,1.40961,
07.10 11:20:09:966,23.28171,-1.58609,-0.68056,-98.75042,0.03450,0.32612,-121.37672,1.95103,-0.39169,-0.65541,-0.33044,1.39836,
