Time,Huro_Yaw,Huro_Roll,Huro_Pitch,XSens_Yaw,XSens_Roll,XSens_Pitch,Base_Yaw,Base_Roll,Base_Pitch,Diff_Yaw,Diff_Roll,Diff_Pitch,
07.10 13:26:04:365,-36.71413,-0.32463,-0.77015,-153.17714,0.19978,-0.09620,-116.43203,0.52723,0.70750,-0.03098,-0.00282,-0.03354,
07.10 13:26:04:395,-36.71128,-0.32360,-0.77057,-153.18956,0.18457,-0.10258,-116.43203,0.52723,0.70750,-0.04624,-0.01906,-0.03951,
07.10 13:26:04:449,-36.71157,-0.32460,-0.77229,-153.18958,0.18538,-0.10182,-116.43203,0.52723,0.70750,-0.04598,-0.01726,-0.03703,
07.10 13:26:04:482,-36.71004,-0.32509,-0.76995,-153.18629,0.18364,-0.10108,-116.43203,0.52723,0.70750,-0.04422,-0.01850,-0.03862,
07.10 13:26:04:516,-36.70900,-0.32543,-0.77013,-153.18939,0.18474,-0.10230,-116.43203,0.52723,0.70750,-0.04836,-0.01707,-0.03966,
07.10 13:26:04:548,-36.70856,-0.32477,-0.76893,-153.18753,0.18491,-0.10120,-116.43203,0.52723,0.70750,-0.04694,-0.01755,-0.03977,
07.10 13:26:04:578,-36.70907,-0.32597,-0.76884,-153.18623,0.18566,-0.10215,-116.43203,0.52723,0.70750,-0.04514,-0.01561,-0.04080,
07.10 13:26:04:632,-36.70953,-0.32632,-0.76872,-153.18887,0.19019,-0.10063,-116.43203,0.52723,0.70750,-0.04731,-0.01072,-0.03941,
07.10 13:26:04:686,-36.70691,-0.32485,-0.76697,-153.19086,0.18855,-0.10170,-116.43203,0.52723,0.70750,-0.05192,-0.01384,-0.04223,
07.10 13:26:04:732,-36.70694,-0.32269,-0.76715,-153.19022,0.19133,-0.10065,-116.43203,0.52723,0.70750,-0.05125,-0.01321,-0.04100,
07.10 13:26:04:760,-36.70394,-0.32307,-0.76995,-153.19122,0.18950,-0.10077,-116.43203,0.52723,0.70750,-0.05525,-0.01466,-0.03832,
07.10 13:26:04:816,-36.70278,-0.32218,-0.76984,-153.19360,0.19191,-0.09867,-116.43203,0.52723,0.70750,-0.05879,-0.01314,-0.03633,
07.10 13:26:04:849,-36.69922,-0.32052,-0.77031,-153.19373,0.19219,-0.09897,-116.43203,0.52723,0.70750,-0.06248,-0.01453,-0.03615,
07.10 13:26:04:881,-36.69898,-0.32106,-0.77131,-153.19281,0.19252,-0.09638,-116.43203,0.52723,0.70750,-0.06180,-0.01365,-0.03257,
07.10 13:26:04:916,-36.69938,-0.32257,-0.77107,-153.19286,0.19253,-0.09621,-116.43203,0.52723,0.70750,-0.06145,-0.01214,-0.03264,
07.10 13:26:04:965,-36.70024,-0.32200,-0.77394,-153.19382,0.19579,-0.09560,-116.43203,0.52723,0.70750,-0.06155,-0.00945,-0.02915,
07.10 13:26:04:996,-36.70393,-0.32183,-0.77436,-153.19473,0.19624,-0.09494,-116.43203,0.52723,0.70750,-0.05877,-0.00916,-0.02808,
07.10 13:26:05:047,-36.70317,-0.32071,-0.77416,-153.19646,0.19604,-0.09522,-116.43203,0.52723,0.70750,-0.06126,-0.01048,-0.02855,
07.10 13:26:05:082,-36.70517,-0.32045,-0.77327,-153.19881,0.19374,-0.09678,-116.43203,0.52723,0.70750,-0.06161,-0.01304,-0.03101,
07.10 13:26:05:115,-36.70550,-0.31932,-0.77378,-153.19778,0.19478,-0.09734,-116.43203,0.52723,0.70750,-0.06025,-0.01314,-0.03105,
07.10 13:26:05:165,-36.70691,-0.31798,-0.77622,-153.19638,0.19293,-0.09798,-116.43203,0.52723,0.70750,-0.05744,-0.01632,-0.02926,
07.10 13:26:05:198,-36.71117,-0.31848,-0.77577,-153.19525,0.19424,-0.09965,-116.43203,0.52723,0.70750,-0.05206,-0.01451,-0.03138,
07.10 13:26:05:249,-36.71150,-0.31853,-0.77566,-153.19478,0.19225,-0.09985,-116.43203,0.52723,0.70750,-0.05125,-0.01645,-0.03169,
07.10 13:26:05:283,-36.71158,-0.31894,-0.77277,-153.19595,0.19119,-0.10034,-116.43203,0.52723,0.70750,-0.05235,-0.01710,-0.03506,
07.10 13:26:05:327,-36.71249,-0.31772,-0.77255,-153.19580,0.19193,-0.09967,-116.43203,0.52723,0.70750,-0.05128,-0.01759,-0.03461,
07.10 13:26:05:361,-36.71093,-0.31201,-0.77862,-153.18785,0.21277,-0.09969,-116.43203,0.52723,0.70750,-0.04488,-0.00244,-0.02856,
07.10 13:26:05:399,-36.67692,-0.38680,-0.79342,-153.14079,0.22005,-0.07965,-116.43203,0.52723,0.70750,-0.03184,0.07962,0.00628,
07.10 13:26:05:448,-36.66473,-0.23259,-0.73541,-153.13243,0.41238,-0.00572,-116.43203,0.52723,0.70750,-0.03567,0.11774,0.02219,
07.10 13:26:05:485,-36.57244,-0.43801,-0.66752,-153.02748,0.18514,0.01048,-116.43203,0.52723,0.70750,-0.02302,0.09592,-0.02950,
07.10 13:26:05:527,-36.53601,-0.27269,-0.53397,-152.99342,0.30537,0.24994,-116.43203,0.52723,0.70750,-0.02538,0.05082,0.07641,
07.10 13:26:05:577,-36.40836,-0.11686,0.42835,-152.91196,0.54263,1.37168,-116.43203,0.52723,0.70750,-0.07156,0.13226,0.23583,
07.10 13:26:05:611,-37.04462,1.64396,2.18153,-153.67990,2.80744,3.93332,-116.43203,0.52723,0.70750,-0.20325,0.63625,1.04429,
07.10 13:26:05:660,-37.28629,3.36091,4.00304,-153.68144,4.43711,6.02793,-116.43203,0.52723,0.70750,0.03688,0.54897,1.31739,
07.10 13:26:05:694,-36.58820,7.38433,8.36880,-152.86281,7.55451,9.96222,-116.43203,0.52723,0.70750,0.15742,-0.35705,0.88592,
07.10 13:26:05:730,-35.56538,8.38451,12.02690,-151.78551,8.08430,13.92378,-116.43203,0.52723,0.70750,0.21191,-0.82745,1.18939,
07.10 13:26:05:773,-34.94644,8.74320,14.82945,-151.28452,8.31771,16.66092,-116.43203,0.52723,0.70750,0.09396,-0.95272,1.12397,
07.10 13:26:05:824,-35.19199,8.80862,19.01776,-151.72577,7.74888,20.72191,-116.43203,0.52723,0.70750,-0.10175,-1.58697,0.99665,
07.10 13:26:05:874,-36.96066,6.07713,22.89297,-153.90919,4.54669,24.35560,-116.43203,0.52723,0.70750,-0.51651,-2.05767,0.75513,
07.10 13:26:05:931,-41.11480,3.47283,24.36930,-158.44495,1.93578,25.37578,-116.43203,0.52723,0.70750,-0.89811,-2.06428,0.29898,
07.10 13:26:05:981,-45.42253,0.65144,23.92827,-161.90131,-0.34172,24.75600,-116.43203,0.52723,0.70750,-0.04675,-1.52038,0.12023,
07.10 13:26:06:030,-48.23082,-1.74015,21.89276,-165.33908,-3.15496,21.95663,-116.43203,0.52723,0.70750,-0.67623,-1.94204,-0.64362,
07.10 13:26:06:080,-51.10221,-3.60404,17.92027,-167.86209,-4.44377,17.54249,-116.43203,0.52723,0.70750,-0.32785,-1.36697,-1.08527,
07.10 13:26:06:130,-51.99113,-2.75492,12.32937,-168.42200,-2.58684,11.98254,-116.43203,0.52723,0.70750,0.00117,-0.35915,-1.05432,
07.10 13:26:06:177,-51.09619,1.13671,7.20255,-167.27174,1.51988,7.28898,-116.43203,0.52723,0.70750,0.25648,-0.14406,-0.62107,
07.10 13:26:06:223,-49.23362,4.35690,3.47220,-165.24881,5.06087,3.93143,-116.43203,0.52723,0.70750,0.41685,0.17673,-0.24827,
07.10 13:26:06:276,-46.16111,7.84983,2.63210,-161.86760,8.56748,3.90453,-116.43203,0.52723,0.70750,0.72554,0.19042,0.56493,
07.10 13:26:06:306,-43.23218,11.99796,3.19114,-158.45161,14.54399,4.80260,-116.43203,0.52723,0.70750,1.21259,2.01880,0.90396,
07.10 13:26:06:356,-40.85512,18.77745,4.06789,-156.57533,19.85898,6.19970,-116.43203,0.52723,0.70750,0.71181,0.55431,1.42432,
07.10 13:26:06:411,-39.24017,23.04153,6.31857,-154.77731,23.30869,8.90318,-116.43203,0.52723,0.70750,0.89488,-0.26007,1.87711,
07.10 13:26:06:461,-37.05658,24.81146,11.09395,-152.58418,24.45049,14.08350,-116.43203,0.52723,0.70750,0.90443,-0.88819,2.28205,
07.10 13:26:06:506,-35.89753,23.49588,18.33302,-151.82068,22.87001,20.11801,-116.43203,0.52723,0.70750,0.50887,-1.15310,1.07749,
07.10 13:26:06:556,-35.90509,18.19877,24.72984,-152.11334,17.07522,26.36275,-116.43203,0.52723,0.70750,0.22378,-1.65078,0.92541,
07.10 13:26:06:610,-36.99621,12.88845,28.26920,-153.99867,10.10150,30.07438,-116.43203,0.52723,0.70750,-0.57043,-3.31418,1.09769,
07.10 13:26:06:661,-40.58458,6.56368,28.55433,-157.16397,5.07575,29.77986,-116.43203,0.52723,0.70750,-0.14736,-2.01516,0.51804,
07.10 13:26:06:693,-42.41133,4.63305,25.85466,-160.74493,2.15318,25.16874,-116.43203,0.52723,0.70750,-1.90157,-3.00710,-1.39341,
07.10 13:26:06:740,-47.84716,1.71972,20.47791,-165.36758,0.47521,19.99081,-116.43203,0.52723,0.70750,-1.08839,-1.77174,-1.19460,
07.10 13:26:06:796,-52.22723,0.92240,15.94014,-170.96640,0.59495,14.46381,-116.43203,0.52723,0.70750,-2.30714,-0.85468,-2.18383,
07.10 13:26:06:846,-60.33208,1.77884,10.03231,-177.97031,1.62412,9.94505,-116.43203,0.52723,0.70750,-1.20620,-0.68194,-0.79476,
07.10 13:26:06:896,-66.90441,1.82611,6.82354,175.53688,1.62101,6.89914,-116.43203,0.52723,0.70750,358.87332,-0.73233,-0.63189,
07.10 13:26:06:961,-74.57360,2.19213,4.45688,168.05098,2.24318,4.67385,-116.43203,0.52723,0.70750,359.05661,-0.47618,-0.49053,
07.10 13:26:07:011,-80.22486,1.36212,3.26576,162.54463,1.42458,3.56250,-116.43203,0.52723,0.70750,359.20154,-0.46477,-0.41075,
07.10 13:26:07:056,-84.28719,2.67134,2.66991,159.33409,2.68551,3.07156,-116.43203,0.52723,0.70750,360.05331,-0.51306,-0.30585,
07.10 13:26:07:107,-84.97013,3.08146,2.35454,158.78117,3.15543,2.76981,-116.43203,0.52723,0.70750,360.18335,-0.45325,-0.29222,
07.10 13:26:07:162,-83.03745,3.97365,3.24603,161.16878,4.14375,4.13566,-116.43203,0.52723,0.70750,360.63828,-0.35713,0.18214,
07.10 13:26:07:206,-80.43744,5.40250,6.23529,163.80693,5.62707,7.53625,-116.43203,0.52723,0.70750,360.67639,-0.30267,0.59347,
07.10 13:26:07:260,-77.69508,8.19729,9.51719,166.11238,7.86164,10.38008,-116.43203,0.52723,0.70750,360.23950,-0.86289,0.15540,
07.10 13:26:07:310,-74.30430,12.67560,13.21109,169.48451,12.09195,14.26721,-116.43203,0.52723,0.70750,360.22086,-1.11088,0.34863,
07.10 13:26:07:360,-71.00191,17.66234,16.83637,172.92685,17.05050,18.28353,-116.43203,0.52723,0.70750,360.36081,-1.13907,0.73966,
07.10 13:26:07:413,-67.79196,23.85011,19.65731,176.37572,23.31479,21.52652,-116.43203,0.52723,0.70750,360.59970,-1.06255,1.16171,
07.10 13:26:07:463,-65.84254,29.63272,20.64130,179.71269,32.05278,22.80564,-116.43203,0.52723,0.70750,361.98727,1.89283,1.45684,
07.10 13:26:07:510,-62.27494,36.98023,19.51089,-176.64647,37.29217,21.57543,-116.43203,0.52723,0.70750,2.06051,-0.21529,1.35704,
07.10 13:26:07:557,-58.86655,39.56512,16.54285,-173.80928,39.47352,19.00512,-116.43203,0.52723,0.70750,1.48930,-0.61883,1.75477,
07.10 13:26:07:605,-58.27519,40.85564,11.06405,-173.19872,41.00653,13.40173,-116.43203,0.52723,0.70750,1.50851,-0.37634,1.63019,
07.10 13:26:07:644,-58.13647,39.07148,5.51919,-173.16393,39.35172,7.87983,-116.43203,0.52723,0.70750,1.40458,-0.24699,1.65315,
07.10 13:26:07:694,-57.88508,37.03445,3.47025,-173.00566,36.57777,5.34230,-116.43203,0.52723,0.70750,1.31145,-0.98391,1.16455,
07.10 13:26:07:739,-57.39905,32.47396,2.88487,-172.73134,31.36927,5.19653,-116.43203,0.52723,0.70750,1.09974,-1.63193,1.60417,
07.10 13:26:07:789,-57.12320,24.98254,3.56714,-172.97853,23.01414,5.25406,-116.43203,0.52723,0.70750,0.57670,-2.49563,0.97943,
07.10 13:26:07:843,-57.50785,17.27599,4.02917,-173.85094,12.88408,5.73635,-116.43203,0.52723,0.70750,0.08894,-4.91913,0.99969,
07.10 13:26:07:894,-58.15194,4.62133,6.24894,-174.67459,2.41504,6.74368,-116.43203,0.52723,0.70750,-0.09061,-2.73352,-0.21276,
07.10 13:26:07:944,-59.50568,-1.26698,6.87725,-176.58040,-1.54850,7.49722,-116.43203,0.52723,0.70750,-0.64269,-0.80875,-0.08752,
07.10 13:26:07:996,-61.88763,-0.51218,9.37211,-179.10555,0.07256,10.26444,-116.43203,0.52723,0.70750,-0.78588,0.05750,0.18484,
07.10 13:26:08:044,-64.19165,3.57774,12.24750,179.20802,3.48868,12.83551,-116.43203,0.52723,0.70750,359.83170,-0.61629,-0.11948,
07.10 13:26:08:090,-64.56934,5.78723,14.22693,179.01393,5.96759,15.49121,-116.43203,0.52723,0.70750,360.01532,-0.34687,0.55679,
07.10 13:26:08:144,-63.31056,8.51129,16.40898,-179.14693,8.79545,17.66208,-116.43203,0.52723,0.70750,0.59566,-0.24308,0.54561,
07.10 13:26:08:200,-61.09986,10.98156,17.66488,-175.78799,11.32954,19.17575,-116.43203,0.52723,0.70750,1.74390,-0.17926,0.80337,
07.10 13:26:08:245,-55.08553,12.01069,18.37864,-169.67323,10.87973,18.93446,-116.43203,0.52723,0.70750,1.84433,-1.65819,-0.15167,
07.10 13:26:08:290,-49.21145,10.74561,16.18820,-164.56413,10.17264,15.72092,-116.43203,0.52723,0.70750,1.07935,-1.10020,-1.17478,
07.10 13:26:08:339,-46.73132,10.93885,11.26958,-162.75005,10.83317,10.79550,-116.43203,0.52723,0.70750,0.41331,-0.63292,-1.18157,
07.10 13:26:08:394,-46.33620,10.81278,6.71632,-162.93375,10.52603,6.29676,-116.43203,0.52723,0.70750,-0.16552,-0.81398,-1.12705,
07.10 13:26:08:445,-48.51568,7.82765,3.07423,-165.98518,6.63333,2.98234,-116.43203,0.52723,0.70750,-1.03748,-1.72155,-0.79939,
07.10 13:26:08:494,-52.49873,1.79636,1.63365,-170.53979,0.83850,1.07322,-116.43203,0.52723,0.70750,-1.60903,-1.48509,-1.26793,
07.10 13:26:08:543,-57.30800,-1.04901,0.05963,-177.48415,-0.56974,0.01195,-116.43203,0.52723,0.70750,-3.74412,-0.04796,-0.75517,
07.10 13:26:08:594,-66.11961,-0.72146,0.26224,175.36076,-0.21155,0.15749,-116.43203,0.52723,0.70750,357.91241,-0.01733,-0.81224,
07.10 13:26:08:645,-72.74332,-0.85777,0.07816,168.28738,-0.11811,0.10587,-116.43203,0.52723,0.70750,357.46274,0.21243,-0.67979,
07.10 13:26:08:695,-82.37210,-0.56338,0.20925,160.23721,-0.01073,0.09949,-116.43203,0.52723,0.70750,359.04135,0.02542,-0.81725,
07.10 13:26:08:744,-89.71267,-1.17502,0.13353,153.00500,-0.69703,-0.06948,-116.43203,0.52723,0.70750,359.14972,-0.04924,-0.91051,
07.10 13:26:08:796,-95.43906,-1.35913,0.21693,147.56058,-0.72528,0.03357,-116.43203,0.52723,0.70750,359.43167,0.10662,-0.89086,
07.10 13:26:08:846,-100.93592,-1.21387,0.15676,142.05891,-0.61118,-0.04381,-116.43203,0.52723,0.70750,359.42688,0.07546,-0.90806,
07.10 13:26:08:890,-103.70018,-1.08773,0.27795,138.08322,-0.40312,0.07636,-116.43203,0.52723,0.70750,358.21542,0.15738,-0.90908,
07.10 13:26:08:946,-107.02335,-1.07674,0.48853,136.40430,-0.42168,0.27362,-116.43203,0.52723,0.70750,359.85968,0.12783,-0.92241,
07.10 13:26:08:994,-107.82443,-1.21011,0.25489,135.81770,-0.59577,-0.00048,-116.43203,0.52723,0.70750,360.07416,0.08711,-0.96286,
07.10 13:26:09:044,-106.36230,-1.23162,0.16902,137.60266,-0.55436,-0.04751,-116.43203,0.52723,0.70750,360.39700,0.15003,-0.92403,
07.10 13:26:09:093,-102.13033,-1.25496,0.08813,142.30113,-0.60901,-0.13426,-116.43203,0.52723,0.70750,360.86349,0.11872,-0.92989,
07.10 13:26:09:143,-95.35751,-0.86836,0.45372,148.99229,-0.19305,0.26321,-116.43203,0.52723,0.70750,360.78183,0.14808,-0.89800,
07.10 13:26:09:195,-89.42517,-0.85481,0.36845,157.18745,-0.23023,0.20621,-116.43203,0.52723,0.70750,363.04465,0.09735,-0.86973,
07.10 13:26:09:245,-77.93985,-0.73051,0.61943,167.06624,-0.17396,0.48462,-116.43203,0.52723,0.70750,361.43811,0.02932,-0.84231,
07.10 13:26:09:294,-68.61589,-0.42533,0.05492,176.28421,0.07703,-0.10694,-116.43203,0.52723,0.70750,361.33212,-0.02488,-0.86935,
07.10 13:26:09:340,-58.67292,-0.47778,0.08110,-173.93289,0.00516,-0.02332,-116.43203,0.52723,0.70750,1.17207,-0.04429,-0.81191,
07.10 13:26:09:389,-49.83898,-0.43039,-0.02121,-165.30681,0.00467,-0.09923,-116.43203,0.52723,0.70750,0.96420,-0.09217,-0.78552,
07.10 13:26:09:445,-42.15240,-0.61354,0.04441,-159.19424,-0.18425,-0.03333,-116.43203,0.52723,0.70750,-0.60982,-0.09794,-0.78524,
07.10 13:26:09:494,-36.02381,-0.69308,0.13389,-152.27835,-0.29303,0.11169,-116.43203,0.52723,0.70750,0.17748,-0.12717,-0.72970,
07.10 13:26:09:544,-33.25229,-0.42609,-0.01681,-149.70404,-0.06281,0.00223,-116.43203,0.52723,0.70750,-0.01972,-0.16395,-0.68845,
07.10 13:26:09:594,-30.19545,-0.48956,-0.03377,-146.58484,-0.10623,-0.01339,-116.43203,0.52723,0.70750,0.04264,-0.14390,-0.68711,
07.10 13:26:09:646,-28.70372,0.10404,0.06315,-145.43930,0.52506,0.14023,-116.43203,0.52723,0.70750,-0.30355,-0.10621,-0.63041,
07.10 13:26:09:694,-28.53651,-0.43284,0.21737,-145.40932,-0.08977,0.30203,-116.43203,0.52723,0.70750,-0.44078,-0.18416,-0.62283,
07.10 13:26:09:745,-28.52474,-0.27273,0.28447,-145.41893,0.04363,0.29412,-116.43203,0.52723,0.70750,-0.46216,-0.21088,-0.69785,
07.10 13:26:09:794,-28.52757,-0.33437,0.28115,-145.42332,0.01821,0.28084,-116.43203,0.52723,0.70750,-0.46373,-0.17466,-0.70780,
07.10 13:26:09:844,-28.54131,-0.33020,0.28054,-145.42340,-0.01135,0.27552,-116.43203,0.52723,0.70750,-0.45007,-0.20838,-0.71251,
07.10 13:26:09:889,-28.55212,-0.30868,0.29003,-145.42065,0.01165,0.28390,-116.43203,0.52723,0.70750,-0.43650,-0.20690,-0.71363,
07.10 13:26:09:939,-28.56289,-0.32422,0.29364,-145.41940,0.00202,0.28184,-116.43203,0.52723,0.70750,-0.42448,-0.20100,-0.71929,
07.10 13:26:09:993,-28.58056,-0.32223,0.30078,-145.41972,0.00050,0.28457,-116.43203,0.52723,0.70750,-0.40713,-0.20450,-0.72371,
07.10 13:26:10:043,-28.59418,-0.31265,0.30819,-145.41985,0.01093,0.28852,-116.43203,0.52723,0.70750,-0.39364,-0.20365,-0.72716,
07.10 13:26:10:093,-28.60967,-0.31427,0.30970,-145.41901,0.01183,0.28841,-116.43203,0.52723,0.70750,-0.37730,-0.20113,-0.72878,
07.10 13:26:10:143,-28.62626,-0.31196,0.31234,-145.41777,0.01299,0.28887,-116.43203,0.52723,0.70750,-0.35949,-0.20228,-0.73096,
07.10 13:26:10:193,-28.64325,-0.31093,0.31017,-145.41890,0.01130,0.28717,-116.43203,0.52723,0.70750,-0.34362,-0.20501,-0.73049,
07.10 13:26:10:245,-28.65746,-0.31560,0.30924,-145.41896,0.00938,0.28649,-116.43203,0.52723,0.70750,-0.32947,-0.20225,-0.73024,
07.10 13:26:10:294,-28.66474,-0.31736,0.30786,-145.41924,0.00647,0.28397,-116.43203,0.52723,0.70750,-0.32246,-0.20341,-0.73139,
07.10 13:26:10:343,-28.67784,-0.31382,0.31092,-145.41797,0.00845,0.28794,-116.43203,0.52723,0.70750,-0.30810,-0.20496,-0.73047,
07.10 13:26:10:394,-28.69307,-0.31204,0.31198,-145.41707,0.01103,0.29063,-116.43203,0.52723,0.70750,-0.29197,-0.20416,-0.72884,
07.10 13:26:10:439,-28.71169,-0.30950,0.31355,-145.41699,0.01063,0.29120,-116.43203,0.52723,0.70750,-0.27328,-0.20710,-0.72985,
07.10 13:26:10:488,-28.72889,-0.30734,0.31213,-145.41734,0.00800,0.28457,-116.43203,0.52723,0.70750,-0.25642,-0.21190,-0.73506,
07.10 13:26:10:540,-28.74502,-0.30751,0.31124,-145.41670,0.00113,0.28265,-116.43203,0.52723,0.70750,-0.23965,-0.21858,-0.73609,
07.10 13:26:10:594,-28.75709,-0.30594,0.31098,-145.41675,-0.00028,0.28385,-116.43203,0.52723,0.70750,-0.22763,-0.22158,-0.73462,
07.10 13:26:10:644,-28.76541,-0.30396,0.31243,-145.41676,0.00114,0.28501,-116.43203,0.52723,0.70750,-0.21932,-0.22213,-0.73492,
07.10 13:26:10:694,-28.77611,-0.30103,0.31507,-145.41522,-0.00028,0.28922,-116.43203,0.52723,0.70750,-0.20708,-0.22648,-0.73335,
07.10 13:26:10:744,-28.78650,-0.30096,0.31518,-145.41479,-0.00171,0.28788,-116.43203,0.52723,0.70750,-0.19627,-0.22799,-0.73480,
07.10 13:26:10:793,-28.79684,-0.30085,0.31228,-145.41367,-0.00304,0.28384,-116.43203,0.52723,0.70750,-0.18479,-0.22942,-0.73594,
07.10 13:26:10:844,-28.80651,-0.30257,0.30993,-145.41293,-0.00621,0.28396,-116.43203,0.52723,0.70750,-0.17439,-0.23087,-0.73347,
07.10 13:26:10:894,-28.81918,-0.30204,0.30846,-145.41484,-0.00445,0.28564,-116.43203,0.52723,0.70750,-0.16363,-0.22964,-0.73031,
07.10 13:26:10:944,-28.82582,-0.30175,0.30932,-145.41710,-0.00325,0.28805,-116.43203,0.52723,0.70750,-0.15925,-0.22873,-0.72877,
07.10 13:26:10:989,-28.82983,-0.29966,0.31067,-145.41571,-0.00132,0.29126,-116.43203,0.52723,0.70750,-0.15385,-0.22889,-0.72691,
07.10 13:26:11:039,-28.83400,-0.30146,0.30996,-145.41660,-0.00298,0.29036,-116.43203,0.52723,0.70750,-0.15057,-0.22875,-0.72709,
07.10 13:26:11:093,-28.83680,-0.30212,0.30660,-145.41676,-0.00029,0.29094,-116.43203,0.52723,0.70750,-0.14794,-0.22540,-0.72316,
07.10 13:26:11:143,-28.84122,-0.30211,0.30398,-145.41682,-0.00051,0.28986,-116.43203,0.52723,0.70750,-0.14357,-0.22563,-0.72161,
07.10 13:26:11:194,-28.84360,-0.30386,0.30042,-145.41702,-0.00213,0.28991,-116.43203,0.52723,0.70750,-0.14140,-0.22550,-0.71800,
07.10 13:26:11:243,-28.84427,-0.30589,0.29545,-145.41438,-0.00442,0.29165,-116.43203,0.52723,0.70750,-0.13808,-0.22576,-0.71129,
07.10 13:26:11:294,-28.84619,-0.30584,0.29292,-145.41164,-0.00480,0.29292,-116.43203,0.52723,0.70750,-0.13342,-0.22619,-0.70749,
07.10 13:26:11:343,-28.84736,-0.30576,0.29022,-145.41342,-0.00762,0.29266,-116.43203,0.52723,0.70750,-0.13403,-0.22909,-0.70506,
