Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,Rest,Mag Disturbance,
06.23 13:35:53,42,0.17238,-0.27294,9.84017,-0.01065,-0.00320,0.00426,29.45862,-0.14954,30.35583,-1.61660,42.76659,-1.04328,0.93106,-0.00982,-0.01362,0.36444,1,1,
06.23 13:35:53,43,0.17238,-0.27294,9.84017,-0.01065,-0.00320,0.00320,28.56140,1.04675,29.15955,-1.62043,42.83755,-1.04266,0.93083,-0.00984,-0.01363,0.36502,1,1,
06.23 13:35:53,44,0.17238,-0.27294,9.84017,-0.01065,-0.00320,0.00426,28.56140,1.04675,29.15955,-1.62043,42.83755,-1.04266,0.93083,-0.00984,-0.01363,0.36502,1,1,
06.23 13:35:53,45,0.17238,-0.27294,9.84017,-0.01172,-0.00320,0.00533,28.56140,1.04675,29.15955,-1.62043,42.83755,-1.04266,0.93083,-0.00984,-0.01363,0.36502,1,1,
06.23 13:35:53,46,0.17238,-0.27773,9.84017,-0.01172,-0.00320,0.00533,28.56140,1.04675,29.15955,-1.62043,42.83755,-1.04266,0.93083,-0.00984,-0.01363,0.36502,1,1,
06.23 13:35:53,47,0.17238,-0.27773,9.83538,-0.01065,-0.00320,0.00533,28.56140,1.04675,29.15955,-1.62043,42.83755,-1.04266,0.93083,-0.00984,-0.01363,0.36502,1,1,
06.23 13:35:53,48,0.17238,-0.27773,9.83538,-0.01065,-0.00426,0.00533,28.56140,1.04675,29.15955,-1.62043,42.83755,-1.04266,0.93083,-0.00984,-0.01363,0.36502,1,1,
06.23 13:35:53,49,0.17238,-0.28252,9.83538,-0.01065,-0.00426,0.00426,28.71094,-0.29907,27.51465,-1.62565,42.76417,-1.03978,0.93106,-0.00990,-0.01362,0.36442,1,1,
06.23 13:35:53,50,0.17238,-0.28252,9.83538,-0.01172,-0.00320,0.00533,28.71094,-0.29907,27.51465,-1.62565,42.76417,-1.03978,0.93106,-0.00990,-0.01362,0.36442,1,1,
06.23 13:35:53,51,0.17717,-0.27773,9.84017,-0.01065,-0.00320,0.00426,28.71094,-0.29907,27.51465,-1.62565,42.76417,-1.03978,0.93106,-0.00990,-0.01362,0.36442,1,1,
06.23 13:35:53,52,0.17717,-0.27773,9.84017,-0.01172,-0.00213,0.00533,28.71094,-0.29907,27.51465,-1.62565,42.76417,-1.03978,0.93106,-0.00990,-0.01362,0.36442,1,1,
06.23 13:35:53,53,0.17717,-0.28252,9.84017,-0.01065,-0.00320,0.00426,28.71094,-0.29907,27.51465,-1.62565,42.76417,-1.03978,0.93106,-0.00990,-0.01362,0.36442,1,1,
06.23 13:35:53,54,0.18196,-0.28252,9.84017,-0.01172,-0.00320,0.00533,28.71094,-0.29907,27.51465,-1.62565,42.76417,-1.03978,0.93106,-0.00990,-0.01362,0.36442,1,1,
06.23 13:35:53,55,0.18196,-0.28252,9.83538,-0.01172,-0.00320,0.00426,28.86047,-0.74768,28.56140,-1.63320,42.66799,-1.04098,0.93137,-0.00997,-0.01365,0.36364,1,1,
06.23 13:35:53,56,0.17717,-0.28252,9.83538,-0.01172,-0.00320,0.00533,28.86047,-0.74768,28.56140,-1.63320,42.66799,-1.04098,0.93137,-0.00997,-0.01365,0.36364,1,1,
06.23 13:35:53,57,0.17717,-0.27773,9.83538,-0.01065,-0.00320,0.00426,28.86047,-0.74768,28.56140,-1.63320,42.66799,-1.04098,0.93137,-0.00997,-0.01365,0.36364,1,1,
06.23 13:35:53,58,0.17717,-0.28252,9.84017,-0.01065,-0.00213,0.00426,28.86047,-0.74768,28.56140,-1.63320,42.66799,-1.04098,0.93137,-0.00997,-0.01365,0.36364,1,1,
06.23 13:35:53,59,0.17717,-0.28252,9.84017,-0.01065,-0.00320,0.00426,28.86047,-0.74768,28.56140,-1.63320,42.66799,-1.04098,0.93137,-0.00997,-0.01365,0.36364,1,1,
06.23 13:35:53,60,0.17717,-0.27773,9.83538,-0.01065,-0.00426,0.00320,29.30908,1.79443,29.60815,-1.63847,42.77506,-1.04165,0.93103,-0.01000,-0.01368,0.36451,1,1,
06.23 13:35:53,61,0.17717,-0.27773,9.83538,-0.01065,-0.00426,0.00213,29.30908,1.79443,29.60815,-1.63847,42.77506,-1.04165,0.93103,-0.01000,-0.01368,0.36451,1,1,
06.23 13:35:53,62,0.17717,-0.27773,9.83538,-0.01065,-0.00426,0.00320,29.30908,1.79443,29.60815,-1.63847,42.77506,-1.04165,0.93103,-0.01000,-0.01368,0.36451,1,1,
06.23 13:35:53,63,0.17717,-0.27773,9.83538,-0.01065,-0.00533,0.00426,29.30908,1.79443,29.60815,-1.63847,42.77506,-1.04165,0.93103,-0.01000,-0.01368,0.36451,1,1,
06.23 13:35:53,64,0.17717,-0.27773,9.84017,-0.01172,-0.00426,0.00533,29.30908,1.79443,29.60815,-1.63847,42.77506,-1.04165,0.93103,-0.01000,-0.01368,0.36451,1,1,
06.23 13:35:53,65,0.17717,-0.27773,9.83538,-0.01065,-0.00533,0.00639,29.30908,1.79443,29.60815,-1.63847,42.77506,-1.04165,0.93103,-0.01000,-0.01368,0.36451,1,1,
06.23 13:35:53,66,0.17717,-0.27773,9.83538,-0.01065,-0.00426,0.00533,29.90723,1.49536,29.01001,-1.64277,42.83545,-1.04328,0.93083,-0.01002,-0.01371,0.36500,1,1,
06.23 13:35:53,67,0.17717,-0.27773,9.83538,-0.00959,-0.00426,0.00533,29.90723,1.49536,29.01001,-1.64277,42.83545,-1.04328,0.93083,-0.01002,-0.01371,0.36500,1,1,
06.23 13:35:53,68,0.17717,-0.27773,9.83538,-0.00959,-0.00426,0.00426,29.90723,1.49536,29.01001,-1.64277,42.83545,-1.04328,0.93083,-0.01002,-0.01371,0.36500,1,1,
06.23 13:35:53,69,0.17238,-0.27773,9.83538,-0.00959,-0.00426,0.00320,29.90723,1.49536,29.01001,-1.64277,42.83545,-1.04328,0.93083,-0.01002,-0.01371,0.36500,1,1,
06.23 13:35:53,70,0.17238,-0.27773,9.83538,-0.00959,-0.00320,0.00320,29.90723,1.49536,29.01001,-1.64277,42.83545,-1.04328,0.93083,-0.01002,-0.01371,0.36500,1,1,
06.23 13:35:53,71,0.17238,-0.27294,9.83538,-0.01065,-0.00426,0.00426,29.90723,1.49536,29.01001,-1.64277,42.83545,-1.04328,0.93083,-0.01002,-0.01371,0.36500,1,1,
06.23 13:35:53,72,0.17238,-0.27294,9.83538,-0.01065,-0.00426,0.00426,27.81372,-0.29907,29.60815,-1.64564,42.80172,-1.04303,0.93094,-0.01005,-0.01371,0.36472,1,1,
06.23 13:35:53,73,0.17238,-0.27294,9.83538,-0.01065,-0.00426,0.00426,27.81372,-0.29907,29.60815,-1.64564,42.80172,-1.04303,0.93094,-0.01005,-0.01371,0.36472,1,1,
06.23 13:35:53,74,0.17238,-0.27294,9.83538,-0.01065,-0.00320,0.00426,27.81372,-0.29907,29.60815,-1.64564,42.80172,-1.04303,0.93094,-0.01005,-0.01371,0.36472,1,1,
06.23 13:35:53,75,0.17238,-0.27294,9.83538,-0.01065,-0.00426,0.00320,27.81372,-0.29907,29.60815,-1.64564,42.80172,-1.04303,0.93094,-0.01005,-0.01371,0.36472,1,1,
06.23 13:35:53,76,0.17238,-0.27773,9.83538,-0.01065,-0.00426,0.00426,27.81372,-0.29907,29.60815,-1.64564,42.80172,-1.04303,0.93094,-0.01005,-0.01371,0.36472,1,1,
06.23 13:35:53,77,0.17238,-0.27773,9.83538,-0.00959,-0.00426,0.00426,29.75769,0.44861,30.35583,-1.64780,42.79506,-1.04238,0.93096,-0.01007,-0.01371,0.36467,1,1,
06.23 13:35:53,78,0.17717,-0.27773,9.83538,-0.01172,-0.00320,0.00426,29.75769,0.44861,30.35583,-1.64780,42.79506,-1.04238,0.93096,-0.01007,-0.01371,0.36467,1,1,
06.23 13:35:53,79,0.17717,-0.27773,9.83059,-0.01172,-0.00320,0.00426,29.75769,0.44861,30.35583,-1.64780,42.79506,-1.04238,0.93096,-0.01007,-0.01371,0.36467,1,1,
06.23 13:35:53,80,0.17717,-0.27773,9.83059,-0.01278,-0.00320,0.00320,29.75769,0.44861,30.35583,-1.64780,42.79506,-1.04238,0.93096,-0.01007,-0.01371,0.36467,1,1,
06.23 13:35:53,81,0.17717,-0.27773,9.83059,-0.01278,-0.00320,0.00320,29.75769,0.44861,30.35583,-1.64780,42.79506,-1.04238,0.93096,-0.01007,-0.01371,0.36467,1,1,
06.23 13:35:53,82,0.17238,-0.27773,9.83059,-0.01172,-0.00320,0.00320,29.75769,0.44861,30.35583,-1.64780,42.79506,-1.04238,0.93096,-0.01007,-0.01371,0.36467,1,1,
06.23 13:35:53,83,0.17238,-0.27773,9.83538,-0.01172,-0.00320,0.00426,27.66418,1.64490,28.86047,-1.65265,42.88386,-1.04273,0.93068,-0.01010,-0.01374,0.36539,1,1,
06.23 13:35:53,86,0.17238,-0.27773,9.83538,-0.01172,-0.00213,0.00426,27.66418,1.64490,28.86047,-1.65265,42.88386,-1.04273,0.93068,-0.01010,-0.01374,0.36539,1,1,
06.23 13:35:53,87,0.17238,-0.27294,9.83538,-0.01172,-0.00320,0.00426,27.66418,1.64490,28.86047,-1.65265,42.88386,-1.04273,0.93068,-0.01010,-0.01374,0.36539,1,1,
06.23 13:35:53,88,0.17238,-0.27294,9.83538,-0.01172,-0.00320,0.00426,27.66418,1.64490,28.86047,-1.65265,42.88386,-1.04273,0.93068,-0.01010,-0.01374,0.36539,1,1,
06.23 13:35:53,89,0.16759,-0.27294,9.83538,-0.01065,-0.00320,0.00426,27.06604,2.84119,27.96326,-1.65606,43.03649,-1.04146,0.93019,-0.01011,-0.01375,0.36663,1,1,
06.23 13:35:53,90,0.16759,-0.27294,9.83538,-0.01065,-0.00320,0.00426,27.06604,2.84119,27.96326,-1.65606,43.03649,-1.04146,0.93019,-0.01011,-0.01375,0.36663,1,1,
06.23 13:35:53,91,0.17238,-0.27294,9.83538,-0.01065,-0.00320,0.00533,27.06604,2.84119,27.96326,-1.65606,43.03649,-1.04146,0.93019,-0.01011,-0.01375,0.36663,1,1,
06.23 13:35:53,92,0.17238,-0.27294,9.83059,-0.01065,-0.00320,0.00533,27.06604,2.84119,27.96326,-1.65606,43.03649,-1.04146,0.93019,-0.01011,-0.01375,0.36663,1,1,
06.23 13:35:53,93,0.17238,-0.27773,9.83059,-0.01065,-0.00320,0.00533,27.06604,2.84119,27.96326,-1.65606,43.03649,-1.04146,0.93019,-0.01011,-0.01375,0.36663,1,1,
06.23 13:35:53,94,0.17238,-0.27773,9.83059,-0.01172,-0.00320,0.00533,27.06604,2.84119,27.96326,-1.65606,43.03649,-1.04146,0.93019,-0.01011,-0.01375,0.36663,1,1,
06.23 13:35:53,95,0.17238,-0.27773,9.83059,-0.01172,-0.00320,0.00426,27.06604,2.84119,27.96326,-1.65606,43.03649,-1.04146,0.93019,-0.01011,-0.01375,0.36663,1,1,
06.23 13:35:53,96,0.17238,-0.27773,9.83059,-0.01065,-0.00320,0.00320,27.06604,2.84119,27.96326,-1.65606,43.03649,-1.04146,0.93019,-0.01011,-0.01375,0.36663,1,1,
06.23 13:35:53,97,0.16759,-0.27773,9.83059,-0.01065,-0.00426,0.00213,27.06604,2.84119,27.96326,-1.65606,43.03649,-1.04146,0.93019,-0.01011,-0.01375,0.36663,1,1,
06.23 13:35:53,98,0.16759,-0.27773,9.83059,-0.01172,-0.00320,0.00213,27.06604,2.84119,27.96326,-1.65606,43.03649,-1.04146,0.93019,-0.01011,-0.01375,0.36663,1,1,
06.23 13:35:53,99,0.16759,-0.27773,9.83059,-0.01172,-0.00320,0.00320,27.06604,2.84119,27.96326,-1.65606,43.03649,-1.04146,0.93019,-0.01011,-0.01375,0.36663,1,1,
06.23 13:35:53,100,0.16759,-0.27773,9.83059,-0.01172,-0.00213,0.00426,27.21558,-0.59814,28.71094,-1.66271,42.99147,-1.03915,0.93033,-0.01018,-0.01375,0.36626,1,1,
06.23 13:35:53,101,0.16759,-0.28252,9.83059,-0.01065,-0.00320,0.00320,27.21558,-0.59814,28.71094,-1.66271,42.99147,-1.03915,0.93033,-0.01018,-0.01375,0.36626,1,1,
06.23 13:35:53,102,0.16759,-0.27773,9.83059,-0.01065,-0.00320,0.00320,27.21558,-0.59814,28.71094,-1.66271,42.99147,-1.03915,0.93033,-0.01018,-0.01375,0.36626,1,1,
06.23 13:35:53,103,0.16759,-0.27773,9.83059,-0.00959,-0.00320,0.00426,27.21558,-0.59814,28.71094,-1.66271,42.99147,-1.03915,0.93033,-0.01018,-0.01375,0.36626,1,1,
06.23 13:35:53,104,0.16759,-0.27294,9.83059,-0.00852,-0.00320,0.00426,27.21558,-0.59814,28.71094,-1.66271,42.99147,-1.03915,0.93033,-0.01018,-0.01375,0.36626,1,1,
06.23 13:35:53,105,0.17238,-0.27773,9.83059,-0.00852,-0.00426,0.00426,27.21558,-0.59814,28.71094,-1.66271,42.99147,-1.03915,0.93033,-0.01018,-0.01375,0.36626,1,1,
06.23 13:35:53,106,0.16759,-0.27294,9.83059,-0.00852,-0.00426,0.00320,28.11279,-0.89722,29.01001,-1.66545,42.92629,-1.03787,0.93054,-0.01021,-0.01375,0.36573,1,1,
06.23 13:35:53,107,0.16759,-0.27294,9.83059,-0.00959,-0.00426,0.00320,28.11279,-0.89722,29.01001,-1.66545,42.92629,-1.03787,0.93054,-0.01021,-0.01375,0.36573,1,1,
06.23 13:35:53,108,0.17238,-0.27294,9.83059,-0.01065,-0.00426,0.00320,28.11279,-0.89722,29.01001,-1.66545,42.92629,-1.03787,0.93054,-0.01021,-0.01375,0.36573,1,1,
06.23 13:35:53,109,0.17238,-0.26815,9.83059,-0.01065,-0.00533,0.00533,28.11279,-0.89722,29.01001,-1.66545,42.92629,-1.03787,0.93054,-0.01021,-0.01375,0.36573,1,1,
06.23 13:35:53,110,0.17238,-0.27294,9.83059,-0.01065,-0.00426,0.00426,28.11279,-0.89722,29.01001,-1.66545,42.92629,-1.03787,0.93054,-0.01021,-0.01375,0.36573,1,1,
06.23 13:35:53,111,0.17238,-0.27294,9.83059,-0.00959,-0.00426,0.00426,28.11279,-0.89722,29.01001,-1.66545,42.92629,-1.03787,0.93054,-0.01021,-0.01375,0.36573,1,1,
06.23 13:35:53,112,0.17717,-0.27294,9.83059,-0.00959,-0.00320,0.00426,27.66418,0.74768,29.75769,-1.66713,42.95209,-1.03848,0.93046,-0.01022,-0.01376,0.36594,1,1,
06.23 13:35:53,113,0.17717,-0.27773,9.83059,-0.00959,-0.00320,0.00320,27.66418,0.74768,29.75769,-1.66713,42.95209,-1.03848,0.93046,-0.01022,-0.01376,0.36594,1,1,
06.23 13:35:53,114,0.17238,-0.27294,9.83059,-0.00959,-0.00320,0.00533,27.66418,0.74768,29.75769,-1.66713,42.95209,-1.03848,0.93046,-0.01022,-0.01376,0.36594,1,1,
06.23 13:35:53,115,0.17238,-0.27294,9.83059,-0.01065,-0.00213,0.00533,27.66418,0.74768,29.75769,-1.66713,42.95209,-1.03848,0.93046,-0.01022,-0.01376,0.36594,1,1,
06.23 13:35:53,116,0.17238,-0.27294,9.83059,-0.01065,-0.00320,0.00426,27.66418,0.74768,29.75769,-1.66713,42.95209,-1.03848,0.93046,-0.01022,-0.01376,0.36594,1,1,
06.23 13:35:53,117,0.17238,-0.27294,9.83059,-0.01065,-0.00213,0.00426,27.96326,0.14954,28.26233,-1.66914,42.94336,-1.03854,0.93049,-0.01024,-0.01376,0.36587,1,1,
06.23 13:35:53,118,0.17238,-0.27294,9.83059,-0.01065,-0.00320,0.00533,27.96326,0.14954,28.26233,-1.66914,42.94336,-1.03854,0.93049,-0.01024,-0.01376,0.36587,1,1,
06.23 13:35:53,119,0.17238,-0.27294,9.83538,-0.00959,-0.00320,0.00533,27.96326,0.14954,28.26233,-1.66914,42.94336,-1.03854,0.93049,-0.01024,-0.01376,0.36587,1,1,
06.23 13:35:53,120,0.17238,-0.27294,9.83538,-0.00959,-0.00320,0.00533,27.96326,0.14954,28.26233,-1.66914,42.94336,-1.03854,0.93049,-0.01024,-0.01376,0.36587,1,1,
06.23 13:35:53,121,0.17238,-0.27294,9.83538,-0.00959,-0.00320,0.00533,27.96326,0.14954,28.26233,-1.66914,42.94336,-1.03854,0.93049,-0.01024,-0.01376,0.36587,1,1,
06.23 13:35:53,122,0.17238,-0.27294,9.83538,-0.00959,-0.00320,0.00426,27.96326,0.14954,28.26233,-1.66914,42.94336,-1.03854,0.93049,-0.01024,-0.01376,0.36587,1,1,
06.23 13:35:53,123,0.17238,-0.27294,9.83538,-0.01065,-0.00426,0.00426,27.36511,-0.14954,30.05676,-1.67114,42.93152,-1.03874,0.93053,-0.01025,-0.01377,0.36577,1,1,
06.23 13:35:53,124,0.17238,-0.27294,9.83538,-0.01065,-0.00426,0.00426,27.36511,-0.14954,30.05676,-1.67114,42.93152,-1.03874,0.93053,-0.01025,-0.01377,0.36577,1,1,
06.23 13:35:53,125,0.17238,-0.27294,9.83538,-0.00959,-0.00320,0.00320,27.36511,-0.14954,30.05676,-1.67114,42.93152,-1.03874,0.93053,-0.01025,-0.01377,0.36577,1,1,
06.23 13:35:53,126,0.17238,-0.27773,9.84017,-0.00959,-0.00320,0.00320,27.36511,-0.14954,30.05676,-1.67114,42.93152,-1.03874,0.93053,-0.01025,-0.01377,0.36577,1,1,
06.23 13:35:53,127,0.17238,-0.27294,9.83538,-0.00959,-0.00213,0.00213,27.36511,-0.14954,30.05676,-1.67114,42.93152,-1.03874,0.93053,-0.01025,-0.01377,0.36577,1,1,
06.23 13:35:53,128,0.17238,-0.27294,9.83538,-0.01065,-0.00213,0.00320,27.36511,-0.14954,30.05676,-1.67114,42.93152,-1.03874,0.93053,-0.01025,-0.01377,0.36577,1,1,
06.23 13:35:53,129,0.17238,-0.27294,9.83538,-0.01065,-0.00213,0.00213,27.96326,0.14954,29.15955,-1.67353,42.92582,-1.03871,0.93054,-0.01027,-0.01378,0.36573,1,1,
06.23 13:35:53,130,0.17238,-0.27294,9.83538,-0.01065,-0.00426,0.00320,27.96326,0.14954,29.15955,-1.67353,42.92582,-1.03871,0.93054,-0.01027,-0.01378,0.36573,1,1,
06.23 13:35:53,131,0.17238,-0.27294,9.83538,-0.01065,-0.00320,0.00320,27.96326,0.14954,29.15955,-1.67353,42.92582,-1.03871,0.93054,-0.01027,-0.01378,0.36573,1,1,
06.23 13:35:53,132,0.17238,-0.27294,9.83538,-0.01065,-0.00320,0.00426,27.96326,0.14954,29.15955,-1.67353,42.92582,-1.03871,0.93054,-0.01027,-0.01378,0.36573,1,1,
06.23 13:35:53,133,0.17717,-0.27294,9.83538,-0.01172,-0.00426,0.00426,27.96326,0.14954,29.15955,-1.67353,42.92582,-1.03871,0.93054,-0.01027,-0.01378,0.36573,1,1,
06.23 13:35:53,134,0.17717,-0.27294,9.83538,-0.01065,-0.00320,0.00533,27.96326,0.14954,29.15955,-1.67353,42.92582,-1.03871,0.93054,-0.01027,-0.01378,0.36573,1,1,
06.23 13:35:53,135,0.17717,-0.26815,9.83538,-0.01065,-0.00320,0.00533,27.96326,0.14954,29.15955,-1.67353,42.92582,-1.03871,0.93054,-0.01027,-0.01378,0.36573,1,1,
06.23 13:35:53,136,0.17717,-0.26815,9.83059,-0.01172,-0.00320,0.00533,27.96326,0.14954,29.15955,-1.67353,42.92582,-1.03871,0.93054,-0.01027,-0.01378,0.36573,1,1,
06.23 13:35:53,137,0.17717,-0.26815,9.83059,-0.01172,-0.00320,0.00533,27.96326,0.14954,29.15955,-1.67353,42.92582,-1.03871,0.93054,-0.01027,-0.01378,0.36573,1,1,
06.23 13:35:53,138,0.18196,-0.26815,9.83059,-0.01172,-0.00426,0.00426,27.96326,0.14954,29.15955,-1.67353,42.92582,-1.03871,0.93054,-0.01027,-0.01378,0.36573,1,1,
06.23 13:35:53,139,0.17717,-0.26815,9.83059,-0.01172,-0.00533,0.00426,27.96326,0.14954,29.15955,-1.67353,42.92582,-1.03871,0.93054,-0.01027,-0.01378,0.36573,1,1,
06.23 13:35:53,140,0.18196,-0.27294,9.83538,-0.01172,-0.00533,0.00426,28.86047,0.44861,27.96326,-1.67794,42.92668,-1.04194,0.93054,-0.01030,-0.01382,0.36573,1,1,
06.23 13:35:53,141,0.17717,-0.27773,9.83538,-0.01172,-0.00426,0.00426,28.86047,0.44861,27.96326,-1.67794,42.92668,-1.04194,0.93054,-0.01030,-0.01382,0.36573,1,1,
06.23 13:35:53,144,0.18196,-0.27773,9.83059,-0.00959,-0.00426,0.00426,28.86047,0.44861,27.96326,-1.67794,42.92668,-1.04194,0.93054,-0.01030,-0.01382,0.36573,1,1,
06.23 13:35:53,145,0.18196,-0.27294,9.83059,-0.01065,-0.00426,0.00426,28.86047,0.44861,27.96326,-1.67794,42.92668,-1.04194,0.93054,-0.01030,-0.01382,0.36573,1,1,
06.23 13:35:53,146,0.17717,-0.27294,9.83538,-0.01065,-0.00426,0.00320,28.71094,1.79443,29.01001,-1.68140,42.97742,-1.04433,0.93038,-0.01031,-0.01385,0.36614,1,1,
06.23 13:35:53,147,0.17717,-0.27294,9.83059,-0.01065,-0.00426,0.00426,28.71094,1.79443,29.01001,-1.68140,42.97742,-1.04433,0.93038,-0.01031,-0.01385,0.36614,1,1,
06.23 13:35:53,148,0.17717,-0.26815,9.83059,-0.01065,-0.00426,0.00426,28.71094,1.79443,29.01001,-1.68140,42.97742,-1.04433,0.93038,-0.01031,-0.01385,0.36614,1,1,
06.23 13:35:53,149,0.18196,-0.26815,9.83538,-0.01065,-0.00320,0.00426,28.71094,1.79443,29.01001,-1.68140,42.97742,-1.04433,0.93038,-0.01031,-0.01385,0.36614,1,1,
06.23 13:35:53,150,0.17717,-0.26815,9.83059,-0.01065,-0.00320,0.00533,28.71094,1.79443,29.01001,-1.68140,42.97742,-1.04433,0.93038,-0.01031,-0.01385,0.36614,1,1,
06.23 13:35:53,151,0.17717,-0.26815,9.83059,-0.00959,-0.00320,0.00426,28.71094,1.79443,29.01001,-1.68140,42.97742,-1.04433,0.93038,-0.01031,-0.01385,0.36614,1,1,
06.23 13:35:53,152,0.17238,-0.26815,9.83538,-0.00959,-0.00320,0.00320,30.20630,0.29907,28.41187,-1.68299,42.96006,-1.04586,0.93043,-0.01032,-0.01387,0.36600,1,1,
06.23 13:35:53,153,0.17238,-0.26815,9.83538,-0.00852,-0.00320,0.00320,30.20630,0.29907,28.41187,-1.68299,42.96006,-1.04586,0.93043,-0.01032,-0.01387,0.36600,1,1,
06.23 13:35:53,154,0.17238,-0.26815,9.83538,-0.00852,-0.00426,0.00426,30.20630,0.29907,28.41187,-1.68299,42.96006,-1.04586,0.93043,-0.01032,-0.01387,0.36600,1,1,
06.23 13:35:53,155,0.17717,-0.26815,9.83538,-0.00852,-0.00320,0.00426,30.20630,0.29907,28.41187,-1.68299,42.96006,-1.04586,0.93043,-0.01032,-0.01387,0.36600,1,1,
06.23 13:35:53,156,0.17238,-0.26815,9.83538,-0.00852,-0.00320,0.00320,30.20630,0.29907,28.41187,-1.68299,42.96006,-1.04586,0.93043,-0.01032,-0.01387,0.36600,1,1,
06.23 13:35:53,157,0.17238,-0.26815,9.83538,-0.00959,-0.00426,0.00533,30.80444,0.59814,28.71094,-1.68347,42.94975,-1.04642,0.93047,-0.01033,-0.01388,0.36592,1,1,
06.23 13:35:53,158,0.17717,-0.26815,9.83538,-0.00852,-0.00426,0.00639,30.80444,0.59814,28.71094,-1.68347,42.94975,-1.04642,0.93047,-0.01033,-0.01388,0.36592,1,1,
06.23 13:35:53,159,0.17717,-0.26336,9.83538,-0.00959,-0.00426,0.00639,30.80444,0.59814,28.71094,-1.68347,42.94975,-1.04642,0.93047,-0.01033,-0.01388,0.36592,1,1,
06.23 13:35:53,160,0.17238,-0.26336,9.83538,-0.00959,-0.00426,0.00533,30.80444,0.59814,28.71094,-1.68347,42.94975,-1.04642,0.93047,-0.01033,-0.01388,0.36592,1,1,
06.23 13:35:53,161,0.17238,-0.26815,9.83538,-0.01065,-0.00320,0.00426,30.80444,0.59814,28.71094,-1.68347,42.94975,-1.04642,0.93047,-0.01033,-0.01388,0.36592,1,1,
06.23 13:35:53,162,0.17717,-0.26336,9.83538,-0.00959,-0.00320,0.00426,30.80444,0.59814,28.71094,-1.68347,42.94975,-1.04642,0.93047,-0.01033,-0.01388,0.36592,1,1,
