Time,Huro_Yaw,Huro_Roll,Huro_Pitch,XSens_Yaw,XSens_Roll,XSens_Pitch,Base_Yaw,Base_Roll,Base_Pitch,Diff_Yaw,Diff_Roll,Diff_Pitch,
06.23 15:57:13:540,57.94248,-1.47586,-0.86803,20.92358,-0.59983,-0.11549,-37.11974,0.86684,0.75769,0.10085,0.00919,-0.00515,
06.23 15:57:13:592,57.93506,-1.47363,-0.86995,20.92430,-0.60057,-0.11616,-37.11974,0.86684,0.75769,0.10899,0.00621,-0.00390,
06.23 15:57:13:640,57.93812,-1.47348,-0.87108,20.92644,-0.60293,-0.11648,-37.11974,0.86684,0.75769,0.10807,0.00371,-0.00308,
06.23 15:57:13:690,57.92736,-1.47394,-0.87407,20.92713,-0.60497,-0.11538,-37.11974,0.86684,0.75769,0.11951,0.00213,0.00100,
06.23 15:57:13:740,57.92826,-1.47528,-0.87472,20.92703,-0.60821,-0.11569,-37.11974,0.86684,0.75769,0.11852,0.00023,0.00134,
06.23 15:57:13:773,57.92781,-1.47482,-0.87603,20.92783,-0.60900,-0.11800,-37.11974,0.86684,0.75769,0.11977,-0.00103,0.00034,
06.23 15:57:13:809,57.92234,-1.47561,-0.87666,20.92715,-0.60963,-0.11870,-37.11974,0.86684,0.75769,0.12454,-0.00086,0.00027,
06.23 15:57:13:842,57.92120,-1.47560,-0.87693,20.92546,-0.60915,-0.11942,-37.11974,0.86684,0.75769,0.12399,-0.00040,-0.00017,
06.23 15:57:13:875,57.91604,-1.47408,-0.87838,20.92495,-0.60632,-0.11869,-37.11974,0.86684,0.75769,0.12865,0.00091,0.00200,
06.23 15:57:13:926,57.91184,-1.47515,-0.87752,20.92639,-0.60661,-0.11799,-37.11974,0.86684,0.75769,0.13429,0.00169,0.00184,
06.23 15:57:13:974,57.90828,-1.47599,-0.87695,20.92620,-0.61026,-0.11828,-37.11974,0.86684,0.75769,0.13766,-0.00111,0.00098,
06.23 15:57:14:023,57.91268,-1.47295,-0.87916,20.92692,-0.60949,-0.11635,-37.11974,0.86684,0.75769,0.13399,-0.00339,0.00512,
06.23 15:57:14:056,57.91832,-1.47103,-0.87963,20.92953,-0.61181,-0.11706,-37.11974,0.86684,0.75769,0.13095,-0.00763,0.00488,
06.23 15:57:14:089,57.91438,-1.47048,-0.87998,20.92950,-0.60922,-0.11834,-37.11974,0.86684,0.75769,0.13486,-0.00558,0.00395,
06.23 15:57:14:122,57.91223,-1.47057,-0.88029,20.92886,-0.60953,-0.11728,-37.11974,0.86684,0.75769,0.13638,-0.00581,0.00533,
06.23 15:57:14:156,57.90237,-1.47183,-0.88136,20.92826,-0.60982,-0.11802,-37.11974,0.86684,0.75769,0.14562,-0.00483,0.00565,
06.23 15:57:14:189,57.90388,-1.47343,-0.88228,20.92746,-0.60825,-0.11641,-37.11974,0.86684,0.75769,0.14333,-0.00167,0.00818,
06.23 15:57:14:223,57.90088,-1.47341,-0.88417,20.92776,-0.60652,-0.11620,-37.11974,0.86684,0.75769,0.14663,0.00005,0.01028,
06.23 15:57:14:274,57.91139,-1.47221,-0.88479,20.92714,-0.61071,-0.11591,-37.11974,0.86684,0.75769,0.13549,-0.00534,0.01119,
06.23 15:57:14:308,57.90992,-1.47338,-0.88550,20.92916,-0.61075,-0.11596,-37.11974,0.86684,0.75769,0.13899,-0.00422,0.01184,
06.23 15:57:14:340,57.90676,-1.47294,-0.88562,20.93064,-0.61254,-0.11467,-37.11974,0.86684,0.75769,0.14363,-0.00644,0.01327,
06.23 15:57:14:373,57.90424,-1.47196,-0.88515,20.93094,-0.61242,-0.11478,-37.11974,0.86684,0.75769,0.14645,-0.00730,0.01268,
06.23 15:57:14:406,57.90141,-1.47058,-0.88430,20.93093,-0.61426,-0.11615,-37.11974,0.86684,0.75769,0.14927,-0.01052,0.01046,
06.23 15:57:14:439,57.89199,-1.46995,-0.88314,20.93269,-0.61753,-0.11752,-37.11974,0.86684,0.75769,0.16045,-0.01443,0.00793,
06.23 15:57:14:472,57.88778,-1.47037,-0.88288,20.93353,-0.61918,-0.11860,-37.11974,0.86684,0.75769,0.16549,-0.01565,0.00659,
06.23 15:57:14:506,57.88914,-1.47207,-0.88174,20.93571,-0.62020,-0.11709,-37.11974,0.86684,0.75769,0.16631,-0.01497,0.00696,
06.23 15:57:14:540,57.89002,-1.47204,-0.88031,20.93639,-0.62043,-0.11408,-37.11974,0.86684,0.75769,0.16611,-0.01523,0.00854,
06.23 15:57:14:574,57.88851,-1.47249,-0.87839,20.93650,-0.62037,-0.11304,-37.11974,0.86684,0.75769,0.16773,-0.01472,0.00767,
06.23 15:57:14:606,57.88132,-1.47256,-0.87752,20.93464,-0.61577,-0.11214,-37.11974,0.86684,0.75769,0.17306,-0.01006,0.00769,
06.23 15:57:14:640,57.88255,-1.47304,-0.87667,20.93520,-0.61447,-0.11349,-37.11974,0.86684,0.75769,0.17239,-0.00828,0.00549,
06.23 15:57:14:672,57.87506,-1.47185,-0.87718,20.93509,-0.61133,-0.11402,-37.11974,0.86684,0.75769,0.17977,-0.00633,0.00547,
06.23 15:57:14:706,57.88020,-1.47100,-0.87784,20.93665,-0.61268,-0.11228,-37.11974,0.86684,0.75769,0.17620,-0.00852,0.00787,
06.23 15:57:14:739,57.87561,-1.47080,-0.87786,20.93679,-0.61571,-0.11193,-37.11974,0.86684,0.75769,0.18092,-0.01175,0.00824,
06.23 15:57:14:772,57.87671,-1.47211,-0.87943,20.93728,-0.61740,-0.11111,-37.11974,0.86684,0.75769,0.18031,-0.01214,0.01063,
06.23 15:57:14:805,57.87647,-1.47124,-0.87950,20.93635,-0.61583,-0.11140,-37.11974,0.86684,0.75769,0.17962,-0.01144,0.01041,
06.23 15:57:14:839,57.87490,-1.47187,-0.87837,20.93624,-0.61578,-0.11135,-37.11974,0.86684,0.75769,0.18109,-0.01076,0.00934,
06.23 15:57:14:872,57.87899,-1.47167,-0.87991,20.93299,-0.61472,-0.11240,-37.11974,0.86684,0.75769,0.17374,-0.00989,0.00983,
06.23 15:57:14:906,57.88262,-1.47220,-0.87920,20.93383,-0.61383,-0.11333,-37.11974,0.86684,0.75769,0.17096,-0.00847,0.00818,
06.23 15:57:14:940,57.88832,-1.47198,-0.87903,20.93452,-0.61357,-0.11273,-37.11974,0.86684,0.75769,0.16594,-0.00843,0.00861,
06.23 15:57:14:974,57.89331,-1.47103,-0.88039,20.93373,-0.61330,-0.11332,-37.11974,0.86684,0.75769,0.16016,-0.00912,0.00938,
06.23 15:57:15:023,57.88898,-1.47071,-0.88044,20.92999,-0.60296,-0.11342,-37.11974,0.86684,0.75769,0.16075,0.00090,0.00933,
06.23 15:57:15:056,57.87854,-1.47134,-0.87982,20.93010,-0.60361,-0.11497,-37.11974,0.86684,0.75769,0.17130,0.00089,0.00717,
06.23 15:57:15:090,57.88211,-1.47200,-0.88006,20.93066,-0.60526,-0.11514,-37.11974,0.86684,0.75769,0.16829,-0.00010,0.00723,
06.23 15:57:15:124,57.88377,-1.47156,-0.88006,20.93106,-0.60407,-0.11410,-37.11974,0.86684,0.75769,0.16704,0.00065,0.00827,
06.23 15:57:15:156,57.88286,-1.47210,-0.88096,20.93203,-0.60476,-0.11374,-37.11974,0.86684,0.75769,0.16891,0.00050,0.00954,
06.23 15:57:15:189,57.88062,-1.47250,-0.88092,20.93201,-0.60488,-0.11229,-37.11974,0.86684,0.75769,0.17113,0.00078,0.01095,
06.23 15:57:15:222,57.88836,-1.47306,-0.87921,20.93380,-0.60705,-0.11202,-37.11974,0.86684,0.75769,0.16518,-0.00083,0.00950,
06.23 15:57:15:274,57.89561,-1.47294,-0.87828,20.93436,-0.60901,-0.11317,-37.11974,0.86684,0.75769,0.15849,-0.00291,0.00743,
06.23 15:57:15:327,57.89425,-1.47177,-0.87653,20.93332,-0.60653,-0.11460,-37.11974,0.86684,0.75769,0.15881,-0.00160,0.00424,
06.23 15:57:15:374,57.88917,-1.46992,-0.87595,20.93490,-0.60738,-0.11376,-37.11974,0.86684,0.75769,0.16547,-0.00430,0.00451,
06.23 15:57:15:423,57.89394,-1.47038,-0.87522,20.93491,-0.60795,-0.11195,-37.11974,0.86684,0.75769,0.16071,-0.00441,0.00559,
06.23 15:57:15:458,57.89503,-1.46982,-0.87346,20.93678,-0.60929,-0.11045,-37.11974,0.86684,0.75769,0.16149,-0.00631,0.00532,
06.23 15:57:15:490,57.89211,-1.47097,-0.87397,20.93578,-0.60592,-0.10880,-37.11974,0.86684,0.75769,0.16341,-0.00180,0.00748,
06.23 15:57:15:523,57.89553,-1.47140,-0.87412,20.93827,-0.60687,-0.10787,-37.11974,0.86684,0.75769,0.16248,-0.00231,0.00856,
06.23 15:57:15:576,57.89502,-1.47022,-0.87684,20.93747,-0.60731,-0.10899,-37.11974,0.86684,0.75769,0.16220,-0.00393,0.01016,
06.23 15:57:15:623,57.90525,-1.47159,-0.87599,20.93697,-0.60498,-0.10951,-37.11974,0.86684,0.75769,0.15147,-0.00023,0.00879,
06.23 15:57:15:656,57.90699,-1.47254,-0.87532,20.93753,-0.60736,-0.10808,-37.11974,0.86684,0.75769,0.15029,-0.00167,0.00955,
06.23 15:57:15:689,57.90158,-1.47379,-0.87671,20.93503,-0.60308,-0.10856,-37.11974,0.86684,0.75769,0.15319,0.00387,0.01046,
06.23 15:57:15:723,57.90477,-1.47290,-0.87787,20.93640,-0.60281,-0.10824,-37.11974,0.86684,0.75769,0.15137,0.00324,0.01194,
06.23 15:57:15:756,57.90567,-1.47391,-0.87681,20.93747,-0.60303,-0.10868,-37.11974,0.86684,0.75769,0.15155,0.00404,0.01045,
06.23 15:57:15:790,57.90388,-1.47316,-0.87663,20.93598,-0.60336,-0.10646,-37.11974,0.86684,0.75769,0.15184,0.00295,0.01248,
06.23 15:57:15:822,57.89616,-1.47058,-0.87670,20.93663,-0.60467,-0.10653,-37.11974,0.86684,0.75769,0.16021,-0.00093,0.01248,
06.23 15:57:15:856,57.89562,-1.47002,-0.87582,20.93550,-0.60654,-0.10730,-37.11974,0.86684,0.75769,0.15962,-0.00336,0.01083,
06.23 15:57:15:889,57.90253,-1.47162,-0.87555,20.93497,-0.60705,-0.10790,-37.11974,0.86684,0.75769,0.15218,-0.00228,0.00996,
06.23 15:57:15:924,57.90681,-1.47335,-0.87612,20.93542,-0.60594,-0.10787,-37.11974,0.86684,0.75769,0.14835,0.00057,0.01056,
06.23 15:57:15:958,57.90351,-1.47366,-0.87776,20.93555,-0.60624,-0.10642,-37.11974,0.86684,0.75769,0.15178,0.00058,0.01365,
06.23 15:57:15:989,57.90632,-1.47491,-0.87583,20.93522,-0.60573,-0.10512,-37.11974,0.86684,0.75769,0.14864,0.00233,0.01302,
06.23 15:57:16:022,57.90398,-1.47608,-0.87441,20.93609,-0.60831,-0.10369,-37.11974,0.86684,0.75769,0.15186,0.00093,0.01303,
06.23 15:57:16:057,57.90448,-1.47732,-0.87399,20.93718,-0.60848,-0.10479,-37.11974,0.86684,0.75769,0.15244,0.00199,0.01151,
06.23 15:57:16:089,57.88755,-1.51404,-0.98741,20.88550,-0.64382,-0.28423,-37.11974,0.86684,0.75769,0.11769,0.00338,-0.05450,
06.23 15:57:16:123,58.00647,-1.54735,-1.11009,21.32763,-0.65314,-0.29848,-37.11974,0.86684,0.75769,0.44091,0.02737,0.05392,
06.23 15:57:16:172,59.29251,-1.50975,-0.99271,22.81396,-0.62673,-0.20960,-37.11974,0.86684,0.75769,0.64120,0.01618,0.02542,
06.23 15:57:16:221,60.95879,-1.46662,-0.95888,24.29069,-0.62588,-0.20309,-37.11974,0.86684,0.75769,0.45164,-0.02610,-0.00189,
06.23 15:57:16:270,61.30144,-1.55658,-1.17114,24.25497,-0.69585,-0.40486,-37.11974,0.86684,0.75769,0.07328,-0.00611,0.00860,
06.23 15:57:16:304,59.77568,-1.56572,-1.70703,22.67781,-0.77548,-1.00031,-37.11974,0.86684,0.75769,0.02188,-0.07660,-0.05098,
06.23 15:57:16:338,58.33170,-1.54596,-1.99600,20.60946,-1.25640,-0.72008,-37.11974,0.86684,0.75769,-0.60249,-0.57728,0.51823,
06.23 15:57:16:370,55.66700,-4.19404,0.55703,18.44604,-3.54150,1.65195,-37.11974,0.86684,0.75769,-0.10121,-0.21430,0.33723,
06.23 15:57:16:404,52.74277,-6.56935,2.51442,15.39195,-5.80117,3.62076,-37.11974,0.86684,0.75769,-0.23108,-0.09866,0.34866,
06.23 15:57:16:437,46.92114,-7.58316,3.21486,9.44727,-6.51740,4.21891,-37.11974,0.86684,0.75769,-0.35413,0.19892,0.24636,
06.23 15:57:16:470,41.14382,-6.80421,2.36926,3.53409,-5.58540,3.32064,-37.11974,0.86684,0.75769,-0.48998,0.35197,0.19369,
06.23 15:57:16:504,34.80722,-5.74134,1.18667,-5.09539,-4.17923,1.91825,-37.11974,0.86684,0.75769,-2.78286,0.69527,-0.02611,
06.23 15:57:16:554,25.83194,-4.87266,0.30079,-11.81812,-3.59768,1.46796,-37.11974,0.86684,0.75769,-0.53032,0.40814,0.40948,
06.23 15:57:16:609,15.78345,-5.61351,-0.43591,-21.99051,-4.45289,0.85144,-37.11974,0.86684,0.75769,-0.65422,0.29377,0.52966,
06.23 15:57:16:654,7.13357,-7.05350,-1.83472,-30.42233,-5.78658,-0.37570,-37.11974,0.86684,0.75769,-0.43615,0.40008,0.70133,
06.23 15:57:16:703,-1.94073,-6.34771,-2.89294,-39.79152,-4.95048,-1.31901,-37.11974,0.86684,0.75769,-0.73105,0.53038,0.81625,
06.23 15:57:16:736,-9.60121,-5.55725,-3.75858,-49.04224,-4.07711,-2.24495,-37.11974,0.86684,0.75769,-2.32129,0.61330,0.75595,
06.23 15:57:16:770,-15.42977,-5.22337,-4.46669,-52.93032,-3.96761,-2.69423,-37.11974,0.86684,0.75769,-0.38081,0.38892,1.01477,
06.23 15:57:16:820,-18.72598,-5.45571,-5.27810,-57.15721,-4.45877,-3.77136,-37.11974,0.86684,0.75769,-1.31149,0.13009,0.74906,
06.23 15:57:16:854,-22.39032,-5.98483,-6.77201,-59.66121,-4.80953,-4.90120,-37.11974,0.86684,0.75769,-0.15114,0.30846,1.11312,
06.23 15:57:16:887,-23.79669,-5.32166,-7.40934,-61.31722,-3.62457,-5.63924,-37.11974,0.86684,0.75769,-0.40079,0.83025,1.01242,
06.23 15:57:16:920,-23.94970,-3.42651,-7.72645,-61.05013,-2.14458,-5.84274,-37.11974,0.86684,0.75769,0.01932,0.41509,1.12603,
06.23 15:57:16:954,-22.01955,-1.92342,-7.58028,-58.94547,-0.61588,-5.74420,-37.11974,0.86684,0.75769,0.19383,0.44070,1.07839,
