Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,Rest,Mag Disturbance,
06.19 15:15:23,2383097,0.38307,0.41180,9.87369,-0.00746,-0.00639,0.00639,37.08496,-3.58887,29.90723,2.84304,59.78909,-1.61749,0.86641,0.02854,0.00013,0.49851,0,0,
06.19 15:15:23,2383098,0.38307,0.41180,9.87848,-0.00852,-0.00639,0.00533,37.08496,-3.58887,29.90723,2.84294,59.78898,-1.61774,0.86641,0.02854,0.00013,0.49851,0,0,
06.19 15:15:23,2383099,0.38307,0.41180,9.87848,-0.00852,-0.00426,0.00533,37.08496,-3.58887,29.90723,2.84283,59.78890,-1.61777,0.86641,0.02854,0.00013,0.49851,0,0,
06.19 15:15:23,2383100,0.38307,0.41180,9.87848,-0.00852,-0.00320,0.00426,37.08496,-3.58887,29.90723,2.84273,59.78871,-1.61769,0.86641,0.02854,0.00013,0.49850,0,0,
06.19 15:15:23,2383101,0.38307,0.41180,9.87848,-0.00852,-0.00320,0.00426,37.08496,-3.58887,29.90723,2.84263,59.78854,-1.61761,0.86641,0.02854,0.00013,0.49850,0,0,
06.19 15:15:23,2383102,0.38307,0.41180,9.87848,-0.00852,-0.00213,0.00426,36.33728,-2.84119,30.35583,2.84253,59.78867,-1.61743,0.86641,0.02853,0.00013,0.49850,0,0,
06.19 15:15:23,2383103,0.38307,0.41180,9.87848,-0.00746,-0.00213,0.00426,36.33728,-2.84119,30.35583,2.84254,59.78882,-1.61724,0.86641,0.02853,0.00013,0.49851,0,0,
06.19 15:15:23,2383104,0.38307,0.41180,9.87369,-0.00746,-0.00320,0.00426,36.33728,-2.84119,30.35583,2.84254,59.78895,-1.61716,0.86641,0.02853,0.00013,0.49851,0,0,
06.19 15:15:23,2383105,0.38307,0.41180,9.87369,-0.00639,-0.00320,0.00426,36.33728,-2.84119,30.35583,2.84266,59.78910,-1.61708,0.86641,0.02853,0.00013,0.49851,0,0,
06.19 15:15:23,2383106,0.37828,0.41180,9.87369,-0.00746,-0.00320,0.00426,36.33728,-2.84119,30.35583,2.84266,59.78923,-1.61700,0.86641,0.02853,0.00013,0.49851,0,0,
06.19 15:15:23,2383107,0.37828,0.41180,9.87369,-0.00746,-0.00426,0.00426,36.33728,-2.84119,30.35583,2.84267,59.78937,-1.61703,0.86641,0.02853,0.00013,0.49851,0,0,
06.19 15:15:23,2383108,0.37828,0.41180,9.87369,-0.00746,-0.00533,0.00533,36.48682,-2.09351,30.50537,2.84267,59.79014,-1.61716,0.86640,0.02853,0.00013,0.49852,0,0,
06.19 15:15:23,2383109,0.37828,0.41180,9.87848,-0.00852,-0.00426,0.00533,36.48682,-2.09351,30.50537,2.84257,59.79095,-1.61720,0.86640,0.02853,0.00013,0.49852,0,0,
06.19 15:15:23,2383110,0.37828,0.41180,9.87848,-0.00746,-0.00533,0.00639,36.48682,-2.09351,30.50537,2.84257,59.79183,-1.61734,0.86639,0.02853,0.00013,0.49853,0,0,
06.19 15:15:23,2383111,0.37828,0.41180,9.87848,-0.00639,-0.00426,0.00639,36.48682,-2.09351,30.50537,2.84268,59.79276,-1.61738,0.86639,0.02853,0.00013,0.49854,0,0,
06.19 15:15:23,2383112,0.37828,0.41180,9.87848,-0.00639,-0.00426,0.00533,36.48682,-2.09351,30.50537,2.84279,59.79354,-1.61741,0.86639,0.02854,0.00013,0.49854,0,0,
06.19 15:15:23,2383113,0.37828,0.41180,9.88326,-0.00746,-0.00426,0.00533,36.18774,-2.69165,30.80444,2.84279,59.79384,-1.61744,0.86639,0.02854,0.00013,0.49854,0,0,
06.19 15:15:23,2383114,0.37828,0.41180,9.88326,-0.00852,-0.00533,0.00533,36.18774,-2.69165,30.80444,2.84268,59.79412,-1.61758,0.86638,0.02854,0.00013,0.49855,0,0,
06.19 15:15:23,2383115,0.37828,0.41180,9.88805,-0.00852,-0.00426,0.00639,36.18774,-2.69165,30.80444,2.84258,59.79452,-1.61762,0.86638,0.02853,0.00013,0.49855,0,0,
06.19 15:15:23,2383116,0.37828,0.41180,9.88326,-0.00746,-0.00533,0.00533,36.18774,-2.69165,30.80444,2.84258,59.79479,-1.61776,0.86638,0.02854,0.00013,0.49855,0,0,
06.19 15:15:23,2383117,0.37828,0.41180,9.88326,-0.00746,-0.00533,0.00533,36.18774,-2.69165,30.80444,2.84259,59.79509,-1.61790,0.86638,0.02854,0.00013,0.49855,0,0,
06.19 15:15:23,2383118,0.37828,0.41180,9.88326,-0.00746,-0.00533,0.00639,36.18774,-2.69165,30.80444,2.84258,59.79547,-1.61804,0.86638,0.02854,0.00013,0.49856,0,0,
06.19 15:15:23,2383119,0.37828,0.40701,9.88326,-0.00639,-0.00533,0.00639,35.58960,-2.69165,29.90723,2.84269,59.79578,-1.61819,0.86638,0.02854,0.00013,0.49856,0,0,
06.19 15:15:23,2383120,0.37828,0.40701,9.87848,-0.00746,-0.00426,0.00533,35.58960,-2.69165,29.90723,2.84270,59.79598,-1.61822,0.86638,0.02854,0.00012,0.49856,0,0,
06.19 15:15:23,2383121,0.37828,0.40701,9.87848,-0.00746,-0.00320,0.00639,35.58960,-2.69165,29.90723,2.84270,59.79630,-1.61815,0.86638,0.02854,0.00013,0.49856,0,0,
06.19 15:15:23,2383122,0.37828,0.40701,9.87848,-0.00746,-0.00320,0.00639,35.58960,-2.69165,29.90723,2.84270,59.79662,-1.61808,0.86637,0.02854,0.00013,0.49856,0,0,
06.19 15:15:23,2383123,0.37828,0.40701,9.87369,-0.00746,-0.00320,0.00639,35.58960,-2.69165,29.90723,2.84270,59.79694,-1.61801,0.86637,0.02854,0.00013,0.49857,0,0,
06.19 15:15:23,2383124,0.37828,0.40701,9.87369,-0.00746,-0.00426,0.00533,35.58960,-2.69165,29.90723,2.84270,59.79713,-1.61804,0.86637,0.02854,0.00013,0.49857,0,0,
06.19 15:15:23,2383125,0.37828,0.41180,9.87369,-0.00639,-0.00426,0.00533,35.29053,-3.88794,31.40259,2.84281,59.79641,-1.61808,0.86637,0.02854,0.00013,0.49856,0,0,
06.19 15:15:23,2383126,0.37828,0.41180,9.87369,-0.00639,-0.00426,0.00426,35.29053,-3.88794,31.40259,2.84292,59.79557,-1.61810,0.86638,0.02854,0.00013,0.49856,0,0,
06.19 15:15:23,2383127,0.37350,0.41180,9.87369,-0.00746,-0.00426,0.00426,35.29053,-3.88794,31.40259,2.84293,59.79474,-1.61813,0.86638,0.02854,0.00013,0.49855,0,0,
06.19 15:15:23,2383128,0.37350,0.41180,9.87848,-0.00852,-0.00426,0.00426,35.29053,-3.88794,31.40259,2.84283,59.79389,-1.61816,0.86639,0.02854,0.00013,0.49854,0,0,
06.19 15:15:23,2383129,0.37350,0.41659,9.87369,-0.00852,-0.00426,0.00533,35.29053,-3.88794,31.40259,2.84273,59.79317,-1.61819,0.86639,0.02854,0.00012,0.49854,0,0,
06.19 15:15:23,2383130,0.37350,0.41180,9.87369,-0.00746,-0.00426,0.00426,35.29053,-3.88794,31.40259,2.84273,59.79233,-1.61822,0.86639,0.02854,0.00012,0.49853,0,0,
06.19 15:15:23,2383131,0.36871,0.41180,9.87369,-0.00639,-0.00426,0.00426,35.29053,-3.88794,31.40259,2.84285,59.79150,-1.61824,0.86640,0.02854,0.00012,0.49853,0,0,
06.19 15:15:23,2383132,0.36871,0.41180,9.87369,-0.00746,-0.00213,0.00533,35.29053,-3.88794,31.40259,2.84285,59.79077,-1.61806,0.86640,0.02854,0.00013,0.49852,0,0,
06.19 15:15:23,2383133,0.36871,0.41659,9.87369,-0.00639,-0.00213,0.00533,35.29053,-3.88794,31.40259,2.84296,59.79007,-1.61788,0.86640,0.02854,0.00013,0.49852,0,0,
06.19 15:15:23,2383134,0.36871,0.41659,9.87369,-0.00852,-0.00320,0.00533,35.29053,-3.88794,31.40259,2.84286,59.78933,-1.61781,0.86641,0.02854,0.00013,0.49851,0,0,
06.19 15:15:23,2383135,0.36871,0.41659,9.87369,-0.00746,-0.00320,0.00426,35.29053,-3.88794,31.40259,2.84286,59.78851,-1.61773,0.86641,0.02854,0.00013,0.49850,0,0,
06.19 15:15:23,2383136,0.37350,0.41180,9.87848,-0.00852,-0.00320,0.00426,37.53357,-1.34583,30.35583,2.84276,59.78992,-1.61765,0.86640,0.02854,0.00013,0.49851,0,0,
06.19 15:15:23,2383137,0.37350,0.41659,9.87848,-0.00746,-0.00320,0.00426,37.53357,-1.34583,30.35583,2.84277,59.79134,-1.61757,0.86640,0.02854,0.00013,0.49852,0,0,
06.19 15:15:23,2383138,0.36871,0.41180,9.87848,-0.00746,-0.00426,0.00426,37.53357,-1.34583,30.35583,2.84277,59.79274,-1.61759,0.86639,0.02854,0.00013,0.49854,0,0,
06.19 15:15:23,2383139,0.37350,0.41180,9.87848,-0.00746,-0.00320,0.00320,37.53357,-1.34583,30.35583,2.84278,59.79405,-1.61751,0.86639,0.02854,0.00013,0.49855,0,0,
06.19 15:15:23,2383140,0.37350,0.41180,9.87848,-0.00746,-0.00426,0.00426,37.53357,-1.34583,30.35583,2.84279,59.79544,-1.61753,0.86638,0.02854,0.00013,0.49856,0,0,
06.19 15:15:23,2383141,0.37350,0.41180,9.87369,-0.00746,-0.00426,0.00320,37.53357,-1.34583,30.35583,2.84280,59.79673,-1.61756,0.86637,0.02854,0.00013,0.49857,0,0,
06.19 15:15:23,2383142,0.37350,0.41180,9.87369,-0.00746,-0.00426,0.00426,35.58960,-2.09351,29.90723,2.84280,59.79726,-1.61758,0.86637,0.02854,0.00013,0.49857,0,0,
06.19 15:15:23,2383143,0.36871,0.41659,9.87369,-0.00746,-0.00426,0.00533,35.58960,-2.09351,29.90723,2.84281,59.79793,-1.61762,0.86637,0.02854,0.00013,0.49857,0,0,
06.19 15:15:23,2383144,0.37350,0.41180,9.87369,-0.00852,-0.00320,0.00426,35.58960,-2.09351,29.90723,2.84270,59.79847,-1.61754,0.86637,0.02854,0.00013,0.49858,0,0,
06.19 15:15:23,2383145,0.37350,0.41180,9.87369,-0.00852,-0.00426,0.00426,35.58960,-2.09351,29.90723,2.84260,59.79903,-1.61756,0.86636,0.02853,0.00013,0.49858,0,0,
06.19 15:15:23,2383146,0.37350,0.41180,9.87369,-0.00852,-0.00426,0.00320,35.58960,-2.09351,29.90723,2.84251,59.79945,-1.61759,0.86636,0.02853,0.00013,0.49859,0,0,
06.19 15:15:23,2383147,0.37828,0.41180,9.87369,-0.00746,-0.00426,0.00426,35.58960,-2.09351,29.90723,2.84251,59.80000,-1.61762,0.86636,0.02853,0.00013,0.49859,0,0,
06.19 15:15:23,2383148,0.37350,0.41180,9.87369,-0.00852,-0.00426,0.00533,36.78589,-2.69165,30.80444,2.84241,59.80040,-1.61765,0.86636,0.02853,0.00013,0.49859,0,0,
06.19 15:15:23,2383149,0.37350,0.41180,9.87369,-0.00746,-0.00426,0.00320,36.78589,-2.69165,30.80444,2.84242,59.80059,-1.61767,0.86636,0.02853,0.00013,0.49859,0,0,
06.19 15:15:23,2383150,0.37350,0.41180,9.87369,-0.00746,-0.00320,0.00320,36.78589,-2.69165,30.80444,2.84242,59.80080,-1.61759,0.86636,0.02853,0.00013,0.49860,0,0,
06.19 15:15:23,2383151,0.37828,0.41180,9.87369,-0.00852,-0.00426,0.00320,36.78589,-2.69165,30.80444,2.84233,59.80100,-1.61761,0.86635,0.02853,0.00013,0.49860,0,0,
06.19 15:15:23,2383152,0.37350,0.41180,9.87369,-0.00852,-0.00426,0.00320,36.78589,-2.69165,30.80444,2.84223,59.80119,-1.61763,0.86635,0.02853,0.00013,0.49860,0,0,
06.19 15:15:23,2383153,0.37350,0.41180,9.87369,-0.00852,-0.00533,0.00320,35.58960,-2.99072,30.20630,2.84213,59.80094,-1.61776,0.86636,0.02853,0.00013,0.49860,0,0,
06.19 15:15:23,2383154,0.37350,0.41659,9.87369,-0.00639,-0.00639,0.00533,35.58960,-2.99072,30.20630,2.84224,59.80089,-1.61801,0.86636,0.02853,0.00013,0.49860,0,0,
06.19 15:15:23,2383155,0.36871,0.41659,9.87369,-0.00533,-0.00533,0.00533,35.58960,-2.99072,30.20630,2.84246,59.80087,-1.61815,0.86636,0.02854,0.00013,0.49860,0,0,
06.19 15:15:23,2383156,0.37350,0.41659,9.87369,-0.00533,-0.00533,0.00533,35.58960,-2.99072,30.20630,2.84267,59.80083,-1.61829,0.86636,0.02854,0.00013,0.49860,0,0,
06.19 15:15:23,2383157,0.37350,0.41180,9.86890,-0.00533,-0.00533,0.00426,35.58960,-2.99072,30.20630,2.84289,59.80069,-1.61843,0.86636,0.02854,0.00013,0.49860,0,0,
06.19 15:15:23,2383158,0.37828,0.41659,9.86890,-0.00746,-0.00426,0.00426,35.58960,-2.99072,30.20630,2.84290,59.80057,-1.61846,0.86636,0.02854,0.00013,0.49859,0,0,
06.19 15:15:23,2383159,0.37828,0.41659,9.86890,-0.00639,-0.00426,0.00320,36.03821,-3.73840,29.45862,2.84302,59.79995,-1.61848,0.86636,0.02854,0.00013,0.49859,0,0,
06.19 15:15:23,2383160,0.37828,0.41180,9.86411,-0.00746,-0.00426,0.00426,36.03821,-3.73840,29.45862,2.84302,59.79945,-1.61851,0.86636,0.02854,0.00013,0.49859,0,0,
06.19 15:15:23,2383161,0.37828,0.40701,9.86411,-0.00746,-0.00426,0.00426,36.03821,-3.73840,29.45862,2.84303,59.79893,-1.61854,0.86636,0.02854,0.00012,0.49858,0,0,
06.19 15:15:23,2383162,0.37350,0.40701,9.86411,-0.00746,-0.00426,0.00320,36.03821,-3.73840,29.45862,2.84304,59.79833,-1.61856,0.86637,0.02854,0.00012,0.49858,0,0,
06.19 15:15:23,2383163,0.37350,0.40701,9.85932,-0.00746,-0.00426,0.00426,36.03821,-3.73840,29.45862,2.84304,59.79784,-1.61859,0.86637,0.02854,0.00012,0.49857,0,0,
06.19 15:15:23,2383164,0.37350,0.41180,9.86411,-0.00746,-0.00320,0.00320,36.03821,-3.73840,29.45862,2.84305,59.79723,-1.61850,0.86637,0.02854,0.00012,0.49857,0,0,
06.19 15:15:23,2383165,0.36871,0.41180,9.85932,-0.00746,-0.00320,0.00426,35.58960,-3.28979,31.40259,2.84306,59.79685,-1.61843,0.86637,0.02854,0.00013,0.49857,0,0,
06.19 15:15:23,2383167,0.36871,0.41180,9.86411,-0.00852,-0.00320,0.00533,35.58960,-3.28979,31.40259,2.84285,59.79620,-1.61827,0.86638,0.02854,0.00013,0.49856,0,0,
06.19 15:15:23,2383168,0.36871,0.41659,9.86411,-0.00852,-0.00320,0.00533,35.58960,-3.28979,31.40259,2.84275,59.79591,-1.61820,0.86638,0.02854,0.00013,0.49856,0,0,
06.19 15:15:23,2383169,0.36871,0.41659,9.86890,-0.00852,-0.00320,0.00533,35.58960,-3.28979,31.40259,2.84264,59.79565,-1.61812,0.86638,0.02854,0.00013,0.49856,0,0,
06.19 15:15:23,2383170,0.36871,0.41659,9.86890,-0.00746,-0.00426,0.00533,34.84192,-4.33655,30.65491,2.84265,59.79457,-1.61816,0.86638,0.02854,0.00012,0.49855,0,0,
06.19 15:15:23,2383171,0.37350,0.41659,9.86890,-0.00746,-0.00426,0.00426,34.84192,-4.33655,30.65491,2.84265,59.79339,-1.61818,0.86639,0.02854,0.00012,0.49854,0,0,
06.19 15:15:23,2383172,0.37350,0.41659,9.86890,-0.00852,-0.00426,0.00426,34.84192,-4.33655,30.65491,2.84255,59.79221,-1.61821,0.86639,0.02854,0.00012,0.49853,0,0,
06.19 15:15:23,2383173,0.37350,0.41659,9.86890,-0.00852,-0.00213,0.00426,34.84192,-4.33655,30.65491,2.84245,59.79104,-1.61802,0.86640,0.02854,0.00012,0.49852,0,0,
06.19 15:15:23,2383174,0.37350,0.42138,9.86890,-0.00852,-0.00213,0.00426,34.84192,-4.33655,30.65491,2.84235,59.78986,-1.61784,0.86640,0.02853,0.00012,0.49851,0,0,
06.19 15:15:23,2383175,0.37350,0.42138,9.87369,-0.00746,-0.00213,0.00426,34.84192,-4.33655,30.65491,2.84236,59.78868,-1.61765,0.86641,0.02853,0.00013,0.49850,0,0,
06.19 15:15:23,2383176,0.37350,0.42138,9.87369,-0.00639,-0.00320,0.00320,34.69238,-3.28979,31.40259,2.84248,59.78799,-1.61756,0.86641,0.02853,0.00013,0.49850,0,0,
06.19 15:15:23,2383177,0.37350,0.42617,9.87369,-0.00639,-0.00320,0.00320,34.69238,-3.28979,31.40259,2.84259,59.78729,-1.61748,0.86642,0.02853,0.00013,0.49849,0,0,
06.19 15:15:23,2383178,0.37350,0.42138,9.87369,-0.00639,-0.00213,0.00213,34.69238,-3.28979,31.40259,2.84271,59.78649,-1.61728,0.86642,0.02853,0.00013,0.49849,0,0,
06.19 15:15:23,2383179,0.37350,0.42138,9.87369,-0.00533,-0.00320,0.00320,34.69238,-3.28979,31.40259,2.84294,59.78579,-1.61720,0.86642,0.02854,0.00013,0.49848,0,0,
06.19 15:15:23,2383180,0.37350,0.41659,9.87369,-0.00533,-0.00426,0.00320,34.69238,-3.28979,31.40259,2.84316,59.78508,-1.61722,0.86642,0.02854,0.00013,0.49848,0,0,
