Time,Huro_Yaw,Huro_Roll,Huro_Pitch,XSens_Yaw,XSens_Roll,XSens_Pitch,Base_Yaw,Base_Roll,Base_Pitch,Diff_Yaw,Diff_Roll,Diff_Pitch,
07.10 13:35:55:586,-16.55944,-1.05768,-0.13276,-82.77869,0.02000,-0.31397,-66.37582,1.05760,-0.17221,0.15657,0.02008,-0.00900,
07.10 13:35:55:637,-16.55831,-1.05790,-0.13407,-82.77809,0.01859,-0.31340,-66.37582,1.05760,-0.17221,0.15604,0.01889,-0.00712,
07.10 13:35:55:687,-16.55717,-1.05920,-0.13181,-82.77885,0.01775,-0.31389,-66.37582,1.05760,-0.17221,0.15414,0.01935,-0.00987,
07.10 13:35:55:736,-16.55770,-1.05878,-0.13220,-82.77755,0.01721,-0.31357,-66.37582,1.05760,-0.17221,0.15598,0.01839,-0.00917,
07.10 13:35:55:787,-16.56184,-1.05941,-0.13121,-82.77567,0.01867,-0.31234,-66.37582,1.05760,-0.17221,0.16199,0.02048,-0.00892,
07.10 13:35:55:833,-16.57047,-1.06181,-0.13258,-82.77413,0.01969,-0.31277,-66.37582,1.05760,-0.17221,0.17216,0.02390,-0.00798,
07.10 13:35:55:882,-16.57886,-1.06153,-0.13200,-82.77100,0.02014,-0.31247,-66.37582,1.05760,-0.17221,0.18369,0.02406,-0.00826,
07.10 13:35:55:938,-16.58549,-1.05938,-0.13278,-82.76982,0.01972,-0.31181,-66.37582,1.05760,-0.17221,0.19149,0.02151,-0.00682,
07.10 13:35:55:987,-16.59147,-1.06013,-0.13351,-82.77163,0.02271,-0.31124,-66.37582,1.05760,-0.17221,0.19567,0.02525,-0.00552,
07.10 13:35:56:036,-16.59945,-1.06225,-0.13275,-82.77826,0.02181,-0.30948,-66.37582,1.05760,-0.17221,0.19701,0.02646,-0.00452,
07.10 13:35:56:086,-16.60885,-1.06318,-0.13347,-82.77097,0.02144,-0.30688,-66.37582,1.05760,-0.17221,0.21371,0.02702,-0.00119,
07.10 13:35:56:134,-16.61783,-1.06264,-0.13521,-82.76536,0.02088,-0.30696,-66.37582,1.05760,-0.17221,0.22829,0.02592,0.00047,
07.10 13:35:56:185,-16.62709,-1.06234,-0.13328,-82.76657,0.02264,-0.30689,-66.37582,1.05760,-0.17221,0.23634,0.02738,-0.00140,
07.10 13:35:56:236,-16.63810,-1.06525,-0.13268,-82.77297,0.02496,-0.30500,-66.37582,1.05760,-0.17221,0.24095,0.03261,-0.00012,
07.10 13:35:56:285,-16.64306,-1.06584,-0.13053,-82.76225,0.02333,-0.30610,-66.37582,1.05760,-0.17221,0.25665,0.03158,-0.00336,
07.10 13:35:56:333,-16.65026,-1.06401,-0.12794,-82.76769,0.02054,-0.30587,-66.37582,1.05760,-0.17221,0.25838,0.02695,-0.00573,
07.10 13:35:56:383,-16.65152,-1.06609,-0.12977,-82.76728,0.02045,-0.30774,-66.37582,1.05760,-0.17221,0.26006,0.02894,-0.00575,
07.10 13:35:56:433,-16.65677,-1.06731,-0.13131,-82.76827,0.01888,-0.31735,-66.37582,1.05760,-0.17221,0.26433,0.02859,-0.01383,
07.10 13:35:56:486,-16.66857,-1.06903,-0.12855,-82.77095,0.01801,-0.31769,-66.37582,1.05760,-0.17221,0.27345,0.02945,-0.01693,
07.10 13:35:56:537,-16.67379,-1.06570,-0.12676,-82.77223,0.01947,-0.31956,-66.37582,1.05760,-0.17221,0.27738,0.02758,-0.02059,
07.10 13:35:56:587,-16.67827,-1.06478,-0.12664,-82.77695,0.02163,-0.31808,-66.37582,1.05760,-0.17221,0.27714,0.02881,-0.01922,
07.10 13:35:56:636,-16.67651,-1.06649,-0.12725,-82.77621,0.02196,-0.31851,-66.37582,1.05760,-0.17221,0.27612,0.03085,-0.01905,
07.10 13:35:56:686,-16.66949,-1.06831,-0.12655,-82.77358,0.02008,-0.31804,-66.37582,1.05760,-0.17221,0.27173,0.03079,-0.01928,
07.10 13:35:56:735,-16.66800,-1.06875,-0.12401,-82.77816,0.01837,-0.31791,-66.37582,1.05760,-0.17221,0.26567,0.02952,-0.02168,
07.10 13:35:56:785,-16.66741,-1.06892,-0.12334,-82.78165,0.01785,-0.32008,-66.37582,1.05760,-0.17221,0.26159,0.02918,-0.02453,
07.10 13:35:56:836,-16.66727,-1.07149,-0.12249,-82.79097,0.02014,-0.32176,-66.37582,1.05760,-0.17221,0.25212,0.03404,-0.02706,
07.10 13:35:56:882,-16.67016,-1.07313,-0.12357,-82.78793,0.01793,-0.32278,-66.37582,1.05760,-0.17221,0.25805,0.03346,-0.02701,
07.10 13:35:56:933,-16.67237,-1.07510,-0.12248,-82.78814,0.02024,-0.32285,-66.37582,1.05760,-0.17221,0.26006,0.03774,-0.02815,
07.10 13:35:56:982,-16.66934,-1.07162,-0.12132,-82.78858,0.01364,-0.32210,-66.37582,1.05760,-0.17221,0.25658,0.02766,-0.02856,
07.10 13:35:57:036,-16.65904,-1.07174,-0.12324,-82.79041,0.01114,-0.32206,-66.37582,1.05760,-0.17221,0.24445,0.02527,-0.02661,
07.10 13:35:57:085,-16.64155,-1.07221,-0.12234,-82.79481,0.01128,-0.32225,-66.37582,1.05760,-0.17221,0.22256,0.02589,-0.02770,
07.10 13:35:57:135,-16.62833,-1.07186,-0.12445,-82.79196,0.00822,-0.32304,-66.37582,1.05760,-0.17221,0.21220,0.02249,-0.02637,
07.10 13:35:57:186,-16.62248,-1.07279,-0.12348,-82.79086,0.00813,-0.32246,-66.37582,1.05760,-0.17221,0.20745,0.02332,-0.02677,
07.10 13:35:57:235,-16.61668,-1.07171,-0.12386,-82.79079,0.00664,-0.31909,-66.37582,1.05760,-0.17221,0.20171,0.02074,-0.02302,
07.10 13:35:57:286,-16.60959,-1.07179,-0.12126,-82.79884,0.00631,-0.31963,-66.37582,1.05760,-0.17221,0.18657,0.02049,-0.02615,
07.10 13:35:57:339,-16.60123,-1.06827,-0.12035,-82.79679,0.00993,-0.31998,-66.37582,1.05760,-0.17221,0.18027,0.02059,-0.02743,
07.10 13:35:57:389,-16.58694,-1.06889,-0.12179,-82.79608,0.01457,-0.32182,-66.37582,1.05760,-0.17221,0.16669,0.02586,-0.02783,
07.10 13:35:57:438,-16.58012,-1.06732,-0.12120,-82.79688,0.01564,-0.32225,-66.37582,1.05760,-0.17221,0.15907,0.02536,-0.02884,
07.10 13:35:57:482,-16.58010,-1.06533,-0.12248,-82.80246,0.01707,-0.32280,-66.37582,1.05760,-0.17221,0.15347,0.02480,-0.02811,
07.10 13:35:57:538,-16.58144,-1.06529,-0.12308,-82.80457,0.01795,-0.32131,-66.37582,1.05760,-0.17221,0.15269,0.02564,-0.02602,
07.10 13:35:57:588,-16.58983,-1.06428,-0.12018,-82.80292,0.01813,-0.32202,-66.37582,1.05760,-0.17221,0.16273,0.02482,-0.02964,
07.10 13:35:57:636,-16.59232,-1.06318,-0.11819,-82.81007,0.01772,-0.32243,-66.37582,1.05760,-0.17221,0.15808,0.02330,-0.03204,
07.10 13:35:57:687,-16.58496,-1.06196,-0.11774,-82.81413,0.01760,-0.32386,-66.37582,1.05760,-0.17221,0.14665,0.02196,-0.03390,
07.10 13:35:57:737,-16.58024,-1.06253,-0.11780,-82.81097,0.01906,-0.32244,-66.37582,1.05760,-0.17221,0.14509,0.02399,-0.03243,
07.10 13:35:57:786,-16.57600,-1.06232,-0.11717,-82.81339,0.01331,-0.32358,-66.37582,1.05760,-0.17221,0.13844,0.01803,-0.03420,
07.10 13:35:57:837,-16.57156,-1.06187,-0.11610,-82.81762,0.01506,-0.32320,-66.37582,1.05760,-0.17221,0.12976,0.01934,-0.03489,
07.10 13:35:57:888,-16.56882,-1.06061,-0.11574,-82.81326,0.01483,-0.32368,-66.37582,1.05760,-0.17221,0.13139,0.01784,-0.03573,
07.10 13:35:57:933,-16.55845,-1.05813,-0.11470,-82.81090,0.01426,-0.31827,-66.37582,1.05760,-0.17221,0.12337,0.01479,-0.03136,
07.10 13:35:57:987,-16.54981,-1.05842,-0.11327,-82.81174,0.01430,-0.31886,-66.37582,1.05760,-0.17221,0.11390,0.01513,-0.03338,
07.10 13:35:58:033,-16.54236,-1.05706,-0.11322,-82.81773,0.01447,-0.31947,-66.37582,1.05760,-0.17221,0.10045,0.01392,-0.03404,
07.10 13:35:58:089,-16.53675,-1.05884,-0.11341,-82.81606,0.01384,-0.32011,-66.37582,1.05760,-0.17221,0.09652,0.01508,-0.03449,
07.10 13:35:58:133,-16.53702,-1.05645,-0.11440,-82.82008,0.01287,-0.32366,-66.37582,1.05760,-0.17221,0.09277,0.01172,-0.03705,
07.10 13:35:58:185,-16.54306,-1.05581,-0.11472,-82.82314,0.01333,-0.32653,-66.37582,1.05760,-0.17221,0.09573,0.01154,-0.03960,
07.10 13:35:58:236,-16.54757,-1.05556,-0.11664,-82.82518,0.01927,-0.32505,-66.37582,1.05760,-0.17221,0.09821,0.01723,-0.03620,
07.10 13:35:58:285,-16.55204,-1.05542,-0.11451,-82.81763,0.01782,-0.32449,-66.37582,1.05760,-0.17221,0.11023,0.01564,-0.03778,
07.10 13:35:58:336,-16.54844,-1.05387,-0.11219,-82.82173,0.01992,-0.32580,-66.37582,1.05760,-0.17221,0.10252,0.01620,-0.04141,
07.10 13:35:58:386,-16.54202,-1.05175,-0.11512,-82.82483,0.01816,-0.32508,-66.37582,1.05760,-0.17221,0.09302,0.01231,-0.03775,
07.10 13:35:58:435,-16.53546,-1.05211,-0.11300,-82.83521,0.01834,-0.31911,-66.37582,1.05760,-0.17221,0.07608,0.01286,-0.03390,
07.10 13:35:58:483,-16.52703,-1.05371,-0.11295,-82.84188,0.01690,-0.31888,-66.37582,1.05760,-0.17221,0.06097,0.01301,-0.03373,
07.10 13:35:58:532,-16.52283,-1.05293,-0.11208,-82.83220,0.01668,-0.31846,-66.37582,1.05760,-0.17221,0.06645,0.01201,-0.03417,
07.10 13:35:58:583,-16.51674,-1.05587,-0.11249,-82.82681,0.01654,-0.31935,-66.37582,1.05760,-0.17221,0.06575,0.01481,-0.03465,
07.10 13:35:58:635,-16.51937,-1.05849,-0.11374,-82.82570,0.01679,-0.31807,-66.37582,1.05760,-0.17221,0.06949,0.01769,-0.03212,
07.10 13:35:58:686,-16.52055,-1.06156,-0.10953,-82.81834,0.01877,-0.31791,-66.37582,1.05760,-0.17221,0.07803,0.02273,-0.03617,
07.10 13:35:58:736,-16.51635,-1.06088,-0.10749,-82.81599,0.01686,-0.31843,-66.37582,1.05760,-0.17221,0.07619,0.02014,-0.03874,
07.10 13:35:58:787,-16.51051,-1.06277,-0.10661,-82.81189,0.01466,-0.32015,-66.37582,1.05760,-0.17221,0.07445,0.01983,-0.04133,
07.10 13:35:58:839,-16.50554,-1.06357,-0.10541,-82.81460,0.01452,-0.31997,-66.37582,1.05760,-0.17221,0.06677,0.02049,-0.04235,
07.10 13:35:58:885,-16.50887,-1.06064,-0.10506,-82.81623,0.01428,-0.31906,-66.37582,1.05760,-0.17221,0.06847,0.01733,-0.04178,
07.10 13:35:58:940,-16.51403,-1.05727,-0.10460,-82.81758,0.01467,-0.31673,-66.37582,1.05760,-0.17221,0.07227,0.01434,-0.03992,
07.10 13:35:58:986,-16.51726,-1.05681,-0.10343,-82.81151,0.01647,-0.31561,-66.37582,1.05760,-0.17221,0.08157,0.01568,-0.03997,
07.10 13:35:59:032,-16.51358,-1.05585,-0.10345,-82.81155,0.01499,-0.31412,-66.37582,1.05760,-0.17221,0.07785,0.01324,-0.03846,
07.10 13:35:59:082,-16.51556,-1.05861,-0.10428,-82.80731,0.01320,-0.31397,-66.37582,1.05760,-0.17221,0.08408,0.01422,-0.03748,
07.10 13:35:59:132,-16.52786,-1.06051,-0.10545,-82.80880,0.01472,-0.31365,-66.37582,1.05760,-0.17221,0.09489,0.01764,-0.03599,
07.10 13:35:59:186,-16.53972,-1.06298,-0.10457,-82.80746,0.01074,-0.31384,-66.37582,1.05760,-0.17221,0.10808,0.01613,-0.03706,
07.10 13:35:59:235,-16.55316,-1.06335,-0.10559,-82.81237,0.01044,-0.31296,-66.37582,1.05760,-0.17221,0.11661,0.01620,-0.03516,
07.10 13:35:59:286,-16.56553,-1.06253,-0.10529,-82.81215,0.01035,-0.31144,-66.37582,1.05760,-0.17221,0.12921,0.01527,-0.03394,
07.10 13:35:59:335,-16.57321,-1.06455,-0.10656,-82.81319,0.01172,-0.31000,-66.37582,1.05760,-0.17221,0.13585,0.01867,-0.03123,
07.10 13:35:59:386,-16.57801,-1.06639,-0.10692,-82.81691,0.01400,-0.31137,-66.37582,1.05760,-0.17221,0.13692,0.02280,-0.03224,
07.10 13:35:59:436,-16.57906,-1.06584,-0.10743,-82.81682,0.01093,-0.31266,-66.37582,1.05760,-0.17221,0.13806,0.01917,-0.03301,
07.10 13:35:59:485,-16.56529,-1.06690,-0.10764,-82.82259,0.00906,-0.31291,-66.37582,1.05760,-0.17221,0.11852,0.01836,-0.03306,
07.10 13:35:59:532,-16.55554,-1.06563,-0.10602,-82.82104,0.00747,-0.31392,-66.37582,1.05760,-0.17221,0.11033,0.01551,-0.03568,
07.10 13:35:59:584,-16.54976,-1.06622,-0.10616,-82.82005,0.00987,-0.31351,-66.37582,1.05760,-0.17221,0.10554,0.01849,-0.03514,
07.10 13:35:59:634,-16.54228,-1.06722,-0.10737,-82.81853,0.01078,-0.31481,-66.37582,1.05760,-0.17221,0.09956,0.02040,-0.03523,
07.10 13:35:59:684,-16.53598,-1.07040,-0.10604,-82.82153,0.01106,-0.31637,-66.37582,1.05760,-0.17221,0.09027,0.02386,-0.03812,
07.10 13:35:59:733,-16.53727,-1.06855,-0.10485,-82.82487,0.00806,-0.31612,-66.37582,1.05760,-0.17221,0.08823,0.01901,-0.03906,
07.10 13:35:59:783,-16.53518,-1.06666,-0.10479,-82.82169,0.00980,-0.31700,-66.37582,1.05760,-0.17221,0.08931,0.01886,-0.04000,
07.10 13:35:59:837,-16.53422,-1.06540,-0.10478,-82.82203,0.00573,-0.31584,-66.37582,1.05760,-0.17221,0.08802,0.01353,-0.03885,
07.10 13:35:59:887,-16.53605,-1.06514,-0.10677,-82.82147,0.00743,-0.31745,-66.37582,1.05760,-0.17221,0.09040,0.01496,-0.03847,
07.10 13:35:59:936,-16.53814,-1.06306,-0.10663,-82.82009,0.00888,-0.32007,-66.37582,1.05760,-0.17221,0.09387,0.01434,-0.04123,
07.10 13:35:59:988,-16.54141,-1.06290,-0.10277,-82.82363,0.00780,-0.32117,-66.37582,1.05760,-0.17221,0.09360,0.01310,-0.04619,
07.10 13:36:00:036,-16.54108,-1.06169,-0.10447,-82.82500,0.00594,-0.32125,-66.37582,1.05760,-0.17221,0.09190,0.01003,-0.04457,
07.10 13:36:00:085,-16.54583,-1.05997,-0.10314,-82.82819,0.00543,-0.32350,-66.37582,1.05760,-0.17221,0.09346,0.00780,-0.04815,
07.10 13:36:00:132,-16.54117,-1.05774,-0.10244,-82.82080,0.00605,-0.32262,-66.37582,1.05760,-0.17221,0.09619,0.00619,-0.04797,
07.10 13:36:00:182,-16.53843,-1.05766,-0.10079,-82.81963,0.00704,-0.32180,-66.37582,1.05760,-0.17221,0.09463,0.00711,-0.04880,
07.10 13:36:00:233,-16.53717,-1.05553,-0.10353,-82.82080,0.00687,-0.32163,-66.37582,1.05760,-0.17221,0.09219,0.00480,-0.04589,
07.10 13:36:00:287,-16.53328,-1.05650,-0.10248,-82.82206,0.00792,-0.32203,-66.37582,1.05760,-0.17221,0.08705,0.00683,-0.04734,
07.10 13:36:00:336,-16.52867,-1.05821,-0.10115,-82.82106,0.00809,-0.32359,-66.37582,1.05760,-0.17221,0.08344,0.00870,-0.05023,
07.10 13:36:00:386,-16.53316,-1.06073,-0.10126,-82.81893,0.00867,-0.32522,-66.37582,1.05760,-0.17221,0.09005,0.01181,-0.05174,
07.10 13:36:00:437,-16.53654,-1.06034,-0.09979,-82.81965,0.02504,-0.32126,-66.37582,1.05760,-0.17221,0.09271,0.02778,-0.04926,
07.10 13:36:00:486,-16.53965,-1.06367,-0.09820,-82.82281,0.02349,-0.32350,-66.37582,1.05760,-0.17221,0.09267,0.02957,-0.05309,
07.10 13:36:00:536,-16.54163,-1.06114,-0.09837,-82.82220,0.02395,-0.32177,-66.37582,1.05760,-0.17221,0.09526,0.02749,-0.05119,
07.10 13:36:00:586,-16.54107,-1.06238,-0.09842,-82.82412,0.02087,-0.32119,-66.37582,1.05760,-0.17221,0.09277,0.02566,-0.05056,
07.10 13:36:00:637,-16.53751,-1.06294,-0.09998,-82.82436,0.02182,-0.31798,-66.37582,1.05760,-0.17221,0.08897,0.02716,-0.04579,
07.10 13:36:00:683,-16.52613,-1.06417,-0.09657,-82.82808,0.02463,-0.31918,-66.37582,1.05760,-0.17221,0.07388,0.03120,-0.05041,
07.10 13:36:00:732,-16.51504,-1.06395,-0.09614,-82.82115,0.02605,-0.31680,-66.37582,1.05760,-0.17221,0.06971,0.03240,-0.04845,
07.10 13:36:00:786,-16.51414,-1.06383,-0.09558,-82.82287,0.02767,-0.31593,-66.37582,1.05760,-0.17221,0.06710,0.03390,-0.04814,
07.10 13:36:00:837,-16.51496,-1.06530,-0.09267,-82.82074,0.02972,-0.31528,-66.37582,1.05760,-0.17221,0.07005,0.03742,-0.05040,
07.10 13:36:00:890,-16.51298,-1.06496,-0.09174,-82.82048,0.03122,-0.31573,-66.37582,1.05760,-0.17221,0.06832,0.03858,-0.05178,
07.10 13:36:00:939,-16.51467,-1.06421,-0.09179,-82.81565,0.03256,-0.31690,-66.37582,1.05760,-0.17221,0.07484,0.03917,-0.05290,
07.10 13:36:00:987,-16.52025,-1.06674,-0.08897,-82.81831,0.03135,-0.31883,-66.37582,1.05760,-0.17221,0.07777,0.04049,-0.05766,
07.10 13:36:01:035,-16.52861,-1.06568,-0.08465,-82.81521,0.03100,-0.31888,-66.37582,1.05760,-0.17221,0.08923,0.03908,-0.06202,
07.10 13:36:01:086,-16.53278,-1.06735,-0.08810,-82.81413,0.03483,-0.31835,-66.37582,1.05760,-0.17221,0.09447,0.04459,-0.05804,
07.10 13:36:01:139,-16.53130,-1.06753,-0.08922,-82.80876,0.03270,-0.31841,-66.37582,1.05760,-0.17221,0.09836,0.04263,-0.05698,
07.10 13:36:01:191,-16.53211,-1.06688,-0.08781,-82.80809,0.03474,-0.32031,-66.37582,1.05760,-0.17221,0.09985,0.04401,-0.06029,
07.10 13:36:01:237,-16.53426,-1.06616,-0.08842,-82.80285,0.03390,-0.31833,-66.37582,1.05760,-0.17221,0.10724,0.04246,-0.05770,
07.10 13:36:01:282,-16.53359,-1.06644,-0.08709,-82.80484,0.03416,-0.31747,-66.37582,1.05760,-0.17221,0.10458,0.04301,-0.05817,
07.10 13:36:01:339,-16.53150,-1.06674,-0.08732,-82.80820,0.03078,-0.31764,-66.37582,1.05760,-0.17221,0.09912,0.03993,-0.05811,
07.10 13:36:01:385,-16.53052,-1.06689,-0.08701,-82.80344,0.03097,-0.31780,-66.37582,1.05760,-0.17221,0.10291,0.04025,-0.05857,
07.10 13:36:01:435,-16.52808,-1.06906,-0.08659,-82.80537,0.03272,-0.31675,-66.37582,1.05760,-0.17221,0.09853,0.04418,-0.05795,
07.10 13:36:01:484,-16.51884,-1.06852,-0.08446,-82.79668,0.03146,-0.31495,-66.37582,1.05760,-0.17221,0.09799,0.04238,-0.05828,
07.10 13:36:01:536,-16.51321,-1.06899,-0.08537,-82.79705,0.03451,-0.31584,-66.37582,1.05760,-0.17221,0.09198,0.04590,-0.05825,
07.10 13:36:01:585,-16.50777,-1.06998,-0.08376,-82.79904,0.03661,-0.31910,-66.37582,1.05760,-0.17221,0.08456,0.04899,-0.06313,
07.10 13:36:01:637,-16.50787,-1.07101,-0.08578,-82.79807,0.03625,-0.31732,-66.37582,1.05760,-0.17221,0.08562,0.04965,-0.05933,
07.10 13:36:01:685,-16.51277,-1.06942,-0.08737,-82.80119,0.03672,-0.31722,-66.37582,1.05760,-0.17221,0.08740,0.04854,-0.05764,
07.10 13:36:01:731,-16.51894,-1.06849,-0.08678,-82.80723,0.04017,-0.31700,-66.37582,1.05760,-0.17221,0.08754,0.05106,-0.05801,
07.10 13:36:01:781,-16.52201,-1.06900,-0.08569,-82.80732,0.03807,-0.31771,-66.37582,1.05760,-0.17221,0.09051,0.04947,-0.05981,
07.10 13:36:01:838,-16.52359,-1.07305,-0.08132,-82.80575,0.03677,-0.31901,-66.37582,1.05760,-0.17221,0.09367,0.05223,-0.06549,
07.10 13:36:01:889,-16.51931,-1.07351,-0.08235,-82.80674,0.03760,-0.31896,-66.37582,1.05760,-0.17221,0.08839,0.05351,-0.06439,
07.10 13:36:01:944,-16.51574,-1.07428,-0.08216,-82.80519,0.04040,-0.31942,-66.37582,1.05760,-0.17221,0.08637,0.05708,-0.06505,
07.10 13:36:01:982,-16.51679,-1.07250,-0.07985,-82.81234,0.04461,-0.31837,-66.37582,1.05760,-0.17221,0.08028,0.05952,-0.06632,
07.10 13:36:02:037,-16.51501,-1.07286,-0.07958,-82.81430,0.04456,-0.31880,-66.37582,1.05760,-0.17221,0.07654,0.05983,-0.06700,
07.10 13:36:02:088,-16.51414,-1.07296,-0.08121,-82.81472,0.04185,-0.31901,-66.37582,1.05760,-0.17221,0.07524,0.05722,-0.06559,
07.10 13:36:02:137,-16.51300,-1.07429,-0.08083,-82.82069,0.04268,-0.31979,-66.37582,1.05760,-0.17221,0.06813,0.05937,-0.06675,
07.10 13:36:02:188,-16.51229,-1.07325,-0.07966,-82.82307,0.04153,-0.32104,-66.37582,1.05760,-0.17221,0.06505,0.05718,-0.06916,
07.10 13:36:02:238,-16.51322,-1.07327,-0.08130,-82.81664,0.04031,-0.31969,-66.37582,1.05760,-0.17221,0.07240,0.05599,-0.06618,
07.10 13:36:02:283,-16.51954,-1.07489,-0.08205,-82.81644,0.04111,-0.31815,-66.37582,1.05760,-0.17221,0.07893,0.05840,-0.06389,
07.10 13:36:02:337,-16.53183,-1.07743,-0.08052,-82.81470,0.04582,-0.31972,-66.37582,1.05760,-0.17221,0.09295,0.06565,-0.06698,
07.10 13:36:02:383,-16.53941,-1.07809,-0.08102,-82.81198,0.04777,-0.32157,-66.37582,1.05760,-0.17221,0.10325,0.06826,-0.06834,
07.10 13:36:02:436,-16.54597,-1.07912,-0.07995,-82.81167,0.04561,-0.32352,-66.37582,1.05760,-0.17221,0.11013,0.06714,-0.07136,
07.10 13:36:02:486,-16.55085,-1.07845,-0.08080,-82.80968,0.04759,-0.32214,-66.37582,1.05760,-0.17221,0.11699,0.06844,-0.06912,
07.10 13:36:02:536,-16.55326,-1.07582,-0.08147,-82.81475,0.05103,-0.32248,-66.37582,1.05760,-0.17221,0.11433,0.06925,-0.06880,
07.10 13:36:02:586,-16.55690,-1.07371,-0.07759,-82.81722,0.04957,-0.32240,-66.37582,1.05760,-0.17221,0.11550,0.06569,-0.07260,
