Time,Huro_Yaw,Huro_Roll,Huro_Pitch,XSens_Yaw,XSens_Roll,XSens_Pitch,Base_Yaw,Base_Roll,Base_Pitch,Diff_Yaw,Diff_Roll,Diff_Pitch,
07.10 13:15:55:554,-13.46794,-1.68824,1.81987,-101.14873,-0.26547,1.50862,-87.75397,1.43430,-0.23277,0.07318,-0.01153,-0.07848,
07.10 13:15:55:587,-13.46675,-1.68946,1.82221,-101.14822,-0.26792,1.50867,-87.75397,1.43430,-0.23277,0.07249,-0.01276,-0.08077,
07.10 13:15:55:641,-13.46602,-1.69135,1.82295,-101.15164,-0.26669,1.50896,-87.75397,1.43430,-0.23277,0.06834,-0.00964,-0.08123,
07.10 13:15:55:675,-13.46614,-1.69112,1.82413,-101.14378,-0.26544,1.50956,-87.75397,1.43430,-0.23277,0.07632,-0.00862,-0.08180,
07.10 13:15:55:709,-13.46487,-1.69080,1.82423,-101.14339,-0.26787,1.51073,-87.75397,1.43430,-0.23277,0.07544,-0.01137,-0.08073,
07.10 13:15:55:758,-13.46559,-1.69081,1.82514,-101.13579,-0.26995,1.51001,-87.75397,1.43430,-0.23277,0.08377,-0.01343,-0.08236,
07.10 13:15:55:793,-13.46273,-1.69112,1.82416,-101.13571,-0.27151,1.51391,-87.75397,1.43430,-0.23277,0.08099,-0.01469,-0.07748,
07.10 13:15:55:825,-13.46466,-1.69370,1.82414,-101.13211,-0.27466,1.51347,-87.75397,1.43430,-0.23277,0.08652,-0.01525,-0.07790,
07.10 13:15:55:855,-13.46424,-1.69366,1.82432,-101.13709,-0.27571,1.51516,-87.75397,1.43430,-0.23277,0.08112,-0.01635,-0.07639,
07.10 13:15:55:908,-13.46702,-1.69412,1.82361,-101.13445,-0.27618,1.51583,-87.75397,1.43430,-0.23277,0.08655,-0.01636,-0.07501,
07.10 13:15:55:942,-13.47221,-1.69680,1.82293,-101.13472,-0.27579,1.51633,-87.75397,1.43430,-0.23277,0.09145,-0.01328,-0.07383,
07.10 13:15:55:988,-13.47426,-1.69745,1.82163,-101.13386,-0.27612,1.51521,-87.75397,1.43430,-0.23277,0.09437,-0.01297,-0.07365,
07.10 13:15:56:043,-13.47758,-1.69786,1.82089,-101.13383,-0.27754,1.51231,-87.75397,1.43430,-0.23277,0.09772,-0.01397,-0.07581,
07.10 13:15:56:075,-13.48269,-1.69670,1.82076,-101.13412,-0.28023,1.51254,-87.75397,1.43430,-0.23277,0.10254,-0.01783,-0.07545,
07.10 13:15:56:109,-13.48567,-1.69714,1.82022,-101.13412,-0.28150,1.51213,-87.75397,1.43430,-0.23277,0.10551,-0.01865,-0.07532,
07.10 13:15:56:155,-13.48465,-1.69874,1.81957,-101.13280,-0.28230,1.51328,-87.75397,1.43430,-0.23277,0.10582,-0.01786,-0.07353,
07.10 13:15:56:208,-13.48336,-1.69781,1.81809,-101.13218,-0.28339,1.51255,-87.75397,1.43430,-0.23277,0.10515,-0.01988,-0.07277,
07.10 13:15:56:241,-13.48143,-1.69507,1.81957,-101.13723,-0.28217,1.51194,-87.75397,1.43430,-0.23277,0.09817,-0.02140,-0.07486,
07.10 13:15:56:271,-13.47843,-1.69697,1.82088,-101.13708,-0.28105,1.51230,-87.75397,1.43430,-0.23277,0.09531,-0.01838,-0.07582,
07.10 13:15:56:308,-13.47506,-1.69637,1.82347,-101.13924,-0.28024,1.51343,-87.75397,1.43430,-0.23277,0.08978,-0.01817,-0.07727,
07.10 13:15:56:341,-13.47374,-1.69718,1.82257,-101.13480,-0.28095,1.51546,-87.75397,1.43430,-0.23277,0.09291,-0.01807,-0.07434,
07.10 13:15:56:375,-13.47655,-1.69918,1.82277,-101.14289,-0.25245,1.51399,-87.75397,1.43430,-0.23277,0.08762,0.01243,-0.07601,
07.10 13:15:56:404,-13.47469,-1.69999,1.82276,-101.14310,-0.25547,1.51489,-87.75397,1.43430,-0.23277,0.08556,0.01021,-0.07511,
07.10 13:15:56:459,-13.47235,-1.70238,1.82373,-101.14352,-0.25468,1.51429,-87.75397,1.43430,-0.23277,0.08279,0.01340,-0.07667,
07.10 13:15:56:491,-13.47357,-1.70275,1.82360,-101.13980,-0.25923,1.51316,-87.75397,1.43430,-0.23277,0.08774,0.00923,-0.07767,
07.10 13:15:56:525,-13.47224,-1.70244,1.82336,-101.13847,-0.25943,1.51389,-87.75397,1.43430,-0.23277,0.08775,0.00872,-0.07670,
07.10 13:15:56:558,-13.47186,-1.70250,1.82279,-101.14056,-0.26119,1.51502,-87.75397,1.43430,-0.23277,0.08527,0.00702,-0.07500,
07.10 13:15:56:604,-13.47278,-1.70376,1.82417,-101.13901,-0.26219,1.51425,-87.75397,1.43430,-0.23277,0.08774,0.00728,-0.07715,
07.10 13:15:56:638,-13.47427,-1.70166,1.82596,-101.13774,-0.26551,1.51406,-87.75397,1.43430,-0.23277,0.09050,0.00185,-0.07913,
07.10 13:15:56:691,-13.47488,-1.70222,1.82623,-101.13603,-0.26734,1.51469,-87.75397,1.43430,-0.23277,0.09282,0.00059,-0.07877,
07.10 13:15:56:725,-13.47599,-1.70098,1.82961,-101.14504,-0.26966,1.51259,-87.75397,1.43430,-0.23277,0.08492,-0.00298,-0.08425,
07.10 13:15:56:775,-13.47559,-1.69986,1.83104,-101.14474,-0.26979,1.51119,-87.75397,1.43430,-0.23277,0.08482,-0.00423,-0.08708,
07.10 13:15:56:809,-13.47637,-1.69529,1.83439,-101.14381,-0.27329,1.51182,-87.75397,1.43430,-0.23277,0.08652,-0.01230,-0.08980,
07.10 13:15:56:843,-13.47613,-1.69536,1.83557,-101.14771,-0.27395,1.51044,-87.75397,1.43430,-0.23277,0.08239,-0.01289,-0.09236,
07.10 13:15:56:888,-13.47564,-1.69428,1.83619,-101.14458,-0.27458,1.51031,-87.75397,1.43430,-0.23277,0.08503,-0.01459,-0.09311,
07.10 13:15:56:942,-13.47546,-1.69252,1.83685,-101.14546,-0.27801,1.50983,-87.75397,1.43430,-0.23277,0.08397,-0.01979,-0.09425,
07.10 13:15:56:992,-13.48083,-1.69286,1.83822,-101.14755,-0.28035,1.50753,-87.75397,1.43430,-0.23277,0.08725,-0.02179,-0.09792,
07.10 13:15:57:043,-13.48303,-1.69122,1.83705,-101.14657,-0.28326,1.50717,-87.75397,1.43430,-0.23277,0.09043,-0.02634,-0.09711,
07.10 13:15:57:092,-13.48486,-1.68974,1.83626,-101.15006,-0.28373,1.50542,-87.75397,1.43430,-0.23277,0.08876,-0.02829,-0.09807,
07.10 13:15:57:121,-13.48818,-1.69189,1.83537,-101.14466,-0.28531,1.50293,-87.75397,1.43430,-0.23277,0.09749,-0.02772,-0.09967,
07.10 13:15:57:175,-13.48875,-1.69328,1.83469,-101.14198,-0.28581,1.50301,-87.75397,1.43430,-0.23277,0.10075,-0.02683,-0.09891,
07.10 13:15:57:208,-13.48903,-1.69382,1.83290,-101.14333,-0.28342,1.50200,-87.75397,1.43430,-0.23277,0.09967,-0.02390,-0.09813,
07.10 13:15:57:239,-13.49338,-1.69560,1.83101,-101.14101,-0.28582,1.50287,-87.75397,1.43430,-0.23277,0.10634,-0.02451,-0.09538,
07.10 13:15:57:279,-13.49296,-1.69807,1.82948,-101.14391,-0.28896,1.50219,-87.75397,1.43430,-0.23277,0.10302,-0.02519,-0.09452,
07.10 13:15:57:313,-13.49279,-1.69925,1.82686,-101.14302,-0.29015,1.50180,-87.75397,1.43430,-0.23277,0.10373,-0.02519,-0.09230,
07.10 13:15:57:337,-13.49240,-1.70067,1.82766,-101.14681,-0.29093,1.50235,-87.75397,1.43430,-0.23277,0.09956,-0.02456,-0.09255,
07.10 13:15:57:387,-13.49173,-1.70213,1.82788,-101.14476,-0.29017,1.50161,-87.75397,1.43430,-0.23277,0.10094,-0.02234,-0.09350,
07.10 13:15:57:421,-13.49075,-1.70336,1.82754,-101.14529,-0.29585,1.50234,-87.75397,1.43430,-0.23277,0.09943,-0.02679,-0.09243,
07.10 13:15:57:480,-13.48991,-1.70362,1.82748,-101.14512,-0.29354,1.50162,-87.75397,1.43430,-0.23277,0.09876,-0.02422,-0.09310,
07.10 13:15:57:521,-13.48951,-1.70335,1.82985,-101.14573,-0.29499,1.50071,-87.75397,1.43430,-0.23277,0.09775,-0.02593,-0.09637,
07.10 13:15:57:581,-13.48755,-1.70358,1.83065,-101.15053,-0.29272,1.50322,-87.75397,1.43430,-0.23277,0.09100,-0.02343,-0.09466,
07.10 13:15:57:621,-13.48934,-1.70402,1.83276,-101.15108,-0.29675,1.50427,-87.75397,1.43430,-0.23277,0.09222,-0.02703,-0.09572,
07.10 13:15:57:670,-13.49151,-1.70523,1.83420,-101.14452,-0.29656,1.50587,-87.75397,1.43430,-0.23277,0.10097,-0.02563,-0.09557,
07.10 13:15:57:713,-13.48684,-1.70582,1.83645,-101.14810,-0.29504,1.50503,-87.75397,1.43430,-0.23277,0.09271,-0.02352,-0.09866,
07.10 13:15:57:746,-13.48486,-1.70504,1.83722,-101.14908,-0.29721,1.50363,-87.75397,1.43430,-0.23277,0.08975,-0.02647,-0.10082,
07.10 13:15:57:780,-13.48252,-1.70494,1.84063,-101.14467,-0.29973,1.50157,-87.75397,1.43430,-0.23277,0.09182,-0.02908,-0.10630,
07.10 13:15:57:821,-13.48207,-1.70368,1.84230,-101.14276,-0.30150,1.50101,-87.75397,1.43430,-0.23277,0.09328,-0.03212,-0.10853,
07.10 13:15:57:880,-13.48043,-1.70433,1.84386,-101.13525,-0.29895,1.50098,-87.75397,1.43430,-0.23277,0.09914,-0.02892,-0.11011,
07.10 13:15:57:930,-13.48037,-1.70618,1.84666,-101.12973,-0.29640,1.50112,-87.75397,1.43430,-0.23277,0.10461,-0.02452,-0.11277,
07.10 13:15:57:980,-13.47667,-1.70922,1.84808,-101.13439,-0.29691,1.50079,-87.75397,1.43430,-0.23277,0.09624,-0.02198,-0.11452,
07.10 13:15:58:013,-13.47118,-1.70854,1.84979,-101.13637,-0.29773,1.50160,-87.75397,1.43430,-0.23277,0.08878,-0.02348,-0.11542,
07.10 13:15:58:062,-13.47159,-1.70861,1.84965,-101.13242,-0.30020,1.50155,-87.75397,1.43430,-0.23277,0.09314,-0.02588,-0.11533,
07.10 13:15:58:096,-13.47368,-1.70940,1.84925,-101.13467,-0.30149,1.50066,-87.75397,1.43430,-0.23277,0.09299,-0.02639,-0.11582,
07.10 13:15:58:130,-13.47329,-1.71084,1.84746,-101.13237,-0.30137,1.50072,-87.75397,1.43430,-0.23277,0.09489,-0.02483,-0.11397,
07.10 13:15:58:155,-13.47542,-1.71155,1.84747,-101.13246,-0.30328,1.50140,-87.75397,1.43430,-0.23277,0.09692,-0.02603,-0.11330,
07.10 13:15:58:214,-13.48023,-1.71166,1.84609,-101.12971,-0.30474,1.50326,-87.75397,1.43430,-0.23277,0.10449,-0.02738,-0.11006,
07.10 13:15:58:238,-13.48404,-1.71219,1.84182,-101.12902,-0.30486,1.50420,-87.75397,1.43430,-0.23277,0.10899,-0.02697,-0.10485,
07.10 13:15:58:296,-13.48825,-1.71323,1.84173,-101.12566,-0.30581,1.50509,-87.75397,1.43430,-0.23277,0.11655,-0.02688,-0.10387,
07.10 13:15:58:321,-13.49319,-1.71411,1.83913,-101.12527,-0.30600,1.50534,-87.75397,1.43430,-0.23277,0.12189,-0.02619,-0.10102,
07.10 13:15:58:362,-13.49329,-1.71439,1.83843,-101.14376,-0.23349,1.51476,-87.75397,1.43430,-0.23277,0.10349,0.04660,-0.09090,
07.10 13:15:58:388,-13.49487,-1.71499,1.83690,-101.14004,-0.23324,1.51367,-87.75397,1.43430,-0.23277,0.10880,0.04745,-0.09046,
07.10 13:15:58:446,-13.49618,-1.71361,1.83609,-101.13563,-0.23464,1.51253,-87.75397,1.43430,-0.23277,0.11452,0.04467,-0.09080,
07.10 13:15:58:470,-13.49993,-1.71352,1.83362,-101.14016,-0.23069,1.51348,-87.75397,1.43430,-0.23277,0.11374,0.04852,-0.08737,
07.10 13:15:58:529,-13.50240,-1.71280,1.83452,-101.13905,-0.23081,1.51320,-87.75397,1.43430,-0.23277,0.11732,0.04769,-0.08855,
07.10 13:15:58:563,-13.50874,-1.71565,1.83733,-101.13988,-0.23076,1.51441,-87.75397,1.43430,-0.23277,0.12283,0.05059,-0.09015,
07.10 13:15:58:596,-13.51628,-1.71661,1.84007,-101.13867,-0.23048,1.51456,-87.75397,1.43430,-0.23277,0.13158,0.05183,-0.09273,
07.10 13:15:58:629,-13.51739,-1.71661,1.84102,-101.13885,-0.22851,1.51440,-87.75397,1.43430,-0.23277,0.13251,0.05381,-0.09385,
07.10 13:15:58:663,-13.51797,-1.71431,1.84018,-101.13313,-0.22681,1.51482,-87.75397,1.43430,-0.23277,0.13882,0.05320,-0.09259,
07.10 13:15:58:696,-13.51910,-1.71727,1.83941,-101.13794,-0.22610,1.51389,-87.75397,1.43430,-0.23277,0.13513,0.05687,-0.09276,
07.10 13:15:58:729,-13.51997,-1.71807,1.83911,-101.13794,-0.22692,1.51266,-87.75397,1.43430,-0.23277,0.13600,0.05685,-0.09369,
07.10 13:15:58:760,-13.52182,-1.71736,1.83913,-101.13779,-0.22712,1.51121,-87.75397,1.43430,-0.23277,0.13800,0.05594,-0.09516,
07.10 13:15:58:812,-13.52586,-1.71696,1.84042,-101.14136,-0.22669,1.51125,-87.75397,1.43430,-0.23277,0.13847,0.05598,-0.09640,
07.10 13:15:58:847,-13.52796,-1.71803,1.83973,-101.14003,-0.23133,1.51101,-87.75397,1.43430,-0.23277,0.14190,0.05241,-0.09595,
07.10 13:15:58:880,-13.53004,-1.71848,1.83955,-101.13740,-0.23429,1.51209,-87.75397,1.43430,-0.23277,0.14661,0.04989,-0.09468,
07.10 13:15:58:915,-13.53014,-1.71764,1.83766,-101.13916,-0.23597,1.51137,-87.75397,1.43430,-0.23277,0.14494,0.04738,-0.09352,
07.10 13:15:58:959,-13.52792,-1.71707,1.83504,-101.14165,-0.23482,1.51191,-87.75397,1.43430,-0.23277,0.14024,0.04796,-0.09036,
07.10 13:15:58:996,-13.52475,-1.71740,1.83591,-101.14234,-0.23507,1.51103,-87.75397,1.43430,-0.23277,0.13638,0.04804,-0.09211,
07.10 13:15:59:030,-13.52387,-1.71709,1.83653,-101.14021,-0.23572,1.50965,-87.75397,1.43430,-0.23277,0.13763,0.04708,-0.09411,
07.10 13:15:59:063,-13.52372,-1.71781,1.83756,-101.14021,-0.23654,1.51026,-87.75397,1.43430,-0.23277,0.13747,0.04697,-0.09454,
07.10 13:15:59:112,-13.52237,-1.71853,1.83741,-101.14404,-0.23439,1.50993,-87.75397,1.43430,-0.23277,0.13229,0.04983,-0.09471,
07.10 13:15:59:147,-13.51953,-1.72026,1.83684,-101.13985,-0.23597,1.50923,-87.75397,1.43430,-0.23277,0.13365,0.04999,-0.09484,
07.10 13:15:59:197,-13.51810,-1.72038,1.83570,-101.14149,-0.23711,1.50843,-87.75397,1.43430,-0.23277,0.13058,0.04897,-0.09450,
07.10 13:15:59:252,-13.51418,-1.71996,1.83350,-101.14123,-0.23701,1.50903,-87.75397,1.43430,-0.23277,0.12692,0.04865,-0.09169,
07.10 13:15:59:297,-13.51073,-1.72057,1.83585,-101.14021,-0.23416,1.50949,-87.75397,1.43430,-0.23277,0.12449,0.05211,-0.09359,
07.10 13:15:59:347,-13.50370,-1.72123,1.83448,-101.14163,-0.23482,1.51050,-87.75397,1.43430,-0.23277,0.11604,0.05211,-0.09121,
07.10 13:15:59:381,-13.49725,-1.72063,1.83215,-101.13647,-0.23744,1.51071,-87.75397,1.43430,-0.23277,0.11474,0.04888,-0.08867,
07.10 13:15:59:429,-13.49215,-1.71957,1.83057,-101.13754,-0.23688,1.51058,-87.75397,1.43430,-0.23277,0.10858,0.04839,-0.08722,
07.10 13:15:59:462,-13.48814,-1.71606,1.83038,-101.13919,-0.24017,1.51077,-87.75397,1.43430,-0.23277,0.10291,0.04159,-0.08684,
07.10 13:15:59:496,-13.48596,-1.71774,1.83064,-101.13657,-0.24171,1.50975,-87.75397,1.43430,-0.23277,0.10336,0.04173,-0.08811,
