Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,debug0,debug1,debug2,debug3,Rest,Mag Disturbance,
07.02 17:06:14:982,282,-0.04860,-0.17701,9.82464,-0.00000,0.00000,-24685744208244365821214720.00000,0.29318,-0.06377,-0.56672,-0.96189,100.57604,0.30932,0.63889,-0.00744,-0.00473,0.76925,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:14:990,283,-0.05319,-0.18171,9.83174,-0.00000,0.00000,-24685744208244365821214720.00000,0.29367,-0.06581,-0.56473,-0.96254,100.58473,0.30926,0.63883,-0.00744,-0.00474,0.76930,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:002,284,-0.05708,-0.16577,9.82452,-0.00000,0.00000,-24685744208244365821214720.00000,0.29515,-0.06532,-0.56422,-0.96161,100.59555,0.30864,0.63876,-0.00743,-0.00474,0.76936,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:012,285,-0.05037,-0.15696,9.81775,-0.00000,0.00000,-24685744208244365821214720.00000,0.29367,-0.06381,-0.56472,-0.96119,100.58842,0.30756,0.63880,-0.00742,-0.00474,0.76932,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:022,286,-0.03316,-0.15760,9.83412,-0.00000,0.00000,-24685744208244365821214720.00000,0.29465,-0.06384,-0.56322,-0.96186,100.58920,0.30749,0.63880,-0.00743,-0.00474,0.76932,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:032,287,-0.04265,-0.18212,9.81531,-0.00000,0.00000,-24685744208244365821214720.00000,0.29565,-0.06431,-0.56471,-0.96118,100.58486,0.30808,0.63883,-0.00743,-0.00474,0.76930,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:042,288,-0.05305,-0.16621,9.83084,-0.00000,0.00000,-24685744208244365821214720.00000,0.29515,-0.06433,-0.56372,-0.96055,100.56179,0.30733,0.63898,-0.00742,-0.00473,0.76917,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:051,289,-0.06287,-0.17860,9.82790,-0.00000,0.00000,-24685744208244365821214720.00000,0.29367,-0.06628,-0.56623,-0.95977,100.55752,0.30781,0.63901,-0.00742,-0.00473,0.76915,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:061,290,-0.06714,-0.17872,9.84435,-0.00000,0.00000,-24685744208244365821214720.00000,0.29566,-0.06377,-0.56670,-0.96016,100.57803,0.30741,0.63887,-0.00742,-0.00473,0.76926,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:072,291,-0.04345,-0.15162,9.82702,-0.00000,0.00000,-24685744208244365821214720.00000,0.29366,-0.06534,-0.56324,-0.95941,100.57170,0.30699,0.63892,-0.00741,-0.00473,0.76923,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:082,292,-0.07107,-0.14651,9.83215,-0.00000,0.00000,-24685744208244365821214720.00000,0.29218,-0.06481,-0.56474,-0.95926,100.56989,0.30719,0.63893,-0.00741,-0.00473,0.76922,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:092,293,-0.07119,-0.15595,9.82855,-0.00000,0.00000,-24685744208244365821214720.00000,0.29365,-0.06187,-0.56173,-0.95879,100.56913,0.30709,0.63893,-0.00741,-0.00472,0.76921,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:103,294,-0.05552,-0.15917,9.83772,-0.00000,0.00000,-24685744208244365821214720.00000,0.29366,-0.06583,-0.56374,-0.95843,100.55488,0.30760,0.63903,-0.00741,-0.00472,0.76913,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:111,295,-0.04457,-0.16648,9.81421,-0.00000,0.00000,-24685744208244365821214720.00000,0.29366,-0.06284,-0.56323,-0.95961,100.54103,0.30845,0.63912,-0.00742,-0.00472,0.76906,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:120,296,-0.06677,-0.19134,9.83582,-0.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06582,-0.56424,-0.95898,100.55382,0.30820,0.63904,-0.00742,-0.00472,0.76913,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:130,297,-0.06422,-0.18314,9.84385,-0.00000,0.00000,-24685744208244365821214720.00000,0.29367,-0.06579,-0.56573,-0.95851,100.56542,0.30833,0.63896,-0.00741,-0.00471,0.76919,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:140,298,-0.05528,-0.16655,9.81577,-0.00000,0.00000,-24685744208244365821214720.00000,0.29465,-0.06483,-0.56372,-0.95649,100.56438,0.30744,0.63897,-0.00740,-0.00471,0.76919,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:152,299,-0.05877,-0.16997,9.82704,-0.00000,0.00000,-24685744208244365821214720.00000,0.29318,-0.06578,-0.56623,-0.95578,100.56673,0.30713,0.63895,-0.00739,-0.00470,0.76920,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:161,300,-0.05400,-0.16341,9.82516,-0.00000,0.00000,-24685744208244365821214720.00000,0.29217,-0.06286,-0.56274,-0.95513,100.53719,0.30683,0.63915,-0.00739,-0.00470,0.76903,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:173,301,-0.04571,-0.15877,9.84090,-0.00000,0.00000,-24685744208244365821214720.00000,0.29268,-0.06528,-0.56623,-0.95475,100.53342,0.30769,0.63917,-0.00739,-0.00469,0.76901,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:182,302,-0.04674,-0.17512,9.82232,-0.00000,0.00000,-24685744208244365821214720.00000,0.29516,-0.06530,-0.56522,-0.95478,100.54027,0.30776,0.63913,-0.00739,-0.00469,0.76905,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:191,303,-0.04826,-0.17371,9.82468,-0.00000,0.00000,-24685744208244365821214720.00000,0.29515,-0.06433,-0.56372,-0.95376,100.53091,0.30868,0.63919,-0.00739,-0.00468,0.76900,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:202,304,-0.04473,-0.16733,9.81562,-0.00000,0.00000,-24685744208244365821214720.00000,0.29466,-0.06580,-0.56522,-0.95545,100.53676,0.30832,0.63915,-0.00740,-0.00469,0.76903,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:211,305,-0.04829,-0.16149,9.83539,-0.00000,0.00000,-24685744208244365821214720.00000,0.29566,-0.06428,-0.56571,-0.95403,100.52236,0.30931,0.63925,-0.00740,-0.00468,0.76895,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:220,306,-0.07336,-0.20573,9.83067,-0.00000,0.00000,-24685744208244365821214720.00000,0.29465,-0.06232,-0.56421,-0.95410,100.52250,0.30932,0.63925,-0.00740,-0.00468,0.76895,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:232,307,-0.05138,-0.16924,9.82383,-0.00000,0.00000,-24685744208244365821214720.00000,0.29416,-0.06483,-0.56373,-0.95330,100.52560,0.30903,0.63923,-0.00739,-0.00467,0.76897,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:242,308,-0.06520,-0.18875,9.82569,-0.00000,0.00000,-24685744208244365821214720.00000,0.29565,-0.06383,-0.56371,-0.95319,100.52095,0.30830,0.63926,-0.00739,-0.00468,0.76894,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:252,309,-0.08531,-0.17818,9.82874,-0.00000,0.00000,-24685744208244365821214720.00000,0.29417,-0.06379,-0.56572,-0.95340,100.50939,0.30890,0.63933,-0.00739,-0.00467,0.76888,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:263,310,-0.07048,-0.16692,9.83458,-0.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06381,-0.56473,-0.95388,100.51209,0.30838,0.63932,-0.00739,-0.00468,0.76889,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:272,311,-0.05196,-0.17507,9.82557,-0.00000,0.00000,-24685744208244365821214720.00000,0.29466,-0.06530,-0.56522,-0.95403,100.50778,0.30844,0.63935,-0.00739,-0.00468,0.76887,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:281,312,-0.07229,-0.17388,9.83243,-0.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06580,-0.56523,-0.95483,100.50282,0.30868,0.63938,-0.00740,-0.00468,0.76884,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:290,313,-0.06170,-0.17310,9.82773,-0.00000,0.00000,-24685744208244365821214720.00000,0.29517,-0.06576,-0.56671,-0.95478,100.50726,0.30794,0.63935,-0.00739,-0.00469,0.76887,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:302,314,-0.04085,-0.15857,9.83474,-0.00000,0.00000,-24685744208244365821214720.00000,0.29368,-0.06227,-0.56671,-0.95437,100.50376,0.30812,0.63937,-0.00739,-0.00468,0.76885,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:312,315,-0.06815,-0.15519,9.83551,-0.00000,0.00000,-24685744208244365821214720.00000,0.29367,-0.06381,-0.56472,-0.95396,100.48515,0.30814,0.63950,-0.00739,-0.00468,0.76874,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:323,316,-0.04381,-0.15608,9.82468,-0.00000,0.00000,-24685744208244365821214720.00000,0.29365,-0.06385,-0.56273,-0.95521,100.48418,0.30813,0.63950,-0.00740,-0.00469,0.76874,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:332,317,-0.06550,-0.16911,9.81515,-0.00000,0.00000,-24685744208244365821214720.00000,0.29516,-0.06380,-0.56521,-0.95472,100.48315,0.30750,0.63951,-0.00739,-0.00469,0.76873,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:343,318,-0.04156,-0.17884,9.83038,-0.00000,0.00000,-24685744208244365821214720.00000,0.29466,-0.06380,-0.56521,-0.95502,100.48063,0.30651,0.63953,-0.00739,-0.00470,0.76872,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:353,319,-0.05722,-0.16030,9.82125,-0.00000,0.00000,-24685744208244365821214720.00000,0.29416,-0.06433,-0.56373,-0.95492,100.47860,0.30653,0.63954,-0.00739,-0.00470,0.76871,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:361,320,-0.05932,-0.16616,9.82509,-0.00000,0.00000,-24685744208244365821214720.00000,0.29417,-0.06529,-0.56572,-0.95483,100.48327,0.30740,0.63951,-0.00739,-0.00469,0.76873,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:372,321,-0.04307,-0.18648,9.83041,-0.00000,0.00000,-24685744208244365821214720.00000,0.29465,-0.06384,-0.56322,-0.95557,100.48957,0.30742,0.63947,-0.00740,-0.00470,0.76877,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:383,322,-0.06356,-0.17630,9.82438,-0.00000,0.00000,-24685744208244365821214720.00000,0.29267,-0.06583,-0.56374,-0.95437,100.48035,0.30774,0.63953,-0.00739,-0.00468,0.76872,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:392,323,-0.07092,-0.16654,9.82526,-0.00000,0.00000,-24685744208244365821214720.00000,0.29515,-0.06633,-0.56323,-0.95320,100.48933,0.30701,0.63947,-0.00738,-0.00468,0.76877,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:402,324,-0.05737,-0.16395,9.83903,-0.00000,0.00000,-24685744208244365821214720.00000,0.29267,-0.06431,-0.56473,-0.95397,100.44514,0.30675,0.63977,-0.00738,-0.00469,0.76852,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:412,325,-0.06375,-0.14468,9.81276,-0.00000,0.00000,-24685744208244365821214720.00000,0.29416,-0.06580,-0.56523,-0.95358,100.43775,0.30681,0.63981,-0.00738,-0.00468,0.76848,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:422,326,-0.04781,-0.17046,9.82872,-0.00000,0.00000,-24685744208244365821214720.00000,0.29665,-0.06729,-0.56521,-0.95265,100.44131,0.30676,0.63979,-0.00738,-0.00468,0.76850,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:432,327,-0.05237,-0.16342,9.84066,-0.00000,0.00000,-24685744208244365821214720.00000,0.29267,-0.06583,-0.56374,-0.95158,100.40000,0.30677,0.64007,-0.00737,-0.00467,0.76827,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:441,328,-0.06364,-0.16493,9.82752,-0.00000,0.00000,-24685744208244365821214720.00000,0.29565,-0.06482,-0.56372,-0.95094,100.41477,0.30669,0.63997,-0.00737,-0.00466,0.76835,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:452,329,-0.04850,-0.16762,9.82538,-0.00000,0.00000,-24685744208244365821214720.00000,0.29613,-0.06437,-0.56122,-0.95019,100.38840,0.30752,0.64015,-0.00737,-0.00465,0.76820,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:462,330,-0.05815,-0.16385,9.83842,-0.00000,0.00000,-24685744208244365821214720.00000,0.29416,-0.06233,-0.56372,-0.95031,100.42424,0.30831,0.63991,-0.00737,-0.00465,0.76840,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:471,331,-0.04736,-0.17814,9.84459,-0.00000,0.00000,-24685744208244365821214720.00000,0.29417,-0.06377,-0.56671,-0.95040,100.41924,0.30773,0.63994,-0.00737,-0.00465,0.76838,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:482,332,-0.05707,-0.16910,9.81708,-0.00000,0.00000,-24685744208244365821214720.00000,0.29515,-0.06533,-0.56372,-0.95070,100.41330,0.30730,0.63998,-0.00737,-0.00466,0.76834,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:492,333,-0.06453,-0.18050,9.83265,-0.00000,0.00000,-24685744208244365821214720.00000,0.29614,-0.06335,-0.56271,-0.95089,100.42133,0.30729,0.63993,-0.00737,-0.00466,0.76839,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:500,334,-0.05517,-0.16107,9.82568,-0.00000,0.00000,-24685744208244365821214720.00000,0.29218,-0.06480,-0.56524,-0.95142,100.38958,0.30713,0.64014,-0.00737,-0.00466,0.76821,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:510,335,-0.06062,-0.15923,9.82568,-0.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06530,-0.56523,-0.95266,100.36873,0.30698,0.64028,-0.00738,-0.00467,0.76809,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:521,336,-0.04596,-0.16787,9.83582,-0.00000,0.00000,-24685744208244365821214720.00000,0.29366,-0.06484,-0.56324,-0.95307,100.36255,0.30765,0.64032,-0.00739,-0.00467,0.76806,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:531,337,-0.06411,-0.15126,9.82695,-0.00000,0.00000,-24685744208244365821214720.00000,0.29467,-0.06425,-0.56770,-0.95410,100.37207,0.30741,0.64026,-0.00739,-0.00468,0.76811,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:541,338,-0.05424,-0.16742,9.83291,-0.00000,0.00000,-24685744208244365821214720.00000,0.29415,-0.06334,-0.56323,-0.95408,100.37666,0.30643,0.64022,-0.00738,-0.00468,0.76814,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:551,339,-0.05724,-0.18917,9.82096,-0.00000,0.00000,-24685744208244365821214720.00000,0.29316,-0.06386,-0.56224,-0.95465,100.37936,0.30696,0.64021,-0.00739,-0.00468,0.76815,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:562,340,-0.04403,-0.16947,9.81984,-0.00000,0.00000,-24685744208244365821214720.00000,0.29316,-0.06733,-0.56375,-0.95494,100.37771,0.30671,0.64022,-0.00739,-0.00469,0.76814,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:571,341,-0.05255,-0.15999,9.83365,-0.00000,0.00000,-24685744208244365821214720.00000,0.29614,-0.06682,-0.56372,-0.95516,100.38124,0.30702,0.64019,-0.00739,-0.00469,0.76816,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:580,342,-0.06317,-0.16978,9.83613,-0.00000,0.00000,-24685744208244365821214720.00000,0.29367,-0.06629,-0.56573,-0.95483,100.39205,0.30710,0.64012,-0.00739,-0.00469,0.76822,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:591,343,-0.06102,-0.18167,9.82292,-0.00000,0.00000,-24685744208244365821214720.00000,0.29515,-0.06483,-0.56372,-0.95400,100.36880,0.30692,0.64028,-0.00739,-0.00468,0.76809,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:602,344,-0.04547,-0.17913,9.84063,-0.00000,0.00000,-24685744208244365821214720.00000,0.29415,-0.06384,-0.56323,-0.95407,100.37006,0.30687,0.64027,-0.00739,-0.00468,0.76810,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:611,345,-0.05284,-0.15803,9.83060,-0.00000,0.00000,-24685744208244365821214720.00000,0.29366,-0.06333,-0.56373,-0.95338,100.36898,0.30706,0.64028,-0.00739,-0.00467,0.76810,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:623,346,-0.06363,-0.18069,9.81200,-0.00000,0.00000,-24685744208244365821214720.00000,0.29466,-0.06480,-0.56522,-0.95305,100.36765,0.30724,0.64029,-0.00738,-0.00467,0.76809,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:632,347,-0.06098,-0.17631,9.83591,-0.00000,0.00000,-24685744208244365821214720.00000,0.29367,-0.06479,-0.56572,-0.95333,100.35581,0.30713,0.64036,-0.00739,-0.00467,0.76802,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:642,348,-0.05473,-0.16655,9.81481,-0.00000,0.00000,-24685744208244365821214720.00000,0.29613,-0.06535,-0.56222,-0.95313,100.36669,0.30609,0.64029,-0.00738,-0.00468,0.76808,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:652,349,-0.04642,-0.17890,9.81031,-0.00000,0.00000,-24685744208244365821214720.00000,0.29515,-0.06532,-0.56422,-0.95317,100.36841,0.30620,0.64028,-0.00738,-0.00468,0.76809,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:661,350,-0.04924,-0.16351,9.81655,-0.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06530,-0.56523,-0.95207,100.35859,0.30603,0.64035,-0.00737,-0.00467,0.76804,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:672,351,-0.04223,-0.17637,9.81098,-0.00000,0.00000,-24685744208244365821214720.00000,0.29615,-0.06380,-0.56470,-0.95184,100.35780,0.30662,0.64035,-0.00737,-0.00467,0.76803,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:682,352,-0.04884,-0.16185,9.83925,-0.00000,0.00000,-24685744208244365821214720.00000,0.29516,-0.06579,-0.56522,-0.95009,100.35760,0.30677,0.64035,-0.00737,-0.00465,0.76803,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:692,353,-0.05421,-0.14969,9.83060,-0.00000,0.00000,-24685744208244365821214720.00000,0.29465,-0.06483,-0.56372,-0.95037,100.34312,0.30653,0.64045,-0.00737,-0.00466,0.76795,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:702,354,-0.06093,-0.16879,9.82254,-0.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06330,-0.56522,-0.95007,100.35731,0.30552,0.64035,-0.00736,-0.00466,0.76803,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:712,355,-0.06465,-0.17425,9.83203,-0.00000,0.00000,-24685744208244365821214720.00000,0.29366,-0.06434,-0.56323,-0.94978,100.34037,0.30576,0.64047,-0.00736,-0.00466,0.76794,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:721,356,-0.06533,-0.17159,9.83889,-0.00000,0.00000,-24685744208244365821214720.00000,0.29465,-0.06535,-0.56273,-0.94943,100.33625,0.30506,0.64050,-0.00735,-0.00466,0.76791,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:732,357,-0.05240,-0.15641,9.82280,-0.00000,0.00000,-24685744208244365821214720.00000,0.29368,-0.06625,-0.56772,-0.94900,100.33582,0.30510,0.64050,-0.00735,-0.00465,0.76791,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:741,358,-0.06666,-0.15793,9.83413,-0.00000,0.00000,-24685744208244365821214720.00000,0.29417,-0.06627,-0.56672,-0.94838,100.32845,0.30485,0.64055,-0.00734,-0.00465,0.76787,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:751,359,-0.06094,-0.17025,9.82669,-0.00000,0.00000,-24685744208244365821214720.00000,0.29466,-0.06380,-0.56521,-0.94900,100.33043,0.30383,0.64053,-0.00734,-0.00466,0.76788,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:761,360,-0.05595,-0.18326,9.82266,-0.00000,0.00000,-24685744208244365821214720.00000,0.29316,-0.06334,-0.56323,-0.94954,100.32883,0.30306,0.64055,-0.00734,-0.00467,0.76787,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:772,361,-0.06696,-0.15967,9.81982,-0.00000,0.00000,-24685744208244365821214720.00000,0.29416,-0.06482,-0.56423,-0.94952,100.33008,0.30275,0.64054,-0.00734,-0.00467,0.76788,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:06:15:782,362,-0.05556,-0.16760,9.82592,-0.00000,0.00000,-24685744208244365821214720.00000,0.29465,-0.06483,-0.56372,-0.94975,100.34777,0.30340,0.64042,-0.00734,-0.00467,0.76798,0.00000,0.00000,0.00000,0.00000,1,0,
