Time,Huro_Yaw,Huro_Roll,Huro_Pitch,XSens_Yaw,XSens_Roll,XSens_Pitch,Base_Yaw,Base_Roll,Base_Pitch,Diff_Yaw,Diff_Roll,Diff_Pitch,
07.10 11:50:11:486,-25.69925,-2.49654,0.86914,-134.65401,-1.44293,1.61871,-108.96783,1.04393,0.74363,0.01308,0.00968,0.00594,
07.10 11:50:11:536,-25.70055,-2.49746,0.86969,-134.65405,-1.44099,1.62269,-108.96783,1.04393,0.74363,0.01433,0.01253,0.00937,
07.10 11:50:11:586,-25.69726,-2.49782,0.87095,-134.64938,-1.44248,1.62365,-108.96783,1.04393,0.74363,0.01572,0.01141,0.00907,
07.10 11:50:11:636,-25.69590,-2.49811,0.87089,-134.65054,-1.44016,1.62390,-108.96783,1.04393,0.74363,0.01319,0.01402,0.00939,
07.10 11:50:11:685,-25.69146,-2.49742,0.86973,-134.64981,-1.44171,1.62380,-108.96783,1.04393,0.74363,0.00949,0.01179,0.01044,
07.10 11:50:11:719,-25.68967,-2.49648,0.87019,-134.64803,-1.44223,1.62469,-108.96783,1.04393,0.74363,0.00948,0.01033,0.01087,
07.10 11:50:11:753,-25.68701,-2.49507,0.87016,-134.65091,-1.44054,1.62580,-108.96783,1.04393,0.74363,0.00394,0.01060,0.01201,
07.10 11:50:11:803,-25.68387,-2.49417,0.87008,-134.65134,-1.43972,1.62551,-108.96783,1.04393,0.74363,0.00037,0.01052,0.01180,
07.10 11:50:11:853,-25.67958,-2.49461,0.86950,-134.64989,-1.44041,1.62550,-108.96783,1.04393,0.74363,-0.00247,0.01027,0.01238,
07.10 11:50:11:902,-25.67811,-2.49644,0.86983,-134.65575,-1.44113,1.62689,-108.96783,1.04393,0.74363,-0.00980,0.01138,0.01343,
07.10 11:50:11:935,-25.67805,-2.49807,0.87086,-134.66296,-1.44246,1.62570,-108.96783,1.04393,0.74363,-0.01707,0.01168,0.01121,
07.10 11:50:11:986,-25.67925,-2.49777,0.86963,-134.66507,-1.43936,1.62621,-108.96783,1.04393,0.74363,-0.01799,0.01449,0.01296,
07.10 11:50:12:036,-25.67862,-2.49722,0.86844,-134.66925,-1.43884,1.62971,-108.96783,1.04393,0.74363,-0.02280,0.01445,0.01764,
07.10 11:50:12:086,-25.67612,-2.49639,0.86663,-134.67262,-1.43570,1.62898,-108.96783,1.04393,0.74363,-0.02866,0.01676,0.01872,
07.10 11:50:12:136,-25.67464,-2.49511,0.86694,-134.67294,-1.43511,1.62859,-108.96783,1.04393,0.74363,-0.03047,0.01607,0.01802,
07.10 11:50:12:187,-25.67176,-2.49629,0.86549,-134.67371,-1.43829,1.62741,-108.96783,1.04393,0.74363,-0.03411,0.01407,0.01829,
07.10 11:50:12:219,-25.67198,-2.49742,0.86442,-134.67665,-1.43933,1.62844,-108.96783,1.04393,0.74363,-0.03683,0.01416,0.02040,
07.10 11:50:12:268,-25.67119,-2.49876,0.86300,-134.67310,-1.44333,1.62855,-108.96783,1.04393,0.74363,-0.03407,0.01150,0.02193,
07.10 11:50:12:319,-25.67070,-2.49695,0.86117,-134.66148,-1.43263,1.62794,-108.96783,1.04393,0.74363,-0.02295,0.02039,0.02315,
07.10 11:50:12:370,-25.67270,-2.49807,0.86138,-134.65697,-1.43464,1.62761,-108.96783,1.04393,0.74363,-0.01643,0.01950,0.02260,
07.10 11:50:12:419,-25.67648,-2.49750,0.86035,-134.65627,-1.43259,1.62629,-108.96783,1.04393,0.74363,-0.01195,0.02098,0.02231,
07.10 11:50:12:452,-25.67631,-2.49812,0.85735,-134.65813,-1.43071,1.62591,-108.96783,1.04393,0.74363,-0.01398,0.02348,0.02493,
07.10 11:50:12:502,-25.67760,-2.49746,0.85661,-134.65515,-1.42922,1.62582,-108.96783,1.04393,0.74363,-0.00971,0.02430,0.02558,
07.10 11:50:12:552,-25.67316,-2.49786,0.85638,-134.65524,-1.42780,1.62598,-108.96783,1.04393,0.74363,-0.01425,0.02613,0.02598,
07.10 11:50:12:586,-25.67437,-2.49663,0.85527,-134.65334,-1.42443,1.62554,-108.96783,1.04393,0.74363,-0.01114,0.02827,0.02664,
07.10 11:50:12:636,-25.67640,-2.49808,0.85656,-134.65300,-1.42493,1.62342,-108.96783,1.04393,0.74363,-0.00876,0.02922,0.02323,
07.10 11:50:12:686,-25.67105,-2.49586,0.85618,-134.64580,-1.42708,1.62282,-108.96783,1.04393,0.74363,-0.00691,0.02485,0.02301,
07.10 11:50:12:735,-25.66949,-2.49679,0.85397,-134.64059,-1.42578,1.62250,-108.96783,1.04393,0.74363,-0.00327,0.02708,0.02490,
07.10 11:50:12:786,-25.66809,-2.49854,0.85262,-134.64217,-1.42193,1.62198,-108.96783,1.04393,0.74363,-0.00624,0.03268,0.02573,
07.10 11:50:12:835,-25.66627,-2.50073,0.85271,-134.64317,-1.41844,1.62209,-108.96783,1.04393,0.74363,-0.00906,0.03836,0.02575,
07.10 11:50:12:886,-25.66427,-2.50113,0.85297,-134.64783,-1.41636,1.62278,-108.96783,1.04393,0.74363,-0.01572,0.04085,0.02618,
07.10 11:50:12:919,-25.66819,-2.50334,0.85341,-134.65335,-1.41857,1.62216,-108.96783,1.04393,0.74363,-0.01733,0.04085,0.02512,
07.10 11:50:12:969,-25.67461,-2.50316,0.85394,-134.65648,-1.41829,1.62104,-108.96783,1.04393,0.74363,-0.01403,0.04094,0.02347,
07.10 11:50:13:002,-25.68176,-2.50405,0.85104,-134.65413,-1.41824,1.62116,-108.96783,1.04393,0.74363,-0.00453,0.04188,0.02649,
07.10 11:50:13:053,-25.68417,-2.50449,0.85048,-134.65385,-1.41782,1.62254,-108.96783,1.04393,0.74363,-0.00185,0.04274,0.02843,
07.10 11:50:13:103,-25.68503,-2.50437,0.85031,-134.65489,-1.41716,1.62167,-108.96783,1.04393,0.74363,-0.00202,0.04327,0.02773,
07.10 11:50:13:152,-25.68790,-2.50550,0.85125,-134.65582,-1.41960,1.61914,-108.96783,1.04393,0.74363,-0.00008,0.04197,0.02427,
07.10 11:50:13:186,-25.68891,-2.50632,0.85118,-134.65019,-1.42084,1.61871,-108.96783,1.04393,0.74363,0.00655,0.04155,0.02390,
07.10 11:50:13:235,-25.68997,-2.50733,0.85118,-134.65343,-1.42331,1.61753,-108.96783,1.04393,0.74363,0.00438,0.04009,0.02272,
07.10 11:50:13:286,-25.69546,-2.50450,0.85135,-134.65236,-1.42201,1.61603,-108.96783,1.04393,0.74363,0.01093,0.03856,0.02105,
07.10 11:50:13:335,-25.70321,-2.50377,0.85038,-134.65115,-1.42057,1.61347,-108.96783,1.04393,0.74363,0.01990,0.03928,0.01946,
07.10 11:50:13:386,-25.70785,-2.50432,0.85029,-134.65192,-1.41684,1.61261,-108.96783,1.04393,0.74363,0.02377,0.04355,0.01869,
07.10 11:50:13:436,-25.70913,-2.50478,0.85071,-134.64809,-1.41999,1.61293,-108.96783,1.04393,0.74363,0.02888,0.04086,0.01859,
07.10 11:50:13:484,-25.70974,-2.50503,0.84977,-134.65038,-1.42127,1.61185,-108.96783,1.04393,0.74363,0.02720,0.03984,0.01845,
07.10 11:50:13:537,-25.71176,-2.50359,0.84835,-134.65544,-1.42042,1.61247,-108.96783,1.04393,0.74363,0.02415,0.03924,0.02049,
07.10 11:50:13:586,-25.71216,-2.50334,0.84639,-134.65364,-1.41461,1.61351,-108.96783,1.04393,0.74363,0.02635,0.04480,0.02349,
07.10 11:50:13:635,-25.70960,-2.50465,0.84751,-134.65503,-1.41418,1.61187,-108.96783,1.04393,0.74363,0.02240,0.04654,0.02074,
07.10 11:50:13:685,-25.70512,-2.50560,0.84863,-134.65204,-1.41527,1.61108,-108.96783,1.04393,0.74363,0.02092,0.04641,0.01882,
07.10 11:50:13:736,-25.70351,-2.50703,0.84850,-134.64989,-1.41268,1.61160,-108.96783,1.04393,0.74363,0.02145,0.05042,0.01947,
07.10 11:50:13:787,-25.70159,-2.50912,0.84966,-134.64664,-1.41271,1.61354,-108.96783,1.04393,0.74363,0.02278,0.05248,0.02025,
07.10 11:50:13:836,-25.69484,-2.50794,0.85025,-134.64842,-1.41395,1.61513,-108.96783,1.04393,0.74363,0.01425,0.05006,0.02125,
07.10 11:50:13:886,-25.69015,-2.50952,0.84836,-134.64163,-1.41319,1.61501,-108.96783,1.04393,0.74363,0.01636,0.05240,0.02302,
07.10 11:50:13:936,-25.68337,-2.51025,0.84826,-134.64752,-1.41486,1.61352,-108.96783,1.04393,0.74363,0.00368,0.05146,0.02163,
07.10 11:50:13:986,-25.67889,-2.51087,0.84919,-134.64922,-1.41475,1.61285,-108.96783,1.04393,0.74363,-0.00249,0.05219,0.02004,
07.10 11:50:14:019,-25.67544,-2.50937,0.84835,-134.64745,-1.41278,1.61058,-108.96783,1.04393,0.74363,-0.00417,0.05266,0.01861,
07.10 11:50:14:069,-25.67610,-2.51117,0.84921,-134.64886,-1.41319,1.61011,-108.96783,1.04393,0.74363,-0.00493,0.05404,0.01727,
07.10 11:50:14:120,-25.67769,-2.51348,0.84993,-134.64566,-1.41287,1.61115,-108.96783,1.04393,0.74363,-0.00014,0.05668,0.01759,
07.10 11:50:14:168,-25.67384,-2.51178,0.84774,-134.64455,-1.41138,1.60933,-108.96783,1.04393,0.74363,-0.00288,0.05648,0.01796,
07.10 11:50:14:202,-25.67509,-2.51450,0.84734,-134.64825,-1.41059,1.60554,-108.96783,1.04393,0.74363,-0.00533,0.05998,0.01458,
07.10 11:50:14:252,-25.67793,-2.51618,0.84622,-134.64990,-1.41056,1.60711,-108.96783,1.04393,0.74363,-0.00414,0.06169,0.01726,
07.10 11:50:14:303,-25.68128,-2.51628,0.84419,-134.64767,-1.41307,1.60581,-108.96783,1.04393,0.74363,0.00143,0.05928,0.01799,
07.10 11:50:14:353,-25.68354,-2.51995,0.84365,-134.64519,-1.41197,1.61429,-108.96783,1.04393,0.74363,0.00619,0.06405,0.02701,
07.10 11:50:14:404,-25.68888,-2.51724,0.84277,-134.64009,-1.41447,1.61251,-108.96783,1.04393,0.74363,0.01662,0.05885,0.02611,
07.10 11:50:14:452,-25.68981,-2.51783,0.84282,-134.64348,-1.41401,1.61006,-108.96783,1.04393,0.74363,0.01416,0.05989,0.02361,
07.10 11:50:14:502,-25.69188,-2.51865,0.84215,-134.64661,-1.41288,1.60925,-108.96783,1.04393,0.74363,0.01311,0.06185,0.02347,
07.10 11:50:14:553,-25.69434,-2.52036,0.84149,-134.64714,-1.40953,1.60822,-108.96783,1.04393,0.74363,0.01504,0.06690,0.02310,
07.10 11:50:14:602,-25.69898,-2.52014,0.84064,-134.64484,-1.40892,1.60765,-108.96783,1.04393,0.74363,0.02198,0.06729,0.02338,
07.10 11:50:14:652,-25.70577,-2.52044,0.84142,-134.65048,-1.41058,1.60901,-108.96783,1.04393,0.74363,0.02312,0.06593,0.02396,
07.10 11:50:14:685,-25.71139,-2.52351,0.84093,-134.65298,-1.40881,1.61182,-108.96783,1.04393,0.74363,0.02624,0.07078,0.02726,
07.10 11:50:14:719,-25.71342,-2.52278,0.84174,-134.65352,-1.40854,1.60994,-108.96783,1.04393,0.74363,0.02773,0.07031,0.02457,
07.10 11:50:14:753,-25.71642,-2.52518,0.83946,-134.65054,-1.40836,1.61059,-108.96783,1.04393,0.74363,0.03371,0.07289,0.02750,
07.10 11:50:14:802,-25.72071,-2.52635,0.83859,-134.65170,-1.40873,1.60917,-108.96783,1.04393,0.74363,0.03684,0.07369,0.02696,
07.10 11:50:14:853,-25.72336,-2.53029,0.83959,-134.65184,-1.40745,1.60905,-108.96783,1.04393,0.74363,0.03935,0.07891,0.02583,
07.10 11:50:14:902,-25.72710,-2.52954,0.83756,-134.64496,-1.41166,1.60815,-108.96783,1.04393,0.74363,0.04998,0.07394,0.02696,
07.10 11:50:14:936,-25.73196,-2.53130,0.83598,-134.64545,-1.41306,1.60913,-108.96783,1.04393,0.74363,0.05435,0.07431,0.02952,
07.10 11:50:14:986,-25.73358,-2.53227,0.83386,-134.64758,-1.41260,1.60820,-108.96783,1.04393,0.74363,0.05383,0.07574,0.03071,
07.10 11:50:15:036,-25.73425,-2.53076,0.83316,-134.64850,-1.41098,1.60723,-108.96783,1.04393,0.74363,0.05358,0.07585,0.03044,
07.10 11:50:15:086,-25.73141,-2.53078,0.83378,-134.64450,-1.41217,1.60543,-108.96783,1.04393,0.74363,0.05474,0.07468,0.02803,
07.10 11:50:15:135,-25.73149,-2.52882,0.83236,-134.63814,-1.40956,1.60722,-108.96783,1.04393,0.74363,0.06119,0.07533,0.03123,
07.10 11:50:15:185,-25.73717,-2.53027,0.83201,-134.63617,-1.41029,1.60776,-108.96783,1.04393,0.74363,0.06883,0.07605,0.03212,
07.10 11:50:15:235,-25.74118,-2.53106,0.83232,-134.63463,-1.41030,1.60832,-108.96783,1.04393,0.74363,0.07439,0.07683,0.03237,
07.10 11:50:15:285,-25.73862,-2.53192,0.83160,-134.63174,-1.40742,1.60778,-108.96783,1.04393,0.74363,0.07471,0.08057,0.03255,
07.10 11:50:15:335,-25.73988,-2.53208,0.83263,-134.63538,-1.40369,1.60588,-108.96783,1.04393,0.74363,0.07234,0.08446,0.02962,
07.10 11:50:15:368,-25.73863,-2.53551,0.83095,-134.63831,-1.40281,1.60235,-108.96783,1.04393,0.74363,0.06815,0.08877,0.02777,
07.10 11:50:15:419,-25.73726,-2.53680,0.83033,-134.63759,-1.40278,1.60229,-108.96783,1.04393,0.74363,0.06750,0.09009,0.02834,
07.10 11:50:15:451,-25.73940,-2.53657,0.83155,-134.64018,-1.40178,1.60150,-108.96783,1.04393,0.74363,0.06705,0.09085,0.02632,
07.10 11:50:15:503,-25.73939,-2.53829,0.83161,-134.64336,-1.40149,1.60148,-108.96783,1.04393,0.74363,0.06387,0.09288,0.02625,
07.10 11:50:15:536,-25.74100,-2.54123,0.83068,-134.64647,-1.39758,1.60179,-108.96783,1.04393,0.74363,0.06236,0.09972,0.02748,
07.10 11:50:15:586,-25.74203,-2.54227,0.83138,-134.64679,-1.39691,1.60182,-108.96783,1.04393,0.74363,0.06308,0.10144,0.02681,
07.10 11:50:15:636,-25.74308,-2.54305,0.83034,-134.64680,-1.39602,1.59957,-108.96783,1.04393,0.74363,0.06412,0.10310,0.02561,
07.10 11:50:15:701,-25.74347,-2.54278,0.82997,-134.64684,-1.39710,1.60145,-108.96783,1.04393,0.74363,0.06447,0.10175,0.02784,
07.10 11:50:15:736,-25.74373,-2.54351,0.82711,-134.64835,-1.39355,1.59892,-108.96783,1.04393,0.74363,0.06322,0.10602,0.02818,
07.10 11:50:15:786,-25.74751,-2.54483,0.82753,-134.64568,-1.39000,1.59750,-108.96783,1.04393,0.74363,0.06967,0.11090,0.02634,
07.10 11:50:15:835,-25.75379,-2.54875,0.82582,-134.64789,-1.39410,1.60114,-108.96783,1.04393,0.74363,0.07374,0.11072,0.03169,
07.10 11:50:15:886,-25.75952,-2.55145,0.82427,-134.64125,-1.39303,1.60133,-108.96783,1.04393,0.74363,0.08611,0.11449,0.03343,
07.10 11:50:15:936,-25.75913,-2.55286,0.82330,-134.64581,-1.39037,1.60065,-108.96783,1.04393,0.74363,0.08115,0.11856,0.03372,
07.10 11:50:15:986,-25.76008,-2.55195,0.82238,-134.64482,-1.39000,1.60016,-108.96783,1.04393,0.74363,0.08309,0.11803,0.03416,
07.10 11:50:16:019,-25.76344,-2.55541,0.82056,-134.64568,-1.39179,1.59967,-108.96783,1.04393,0.74363,0.08560,0.11969,0.03549,
07.10 11:50:16:068,-25.76449,-2.55546,0.81904,-134.64323,-1.39263,1.59828,-108.96783,1.04393,0.74363,0.08910,0.11890,0.03561,
07.10 11:50:16:118,-25.76102,-2.55766,0.81756,-134.64473,-1.38997,1.59634,-108.96783,1.04393,0.74363,0.08413,0.12376,0.03515,
07.10 11:50:16:170,-25.75889,-2.56190,0.81467,-134.64230,-1.39049,1.59665,-108.96783,1.04393,0.74363,0.08442,0.12747,0.03835,
07.10 11:50:16:219,-25.75732,-2.56380,0.81201,-134.64012,-1.39212,1.59601,-108.96783,1.04393,0.74363,0.08504,0.12775,0.04037,
07.10 11:50:16:252,-25.75670,-2.56249,0.81247,-134.63231,-1.39213,1.59716,-108.96783,1.04393,0.74363,0.09223,0.12644,0.04107,
07.10 11:50:16:302,-25.75569,-2.56028,0.81171,-134.63113,-1.39115,1.59715,-108.96783,1.04393,0.74363,0.09239,0.12520,0.04181,
07.10 11:50:16:353,-25.75447,-2.56191,0.80953,-134.63597,-1.39483,1.60820,-108.96783,1.04393,0.74363,0.08633,0.12315,0.05504,
07.10 11:50:16:386,-25.75306,-2.56231,0.81211,-134.64102,-1.39362,1.60767,-108.96783,1.04393,0.74363,0.07987,0.12476,0.05193,
07.10 11:50:16:436,-25.75229,-2.56288,0.81304,-134.64514,-1.39563,1.60813,-108.96783,1.04393,0.74363,0.07498,0.12332,0.05146,
07.10 11:50:16:486,-25.75426,-2.56482,0.81194,-134.64925,-1.39361,1.60993,-108.96783,1.04393,0.74363,0.07285,0.12728,0.05437,
07.10 11:50:16:518,-25.75541,-2.56557,0.81083,-134.64886,-1.39481,1.61419,-108.96783,1.04393,0.74363,0.07438,0.12683,0.05974,
07.10 11:50:16:569,-25.75449,-2.56488,0.80893,-134.64935,-1.39497,1.61538,-108.96783,1.04393,0.74363,0.07297,0.12597,0.06282,
07.10 11:50:16:619,-25.75597,-2.56672,0.81026,-134.64552,-1.39658,1.61583,-108.96783,1.04393,0.74363,0.07828,0.12621,0.06194,
07.10 11:50:16:670,-25.75479,-2.56924,0.80990,-134.64543,-1.39581,1.61515,-108.96783,1.04393,0.74363,0.07719,0.12949,0.06162,
07.10 11:50:16:719,-25.75344,-2.57211,0.81068,-134.64542,-1.39885,1.61464,-108.96783,1.04393,0.74363,0.07585,0.12933,0.06034,
07.10 11:50:16:752,-25.75172,-2.57269,0.81132,-134.65054,-1.39739,1.61527,-108.96783,1.04393,0.74363,0.06902,0.13137,0.06032,
07.10 11:50:16:802,-25.75114,-2.57261,0.81163,-134.64755,-1.39832,1.61552,-108.96783,1.04393,0.74363,0.07143,0.13036,0.06027,
07.10 11:50:16:852,-25.74785,-2.56933,0.81147,-134.64906,-1.39847,1.61580,-108.96783,1.04393,0.74363,0.06662,0.12693,0.06071,
07.10 11:50:16:886,-25.74457,-2.57071,0.81185,-134.64413,-1.40073,1.61585,-108.96783,1.04393,0.74363,0.06827,0.12604,0.06038,
07.10 11:50:16:936,-25.74482,-2.57127,0.81256,-134.64468,-1.40130,1.61762,-108.96783,1.04393,0.74363,0.06797,0.12603,0.06143,
07.10 11:50:16:985,-25.74429,-2.56616,0.81438,-134.64876,-1.40066,1.61531,-108.96783,1.04393,0.74363,0.06337,0.12156,0.05730,
07.10 11:50:17:035,-25.74176,-2.56631,0.81461,-134.64900,-1.39586,1.61909,-108.96783,1.04393,0.74363,0.06059,0.12651,0.06085,
07.10 11:50:17:085,-25.75282,-2.39814,0.76799,-134.67111,-1.23570,1.54855,-108.96783,1.04393,0.74363,0.04955,0.11851,0.03694,
07.10 11:50:17:135,-25.76389,-2.45894,0.72977,-134.68996,-1.33721,1.49778,-108.96783,1.04393,0.74363,0.04176,0.07780,0.02438,
07.10 11:50:17:186,-25.76919,-2.44832,0.69513,-134.69679,-1.30611,1.47834,-108.96783,1.04393,0.74363,0.04024,0.09828,0.03958,
07.10 11:50:17:235,-25.81252,-2.48014,0.67405,-134.74809,-1.41428,1.44630,-108.96783,1.04393,0.74363,0.03226,0.02193,0.02862,
07.10 11:50:17:285,-26.20966,-2.41509,0.72785,-135.21361,-1.36049,1.49531,-108.96783,1.04393,0.74363,-0.03611,0.01067,0.02383,
07.10 11:50:17:336,-28.14967,-2.38211,0.70530,-137.53885,-1.30008,1.50153,-108.96783,1.04393,0.74363,-0.42134,0.03810,0.05260,
07.10 11:50:17:386,-31.70734,-2.46447,0.71806,-140.97020,-1.48291,1.61171,-108.96783,1.04393,0.74363,-0.29502,-0.06237,0.15003,
07.10 11:50:17:437,-35.19897,-2.75761,0.69632,-144.73297,-1.78022,1.53486,-108.96783,1.04393,0.74363,-0.56616,-0.06654,0.09492,
07.10 11:50:17:485,-40.90995,-2.79390,0.62956,-150.62428,-1.80753,1.53466,-108.96783,1.04393,0.74363,-0.74649,-0.05756,0.16148,
07.10 11:50:17:536,-45.66166,-2.72986,0.53186,-154.95892,-1.93958,1.44173,-108.96783,1.04393,0.74363,-0.32942,-0.25365,0.16624,
07.10 11:50:17:587,-49.22216,-2.88794,0.44675,-158.59866,-2.07724,1.37037,-108.96783,1.04393,0.74363,-0.40867,-0.23323,0.17999,
07.10 11:50:17:635,-52.30917,-3.00059,0.33122,-161.40971,-2.23200,1.25711,-108.96783,1.04393,0.74363,-0.13271,-0.27534,0.18227,
07.10 11:50:17:686,-53.05956,-3.11450,0.15334,-161.92218,-2.29241,1.06800,-108.96783,1.04393,0.74363,0.10522,-0.22184,0.17104,
07.10 11:50:17:737,-52.67979,-3.10070,0.09416,-161.35178,-2.22081,1.02159,-108.96783,1.04393,0.74363,0.29585,-0.16404,0.18380,
07.10 11:50:17:786,-50.50520,-2.67376,0.03561,-158.82416,-1.76692,0.98857,-108.96783,1.04393,0.74363,0.64887,-0.13709,0.20933,
07.10 11:50:17:836,-47.21386,-2.61497,0.09730,-155.52272,-1.69312,1.06848,-108.96783,1.04393,0.74363,0.65898,-0.12208,0.22756,
07.10 11:50:17:887,-44.42038,-2.60452,0.17039,-151.79253,-1.70662,1.14312,-108.96783,1.04393,0.74363,1.59569,-0.14603,0.22910,
07.10 11:50:17:936,-39.87155,-2.67063,0.34942,-148.23726,-1.63883,1.25824,-108.96783,1.04393,0.74363,0.60213,-0.01213,0.16520,
07.10 11:50:17:986,-36.75213,-2.55204,0.44578,-144.98875,-1.46536,1.33493,-108.96783,1.04393,0.74363,0.73122,0.04275,0.14552,
07.10 11:50:18:035,-32.52751,-2.45775,0.61303,-140.56761,-1.33451,1.47836,-108.96783,1.04393,0.74363,0.92773,0.07931,0.12171,
07.10 11:50:18:084,-27.62679,-2.41606,0.79943,-135.77394,-1.21147,1.62643,-108.96783,1.04393,0.74363,0.82069,0.16066,0.08338,
07.10 11:50:18:119,-22.37514,-2.40129,0.96666,-130.31941,-1.15905,1.72886,-108.96783,1.04393,0.74363,1.02356,0.19831,0.01857,
07.10 11:50:18:169,-18.79094,-2.43468,0.99602,-126.77341,-1.16836,1.68193,-108.96783,1.04393,0.74363,0.98537,0.22239,-0.05771,
07.10 11:50:18:226,-13.45703,-2.46906,1.12942,-121.53201,-1.13944,1.78032,-108.96783,1.04393,0.74363,0.89285,0.28570,-0.09273,
07.10 11:50:18:269,-9.96964,-2.32565,1.28368,-117.96117,-0.82652,1.92329,-108.96783,1.04393,0.74363,0.97630,0.45520,-0.10401,
07.10 11:50:18:319,-7.72043,-1.86714,1.43136,-116.61360,-0.42229,2.05788,-108.96783,1.04393,0.74363,0.07466,0.40092,-0.11711,
07.10 11:50:18:369,-7.46109,-1.63497,1.43720,-116.57602,-0.22708,2.02544,-108.96783,1.04393,0.74363,-0.14710,0.36396,-0.15539,
07.10 11:50:18:422,-8.34962,-1.63669,1.25768,-117.84424,-0.33274,1.83958,-108.96783,1.04393,0.74363,-0.52679,0.26001,-0.16173,
07.10 11:50:18:469,-11.03761,-1.80778,1.14002,-120.77140,-0.50767,1.70152,-108.96783,1.04393,0.74363,-0.76596,0.25618,-0.18213,
07.10 11:50:18:518,-14.58324,-1.93766,0.95219,-124.41598,-0.73304,1.54372,-108.96783,1.04393,0.74363,-0.86491,0.16070,-0.15209,
07.10 11:50:18:568,-18.81575,-2.22923,0.85224,-128.96930,-1.08681,1.46815,-108.96783,1.04393,0.74363,-1.18571,0.09849,-0.12771,
07.10 11:50:18:619,-23.03571,-2.41871,0.75194,-134.28676,-1.36987,1.37349,-108.96783,1.04393,0.74363,-2.28321,0.00491,-0.12208,
