Time,Huro_Yaw,Huro_Roll,Huro_Pitch,XSens_Yaw,XSens_Roll,XSens_Pitch,Base_Yaw,Base_Roll,Base_Pitch,Diff_Yaw,Diff_Roll,Diff_Pitch,
07.10 10:05:53:929,-9.01746,-3.79604,1.54564,-90.62417,-1.11013,0.73241,-81.61441,2.68079,-0.80756,0.00771,0.00513,-0.00567,
07.10 10:05:53:979,-9.01148,-3.79750,1.54832,-90.62653,-1.10763,0.73379,-81.61441,2.68079,-0.80756,-0.00064,0.00909,-0.00697,
07.10 10:05:54:029,-9.01218,-3.79763,1.55009,-90.62824,-1.10658,0.73310,-81.61441,2.68079,-0.80756,-0.00166,0.01027,-0.00943,
07.10 10:05:54:074,-9.01041,-3.79710,1.55166,-90.62802,-1.10633,0.73175,-81.61441,2.68079,-0.80756,-0.00320,0.00998,-0.01236,
07.10 10:05:54:125,-9.00932,-3.79312,1.55234,-90.62866,-1.10478,0.73135,-81.61441,2.68079,-0.80756,-0.00493,0.00755,-0.01343,
07.10 10:05:54:175,-9.00767,-3.79143,1.55412,-90.62811,-1.10320,0.73118,-81.61441,2.68079,-0.80756,-0.00603,0.00744,-0.01538,
07.10 10:05:54:229,-9.01013,-3.79155,1.55799,-90.62966,-1.10250,0.72944,-81.61441,2.68079,-0.80756,-0.00513,0.00826,-0.02099,
07.10 10:05:54:278,-9.00784,-3.79153,1.55778,-90.62086,-1.10609,0.72848,-81.61441,2.68079,-0.80756,0.00140,0.00465,-0.02174,
07.10 10:05:54:329,-9.00500,-3.79253,1.55807,-90.61965,-1.10603,0.73016,-81.61441,2.68079,-0.80756,-0.00024,0.00571,-0.02035,
07.10 10:05:54:379,-9.00496,-3.79423,1.55662,-90.62125,-1.10545,0.73131,-81.61441,2.68079,-0.80756,-0.00188,0.00800,-0.01775,
07.10 10:05:54:430,-9.00434,-3.79423,1.55610,-90.62208,-1.10628,0.73048,-81.61441,2.68079,-0.80756,-0.00333,0.00717,-0.01807,
07.10 10:05:54:479,-9.00428,-3.79519,1.55540,-90.62152,-1.10408,0.72828,-81.61441,2.68079,-0.80756,-0.00283,0.01033,-0.01956,
07.10 10:05:54:528,-9.00420,-3.79527,1.55575,-90.62044,-1.10360,0.72934,-81.61441,2.68079,-0.80756,-0.00182,0.01089,-0.01885,
07.10 10:05:54:579,-9.00572,-3.79443,1.55718,-90.62059,-1.10420,0.72972,-81.61441,2.68079,-0.80756,-0.00046,0.00944,-0.01990,
07.10 10:05:54:626,-9.00810,-3.79453,1.55960,-90.61990,-1.10219,0.72996,-81.61441,2.68079,-0.80756,0.00261,0.01156,-0.02208,
07.10 10:05:54:675,-9.01026,-3.79241,1.55992,-90.61875,-1.10325,0.73267,-81.61441,2.68079,-0.80756,0.00592,0.00837,-0.01969,
07.10 10:05:54:724,-9.01228,-3.79105,1.56186,-90.61845,-1.10242,0.72971,-81.61441,2.68079,-0.80756,0.00825,0.00784,-0.02459,
07.10 10:05:54:782,-9.01401,-3.79207,1.56473,-90.61823,-1.10514,0.72837,-81.61441,2.68079,-0.80756,0.01019,0.00614,-0.02880,
07.10 10:05:54:829,-9.01536,-3.79275,1.56413,-90.61758,-1.10452,0.72817,-81.61441,2.68079,-0.80756,0.01218,0.00744,-0.02840,
07.10 10:05:54:879,-9.01831,-3.79493,1.56485,-90.61662,-1.10736,0.72889,-81.61441,2.68079,-0.80756,0.01610,0.00678,-0.02840,
07.10 10:05:54:929,-9.01800,-3.79758,1.56643,-90.61575,-1.10840,0.72961,-81.61441,2.68079,-0.80756,0.01666,0.00839,-0.02926,
07.10 10:05:54:981,-9.02037,-3.79710,1.56568,-90.61646,-1.10741,0.72961,-81.61441,2.68079,-0.80756,0.01832,0.00890,-0.02851,
07.10 10:05:55:028,-9.02255,-3.79645,1.56556,-90.61596,-1.10831,0.73002,-81.61441,2.68079,-0.80756,0.02100,0.00736,-0.02798,
07.10 10:05:55:077,-9.02209,-3.79775,1.56635,-90.61587,-1.10910,0.73061,-81.61441,2.68079,-0.80756,0.02063,0.00786,-0.02818,
07.10 10:05:55:129,-9.02333,-3.79885,1.56371,-90.61450,-1.10803,0.72883,-81.61441,2.68079,-0.80756,0.02324,0.01003,-0.02732,
07.10 10:05:55:175,-9.02797,-3.79839,1.56025,-90.61507,-1.10907,0.72698,-81.61441,2.68079,-0.80756,0.02731,0.00853,-0.02570,
07.10 10:05:55:226,-9.02362,-3.79757,1.56302,-90.61540,-1.10948,0.72715,-81.61441,2.68079,-0.80756,0.02263,0.00730,-0.02832,
07.10 10:05:55:275,-9.02394,-3.79588,1.56453,-90.61535,-1.10610,0.72532,-81.61441,2.68079,-0.80756,0.02300,0.00899,-0.03165,
07.10 10:05:55:328,-9.02442,-3.79388,1.56567,-90.61302,-1.10585,0.72433,-81.61441,2.68079,-0.80756,0.02581,0.00724,-0.03378,
07.10 10:05:55:379,-9.02443,-3.79407,1.56861,-90.61234,-1.10433,0.72603,-81.61441,2.68079,-0.80756,0.02650,0.00895,-0.03502,
07.10 10:05:55:428,-9.02684,-3.79206,1.57074,-90.61359,-1.10420,0.72697,-81.61441,2.68079,-0.80756,0.02766,0.00708,-0.03621,
07.10 10:05:55:483,-9.02788,-3.79159,1.56986,-90.61423,-1.10255,0.72480,-81.61441,2.68079,-0.80756,0.02806,0.00825,-0.03750,
07.10 10:05:55:532,-9.03185,-3.79121,1.57176,-90.61581,-1.09996,0.72463,-81.61441,2.68079,-0.80756,0.03045,0.01046,-0.03957,
07.10 10:05:55:580,-9.03014,-3.79302,1.57300,-90.61639,-1.10130,0.72267,-81.61441,2.68079,-0.80756,0.02815,0.01094,-0.04277,
07.10 10:05:55:630,-9.02976,-3.79586,1.57370,-90.61730,-1.10209,0.72205,-81.61441,2.68079,-0.80756,0.02687,0.01299,-0.04409,
07.10 10:05:55:680,-9.02930,-3.79431,1.57517,-90.61849,-1.10214,0.72466,-81.61441,2.68079,-0.80756,0.02522,0.01138,-0.04296,
07.10 10:05:55:724,-9.03063,-3.79570,1.57441,-90.61753,-1.10505,0.72416,-81.61441,2.68079,-0.80756,0.02751,0.00987,-0.04269,
07.10 10:05:55:774,-9.02881,-3.79766,1.57522,-90.61877,-1.10519,0.72117,-81.61441,2.68079,-0.80756,0.02445,0.01168,-0.04649,
07.10 10:05:55:829,-9.02701,-3.79701,1.57634,-90.61999,-1.10477,0.72261,-81.61441,2.68079,-0.80756,0.02143,0.01146,-0.04617,
07.10 10:05:55:881,-9.02714,-3.79813,1.57766,-90.61894,-1.10610,0.72241,-81.61441,2.68079,-0.80756,0.02261,0.01124,-0.04769,
07.10 10:05:55:933,-9.03190,-3.80020,1.57700,-90.61949,-1.10622,0.72380,-81.61441,2.68079,-0.80756,0.02682,0.01320,-0.04564,
07.10 10:05:55:979,-9.03348,-3.80383,1.57937,-90.62023,-1.10453,0.72505,-81.61441,2.68079,-0.80756,0.02766,0.01851,-0.04676,
07.10 10:05:56:029,-9.02693,-3.80281,1.57766,-90.61901,-1.10715,0.72579,-81.61441,2.68079,-0.80756,0.02232,0.01487,-0.04431,
07.10 10:05:56:079,-9.02351,-3.80046,1.57718,-90.62148,-1.10255,0.72553,-81.61441,2.68079,-0.80756,0.01643,0.01712,-0.04409,
07.10 10:05:56:131,-9.02833,-3.80187,1.57815,-90.62002,-1.10154,0.72753,-81.61441,2.68079,-0.80756,0.02272,0.01955,-0.04306,
07.10 10:05:56:180,-9.02787,-3.80352,1.57988,-90.61967,-1.10204,0.72777,-81.61441,2.68079,-0.80756,0.02261,0.02069,-0.04455,
07.10 10:05:56:230,-9.02872,-3.80568,1.58270,-90.62233,-1.10049,0.72626,-81.61441,2.68079,-0.80756,0.02080,0.02440,-0.04888,
07.10 10:05:56:274,-9.02820,-3.80505,1.58346,-90.62319,-1.10343,0.72972,-81.61441,2.68079,-0.80756,0.01942,0.02084,-0.04618,
07.10 10:05:56:325,-9.02453,-3.80243,1.58491,-90.62135,-1.10038,0.72981,-81.61441,2.68079,-0.80756,0.01759,0.02126,-0.04754,
07.10 10:05:56:379,-9.02446,-3.80254,1.58270,-90.61863,-1.10006,0.72992,-81.61441,2.68079,-0.80756,0.02023,0.02169,-0.04522,
07.10 10:05:56:428,-9.02661,-3.80380,1.58267,-90.61739,-1.09896,0.73000,-81.61441,2.68079,-0.80756,0.02364,0.02406,-0.04511,
07.10 10:05:56:479,-9.02644,-3.80510,1.58317,-90.61662,-1.10061,0.73056,-81.61441,2.68079,-0.80756,0.02423,0.02371,-0.04505,
07.10 10:05:56:528,-9.02290,-3.80348,1.58300,-90.61663,-1.09771,0.73001,-81.61441,2.68079,-0.80756,0.02068,0.02499,-0.04542,
07.10 10:05:56:581,-9.02432,-3.80422,1.58323,-90.61786,-1.09863,0.73069,-81.61441,2.68079,-0.80756,0.02087,0.02481,-0.04498,
07.10 10:05:56:630,-9.02473,-3.80278,1.58174,-90.61780,-1.09907,0.73187,-81.61441,2.68079,-0.80756,0.02134,0.02293,-0.04231,
07.10 10:05:56:683,-9.02372,-3.80147,1.58218,-90.61956,-1.09799,0.73296,-81.61441,2.68079,-0.80756,0.01857,0.02269,-0.04166,
07.10 10:05:56:729,-9.02364,-3.80135,1.58348,-90.61935,-1.09732,0.73358,-81.61441,2.68079,-0.80756,0.01870,0.02324,-0.04235,
07.10 10:05:56:777,-9.02675,-3.80728,1.58427,-90.61904,-1.09729,0.73445,-81.61441,2.68079,-0.80756,0.02212,0.02921,-0.04226,
07.10 10:05:56:825,-9.02691,-3.80713,1.58202,-90.61710,-1.09703,0.73518,-81.61441,2.68079,-0.80756,0.02422,0.02931,-0.03928,
07.10 10:05:56:875,-9.03029,-3.80851,1.58085,-90.61562,-1.09713,0.73248,-81.61441,2.68079,-0.80756,0.02908,0.03060,-0.04081,
07.10 10:05:56:930,-9.03337,-3.80948,1.58038,-90.61734,-1.09790,0.73207,-81.61441,2.68079,-0.80756,0.03043,0.03079,-0.04075,
07.10 10:05:56:979,-9.03601,-3.80811,1.58132,-90.61684,-1.10070,0.72996,-81.61441,2.68079,-0.80756,0.03358,0.02663,-0.04380,
07.10 10:05:57:029,-9.03524,-3.80935,1.58263,-90.61796,-1.09958,0.72822,-81.61441,2.68079,-0.80756,0.03169,0.02898,-0.04686,
07.10 10:05:57:079,-9.03311,-3.80889,1.58472,-90.61784,-1.09842,0.72757,-81.61441,2.68079,-0.80756,0.02968,0.02968,-0.04959,
07.10 10:05:57:128,-9.02928,-3.80718,1.58559,-90.61800,-1.09568,0.72719,-81.61441,2.68079,-0.80756,0.02569,0.03071,-0.05084,
07.10 10:05:57:182,-9.02598,-3.80407,1.58543,-90.61674,-1.09831,0.72555,-81.61441,2.68079,-0.80756,0.02364,0.02498,-0.05232,
07.10 10:05:57:228,-9.02569,-3.80449,1.58473,-90.61687,-1.09498,0.72607,-81.61441,2.68079,-0.80756,0.02322,0.02873,-0.05110,
07.10 10:05:57:278,-9.02294,-3.80287,1.58427,-90.61862,-1.09576,0.72603,-81.61441,2.68079,-0.80756,0.01873,0.02632,-0.05068,
07.10 10:05:57:324,-9.02076,-3.80117,1.58603,-90.61895,-1.09468,0.72405,-81.61441,2.68079,-0.80756,0.01622,0.02571,-0.05442,
07.10 10:05:57:374,-9.02034,-3.79873,1.58979,-90.61832,-1.09437,0.72070,-81.61441,2.68079,-0.80756,0.01643,0.02358,-0.06153,
07.10 10:05:57:424,-9.01942,-3.79709,1.59039,-90.61813,-1.09608,0.71957,-81.61441,2.68079,-0.80756,0.01570,0.02022,-0.06326,
07.10 10:05:57:475,-9.02125,-3.79834,1.59008,-90.61725,-1.09806,0.71697,-81.61441,2.68079,-0.80756,0.01842,0.01950,-0.06556,
07.10 10:05:57:524,-9.02202,-3.79725,1.58897,-90.61774,-1.09506,0.71584,-81.61441,2.68079,-0.80756,0.01869,0.02141,-0.06556,
07.10 10:05:57:571,-9.02067,-3.79802,1.59036,-90.61637,-1.09371,0.71544,-81.61441,2.68079,-0.80756,0.01871,0.02353,-0.06737,
07.10 10:05:57:628,-9.01841,-3.80035,1.58885,-90.61450,-1.09253,0.71451,-81.61441,2.68079,-0.80756,0.01832,0.02703,-0.06678,
07.10 10:05:57:679,-9.01912,-3.79705,1.58982,-90.61564,-1.09060,0.71292,-81.61441,2.68079,-0.80756,0.01789,0.02567,-0.06934,
07.10 10:05:57:729,-9.01554,-3.79589,1.59072,-90.61370,-1.09210,0.71448,-81.61441,2.68079,-0.80756,0.01625,0.02301,-0.06868,
07.10 10:05:57:778,-9.01870,-3.79687,1.59200,-90.61308,-1.09153,0.71257,-81.61441,2.68079,-0.80756,0.02003,0.02456,-0.07187,
07.10 10:05:57:828,-9.02223,-3.79803,1.59308,-90.61245,-1.09148,0.70984,-81.61441,2.68079,-0.80756,0.02419,0.02576,-0.07568,
07.10 10:05:57:875,-9.02238,-3.79776,1.59489,-90.61221,-1.09205,0.70900,-81.61441,2.68079,-0.80756,0.02458,0.02493,-0.07833,
07.10 10:05:57:930,-9.02425,-3.79726,1.59452,-90.61147,-1.09264,0.70908,-81.61441,2.68079,-0.80756,0.02720,0.02383,-0.07788,
07.10 10:05:57:978,-9.02877,-3.79698,1.59602,-90.61143,-1.09314,0.70935,-81.61441,2.68079,-0.80756,0.03175,0.02305,-0.07912,
07.10 10:05:58:028,-9.03427,-3.79673,1.59683,-90.60990,-1.08875,0.70731,-81.61441,2.68079,-0.80756,0.03877,0.02720,-0.08196,
07.10 10:05:58:078,-9.03637,-3.79399,1.59703,-90.61096,-1.08703,0.70896,-81.61441,2.68079,-0.80756,0.03982,0.02617,-0.08051,
07.10 10:05:58:128,-9.03598,-3.79250,1.60034,-90.61176,-1.08636,0.71012,-81.61441,2.68079,-0.80756,0.03863,0.02535,-0.08266,
07.10 10:05:58:183,-9.02907,-3.79164,1.60186,-90.61325,-1.08578,0.70820,-81.61441,2.68079,-0.80756,0.03024,0.02508,-0.08610,
07.10 10:05:58:229,-9.02694,-3.79312,1.60200,-90.61303,-1.08560,0.70930,-81.61441,2.68079,-0.80756,0.02832,0.02674,-0.08514,
07.10 10:05:58:279,-9.02891,-3.79380,1.60346,-90.62305,-1.10633,0.71685,-81.61441,2.68079,-0.80756,0.02027,0.00669,-0.07906,
07.10 10:05:58:328,-9.03140,-3.79368,1.60234,-90.62337,-1.10311,0.71672,-81.61441,2.68079,-0.80756,0.02243,0.00978,-0.07807,
07.10 10:05:58:379,-9.03508,-3.79604,1.60345,-90.62184,-1.10297,0.71535,-81.61441,2.68079,-0.80756,0.02765,0.01228,-0.08054,
07.10 10:05:58:425,-9.03889,-3.79544,1.60300,-90.62129,-1.09962,0.71838,-81.61441,2.68079,-0.80756,0.03201,0.01503,-0.07706,
07.10 10:05:58:473,-9.03924,-3.79774,1.60339,-90.62193,-1.09587,0.72004,-81.61441,2.68079,-0.80756,0.03172,0.02108,-0.07579,
07.10 10:05:58:528,-9.03957,-3.79893,1.60427,-90.62037,-1.09592,0.71909,-81.61441,2.68079,-0.80756,0.03361,0.02222,-0.07762,
07.10 10:05:58:578,-9.04266,-3.79921,1.60469,-90.62184,-1.09247,0.71832,-81.61441,2.68079,-0.80756,0.03523,0.02595,-0.07882,
07.10 10:05:58:630,-9.04289,-3.79946,1.60666,-90.62157,-1.09101,0.71908,-81.61441,2.68079,-0.80756,0.03572,0.02766,-0.08002,
07.10 10:05:58:682,-9.04211,-3.80147,1.60772,-90.62132,-1.09163,0.71928,-81.61441,2.68079,-0.80756,0.03519,0.02906,-0.08088,
07.10 10:05:58:729,-9.04156,-3.80073,1.60994,-90.62225,-1.08952,0.71850,-81.61441,2.68079,-0.80756,0.03372,0.03042,-0.08389,
07.10 10:05:58:778,-9.03990,-3.80126,1.61027,-90.62087,-1.09080,0.71899,-81.61441,2.68079,-0.80756,0.03343,0.02967,-0.08372,
07.10 10:05:58:829,-9.03990,-3.80064,1.61033,-90.61957,-1.09042,0.71886,-81.61441,2.68079,-0.80756,0.03474,0.02943,-0.08391,
07.10 10:05:58:881,-9.03794,-3.80277,1.61184,-90.61914,-1.09080,0.71840,-81.61441,2.68079,-0.80756,0.03321,0.03118,-0.08588,
07.10 10:05:58:930,-9.04003,-3.80354,1.61411,-90.61875,-1.09180,0.72024,-81.61441,2.68079,-0.80756,0.03569,0.03095,-0.08631,
07.10 10:05:58:975,-9.04415,-3.80525,1.61550,-90.61913,-1.09206,0.72029,-81.61441,2.68079,-0.80756,0.03943,0.03241,-0.08765,
07.10 10:05:59:025,-9.03986,-3.80411,1.61729,-90.61724,-1.09201,0.71973,-81.61441,2.68079,-0.80756,0.03703,0.03131,-0.09000,
07.10 10:05:59:078,-9.03707,-3.80265,1.62083,-90.61884,-1.09151,0.71767,-81.61441,2.68079,-0.80756,0.03264,0.03035,-0.09560,
07.10 10:05:59:128,-9.03856,-3.80097,1.62096,-90.61968,-1.09087,0.71742,-81.61441,2.68079,-0.80756,0.03329,0.02931,-0.09598,
07.10 10:05:59:179,-9.03616,-3.79993,1.62032,-90.61926,-1.09266,0.71796,-81.61441,2.68079,-0.80756,0.03132,0.02648,-0.09480,
07.10 10:05:59:229,-9.03522,-3.80080,1.62080,-90.61896,-1.09180,0.71965,-81.61441,2.68079,-0.80756,0.03067,0.02821,-0.09359,
07.10 10:05:59:278,-9.03283,-3.80133,1.62003,-90.61777,-1.09239,0.72162,-81.61441,2.68079,-0.80756,0.02947,0.02816,-0.09085,
07.10 10:05:59:328,-9.03558,-3.79993,1.61833,-90.61841,-1.09235,0.72293,-81.61441,2.68079,-0.80756,0.03159,0.02680,-0.08784,
07.10 10:05:59:377,-9.03379,-3.80166,1.61858,-90.61884,-1.09197,0.72413,-81.61441,2.68079,-0.80756,0.02937,0.02891,-0.08690,
07.10 10:05:59:428,-9.02894,-3.80136,1.61919,-90.62009,-1.08813,0.72632,-81.61441,2.68079,-0.80756,0.02327,0.03245,-0.08531,
07.10 10:05:59:474,-9.02898,-3.80345,1.61717,-90.62106,-1.08890,0.72664,-81.61441,2.68079,-0.80756,0.02233,0.03376,-0.08298,
07.10 10:05:59:529,-9.02994,-3.80426,1.61838,-90.62050,-1.09023,0.72745,-81.61441,2.68079,-0.80756,0.02385,0.03324,-0.08337,
07.10 10:05:59:574,-9.03125,-3.80364,1.62005,-90.62202,-1.08527,0.72617,-81.61441,2.68079,-0.80756,0.02364,0.03758,-0.08632,
07.10 10:05:59:629,-9.02933,-3.80380,1.61989,-90.62195,-1.08530,0.72584,-81.61441,2.68079,-0.80756,0.02179,0.03771,-0.08649,
07.10 10:05:59:681,-9.03029,-3.80531,1.61862,-90.62460,-1.08675,0.72484,-81.61441,2.68079,-0.80756,0.02010,0.03777,-0.08622,
07.10 10:05:59:728,-9.02819,-3.80603,1.62029,-90.62507,-1.08563,0.72293,-81.61441,2.68079,-0.80756,0.01753,0.03961,-0.08981,
07.10 10:05:59:777,-9.02754,-3.80758,1.62329,-90.62704,-1.08707,0.72269,-81.61441,2.68079,-0.80756,0.01492,0.03973,-0.09304,
07.10 10:05:59:829,-9.02860,-3.80885,1.62540,-90.62631,-1.08650,0.72069,-81.61441,2.68079,-0.80756,0.01670,0.04156,-0.09715,
07.10 10:05:59:879,-9.02685,-3.81154,1.62771,-90.62582,-1.08551,0.72079,-81.61441,2.68079,-0.80756,0.01545,0.04524,-0.09936,
07.10 10:05:59:928,-9.02635,-3.80997,1.62787,-90.62441,-1.08922,0.72068,-81.61441,2.68079,-0.80756,0.01635,0.03996,-0.09964,
07.10 10:05:59:979,-9.02460,-3.81242,1.62630,-90.62259,-1.09083,0.72023,-81.61441,2.68079,-0.80756,0.01643,0.04081,-0.09851,
07.10 10:06:00:026,-9.02760,-3.81283,1.62639,-90.62328,-1.08929,0.71836,-81.61441,2.68079,-0.80756,0.01872,0.04275,-0.10047,
07.10 10:06:00:075,-9.02996,-3.81332,1.62811,-90.62442,-1.08692,0.71921,-81.61441,2.68079,-0.80756,0.01995,0.04561,-0.10134,
07.10 10:06:00:128,-9.03074,-3.81362,1.62813,-90.62489,-1.08740,0.72003,-81.61441,2.68079,-0.80756,0.02026,0.04544,-0.10055,
07.10 10:06:00:177,-9.02791,-3.81248,1.62747,-90.62510,-1.08813,0.72255,-81.61441,2.68079,-0.80756,0.01722,0.04356,-0.09737,
07.10 10:06:00:227,-9.02809,-3.81092,1.62813,-90.62258,-1.08977,0.72386,-81.61441,2.68079,-0.80756,0.01992,0.04036,-0.09671,
07.10 10:06:00:279,-9.02600,-3.81070,1.62828,-90.62567,-1.09669,0.72321,-81.61441,2.68079,-0.80756,0.01474,0.03322,-0.09752,
07.10 10:06:00:329,-9.02464,-3.80972,1.62928,-90.62369,-1.09667,0.72393,-81.61441,2.68079,-0.80756,0.01537,0.03226,-0.09780,
07.10 10:06:00:377,-9.02672,-3.80861,1.63072,-90.62269,-1.09494,0.72155,-81.61441,2.68079,-0.80756,0.01845,0.03289,-0.10161,
07.10 10:06:00:429,-9.03035,-3.80977,1.63112,-90.62157,-1.09438,0.72217,-81.61441,2.68079,-0.80756,0.02319,0.03460,-0.10139,
07.10 10:06:00:479,-9.02897,-3.81031,1.63649,-90.62195,-1.09550,0.72257,-81.61441,2.68079,-0.80756,0.02143,0.03402,-0.10636,
07.10 10:06:00:528,-9.02942,-3.81037,1.63789,-90.62269,-1.09419,0.72341,-81.61441,2.68079,-0.80756,0.02114,0.03540,-0.10692,
07.10 10:06:00:577,-9.03141,-3.81070,1.63888,-90.62375,-1.09389,0.72421,-81.61441,2.68079,-0.80756,0.02206,0.03602,-0.10711,
07.10 10:06:00:627,-9.03284,-3.81208,1.64048,-90.62435,-1.09158,0.72544,-81.61441,2.68079,-0.80756,0.02290,0.03971,-0.10748,
07.10 10:06:00:680,-9.03592,-3.81316,1.64316,-90.62376,-1.09326,0.72658,-81.61441,2.68079,-0.80756,0.02657,0.03911,-0.10902,
07.10 10:06:00:730,-9.03781,-3.81304,1.64224,-90.62179,-1.09689,0.72577,-81.61441,2.68079,-0.80756,0.03043,0.03536,-0.10891,
07.10 10:06:00:777,-9.03752,-3.81324,1.64190,-90.62199,-1.09607,0.72572,-81.61441,2.68079,-0.80756,0.02994,0.03639,-0.10862,
07.10 10:06:00:828,-9.04054,-3.81440,1.64186,-90.62277,-1.09417,0.72559,-81.61441,2.68079,-0.80756,0.03218,0.03944,-0.10871,
07.10 10:06:00:878,-9.03845,-3.81618,1.64146,-90.62096,-1.09342,0.72555,-81.61441,2.68079,-0.80756,0.03189,0.04198,-0.10835,
07.10 10:06:00:928,-9.03441,-3.81588,1.64105,-90.62395,-1.09422,0.72420,-81.61441,2.68079,-0.80756,0.02487,0.04088,-0.10929,
07.10 10:06:00:978,-9.03734,-3.81419,1.64317,-90.62401,-1.09146,0.72430,-81.61441,2.68079,-0.80756,0.02775,0.04194,-0.11131,
07.10 10:06:01:029,-9.04110,-3.81189,1.64217,-90.62389,-1.09068,0.72427,-81.61441,2.68079,-0.80756,0.03162,0.04042,-0.11034,
07.10 10:06:01:080,-9.04243,-3.81245,1.63892,-90.62334,-1.09036,0.72433,-81.61441,2.68079,-0.80756,0.03351,0.04131,-0.10703,
07.10 10:06:01:126,-9.04303,-3.81380,1.63888,-90.62338,-1.09025,0.72483,-81.61441,2.68079,-0.80756,0.03406,0.04277,-0.10649,
07.10 10:06:01:176,-9.03970,-3.81375,1.63933,-90.62387,-1.08872,0.72606,-81.61441,2.68079,-0.80756,0.03024,0.04424,-0.10571,
07.10 10:06:01:227,-9.04183,-3.81556,1.63873,-90.62357,-1.08769,0.72662,-81.61441,2.68079,-0.80756,0.03267,0.04709,-0.10456,
07.10 10:06:01:279,-9.04322,-3.81445,1.63826,-90.62386,-1.08746,0.72909,-81.61441,2.68079,-0.80756,0.03378,0.04620,-0.10161,
07.10 10:06:01:328,-9.04802,-3.81498,1.64059,-90.62538,-1.08849,0.73065,-81.61441,2.68079,-0.80756,0.03705,0.04570,-0.10238,
07.10 10:06:01:378,-9.04871,-3.81287,1.64184,-90.62413,-1.09146,0.72965,-81.61441,2.68079,-0.80756,0.03899,0.04062,-0.10463,
07.10 10:06:01:428,-9.05036,-3.81537,1.64301,-90.62448,-1.09233,0.73124,-81.61441,2.68079,-0.80756,0.04028,0.04225,-0.10421,
07.10 10:06:01:478,-9.04846,-3.81461,1.64410,-90.62377,-1.09160,0.73194,-81.61441,2.68079,-0.80756,0.03910,0.04222,-0.10460,
07.10 10:06:01:527,-9.04892,-3.81544,1.64463,-90.62300,-1.09427,0.73263,-81.61441,2.68079,-0.80756,0.04033,0.04038,-0.10444,
07.10 10:06:01:578,-9.05052,-3.81565,1.64467,-90.62354,-1.09436,0.73150,-81.61441,2.68079,-0.80756,0.04140,0.04050,-0.10561,
07.10 10:06:01:625,-9.05197,-3.81832,1.64690,-90.62300,-1.09590,0.73231,-81.61441,2.68079,-0.80756,0.04338,0.04163,-0.10703,
07.10 10:06:01:676,-9.05111,-3.81803,1.64591,-90.62316,-1.09502,0.73285,-81.61441,2.68079,-0.80756,0.04237,0.04222,-0.10550,
07.10 10:06:01:730,-9.05448,-3.81713,1.64534,-90.62325,-1.09751,0.73320,-81.61441,2.68079,-0.80756,0.04565,0.03883,-0.10458,
