Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,Rest,Mag Disturbance,
06.23 16:36:16:391,25860,-0.00461,-0.05584,9.78129,0.00000,0.00000,0.00161,0.20301,0.18211,-0.61186,-0.39075,54.52744,-0.00138,-0.88890,0.00303,0.00157,-0.45808,1,0,
06.23 16:36:16:401,25861,-0.00474,-0.08741,9.79383,0.00000,0.00000,0.00161,0.20253,0.18321,-0.61683,-0.39119,54.52758,-0.00148,-0.88890,0.00303,0.00158,-0.45809,1,0,
06.23 16:36:16:411,25862,-0.00669,-0.04985,9.79013,0.00000,0.00000,0.00161,0.20303,0.18119,-0.61584,-0.39091,54.52798,-0.00126,-0.88890,0.00303,0.00157,-0.45809,1,0,
06.23 16:36:16:422,25863,0.01006,-0.04085,9.79807,0.00000,0.00000,0.00161,0.20203,0.18419,-0.61584,-0.39178,54.52845,-0.00154,-0.88890,0.00303,0.00158,-0.45809,1,0,
06.23 16:36:16:431,25864,-0.00207,-0.04932,9.80124,0.00000,0.00000,0.00161,0.20154,0.18369,-0.61584,-0.39264,54.52914,-0.00100,-0.88890,0.00304,0.00158,-0.45810,1,0,
06.23 16:36:16:442,25865,0.00007,-0.06427,9.80182,0.00000,0.00000,0.00161,0.20252,0.18364,-0.61335,-0.39305,54.52864,-0.00055,-0.88890,0.00305,0.00158,-0.45809,1,0,
06.23 16:36:16:452,25866,-0.00331,-0.06003,9.80315,0.00000,0.00000,0.00161,0.20203,0.18069,-0.61585,-0.39340,54.52905,-0.00098,-0.88890,0.00305,0.00158,-0.45810,1,0,
06.23 16:36:16:462,25867,-0.00464,-0.05524,9.79395,0.00000,0.00000,0.00161,0.20352,0.18218,-0.61534,-0.39322,54.52884,-0.00145,-0.88890,0.00304,0.00158,-0.45809,1,0,
06.23 16:36:16:471,25868,-0.01213,-0.07449,9.80182,0.00000,0.00000,0.00161,0.20153,0.18368,-0.61535,-0.39311,54.52919,-0.00027,-0.88890,0.00305,0.00157,-0.45810,1,0,
06.23 16:36:16:481,25869,-0.02470,-0.06970,9.80217,0.00000,0.00000,0.00161,0.20204,0.18173,-0.61784,-0.39381,54.52947,-0.00020,-0.88889,0.00305,0.00158,-0.45810,1,0,
06.23 16:36:16:491,25870,-0.00601,-0.06253,9.80935,0.00000,0.00000,0.00161,0.20302,0.18567,-0.61483,-0.39343,54.52933,0.00000,-0.88889,0.00305,0.00157,-0.45810,1,0,
06.23 16:36:16:501,25871,-0.00566,-0.05561,9.79362,0.00000,0.00000,0.00161,0.20154,0.18168,-0.61535,-0.39348,54.52998,-0.00049,-0.88889,0.00305,0.00158,-0.45810,1,0,
06.23 16:36:16:511,25872,0.00026,-0.05300,9.80258,0.00000,0.00000,0.00161,0.20353,0.18121,-0.61633,-0.39360,54.52949,-0.00121,-0.88889,0.00305,0.00158,-0.45810,1,0,
06.23 16:36:16:521,25873,-0.00017,-0.05628,9.81238,0.00000,0.00000,0.00161,0.20055,0.18122,-0.61735,-0.39298,54.52997,-0.00074,-0.88889,0.00305,0.00158,-0.45810,1,0,
06.23 16:36:16:531,25874,-0.00484,-0.06021,9.79242,0.00000,0.00000,0.00161,0.20105,0.18371,-0.61684,-0.39407,54.53021,-0.00048,-0.88889,0.00305,0.00158,-0.45811,1,0,
06.23 16:36:16:542,25875,0.00094,-0.04714,9.80513,0.00000,0.00000,0.00161,0.20252,0.18116,-0.61435,-0.39363,54.53021,-0.00101,-0.88889,0.00305,0.00158,-0.45811,1,0,
06.23 16:36:16:552,25876,0.01522,-0.05408,9.78379,0.00000,0.00000,0.00161,0.20202,0.18414,-0.61335,-0.39303,54.52895,-0.00206,-0.88890,0.00304,0.00159,-0.45810,1,0,
06.23 16:36:16:562,25877,-0.01186,-0.05473,9.79352,0.00000,0.00000,0.00161,0.20351,0.18066,-0.61385,-0.39386,54.52823,-0.00216,-0.88890,0.00305,0.00159,-0.45809,1,0,
06.23 16:36:16:571,25878,-0.00756,-0.05544,9.78365,0.00000,0.00000,0.00161,0.20104,0.18170,-0.61635,-0.39401,54.52843,-0.00282,-0.88890,0.00305,0.00160,-0.45809,1,0,
06.23 16:36:16:581,25879,0.01404,-0.05083,9.80234,0.00000,0.00000,0.00161,0.20253,0.18218,-0.61534,-0.39442,54.52890,-0.00395,-0.88890,0.00304,0.00161,-0.45810,1,0,
06.23 16:36:16:591,25880,0.01048,-0.03264,9.78127,0.00000,0.00000,0.00161,0.20303,0.17970,-0.61585,-0.39449,54.52849,-0.00395,-0.88890,0.00304,0.00161,-0.45809,1,0,
06.23 16:36:16:601,25881,-0.01107,-0.04732,9.80420,0.00000,0.00000,0.00161,0.20055,0.18122,-0.61735,-0.39344,54.52869,-0.00428,-0.88890,0.00303,0.00161,-0.45809,1,0,
06.23 16:36:16:611,25882,-0.00894,-0.06399,9.79047,0.00000,0.00000,0.00161,0.20204,0.18520,-0.61633,-0.39153,54.52792,-0.00543,-0.88890,0.00302,0.00161,-0.45809,1,0,
06.23 16:36:16:621,25883,-0.01740,-0.06847,9.80778,0.00000,0.00000,0.00161,0.20203,0.18418,-0.61534,-0.39182,54.52885,-0.00515,-0.88890,0.00302,0.00161,-0.45809,1,0,
06.23 16:36:16:631,25884,-0.02249,-0.05426,9.78889,0.00000,0.00000,0.00161,0.20401,0.18515,-0.61383,-0.39159,54.52743,-0.00480,-0.88890,0.00302,0.00160,-0.45808,1,0,
06.23 16:36:16:642,25885,-0.01433,-0.05075,9.79743,0.00000,0.00000,0.00161,0.20500,0.18265,-0.61333,-0.39115,54.52725,-0.00509,-0.88890,0.00301,0.00160,-0.45808,1,0,
06.23 16:36:16:651,25886,0.00530,-0.05201,9.80024,0.00000,0.00000,0.00161,0.20153,0.18515,-0.61385,-0.39119,54.52782,-0.00508,-0.88890,0.00301,0.00160,-0.45809,1,0,
06.23 16:36:16:662,25887,0.00229,-0.06077,9.79156,0.00000,0.00000,0.00161,0.20450,0.18065,-0.61334,-0.39121,54.52654,-0.00460,-0.88891,0.00302,0.00160,-0.45808,1,0,
06.23 16:36:16:671,25888,0.00155,-0.07421,9.79528,0.00000,0.00000,0.00161,0.20253,0.18219,-0.61584,-0.39228,54.52640,-0.00538,-0.88891,0.00302,0.00161,-0.45808,1,0,
06.23 16:36:16:681,25889,-0.01850,-0.06343,9.79188,0.00000,0.00000,0.00161,0.20401,0.18067,-0.61434,-0.39235,54.52640,-0.00512,-0.88891,0.00302,0.00161,-0.45808,1,0,
06.23 16:36:16:691,25890,-0.00243,-0.05315,9.78746,0.00000,0.00000,0.00161,0.20053,0.18364,-0.61386,-0.39264,54.52712,-0.00485,-0.88890,0.00303,0.00161,-0.45808,1,0,
06.23 16:36:16:701,25891,-0.01704,-0.05725,9.79769,0.00000,0.00000,0.00161,0.20005,0.18170,-0.61636,-0.39456,54.52782,-0.00497,-0.88890,0.00304,0.00162,-0.45809,1,0,
06.23 16:36:16:711,25892,-0.01004,-0.05425,9.79569,0.00000,0.00000,0.00161,0.20402,0.18320,-0.61583,-0.39467,54.52765,-0.00610,-0.88890,0.00304,0.00163,-0.45809,1,0,
06.23 16:36:16:721,25893,-0.03169,-0.06814,9.79607,0.00000,0.00000,0.00161,0.20154,0.18068,-0.61536,-0.39566,54.52740,-0.00562,-0.88890,0.00305,0.00163,-0.45808,1,0,
06.23 16:36:16:732,25894,-0.01270,-0.06345,9.81035,0.00000,0.00000,0.00161,0.20302,0.18367,-0.61484,-0.39640,54.52671,-0.00540,-0.88891,0.00305,0.00163,-0.45808,1,0,
06.23 16:36:16:742,25895,-0.00215,-0.05449,9.79512,0.00000,0.00000,0.00161,0.19956,0.18420,-0.61685,-0.39649,54.52565,-0.00610,-0.88891,0.00305,0.00163,-0.45807,1,0,
06.23 16:36:16:752,25896,-0.00865,-0.04976,9.80546,0.00000,0.00000,0.00161,0.20203,0.18268,-0.61535,-0.39750,54.52622,-0.00611,-0.88891,0.00306,0.00164,-0.45807,1,0,
06.23 16:36:16:761,25897,-0.01267,-0.04017,9.80575,0.00000,0.00000,0.00161,0.20352,0.17970,-0.61584,-0.39898,54.52644,-0.00644,-0.88891,0.00307,0.00164,-0.45808,1,0,
06.23 16:36:16:772,25898,-0.01335,-0.06083,9.79464,0.00000,0.00000,0.00161,0.20104,0.18317,-0.61485,-0.39703,54.52596,-0.00655,-0.88891,0.00305,0.00164,-0.45807,1,0,
06.23 16:36:16:782,25899,-0.00222,-0.06562,9.79271,0.00000,0.00000,0.00161,0.20302,0.18168,-0.61534,-0.39733,54.52512,-0.00539,-0.88891,0.00306,0.00163,-0.45807,1,0,
06.23 16:36:16:792,25900,-0.01823,-0.05201,9.83057,0.00000,0.00000,0.00161,0.20303,0.18469,-0.61583,-0.39815,54.52489,-0.00497,-0.88891,0.00307,0.00163,-0.45806,1,0,
06.23 16:36:16:801,25901,0.00838,-0.05061,9.79326,0.00000,0.00000,0.00161,0.20401,0.18317,-0.61433,-0.39671,54.52500,-0.00486,-0.88891,0.00306,0.00162,-0.45807,1,0,
06.23 16:36:16:811,25902,0.00758,-0.05557,9.79972,0.00000,0.00000,0.00161,0.20401,0.18167,-0.61434,-0.39558,54.52457,-0.00445,-0.88891,0.00305,0.00162,-0.45806,1,0,
06.23 16:36:16:821,25903,-0.00978,-0.04671,9.79316,0.00000,0.00000,0.00161,0.20303,0.18319,-0.61583,-0.39511,54.52379,-0.00557,-0.88892,0.00304,0.00162,-0.45806,1,0,
06.23 16:36:16:833,25904,-0.01875,-0.05532,9.80122,0.00000,0.00000,0.00161,0.20203,0.18166,-0.61435,-0.39650,54.52367,-0.00538,-0.88892,0.00305,0.00163,-0.45805,1,0,
06.23 16:36:16:841,25905,-0.00841,-0.05827,9.79490,0.00000,0.00000,0.00161,0.20054,0.18218,-0.61536,-0.39789,54.52376,-0.00568,-0.88892,0.00306,0.00163,-0.45806,1,0,
06.23 16:36:16:851,25906,-0.01601,-0.04259,9.80592,0.00000,0.00000,0.00161,0.20302,0.18168,-0.61534,-0.39750,54.52407,-0.00620,-0.88892,0.00306,0.00164,-0.45806,1,0,
06.23 16:36:16:861,25907,0.00015,-0.06272,9.80222,0.00000,0.00000,0.00161,0.20302,0.18165,-0.61385,-0.39803,54.52487,-0.00587,-0.88891,0.00306,0.00164,-0.45806,1,0,
06.23 16:36:16:871,25908,-0.00354,-0.05043,9.81667,0.00000,0.00000,0.00161,0.20152,0.18562,-0.61235,-0.39678,54.52543,-0.00538,-0.88891,0.00306,0.00163,-0.45807,1,0,
06.23 16:36:16:882,25909,-0.00591,-0.07001,9.80916,0.00000,0.00000,0.00161,0.20351,0.17964,-0.61286,-0.39869,54.52600,-0.00503,-0.88891,0.00307,0.00163,-0.45807,1,0,
06.23 16:36:16:892,25910,-0.00895,-0.06950,9.78489,0.00000,0.00000,0.00161,0.20253,0.18218,-0.61534,-0.40094,54.52669,-0.00443,-0.88891,0.00309,0.00164,-0.45808,1,0,
06.23 16:36:16:902,25911,0.00858,-0.06432,9.78987,0.00000,0.00000,0.00161,0.20104,0.18119,-0.61586,-0.39880,54.52623,-0.00500,-0.88891,0.00307,0.00163,-0.45807,1,0,
06.23 16:36:16:911,25912,-0.00524,-0.04222,9.79409,0.00000,0.00000,0.00161,0.20403,0.18275,-0.61832,-0.39963,54.52512,-0.00429,-0.88891,0.00308,0.00163,-0.45807,1,0,
06.23 16:36:16:921,25913,0.00310,-0.06222,9.78081,0.00000,0.00000,0.00161,0.20253,0.18269,-0.61584,-0.40076,54.52552,-0.00505,-0.88891,0.00309,0.00164,-0.45807,1,0,
06.23 16:36:16:931,25914,0.01656,-0.05028,9.79848,0.00000,0.00000,0.00161,0.20301,0.17914,-0.61286,-0.40031,54.52515,-0.00449,-0.88891,0.00309,0.00163,-0.45807,1,0,
06.23 16:36:16:942,25915,-0.00331,-0.06210,9.80289,0.00000,0.00000,0.00161,0.19855,0.18366,-0.61487,-0.40062,54.52578,-0.00414,-0.88891,0.00309,0.00163,-0.45807,1,0,
06.23 16:36:16:951,25916,-0.02728,-0.04904,9.79791,0.00000,0.00000,0.00161,0.20154,0.18370,-0.61634,-0.40156,54.52731,-0.00519,-0.88890,0.00309,0.00165,-0.45808,1,0,
06.23 16:36:16:961,25917,0.01608,-0.05621,9.78322,0.00000,0.00000,0.00161,0.20451,0.18267,-0.61433,-0.40118,54.52668,-0.00455,-0.88891,0.00309,0.00164,-0.45808,1,0,
06.23 16:36:16:972,25918,0.00357,-0.06098,9.80139,0.00000,0.00000,0.00161,0.20252,0.18417,-0.61484,-0.40006,54.52701,-0.00415,-0.88890,0.00309,0.00163,-0.45808,1,0,
06.23 16:36:16:982,25919,0.01253,-0.07754,9.80043,0.00000,0.00000,0.00161,0.20301,0.18064,-0.61335,-0.39927,54.52643,-0.00488,-0.88891,0.00308,0.00163,-0.45808,1,0,
06.23 16:36:16:992,25920,-0.00867,-0.06061,9.80937,0.00000,0.00000,0.00161,0.20304,0.18425,-0.61882,-0.39822,54.52650,-0.00310,-0.88891,0.00308,0.00162,-0.45808,1,0,
06.23 16:36:17:001,25921,-0.00093,-0.06629,9.80186,0.00000,0.00000,0.00161,0.20252,0.18216,-0.61435,-0.39819,54.51892,0.00286,-0.88894,0.00310,0.00157,-0.45802,1,0,
06.23 16:36:17:012,25922,-0.01699,-0.06009,9.80790,0.00000,0.00000,0.00161,0.20401,0.18267,-0.61434,-0.39771,54.51826,0.00282,-0.88894,0.00310,0.00157,-0.45801,1,0,
06.23 16:36:17:022,25923,-0.02997,-0.06584,9.81562,0.00000,0.00000,0.00161,0.20451,0.18419,-0.61532,-0.39708,54.51762,0.00191,-0.88894,0.00309,0.00157,-0.45801,1,0,
06.23 16:36:17:032,25924,-0.01693,-0.06012,9.79788,0.00000,0.00000,0.00161,0.20301,0.18264,-0.61335,-0.39811,54.51794,0.00192,-0.88894,0.00310,0.00158,-0.45801,1,0,
06.23 16:36:17:041,25925,-0.01241,-0.05698,9.79595,0.00000,0.00000,0.00161,0.20154,0.18118,-0.61536,-0.39713,54.51855,0.00165,-0.88894,0.00309,0.00157,-0.45802,1,0,
06.23 16:36:17:052,25926,-0.01334,-0.05231,9.80933,0.00000,0.00000,0.00161,0.20055,0.18271,-0.61685,-0.39834,54.51917,0.00134,-0.88894,0.00310,0.00158,-0.45802,1,0,
06.23 16:36:17:061,25927,-0.00201,-0.04762,9.80904,0.00000,0.00000,0.00161,0.20402,0.18271,-0.61633,-0.39800,54.51826,0.00128,-0.88894,0.00309,0.00158,-0.45801,1,0,
06.23 16:36:17:071,25928,-0.00283,-0.04863,9.80327,0.00000,0.00000,0.00161,0.20055,0.18419,-0.61635,-0.39767,54.51750,0.00163,-0.88894,0.00309,0.00158,-0.45801,1,0,
06.23 16:36:17:082,25929,0.00638,-0.07165,9.79381,0.00000,0.00000,0.00161,0.20302,0.18115,-0.61385,-0.39798,54.51891,0.00177,-0.88894,0.00309,0.00158,-0.45802,1,0,
06.23 16:36:17:092,25930,-0.00557,-0.07622,9.79490,0.00000,0.00000,0.00161,0.20004,0.18515,-0.61436,-0.39685,54.51879,0.00293,-0.88894,0.00309,0.00156,-0.45802,1,0,
