06.19 20:00:35,65,-1.06781,0.36871,9.82102,-0.00533,-0.00320,0.00426,43.81409,-2.84119,27.36511,2.15406,32.38761,6.18013,0.95903,0.00299,0.05699,0.27746,1,1,
06.19 20:00:35,66,-1.06781,0.36871,9.82102,-0.00533,-0.00426,0.00426,43.81409,-2.84119,27.36511,2.15352,32.40168,6.18001,0.95900,0.00298,0.05699,0.27758,1,1,
06.19 20:00:35,67,-1.06781,0.36871,9.82102,-0.00533,-0.00426,0.00533,43.81409,-2.84119,27.36511,2.15300,32.41547,6.17989,0.95897,0.00297,0.05699,0.27769,1,1,
06.19 20:00:35,68,-1.06781,0.36871,9.81623,-0.00533,-0.00320,0.00533,43.81409,-2.84119,27.36511,2.15250,32.42891,6.17991,0.95894,0.00296,0.05699,0.27781,1,1,
06.19 20:00:35,69,-1.06781,0.36871,9.81623,-0.00533,-0.00320,0.00533,43.81409,-2.84119,27.36511,2.15201,32.44197,6.17993,0.95891,0.00295,0.05699,0.27792,1,1,
06.19 20:00:35,72,-1.06781,0.36871,9.81623,-0.00426,-0.00320,0.00533,43.81409,-2.84119,27.36511,2.15082,32.47939,6.17994,0.95882,0.00292,0.05699,0.27823,1,1,
06.19 20:00:35,73,-1.07260,0.36871,9.81623,-0.00533,-0.00213,0.00533,43.81409,-2.84119,27.36511,2.15035,32.49117,6.18043,0.95879,0.00291,0.05699,0.27833,1,1,
06.19 20:00:35,74,-1.07260,0.36871,9.81623,-0.00533,-0.00320,0.00426,43.81409,-2.84119,27.36511,2.14988,32.50255,6.18079,0.95876,0.00290,0.05699,0.27842,1,1,
06.19 20:00:35,75,-1.07260,0.36871,9.81623,-0.00639,-0.00213,0.00533,43.81409,-2.84119,27.36511,2.14931,32.51369,6.18123,0.95873,0.00289,0.05699,0.27852,1,1,
06.19 20:00:35,76,-1.07260,0.36871,9.81623,-0.00533,-0.00213,0.00533,44.26270,-4.48608,28.71094,2.14887,32.51216,6.18166,0.95874,0.00288,0.05700,0.27850,1,1,
06.19 20:00:35,77,-1.07260,0.36871,9.82102,-0.00533,-0.00213,0.00426,44.26270,-4.48608,28.71094,2.14840,32.51059,6.18205,0.95874,0.00288,0.05700,0.27849,1,1,
06.19 20:00:35,78,-1.07260,0.36871,9.82102,-0.00639,-0.00213,0.00426,44.26270,-4.48608,28.71094,2.14783,32.50908,6.18242,0.95875,0.00288,0.05700,0.27848,1,1,
06.19 20:00:35,79,-1.06781,0.36871,9.82102,-0.00639,-0.00213,0.00426,44.26270,-4.48608,28.71094,2.14727,32.50761,6.18242,0.95875,0.00287,0.05700,0.27847,1,1,
06.19 20:00:35,80,-1.06781,0.37350,9.82102,-0.00639,-0.00213,0.00426,44.26270,-4.48608,28.71094,2.14706,32.50622,6.18243,0.95875,0.00287,0.05700,0.27845,1,1,
06.19 20:00:35,81,-1.06781,0.37350,9.82102,-0.00639,-0.00213,0.00533,44.26270,-4.48608,28.71094,2.14687,32.50501,6.18242,0.95876,0.00287,0.05700,0.27844,1,1,
06.19 20:00:35,82,-1.07260,0.37350,9.82102,-0.00746,-0.00213,0.00533,42.91687,-2.84119,29.15955,2.14656,32.51405,6.18275,0.95873,0.00286,0.05700,0.27852,1,1,
06.19 20:00:35,83,-1.06781,0.37350,9.81623,-0.00746,-0.00213,0.00639,42.91687,-2.84119,29.15955,2.14628,32.52301,6.18276,0.95871,0.00285,0.05700,0.27860,1,1,
06.19 20:00:35,84,-1.07260,0.37350,9.81623,-0.00639,-0.00320,0.00533,42.91687,-2.84119,29.15955,2.14608,32.53165,6.18300,0.95869,0.00285,0.05700,0.27867,1,1,
06.19 20:00:35,85,-1.07260,0.37350,9.81623,-0.00533,-0.00213,0.00533,42.91687,-2.84119,29.15955,2.14600,32.54013,6.18333,0.95867,0.00284,0.05700,0.27874,1,1,
06.19 20:00:35,86,-1.07260,0.37350,9.81623,-0.00639,-0.00320,0.00533,42.91687,-2.84119,29.15955,2.14580,32.54843,6.18354,0.95865,0.00284,0.05700,0.27881,1,1,
06.19 20:00:35,87,-1.06781,0.37350,9.81144,-0.00639,-0.00213,0.00533,42.91687,-2.84119,29.15955,2.14561,32.55655,6.18358,0.95863,0.00283,0.05701,0.27888,1,1,
06.19 20:00:35,88,-1.06781,0.37350,9.81144,-0.00746,-0.00213,0.00533,43.51501,-3.73840,28.26233,2.14532,32.55907,6.18361,0.95862,0.00283,0.05700,0.27890,1,1,
06.19 20:00:35,89,-1.06781,0.37350,9.81144,-0.00746,-0.00107,0.00533,43.51501,-3.73840,28.26233,2.14502,32.56156,6.18374,0.95861,0.00282,0.05701,0.27892,1,1,
06.19 20:00:35,90,-1.06781,0.37350,9.81623,-0.00533,-0.00107,0.00533,43.51501,-3.73840,28.26233,2.14493,32.56399,6.18384,0.95861,0.00282,0.05701,0.27894,1,1,
06.19 20:00:35,91,-1.06781,0.36871,9.81623,-0.00639,-0.00107,0.00533,43.51501,-3.73840,28.26233,2.14442,32.56637,6.18393,0.95860,0.00281,0.05701,0.27896,1,1,
06.19 20:00:35,92,-1.06781,0.37350,9.81144,-0.00533,-0.00107,0.00426,43.51501,-3.73840,28.26233,2.14432,32.56863,6.18406,0.95860,0.00281,0.05701,0.27898,1,1,
06.19 20:00:35,93,-1.06781,0.37350,9.81144,-0.00639,-0.00107,0.00426,43.21594,-3.73840,30.35583,2.14411,32.57027,6.18418,0.95859,0.00281,0.05701,0.27899,1,1,
06.19 20:00:35,94,-1.06781,0.36871,9.81144,-0.00639,-0.00107,0.00533,43.21594,-3.73840,30.35583,2.14362,32.57198,6.18429,0.95859,0.00280,0.05701,0.27901,1,1,
06.19 20:00:35,95,-1.06781,0.37350,9.81623,-0.00639,0.00000,0.00533,43.21594,-3.73840,30.35583,2.14341,32.57368,6.18448,0.95858,0.00280,0.05701,0.27902,1,1,
06.19 20:00:35,97,-1.06781,0.37828,9.81623,-0.00533,0.00000,0.00320,43.21594,-3.73840,30.35583,2.14337,32.57686,6.18487,0.95858,0.00280,0.05701,0.27905,1,1,
06.19 20:00:35,98,-1.06781,0.37828,9.81623,-0.00639,-0.00107,0.00426,43.21594,-3.73840,30.35583,2.14343,32.57844,6.18494,0.95857,0.00280,0.05701,0.27906,1,1,
06.19 20:00:35,99,-1.06781,0.37828,9.81623,-0.00639,-0.00107,0.00426,45.30945,-3.14026,28.86047,2.14348,32.58581,6.18500,0.95855,0.00279,0.05701,0.27912,1,1,
06.19 20:00:35,100,-1.06781,0.37828,9.81623,-0.00533,-0.00213,0.00426,45.30945,-3.14026,28.86047,2.14363,32.59307,6.18496,0.95854,0.00279,0.05701,0.27918,1,1,
06.19 20:00:35,101,-1.06781,0.37828,9.81623,-0.00426,-0.00213,0.00426,45.30945,-3.14026,28.86047,2.14387,32.60018,6.18491,0.95852,0.00279,0.05701,0.27924,1,1,
06.19 20:00:35,102,-1.07260,0.37828,9.81623,-0.00639,-0.00107,0.00533,45.30945,-3.14026,28.86047,2.14391,32.60729,6.18524,0.95850,0.00279,0.05702,0.27930,1,1,
06.19 20:00:35,103,-1.07260,0.37828,9.81623,-0.00639,-0.00213,0.00533,45.30945,-3.14026,28.86047,2.14394,32.61425,6.18545,0.95848,0.00278,0.05702,0.27936,1,1,
06.19 20:00:35,104,-1.06781,0.37828,9.81623,-0.00639,-0.00213,0.00533,45.30945,-3.14026,28.86047,2.14396,32.62111,6.18539,0.95847,0.00278,0.05702,0.27942,1,1,
06.19 20:00:35,105,-1.07260,0.37828,9.81623,-0.00639,-0.00213,0.00426,43.96362,-3.88794,28.41187,2.14397,32.62234,6.18559,0.95846,0.00278,0.05702,0.27943,1,1,
06.19 20:00:35,106,-1.07260,0.37828,9.81623,-0.00639,-0.00213,0.00533,43.96362,-3.88794,28.41187,2.14398,32.62368,6.18579,0.95846,0.00278,0.05702,0.27944,1,1,
06.19 20:00:35,107,-1.07260,0.37828,9.82102,-0.00746,-0.00213,0.00320,43.96362,-3.88794,28.41187,2.14385,32.62478,6.18596,0.95846,0.00278,0.05702,0.27945,1,1,
06.19 20:00:35,108,-1.07260,0.37828,9.82102,-0.00852,-0.00213,0.00426,43.96362,-3.88794,28.41187,2.14362,32.62598,6.18613,0.95845,0.00277,0.05702,0.27946,1,1,
06.19 20:00:35,110,-1.06781,0.37828,9.82102,-0.00852,-0.00213,0.00426,42.31873,-4.33655,25.86975,2.14326,32.62415,6.18594,0.95846,0.00277,0.05702,0.27944,1,1,
06.19 20:00:35,111,-1.06781,0.37828,9.81623,-0.00852,-0.00213,0.00426,42.31873,-4.33655,25.86975,2.14303,32.62120,6.18587,0.95847,0.00277,0.05702,0.27942,1,1,
06.19 20:00:35,112,-1.06303,0.37828,9.81623,-0.00746,-0.00320,0.00426,42.31873,-4.33655,25.86975,2.14290,32.61831,6.18545,0.95847,0.00277,0.05702,0.27939,1,1,
06.19 20:00:35,113,-1.06303,0.37828,9.81623,-0.00639,-0.00320,0.00426,42.31873,-4.33655,25.86975,2.14288,32.61547,6.18504,0.95848,0.00277,0.05701,0.27937,1,1,
06.19 20:00:35,114,-1.06303,0.37350,9.81623,-0.00533,-0.00320,0.00426,42.31873,-4.33655,25.86975,2.14271,32.61268,6.18462,0.95849,0.00278,0.05701,0.27935,1,1,
06.19 20:00:35,115,-1.06303,0.37828,9.81623,-0.00639,-0.00213,0.00533,42.31873,-4.33655,25.86975,2.14269,32.61007,6.18432,0.95849,0.00278,0.05701,0.27933,1,1,
06.19 20:00:35,116,-1.06781,0.37350,9.81623,-0.00639,-0.00213,0.00639,43.36548,-4.48608,28.11279,2.14243,32.60788,6.18425,0.95850,0.00278,0.05700,0.27931,1,1,
06.19 20:00:35,117,-1.06781,0.37350,9.81144,-0.00639,-0.00213,0.00746,43.36548,-4.48608,28.11279,2.14219,32.60584,6.18421,0.95850,0.00278,0.05700,0.27929,1,1,
06.19 20:00:35,118,-1.06781,0.37350,9.81144,-0.00639,-0.00213,0.00746,43.36548,-4.48608,28.11279,2.14196,32.60386,6.18416,0.95851,0.00277,0.05700,0.27927,1,1,
06.19 20:00:35,119,-1.06781,0.37350,9.81144,-0.00746,-0.00107,0.00639,43.36548,-4.48608,28.11279,2.14160,32.60181,6.18422,0.95851,0.00277,0.05700,0.27926,1,1,
06.19 20:00:35,120,-1.06303,0.37350,9.81144,-0.00746,-0.00107,0.00639,43.36548,-4.48608,28.11279,2.14125,32.59982,6.18405,0.95852,0.00277,0.05700,0.27924,1,1,
06.19 20:00:35,121,-1.06303,0.37828,9.81144,-0.00852,-0.00107,0.00639,43.36548,-4.48608,28.11279,2.14102,32.59791,6.18388,0.95852,0.00277,0.05700,0.27923,1,1,
06.19 20:00:35,122,-1.06303,0.37828,9.81144,-0.00959,-0.00107,0.00639,43.51501,-4.63562,28.56140,2.14068,32.59541,6.18371,0.95853,0.00277,0.05700,0.27920,1,1,
06.19 20:00:35,123,-1.06303,0.37828,9.81144,-0.00959,-0.00107,0.00639,43.51501,-4.63562,28.56140,2.14034,32.59300,6.18355,0.95854,0.00277,0.05699,0.27918,1,1,
06.19 20:00:35,124,-1.06781,0.37828,9.81144,-0.00852,-0.00213,0.00639,43.51501,-4.63562,28.56140,2.14011,32.59062,6.18350,0.95854,0.00277,0.05699,0.27916,1,1,
06.19 20:00:35,125,-1.06303,0.37350,9.81144,-0.00852,-0.00320,0.00639,43.51501,-4.63562,28.56140,2.13964,32.58827,6.18313,0.95855,0.00277,0.05699,0.27915,1,1,
06.19 20:00:35,126,-1.06303,0.37828,9.81623,-0.00746,-0.00213,0.00639,43.51501,-4.63562,28.56140,2.13950,32.58599,6.18283,0.95856,0.00277,0.05698,0.27913,1,1,
06.19 20:00:35,127,-1.06781,0.37350,9.81623,-0.00746,-0.00213,0.00639,43.51501,-4.63562,28.56140,2.13914,32.58374,6.18276,0.95856,0.00276,0.05698,0.27911,1,1,
06.19 20:00:35,131,-1.06781,0.36871,9.81144,-0.00639,-0.00320,0.00426,43.51501,-4.63562,28.56140,2.13753,32.57467,6.18262,0.95858,0.00276,0.05698,0.27903,1,1,
06.19 20:00:35,132,-1.06781,0.36871,9.81144,-0.00746,-0.00426,0.00426,43.51501,-4.63562,28.56140,2.13694,32.57242,6.18237,0.95859,0.00275,0.05697,0.27901,1,1,
06.19 20:00:35,133,-1.06781,0.36871,9.81144,-0.00852,-0.00320,0.00533,42.01965,-5.53284,28.86047,2.13626,32.56448,6.18222,0.95861,0.00275,0.05697,0.27895,1,1,
06.19 20:00:35,134,-1.06781,0.36871,9.81144,-0.00852,-0.00320,0.00533,42.01965,-5.53284,28.86047,2.13559,32.55671,6.18207,0.95863,0.00275,0.05697,0.27888,1,1,
06.19 20:00:35,135,-1.06303,0.36871,9.81144,-0.00746,-0.00320,0.00533,42.01965,-5.53284,28.86047,2.13503,32.54904,6.18172,0.95865,0.00275,0.05696,0.27882,1,1,
06.19 20:00:35,136,-1.06303,0.36871,9.81144,-0.00746,-0.00213,0.00533,42.01965,-5.53284,28.86047,2.13447,32.54152,6.18148,0.95867,0.00275,0.05696,0.27876,1,1,
06.19 20:00:35,137,-1.06303,0.36871,9.81144,-0.00639,-0.00213,0.00533,42.01965,-5.53284,28.86047,2.13402,32.53409,6.18123,0.95869,0.00275,0.05696,0.27869,1,1,
06.19 20:00:35,138,-1.06303,0.37350,9.81144,-0.00746,-0.00213,0.00426,42.01965,-5.53284,28.86047,2.13365,32.52667,6.18098,0.95870,0.00275,0.05695,0.27863,1,1,
06.19 20:00:35,139,-1.06781,0.37350,9.80665,-0.00746,-0.00213,0.00426,44.11316,-4.33655,29.15955,2.13329,32.52676,6.18096,0.95870,0.00275,0.05695,0.27863,1,1,
06.19 20:00:35,140,-1.06781,0.37350,9.80665,-0.00639,-0.00320,0.00533,44.11316,-4.33655,29.15955,2.13305,32.52694,6.18083,0.95870,0.00275,0.05695,0.27864,1,1,
06.19 20:00:35,141,-1.06781,0.37350,9.80665,-0.00639,-0.00320,0.00533,44.11316,-4.33655,29.15955,2.13281,32.52715,6.18069,0.95870,0.00275,0.05695,0.27864,1,1,
06.19 20:00:35,142,-1.06781,0.37350,9.80665,-0.00533,-0.00213,0.00639,44.11316,-4.33655,29.15955,2.13268,32.52746,6.18066,0.95870,0.00274,0.05695,0.27864,1,1,
06.19 20:00:35,143,-1.06781,0.37350,9.80186,-0.00533,-0.00320,0.00639,44.11316,-4.33655,29.15955,2.13257,32.52779,6.18054,0.95870,0.00274,0.05695,0.27864,1,1,
06.19 20:00:35,144,-1.06781,0.37350,9.80665,-0.00533,-0.00320,0.00639,44.11316,-4.33655,29.15955,2.13244,32.52810,6.18040,0.95870,0.00274,0.05695,0.27865,1,1,
06.19 20:00:35,145,-1.06303,0.36871,9.80665,-0.00533,-0.00320,0.00639,43.51501,-3.73840,27.66418,2.13212,32.53049,6.18007,0.95869,0.00274,0.05694,0.27867,1,1,
06.19 20:00:35,146,-1.06303,0.36871,9.80665,-0.00639,-0.00213,0.00639,43.51501,-3.73840,27.66418,2.13169,32.53288,6.17985,0.95869,0.00273,0.05694,0.27869,1,1,
06.19 20:00:35,147,-1.06303,0.36871,9.80665,-0.00639,-0.00213,0.00639,43.51501,-3.73840,27.66418,2.13127,32.53522,6.17963,0.95868,0.00273,0.05694,0.27871,1,1,
06.19 20:00:35,148,-1.06303,0.36871,9.80665,-0.00639,-0.00213,0.00639,43.51501,-3.73840,27.66418,2.13085,32.53757,6.17942,0.95868,0.00273,0.05693,0.27873,1,1,
06.19 20:00:35,149,-1.06303,0.36871,9.81144,-0.00533,-0.00213,0.00639,43.51501,-3.73840,27.66418,2.13053,32.53987,6.17918,0.95867,0.00272,0.05693,0.27875,1,1,
06.19 20:00:35,150,-1.06303,0.36871,9.81623,-0.00426,-0.00107,0.00533,41.87012,-2.99072,29.60815,2.13030,32.54384,6.17904,0.95866,0.00272,0.05693,0.27878,1,1,
06.19 20:00:35,151,-1.05824,0.37350,9.81623,-0.00426,-0.00213,0.00533,41.87012,-2.99072,29.60815,2.13025,32.54777,6.17861,0.95865,0.00272,0.05693,0.27881,1,1,
06.19 20:00:35,152,-1.05824,0.36871,9.81144,-0.00533,-0.00320,0.00533,41.87012,-2.99072,29.60815,2.12992,32.55163,6.17809,0.95864,0.00272,0.05692,0.27884,1,1,
06.19 20:00:35,153,-1.05824,0.36871,9.81144,-0.00639,-0.00107,0.00426,41.87012,-2.99072,29.60815,2.12947,32.55534,6.17779,0.95863,0.00271,0.05692,0.27888,1,1,
06.19 20:00:35,154,-1.05824,0.36871,9.81623,-0.00639,-0.00107,0.00533,41.87012,-2.99072,29.60815,2.12903,32.55912,6.17747,0.95863,0.00271,0.05691,0.27891,1,1,
06.19 20:00:35,155,-1.05824,0.36871,9.81623,-0.00639,-0.00213,0.00426,41.87012,-2.99072,29.60815,2.12858,32.56276,6.17706,0.95862,0.00270,0.05691,0.27894,1,1,
06.19 20:00:35,156,-1.05824,0.36871,9.81623,-0.00639,-0.00213,0.00426,43.66455,-3.58887,27.51465,2.12813,32.56534,6.17664,0.95861,0.00270,0.05690,0.27896,1,1,
06.19 20:00:35,157,-1.05824,0.37350,9.81623,-0.00639,-0.00107,0.00426,43.66455,-3.58887,27.51465,2.12786,32.56792,6.17634,0.95860,0.00269,0.05690,0.27898,1,1,
06.19 20:00:35,158,-1.06303,0.36871,9.81623,-0.00639,-0.00213,0.00426,43.66455,-3.58887,27.51465,2.12741,32.57046,6.17611,0.95860,0.00269,0.05690,0.27900,1,1,
06.19 20:00:35,159,-1.05824,0.36871,9.81623,-0.00533,-0.00213,0.00426,43.66455,-3.58887,27.51465,2.12707,32.57296,6.17571,0.95859,0.00269,0.05689,0.27903,1,1,
06.19 20:00:35,160,-1.06303,0.36871,9.82102,-0.00533,-0.00320,0.00320,43.66455,-3.58887,27.51465,2.12672,32.57533,6.17536,0.95859,0.00268,0.05689,0.27905,1,1,
06.19 20:00:35,161,-1.05824,0.37350,9.81623,-0.00746,-0.00213,0.00320,43.66455,-3.58887,27.51465,2.12633,32.57771,6.17497,0.95858,0.00268,0.05689,0.27907,1,1,
06.19 20:00:35,162,-1.05824,0.37350,9.81623,-0.00639,-0.00320,0.00426,42.61780,-4.03748,29.45862,2.12606,32.57760,6.17447,0.95858,0.00268,0.05688,0.27907,1,1,
06.19 20:00:35,163,-1.05824,0.37350,9.81623,-0.00639,-0.00320,0.00426,42.61780,-4.03748,29.45862,2.12579,32.57750,6.17398,0.95858,0.00268,0.05688,0.27906,1,1,
06.19 20:00:35,164,-1.05824,0.36871,9.81623,-0.00639,-0.00213,0.00533,42.61780,-4.03748,29.45862,2.12536,32.57748,6.17359,0.95858,0.00268,0.05687,0.27906,1,1,
06.19 20:00:35,165,-1.05824,0.36871,9.81623,-0.00746,-0.00213,0.00426,42.61780,-4.03748,29.45862,2.12482,32.57739,6.17322,0.95858,0.00267,0.05687,0.27906,1,1,
06.19 20:00:35,166,-1.05824,0.36871,9.81144,-0.00746,-0.00213,0.00426,42.61780,-4.03748,29.45862,2.12428,32.57729,6.17286,0.95858,0.00267,0.05686,0.27906,1,1,
06.19 20:00:35,168,-1.05824,0.37350,9.81144,-0.00746,-0.00213,0.00639,42.16919,-3.58887,29.01001,2.12359,32.58023,6.17230,0.95858,0.00266,0.05686,0.27909,1,1,
06.19 20:00:35,169,-1.06303,0.37350,9.81144,-0.00746,-0.00320,0.00639,42.16919,-3.58887,29.01001,2.12324,32.58174,6.17200,0.95857,0.00266,0.05685,0.27910,1,1,
06.19 20:00:35,170,-1.05824,0.36871,9.81144,-0.00852,-0.00320,0.00533,42.16919,-3.58887,29.01001,2.12262,32.58311,6.17154,0.95857,0.00265,0.05685,0.27911,1,1,
06.19 20:00:35,171,-1.05824,0.36871,9.81623,-0.00746,-0.00320,0.00533,42.16919,-3.58887,29.01001,2.12209,32.58447,6.17106,0.95857,0.00265,0.05684,0.27913,1,1,
06.19 20:00:35,172,-1.05824,0.36871,9.81623,-0.00639,-0.00213,0.00533,42.16919,-3.58887,29.01001,2.12168,32.58584,6.17070,0.95856,0.00265,0.05684,0.27914,1,1,
06.19 20:00:35,173,-1.06303,0.36871,9.81144,-0.00746,-0.00213,0.00533,42.31873,-3.14026,28.26233,2.12117,32.58899,6.17052,0.95855,0.00264,0.05684,0.27916,1,1,
