Time,Huro_Yaw,Huro_Roll,Huro_Pitch,XSens_Yaw,XSens_Roll,XSens_Pitch,Base_Yaw,Base_Roll,Base_Pitch,Diff_Yaw,Diff_Roll,Diff_Pitch,
07.10 16:32:24:878,-29.80848,-1.79400,0.84850,-106.49570,-0.50558,0.60988,-76.62282,1.27492,-0.16834,-0.06441,0.01350,-0.07028,
07.10 16:32:24:927,-29.81163,-1.79601,0.84787,-106.49783,-0.50635,0.61072,-76.62282,1.27492,-0.16834,-0.06339,0.01475,-0.06881,
07.10 16:32:24:977,-29.81401,-1.79367,0.84916,-106.50049,-0.50240,0.61041,-76.62282,1.27492,-0.16834,-0.06366,0.01635,-0.07040,
07.10 16:32:25:027,-29.81846,-1.78954,0.85025,-106.49469,-0.50160,0.61007,-76.62282,1.27492,-0.16834,-0.05341,0.01303,-0.07185,
07.10 16:32:25:078,-29.82006,-1.78701,0.85075,-106.49446,-0.50234,0.60814,-76.62282,1.27492,-0.16834,-0.05157,0.00975,-0.07426,
07.10 16:32:25:127,-29.82194,-1.78957,0.85192,-106.49507,-0.50559,0.60786,-76.62282,1.27492,-0.16834,-0.05032,0.00907,-0.07571,
07.10 16:32:25:177,-29.82038,-1.79093,0.85369,-106.50042,-0.50861,0.60877,-76.62282,1.27492,-0.16834,-0.05722,0.00740,-0.07658,
07.10 16:32:25:227,-29.82125,-1.78855,0.85609,-106.49664,-0.51259,0.60662,-76.62282,1.27492,-0.16834,-0.05257,0.00104,-0.08112,
07.10 16:32:25:277,-29.82029,-1.78819,0.85516,-106.49570,-0.51235,0.60567,-76.62282,1.27492,-0.16834,-0.05259,0.00093,-0.08115,
07.10 16:32:25:327,-29.81978,-1.78778,0.85605,-106.49611,-0.51126,0.60879,-76.62282,1.27492,-0.16834,-0.05350,0.00161,-0.07892,
07.10 16:32:25:377,-29.81720,-1.78674,0.85529,-106.49955,-0.50997,0.60827,-76.62282,1.27492,-0.16834,-0.05953,0.00185,-0.07868,
07.10 16:32:25:427,-29.81606,-1.78969,0.85556,-106.49932,-0.50802,0.60693,-76.62282,1.27492,-0.16834,-0.06045,0.00675,-0.08029,
07.10 16:32:25:481,-29.81699,-1.79238,0.85752,-106.50416,-0.50783,0.60678,-76.62282,1.27492,-0.16834,-0.06435,0.00963,-0.08239,
07.10 16:32:25:527,-29.81991,-1.79417,0.85766,-106.50832,-0.51175,0.60700,-76.62282,1.27492,-0.16834,-0.06560,0.00751,-0.08231,
07.10 16:32:25:577,-29.81952,-1.79696,0.85987,-106.50603,-0.51291,0.60898,-76.62282,1.27492,-0.16834,-0.06370,0.00913,-0.08255,
07.10 16:32:25:611,-29.81196,-1.79663,0.86049,-106.50810,-0.51672,0.60947,-76.62282,1.27492,-0.16834,-0.07333,0.00500,-0.08269,
07.10 16:32:25:661,-29.80876,-1.79622,0.86103,-106.50709,-0.51528,0.61008,-76.62282,1.27492,-0.16834,-0.07551,0.00602,-0.08261,
07.10 16:32:25:711,-29.80399,-1.79553,0.86347,-106.50581,-0.51585,0.61158,-76.62282,1.27492,-0.16834,-0.07900,0.00476,-0.08356,
07.10 16:32:25:760,-29.80529,-1.79363,0.86304,-106.50323,-0.51740,0.60975,-76.62282,1.27492,-0.16834,-0.07512,0.00131,-0.08495,
07.10 16:32:25:811,-29.80234,-1.79325,0.86234,-106.50322,-0.51237,0.61125,-76.62282,1.27492,-0.16834,-0.07806,0.00596,-0.08275,
07.10 16:32:25:861,-29.79961,-1.79148,0.86451,-106.49863,-0.51226,0.61117,-76.62282,1.27492,-0.16834,-0.07620,0.00430,-0.08499,
07.10 16:32:25:911,-29.79796,-1.79093,0.86428,-106.50073,-0.51193,0.61102,-76.62282,1.27492,-0.16834,-0.07995,0.00407,-0.08491,
07.10 16:32:25:961,-29.80033,-1.79103,0.86421,-106.50253,-0.51224,0.61150,-76.62282,1.27492,-0.16834,-0.07939,0.00387,-0.08437,
07.10 16:32:26:023,-29.80568,-1.79105,0.86246,-106.49802,-0.51523,0.61255,-76.62282,1.27492,-0.16834,-0.06952,0.00090,-0.08156,
07.10 16:32:26:068,-29.81682,-1.79139,0.86545,-106.50299,-0.51439,0.61250,-76.62282,1.27492,-0.16834,-0.06335,0.00208,-0.08460,
07.10 16:32:26:118,-29.81841,-1.79018,0.86623,-106.50484,-0.51580,0.61171,-76.62282,1.27492,-0.16834,-0.06361,-0.00055,-0.08618,
07.10 16:32:26:168,-29.81966,-1.79102,0.86689,-106.50286,-0.51716,0.61133,-76.62282,1.27492,-0.16834,-0.06038,-0.00106,-0.08721,
07.10 16:32:26:214,-29.82370,-1.79233,0.86798,-106.49867,-0.51796,0.61105,-76.62282,1.27492,-0.16834,-0.05215,-0.00056,-0.08859,
07.10 16:32:26:265,-29.82873,-1.79224,0.86894,-106.49854,-0.51686,0.60983,-76.62282,1.27492,-0.16834,-0.04700,0.00046,-0.09077,
07.10 16:32:26:314,-29.83215,-1.79326,0.87016,-106.50058,-0.51661,0.61154,-76.62282,1.27492,-0.16834,-0.04562,0.00173,-0.09028,
07.10 16:32:26:364,-29.83531,-1.79245,0.86836,-106.49718,-0.51761,0.61301,-76.62282,1.27492,-0.16834,-0.03905,-0.00008,-0.08701,
07.10 16:32:26:415,-29.83438,-1.79334,0.86732,-106.49622,-0.51564,0.61298,-76.62282,1.27492,-0.16834,-0.03902,0.00278,-0.08600,
07.10 16:32:26:465,-29.83702,-1.79405,0.86731,-106.49411,-0.51817,0.61253,-76.62282,1.27492,-0.16834,-0.03427,0.00096,-0.08644,
07.10 16:32:26:515,-29.83518,-1.79281,0.86669,-106.49321,-0.51680,0.61216,-76.62282,1.27492,-0.16834,-0.03522,0.00109,-0.08619,
07.10 16:32:26:564,-29.82969,-1.79316,0.86780,-106.49174,-0.51518,0.61378,-76.62282,1.27492,-0.16834,-0.03923,0.00306,-0.08567,
07.10 16:32:26:614,-29.82666,-1.79369,0.86941,-106.49476,-0.51444,0.61420,-76.62282,1.27492,-0.16834,-0.04529,0.00433,-0.08687,
07.10 16:32:26:661,-29.82320,-1.79375,0.86874,-106.49833,-0.51278,0.61249,-76.62282,1.27492,-0.16834,-0.05231,0.00605,-0.08791,
07.10 16:32:26:711,-29.81723,-1.79502,0.86998,-106.49354,-0.51233,0.61435,-76.62282,1.27492,-0.16834,-0.05350,0.00777,-0.08729,
07.10 16:32:26:765,-29.80767,-1.79338,0.87305,-106.49483,-0.51227,0.61595,-76.62282,1.27492,-0.16834,-0.06435,0.00619,-0.08876,
07.10 16:32:26:814,-29.79511,-1.79141,0.87485,-106.49561,-0.51416,0.61900,-76.62282,1.27492,-0.16834,-0.07768,0.00233,-0.08751,
07.10 16:32:26:861,-29.78991,-1.79075,0.87409,-106.49556,-0.51459,0.61832,-76.62282,1.27492,-0.16834,-0.08282,0.00124,-0.08743,
07.10 16:32:26:915,-29.78627,-1.78880,0.87686,-106.49259,-0.51410,0.61870,-76.62282,1.27492,-0.16834,-0.08350,-0.00022,-0.08982,
07.10 16:32:26:965,-29.77726,-1.78803,0.87527,-106.49091,-0.51404,0.61840,-76.62282,1.27492,-0.16834,-0.09084,-0.00093,-0.08853,
07.10 16:32:27:010,-29.77633,-1.78833,0.87503,-106.48887,-0.51144,0.61828,-76.62282,1.27492,-0.16834,-0.08972,0.00197,-0.08841,
07.10 16:32:27:064,-29.78203,-1.79268,0.87480,-106.48911,-0.51278,0.61873,-76.62282,1.27492,-0.16834,-0.08427,0.00498,-0.08772,
07.10 16:32:27:115,-29.79417,-1.79331,0.87660,-106.48711,-0.51151,0.61521,-76.62282,1.27492,-0.16834,-0.07011,0.00688,-0.09305,
07.10 16:32:27:161,-29.80090,-1.79120,0.87684,-106.48585,-0.50978,0.61517,-76.62282,1.27492,-0.16834,-0.06213,0.00650,-0.09333,
07.10 16:32:27:212,-29.80211,-1.79248,0.87571,-106.49294,-0.50709,0.61425,-76.62282,1.27492,-0.16834,-0.06802,0.01047,-0.09312,
07.10 16:32:27:260,-29.79822,-1.79131,0.87315,-106.48938,-0.51351,0.61257,-76.62282,1.27492,-0.16834,-0.06834,0.00288,-0.09224,
07.10 16:32:27:310,-29.79442,-1.79231,0.87272,-106.48661,-0.51211,0.61435,-76.62282,1.27492,-0.16834,-0.06937,0.00528,-0.09003,
07.10 16:32:27:364,-29.78322,-1.79108,0.86963,-106.48768,-0.51145,0.61486,-76.62282,1.27492,-0.16834,-0.08163,0.00471,-0.08643,
07.10 16:32:27:414,-29.77875,-1.78969,0.86921,-106.48851,-0.51324,0.61540,-76.62282,1.27492,-0.16834,-0.08694,0.00154,-0.08547,
07.10 16:32:27:464,-29.77897,-1.79203,0.86913,-106.48334,-0.51469,0.61631,-76.62282,1.27492,-0.16834,-0.08155,0.00242,-0.08447,
07.10 16:32:27:514,-29.77456,-1.79278,0.86763,-106.48466,-0.51481,0.61225,-76.62282,1.27492,-0.16834,-0.08729,0.00305,-0.08704,
07.10 16:32:27:564,-29.77664,-1.79636,0.86980,-106.48658,-0.51311,0.61246,-76.62282,1.27492,-0.16834,-0.08712,0.00833,-0.08900,
07.10 16:32:27:614,-29.77814,-1.79446,0.86902,-106.48717,-0.51274,0.61277,-76.62282,1.27492,-0.16834,-0.08620,0.00680,-0.08791,
07.10 16:32:27:664,-29.77790,-1.79582,0.86817,-106.48588,-0.51108,0.61521,-76.62282,1.27492,-0.16834,-0.08516,0.00982,-0.08462,
07.10 16:32:27:710,-29.77534,-1.79584,0.86615,-106.48508,-0.51328,0.61681,-76.62282,1.27492,-0.16834,-0.08693,0.00765,-0.08100,
07.10 16:32:27:760,-29.77326,-1.79567,0.86719,-106.48003,-0.51094,0.61927,-76.62282,1.27492,-0.16834,-0.08396,0.00981,-0.07957,
07.10 16:32:27:811,-29.77306,-1.79436,0.86705,-106.48071,-0.51148,0.61831,-76.62282,1.27492,-0.16834,-0.08483,0.00796,-0.08040,
07.10 16:32:27:864,-29.77397,-1.79456,0.86617,-106.47929,-0.51101,0.62067,-76.62282,1.27492,-0.16834,-0.08250,0.00864,-0.07716,
07.10 16:32:27:914,-29.77477,-1.79549,0.86847,-106.47877,-0.51055,0.62217,-76.62282,1.27492,-0.16834,-0.08118,0.01002,-0.07796,
07.10 16:32:27:964,-29.77231,-1.79535,0.86846,-106.47629,-0.50962,0.62078,-76.62282,1.27492,-0.16834,-0.08116,0.01080,-0.07934,
07.10 16:32:28:014,-29.76679,-1.79518,0.86874,-106.47701,-0.50864,0.62136,-76.62282,1.27492,-0.16834,-0.08739,0.01162,-0.07904,
07.10 16:32:28:065,-29.75995,-1.79510,0.86842,-106.47471,-0.50602,0.61949,-76.62282,1.27492,-0.16834,-0.09193,0.01416,-0.08058,
07.10 16:32:28:114,-29.75438,-1.79483,0.86720,-106.47665,-0.50546,0.61846,-76.62282,1.27492,-0.16834,-0.09946,0.01445,-0.08040,
07.10 16:32:28:164,-29.74851,-1.79429,0.86801,-106.47703,-0.50547,0.61658,-76.62282,1.27492,-0.16834,-0.10570,0.01390,-0.08309,
07.10 16:32:28:215,-29.74742,-1.79643,0.86851,-106.47780,-0.50606,0.61670,-76.62282,1.27492,-0.16834,-0.10756,0.01546,-0.08346,
07.10 16:32:28:265,-29.74702,-1.79914,0.86965,-106.48177,-0.50745,0.61484,-76.62282,1.27492,-0.16834,-0.11192,0.01677,-0.08647,
07.10 16:32:28:310,-29.75037,-1.80255,0.87424,-106.47983,-0.51131,0.61409,-76.62282,1.27492,-0.16834,-0.10664,0.01633,-0.09180,
07.10 16:32:28:365,-29.75684,-1.80411,0.87503,-106.48452,-0.50916,0.61133,-76.62282,1.27492,-0.16834,-0.10487,0.02004,-0.09536,
07.10 16:32:28:414,-29.75985,-1.80323,0.87626,-106.48406,-0.50877,0.61170,-76.62282,1.27492,-0.16834,-0.10139,0.01954,-0.09622,
07.10 16:32:28:464,-29.76089,-1.80191,0.87628,-106.48801,-0.50577,0.61273,-76.62282,1.27492,-0.16834,-0.10431,0.02121,-0.09521,
07.10 16:32:28:515,-29.76631,-1.80486,0.87524,-106.48643,-0.50553,0.61250,-76.62282,1.27492,-0.16834,-0.09731,0.02441,-0.09440,
07.10 16:32:28:564,-29.76842,-1.80449,0.87483,-106.48399,-0.50261,0.61103,-76.62282,1.27492,-0.16834,-0.09274,0.02697,-0.09546,
07.10 16:32:28:614,-29.77498,-1.80371,0.87450,-106.48497,-0.49916,0.61254,-76.62282,1.27492,-0.16834,-0.08717,0.02963,-0.09362,
07.10 16:32:28:664,-29.77835,-1.80410,0.87472,-106.48751,-0.49720,0.61372,-76.62282,1.27492,-0.16834,-0.08635,0.03199,-0.09266,
07.10 16:32:28:714,-29.77815,-1.80470,0.87541,-106.48746,-0.49729,0.61492,-76.62282,1.27492,-0.16834,-0.08650,0.03249,-0.09214,
07.10 16:32:28:764,-29.77497,-1.80539,0.87430,-106.48634,-0.49806,0.61448,-76.62282,1.27492,-0.16834,-0.08856,0.03241,-0.09148,
07.10 16:32:28:810,-29.77549,-1.80458,0.87635,-106.48984,-0.49977,0.61444,-76.62282,1.27492,-0.16834,-0.09153,0.02989,-0.09356,
07.10 16:32:28:860,-29.78072,-1.80668,0.87821,-106.49223,-0.50160,0.61510,-76.62282,1.27492,-0.16834,-0.08869,0.03017,-0.09477,
07.10 16:32:28:914,-29.78744,-1.80861,0.88018,-106.49280,-0.49943,0.61464,-76.62282,1.27492,-0.16834,-0.08253,0.03427,-0.09720,
07.10 16:32:28:964,-29.79188,-1.80645,0.88202,-106.49107,-0.50132,0.61565,-76.62282,1.27492,-0.16834,-0.07638,0.03021,-0.09803,
07.10 16:32:29:013,-29.79949,-1.80463,0.87959,-106.48853,-0.49732,0.61403,-76.62282,1.27492,-0.16834,-0.06622,0.03239,-0.09721,
07.10 16:32:29:064,-29.80302,-1.80377,0.88028,-106.49269,-0.49607,0.61393,-76.62282,1.27492,-0.16834,-0.06685,0.03278,-0.09801,
07.10 16:32:29:114,-29.80247,-1.80249,0.88136,-106.49512,-0.49456,0.61402,-76.62282,1.27492,-0.16834,-0.06983,0.03301,-0.09900,
07.10 16:32:29:164,-29.80354,-1.80003,0.88152,-106.49039,-0.49380,0.61183,-76.62282,1.27492,-0.16834,-0.06403,0.03132,-0.10136,
07.10 16:32:29:215,-29.80375,-1.79903,0.88368,-106.49264,-0.50008,0.61273,-76.62282,1.27492,-0.16834,-0.06607,0.02403,-0.10261,
07.10 16:32:29:263,-29.80396,-1.79716,0.88503,-106.48991,-0.50074,0.61381,-76.62282,1.27492,-0.16834,-0.06313,0.02151,-0.10288,
07.10 16:32:29:313,-29.80413,-1.79717,0.88783,-106.49094,-0.50205,0.61432,-76.62282,1.27492,-0.16834,-0.06400,0.02020,-0.10516,
07.10 16:32:29:364,-29.80165,-1.79990,0.88828,-106.49306,-0.50174,0.61297,-76.62282,1.27492,-0.16834,-0.06859,0.02324,-0.10697,
07.10 16:32:29:414,-29.80486,-1.79813,0.88735,-106.49331,-0.50034,0.61434,-76.62282,1.27492,-0.16834,-0.06563,0.02288,-0.10467,
07.10 16:32:29:463,-29.80684,-1.79629,0.88889,-106.49560,-0.50261,0.61459,-76.62282,1.27492,-0.16834,-0.06595,0.01875,-0.10596,
07.10 16:32:29:513,-29.81057,-1.79604,0.88951,-106.49635,-0.50189,0.61422,-76.62282,1.27492,-0.16834,-0.06296,0.01923,-0.10694,
07.10 16:32:29:564,-29.81569,-1.79470,0.89090,-106.49760,-0.50516,0.61312,-76.62282,1.27492,-0.16834,-0.05910,0.01462,-0.10944,
07.10 16:32:29:614,-29.81617,-1.79331,0.89138,-106.49850,-0.50526,0.61176,-76.62282,1.27492,-0.16834,-0.05951,0.01314,-0.11128,
07.10 16:32:29:664,-29.81366,-1.79338,0.89237,-106.49648,-0.50442,0.61260,-76.62282,1.27492,-0.16834,-0.06001,0.01404,-0.11143,
07.10 16:32:29:714,-29.81236,-1.79545,0.89235,-106.49216,-0.50629,0.61238,-76.62282,1.27492,-0.16834,-0.05698,0.01424,-0.11163,
07.10 16:32:29:764,-29.81524,-1.79457,0.89282,-106.49567,-0.50390,0.61054,-76.62282,1.27492,-0.16834,-0.05762,0.01575,-0.11394,
07.10 16:32:29:813,-29.81666,-1.79541,0.89140,-106.49949,-0.50464,0.61088,-76.62282,1.27492,-0.16834,-0.06001,0.01585,-0.11218,
07.10 16:32:29:860,-29.81888,-1.79573,0.89116,-106.49664,-0.50274,0.61013,-76.62282,1.27492,-0.16834,-0.05493,0.01808,-0.11269,
07.10 16:32:29:910,-29.81907,-1.79345,0.89246,-106.49415,-0.50635,0.61078,-76.62282,1.27492,-0.16834,-0.05225,0.01218,-0.11334,
07.10 16:32:29:960,-29.82187,-1.79292,0.89249,-106.49934,-0.50269,0.61094,-76.62282,1.27492,-0.16834,-0.05465,0.01531,-0.11321,
07.10 16:32:30:009,-29.82696,-1.79195,0.89134,-106.49445,-0.50412,0.61114,-76.62282,1.27492,-0.16834,-0.04467,0.01291,-0.11187,
07.10 16:32:30:066,-29.82947,-1.79396,0.89276,-106.49412,-0.50309,0.61177,-76.62282,1.27492,-0.16834,-0.04183,0.01596,-0.11265,
07.10 16:32:30:115,-29.83720,-1.79448,0.89102,-106.49195,-0.50292,0.61041,-76.62282,1.27492,-0.16834,-0.03193,0.01664,-0.11226,
07.10 16:32:30:160,-29.84584,-1.79456,0.88950,-106.48956,-0.50204,0.61097,-76.62282,1.27492,-0.16834,-0.02089,0.01760,-0.11019,
07.10 16:32:30:214,-29.85280,-1.79361,0.88911,-106.48885,-0.50169,0.61015,-76.62282,1.27492,-0.16834,-0.01324,0.01700,-0.11062,
07.10 16:32:30:264,-29.85753,-1.79025,0.88889,-106.49059,-0.50007,0.61129,-76.62282,1.27492,-0.16834,-0.01024,0.01526,-0.10926,
07.10 16:32:30:314,-29.85864,-1.79087,0.88845,-106.48924,-0.50226,0.61047,-76.62282,1.27492,-0.16834,-0.00778,0.01369,-0.10964,
07.10 16:32:30:360,-29.85686,-1.79111,0.88772,-106.48808,-0.50400,0.61069,-76.62282,1.27492,-0.16834,-0.00840,0.01219,-0.10869,
07.10 16:32:30:411,-29.85711,-1.79025,0.88793,-106.48643,-0.50459,0.60918,-76.62282,1.27492,-0.16834,-0.00650,0.01074,-0.11040,
07.10 16:32:30:461,-29.85178,-1.78998,0.88891,-106.48447,-0.50548,0.60632,-76.62282,1.27492,-0.16834,-0.00986,0.00958,-0.11425,
07.10 16:32:30:510,-29.84731,-1.79042,0.89085,-106.48808,-0.50315,0.60668,-76.62282,1.27492,-0.16834,-0.01795,0.01235,-0.11584,
07.10 16:32:30:564,-29.84144,-1.79307,0.89282,-106.48420,-0.50531,0.60549,-76.62282,1.27492,-0.16834,-0.01994,0.01285,-0.11899,
07.10 16:32:30:610,-29.83744,-1.79484,0.89361,-106.48499,-0.50398,0.60635,-76.62282,1.27492,-0.16834,-0.02473,0.01594,-0.11892,
07.10 16:32:30:659,-29.83758,-1.79595,0.89184,-106.48440,-0.50445,0.60803,-76.62282,1.27492,-0.16834,-0.02400,0.01658,-0.11547,
07.10 16:32:30:710,-29.83802,-1.79594,0.89404,-106.48232,-0.50370,0.60737,-76.62282,1.27492,-0.16834,-0.02147,0.01733,-0.11832,
