Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,Rest,Mag Disturbance,
06.29 11:26:23:472,1569,0.06956,-0.06557,9.80854,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38717,-0.12026,-0.59951,-0.38575,104.73203,-0.46655,0.61062,0.00117,-0.00515,0.79191,1,0,
06.29 11:26:23:481,1570,0.08909,-0.07946,9.82280,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38716,-0.12329,-0.59803,-0.38601,104.73171,-0.46680,0.61062,0.00117,-0.00516,0.79191,1,0,
06.29 11:26:23:490,1571,0.08083,-0.06478,9.81011,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38965,-0.12426,-0.59901,-0.38676,104.72939,-0.46593,0.61064,0.00116,-0.00516,0.79189,1,0,
06.29 11:26:23:500,1572,0.09529,-0.06651,9.81555,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38816,-0.12426,-0.59952,-0.38545,104.72884,-0.46563,0.61064,0.00116,-0.00514,0.79189,1,0,
06.29 11:26:23:510,1573,0.09114,-0.06873,9.83603,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38965,-0.12277,-0.59851,-0.38505,104.72826,-0.46540,0.61064,0.00116,-0.00514,0.79189,1,0,
06.29 11:26:23:520,1574,0.08654,-0.06468,9.81789,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38816,-0.12077,-0.59901,-0.38503,104.72633,-0.46488,0.61066,0.00116,-0.00514,0.79188,1,0,
06.29 11:26:23:531,1575,0.07533,-0.06349,9.82308,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38716,-0.12328,-0.59853,-0.38558,104.71976,-0.46401,0.61070,0.00115,-0.00514,0.79184,1,0,
06.29 11:26:23:541,1576,0.08980,-0.07148,9.82854,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38916,-0.12274,-0.60001,-0.38640,104.72081,-0.46436,0.61069,0.00115,-0.00514,0.79185,1,0,
06.29 11:26:23:550,1577,0.08283,-0.08749,9.83889,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38816,-0.12175,-0.60001,-0.38731,104.72059,-0.46369,0.61070,0.00114,-0.00515,0.79185,1,0,
06.29 11:26:23:560,1578,0.08670,-0.06983,9.82893,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38966,-0.12171,-0.60149,-0.38682,104.71920,-0.46431,0.61071,0.00115,-0.00515,0.79184,1,0,
06.29 11:26:23:570,1579,0.08301,-0.06850,9.81746,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38816,-0.12277,-0.59902,-0.38618,104.72150,-0.46502,0.61069,0.00116,-0.00515,0.79185,1,0,
06.29 11:26:23:580,1580,0.09471,-0.06035,9.83184,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38964,-0.12278,-0.59801,-0.38618,104.72128,-0.46438,0.61069,0.00115,-0.00514,0.79185,1,0,
06.29 11:26:23:590,1581,0.06824,-0.06648,9.81929,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38769,-0.12218,-0.60350,-0.38593,104.72182,-0.46429,0.61069,0.00115,-0.00514,0.79185,1,0,
06.29 11:26:23:599,1582,0.06431,-0.05633,9.80988,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38767,-0.12224,-0.60051,-0.38541,104.72422,-0.46486,0.61067,0.00116,-0.00514,0.79187,1,0,
06.29 11:26:23:611,1583,0.06820,-0.05227,9.82182,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38816,-0.12027,-0.59901,-0.38449,104.72221,-0.46483,0.61069,0.00116,-0.00513,0.79186,1,0,
06.29 11:26:23:620,1584,0.09059,-0.06495,9.81691,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38767,-0.12074,-0.60051,-0.38410,104.71638,-0.46559,0.61073,0.00117,-0.00514,0.79182,1,0,
06.29 11:26:23:630,1585,0.08758,-0.07225,9.82685,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38816,-0.12175,-0.60001,-0.38540,104.71304,-0.46622,0.61075,0.00117,-0.00515,0.79181,1,0,
06.29 11:26:23:640,1586,0.08240,-0.07657,9.83169,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38916,-0.12074,-0.60050,-0.38515,104.71111,-0.46658,0.61076,0.00117,-0.00515,0.79180,1,0,
06.29 11:26:23:650,1587,0.07403,-0.07816,9.80268,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38816,-0.12226,-0.59951,-0.38569,104.71249,-0.46605,0.61075,0.00116,-0.00515,0.79180,1,0,
06.29 11:26:23:660,1588,0.08677,-0.07674,9.81794,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38966,-0.12222,-0.60100,-0.38507,104.71273,-0.46513,0.61075,0.00116,-0.00514,0.79181,1,0,
06.29 11:26:23:669,1589,0.08223,-0.06829,9.82354,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38966,-0.12323,-0.60050,-0.38494,104.71310,-0.46517,0.61075,0.00116,-0.00514,0.79181,1,0,
06.29 11:26:23:681,1590,0.08267,-0.07923,9.82397,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38617,-0.12227,-0.59903,-0.38598,104.71348,-0.46554,0.61075,0.00116,-0.00515,0.79181,1,0,
06.29 11:26:23:691,1591,0.08751,-0.05458,9.82590,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38766,-0.12330,-0.59753,-0.38708,104.71073,-0.46579,0.61076,0.00116,-0.00516,0.79179,1,0,
06.29 11:26:23:699,1592,0.09350,-0.07713,9.82242,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38866,-0.12275,-0.60001,-0.38661,104.71107,-0.46501,0.61076,0.00115,-0.00515,0.79180,1,0,
06.29 11:26:23:710,1593,0.07585,-0.05492,9.81448,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38717,-0.12025,-0.60001,-0.38786,104.71052,-0.46590,0.61077,0.00115,-0.00516,0.79179,1,0,
06.29 11:26:23:720,1594,0.09792,-0.06940,9.83813,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38666,-0.12030,-0.59803,-0.38900,104.71350,-0.46683,0.61075,0.00115,-0.00518,0.79181,1,0,
06.29 11:26:23:730,1595,0.08039,-0.05704,9.82556,0.00000,0.00000,-2525397680142175760794213416960.00000,0.39114,-0.12275,-0.59949,-0.39028,104.71722,-0.46699,0.61072,0.00115,-0.00519,0.79183,1,0,
06.29 11:26:23:740,1596,0.07474,-0.07041,9.81846,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38667,-0.12276,-0.59953,-0.39093,104.72104,-0.46788,0.61069,0.00115,-0.00519,0.79185,1,0,
06.29 11:26:23:750,1597,0.09161,-0.06362,9.82576,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38816,-0.12225,-0.60001,-0.39069,104.72216,-0.46837,0.61069,0.00115,-0.00520,0.79186,1,0,
06.29 11:26:23:760,1598,0.07757,-0.08340,9.82239,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38767,-0.11873,-0.60100,-0.38985,104.72272,-0.46844,0.61068,0.00116,-0.00519,0.79186,1,0,
06.29 11:26:23:769,1599,0.08329,-0.05663,9.82325,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38965,-0.12176,-0.59900,-0.38990,104.72539,-0.46888,0.61066,0.00116,-0.00519,0.79187,1,0,
06.29 11:26:23:780,1600,0.08455,-0.08093,9.80933,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38716,-0.12379,-0.59803,-0.38952,104.71792,-0.46914,0.61071,0.00117,-0.00519,0.79183,1,0,
06.29 11:26:23:790,1601,0.09078,-0.06632,9.82306,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38865,-0.12331,-0.59703,-0.39082,104.69505,-0.46734,0.61087,0.00115,-0.00519,0.79171,1,0,
06.29 11:26:23:800,1602,0.07910,-0.05690,9.81841,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38915,-0.12279,-0.59802,-0.39047,104.69474,-0.46823,0.61088,0.00115,-0.00519,0.79171,1,0,
06.29 11:26:23:810,1603,0.09352,-0.04412,9.83255,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38817,-0.12123,-0.60100,-0.38943,104.69355,-0.46826,0.61088,0.00116,-0.00519,0.79170,1,0,
06.29 11:26:23:820,1604,0.06844,-0.06214,9.82573,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38865,-0.12179,-0.59802,-0.39037,104.68982,-0.46876,0.61091,0.00116,-0.00520,0.79168,1,0,
06.29 11:26:23:830,1605,0.08507,-0.08144,9.81403,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38766,-0.12429,-0.59803,-0.38952,104.69402,-0.46922,0.61088,0.00117,-0.00519,0.79171,1,0,
06.29 11:26:23:841,1606,0.08473,-0.06054,9.81984,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38618,-0.12226,-0.59953,-0.38828,104.69260,-0.46931,0.61089,0.00117,-0.00518,0.79170,1,0,
06.29 11:26:23:850,1607,0.08241,-0.05947,9.82154,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38815,-0.12080,-0.59752,-0.38791,104.68659,-0.46877,0.61093,0.00117,-0.00518,0.79167,1,0,
06.29 11:26:23:859,1608,0.10033,-0.06581,9.81527,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38866,-0.12326,-0.59951,-0.38776,104.68859,-0.46917,0.61092,0.00117,-0.00518,0.79168,1,0,
06.29 11:26:23:870,1609,0.07886,-0.08332,9.82876,0.00000,0.00000,-2525397680142175760794213416960.00000,0.39064,-0.11974,-0.59998,-0.38851,104.68761,-0.46925,0.61092,0.00117,-0.00519,0.79167,1,0,
06.29 11:26:23:880,1610,0.08077,-0.05567,9.81522,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38668,-0.12124,-0.60052,-0.38826,104.68846,-0.46904,0.61092,0.00117,-0.00518,0.79168,1,0,
06.29 11:26:23:890,1611,0.08182,-0.05882,9.81634,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38915,-0.12228,-0.59851,-0.38823,104.68281,-0.46753,0.61096,0.00116,-0.00517,0.79165,1,0,
06.29 11:26:23:900,1612,0.08534,-0.08267,9.82046,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38767,-0.12176,-0.59952,-0.38746,104.68303,-0.46769,0.61096,0.00117,-0.00517,0.79165,1,0,
06.29 11:26:23:911,1613,0.06870,-0.08021,9.82351,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38866,-0.12276,-0.59951,-0.38559,104.68438,-0.46784,0.61095,0.00118,-0.00516,0.79165,1,0,
06.29 11:26:23:921,1614,0.09848,-0.07095,9.81619,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38716,-0.12228,-0.59853,-0.38471,104.68523,-0.46846,0.61094,0.00119,-0.00516,0.79166,1,0,
06.29 11:26:23:929,1615,0.08856,-0.05643,9.82191,0.00000,0.00000,-2525397680142175760794213416960.00000,0.39014,-0.12076,-0.59900,-0.38467,104.68593,-0.46971,0.61094,0.00119,-0.00516,0.79166,1,0,
06.29 11:26:23:940,1616,0.09236,-0.06151,9.81548,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38815,-0.12229,-0.59802,-0.38500,104.68771,-0.46958,0.61092,0.00119,-0.00516,0.79167,1,0,
06.29 11:26:23:950,1617,0.07906,-0.05513,9.81679,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38716,-0.12279,-0.59803,-0.38465,104.68833,-0.46918,0.61092,0.00119,-0.00516,0.79168,1,0,
06.29 11:26:23:960,1618,0.07712,-0.07809,9.81870,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38816,-0.12176,-0.59951,-0.38316,104.68725,-0.46981,0.61093,0.00120,-0.00515,0.79167,1,0,
06.29 11:26:23:970,1619,0.05491,-0.06219,9.81119,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38767,-0.12223,-0.60101,-0.38249,104.68563,-0.46961,0.61094,0.00121,-0.00515,0.79166,1,0,
06.29 11:26:23:980,1620,0.07369,-0.07444,9.81839,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38866,-0.12023,-0.60100,-0.38262,104.68624,-0.46933,0.61093,0.00120,-0.00515,0.79166,1,0,
06.29 11:26:23:991,1621,0.09536,-0.05635,9.83417,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38717,-0.11974,-0.60051,-0.38194,104.68844,-0.46906,0.61092,0.00120,-0.00514,0.79168,1,0,
06.29 11:26:24:000,1622,0.08085,-0.06561,9.82754,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38716,-0.11928,-0.59852,-0.38083,104.69418,-0.46889,0.61088,0.00121,-0.00513,0.79171,1,0,
06.29 11:26:24:010,1623,0.09683,-0.06950,9.81710,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38618,-0.12424,-0.60053,-0.38067,104.70017,-0.46882,0.61084,0.00121,-0.00513,0.79174,1,0,
06.29 11:26:24:020,1624,0.06935,-0.04570,9.82094,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38915,-0.12378,-0.59802,-0.38042,104.69619,-0.46867,0.61086,0.00121,-0.00513,0.79172,1,0,
06.29 11:26:24:029,1625,0.08857,-0.06582,9.81510,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38964,-0.12227,-0.59851,-0.38053,104.70060,-0.46770,0.61083,0.00120,-0.00512,0.79174,1,0,
06.29 11:26:24:040,1626,0.08317,-0.05785,9.81541,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38866,-0.12274,-0.60051,-0.37971,104.70039,-0.46818,0.61084,0.00121,-0.00512,0.79174,1,0,
06.29 11:26:24:050,1627,0.08499,-0.08126,9.82359,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38717,-0.12077,-0.59902,-0.37946,104.70174,-0.46830,0.61083,0.00121,-0.00512,0.79175,1,0,
06.29 11:26:24:061,1628,0.08637,-0.08443,9.82220,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38915,-0.12227,-0.59901,-0.38046,104.69911,-0.46810,0.61084,0.00121,-0.00512,0.79173,1,0,
06.29 11:26:24:070,1629,0.10006,-0.07608,9.81264,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38865,-0.12128,-0.59851,-0.38155,104.69907,-0.46798,0.61085,0.00120,-0.00513,0.79173,1,0,
06.29 11:26:24:080,1630,0.08063,-0.06707,9.81164,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38915,-0.12127,-0.59900,-0.38220,104.70045,-0.46783,0.61084,0.00120,-0.00513,0.79174,1,0,
06.29 11:26:24:090,1631,0.08306,-0.09190,9.82099,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38966,-0.12172,-0.60099,-0.38371,104.70324,-0.46876,0.61082,0.00119,-0.00515,0.79175,1,0,
06.29 11:26:24:100,1632,0.07230,-0.05869,9.82361,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38765,-0.12281,-0.59703,-0.38404,104.70548,-0.46864,0.61080,0.00119,-0.00515,0.79177,1,0,
06.29 11:26:24:110,1633,0.08050,-0.05895,9.81348,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38967,-0.12119,-0.60248,-0.38456,104.70747,-0.46920,0.61079,0.00119,-0.00516,0.79178,1,0,
06.29 11:26:24:120,1634,0.08934,-0.04833,9.82609,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38966,-0.12272,-0.60100,-0.38572,104.70938,-0.46950,0.61077,0.00119,-0.00517,0.79179,1,0,
06.29 11:26:24:130,1635,0.09733,-0.09060,9.80377,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38767,-0.12224,-0.60051,-0.38510,104.70953,-0.46899,0.61077,0.00119,-0.00516,0.79179,1,0,
06.29 11:26:24:141,1636,0.09637,-0.06098,9.82137,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38964,-0.12079,-0.59800,-0.38584,104.70889,-0.46941,0.61078,0.00119,-0.00517,0.79178,1,0,
06.29 11:26:24:150,1637,0.09756,-0.07196,9.82318,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38666,-0.12132,-0.59654,-0.38664,104.70418,-0.46932,0.61081,0.00118,-0.00517,0.79176,1,0,
06.29 11:26:24:160,1638,0.08050,-0.06952,9.81827,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38866,-0.12224,-0.60051,-0.38664,104.70431,-0.46927,0.61081,0.00118,-0.00517,0.79176,1,0,
06.29 11:26:24:169,1639,0.09426,-0.04890,9.81398,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38817,-0.12123,-0.60100,-0.38717,104.70344,-0.46857,0.61081,0.00117,-0.00517,0.79176,1,0,
06.29 11:26:24:180,1640,0.07789,-0.07668,9.82328,0.00000,0.00000,-2525397680142175760794213416960.00000,0.39015,-0.12175,-0.59950,-0.38705,104.69873,-0.46906,0.61085,0.00118,-0.00517,0.79173,1,0,
06.29 11:26:24:190,1641,0.09076,-0.06925,9.82566,0.00000,0.00000,-2525397680142175760794213416960.00000,0.39016,-0.12672,-0.60101,-0.38645,104.69862,-0.46948,0.61085,0.00118,-0.00517,0.79173,1,0,
06.29 11:26:24:200,1642,0.09441,-0.07528,9.84011,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38717,-0.12125,-0.60002,-0.38590,104.69314,-0.46832,0.61089,0.00118,-0.00516,0.79170,1,0,
06.29 11:26:24:211,1643,0.10222,-0.06015,9.81138,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38569,-0.12323,-0.60103,-0.38547,104.69833,-0.46943,0.61085,0.00119,-0.00517,0.79173,1,0,
06.29 11:26:24:220,1644,0.08591,-0.08052,9.82394,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38816,-0.12277,-0.59902,-0.38427,104.70654,-0.46994,0.61079,0.00120,-0.00516,0.79177,1,0,
06.29 11:26:24:231,1645,0.09352,-0.07303,9.82487,0.00000,0.00000,-2525397680142175760794213416960.00000,0.39015,-0.12072,-0.60099,-0.38371,104.70470,-0.46926,0.61081,0.00120,-0.00515,0.79176,1,0,
06.29 11:26:24:241,1646,0.09472,-0.05884,9.83103,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38866,-0.12324,-0.60051,-0.38316,104.70680,-0.46806,0.61079,0.00119,-0.00514,0.79177,1,0,
06.29 11:26:24:261,1647,0.06461,-0.07232,9.80714,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38865,-0.12179,-0.59802,-0.38293,104.70660,-0.46761,0.61079,0.00119,-0.00514,0.79177,1,0,
06.29 11:26:24:264,1648,0.10200,-0.09630,9.82363,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38966,-0.12273,-0.60050,-0.38335,104.70706,-0.46852,0.61079,0.00119,-0.00515,0.79178,1,0,
06.29 11:26:24:270,1649,0.07514,-0.04708,9.82244,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38766,-0.12126,-0.59951,-0.38395,104.70626,-0.46863,0.61080,0.00119,-0.00515,0.79177,1,0,
06.29 11:26:24:279,1650,0.06947,-0.09456,9.83129,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38717,-0.12327,-0.59903,-0.38252,104.70485,-0.46804,0.61081,0.00120,-0.00514,0.79176,1,0,
06.29 11:26:24:291,1651,0.09108,-0.08190,9.80303,0.00000,0.00000,-2525397680142175760794213416960.00000,0.39114,-0.11926,-0.59898,-0.38167,104.70497,-0.46873,0.61080,0.00120,-0.00514,0.79176,1,0,
06.29 11:26:24:301,1652,0.08649,-0.07168,9.82616,0.00000,0.00000,-2525397680142175760794213416960.00000,0.38617,-0.12377,-0.59904,-0.38002,104.70260,-0.46849,0.61082,0.00121,-0.00512,0.79175,1,0,
