Time,Huro_Yaw,Huro_Roll,Huro_Pitch,XSens_Yaw,XSens_Roll,XSens_Pitch,Base_Yaw,Base_Roll,Base_Pitch,Diff_Yaw,Diff_Roll,Diff_Pitch,
07.10 11:04:18:488,-144.61899,-6.63303,-0.91144,-52.88675,0.13078,-0.57080,92.02475,6.74937,0.39549,-0.29251,0.01444,-0.05484,
07.10 11:04:18:538,-144.64655,-6.63371,-0.90832,-52.88512,0.12884,-0.57144,92.02475,6.74937,0.39549,-0.26332,0.01318,-0.05861,
07.10 11:04:18:589,-144.61954,-6.63172,-0.90631,-52.88614,0.12812,-0.57162,92.02475,6.74937,0.39549,-0.29135,0.01046,-0.06080,
07.10 11:04:18:638,-144.58371,-6.63284,-0.90368,-52.88754,0.12865,-0.57067,92.02475,6.74937,0.39549,-0.32858,0.01212,-0.06248,
07.10 11:04:18:672,-144.53291,-6.63352,-0.89793,-52.88850,0.13122,-0.56925,92.02475,6.74937,0.39549,-0.38034,0.01537,-0.06681,
07.10 11:04:18:723,-144.53246,-6.63470,-0.89538,-52.88862,0.13358,-0.56908,92.02475,6.74937,0.39549,-0.38091,0.01891,-0.06919,
07.10 11:04:18:773,-144.50665,-6.63314,-0.89362,-52.89111,0.13672,-0.56916,92.02475,6.74937,0.39549,-0.40921,0.02048,-0.07103,
07.10 11:04:18:824,-144.49042,-6.63255,-0.88972,-52.89131,0.13676,-0.57031,92.02475,6.74937,0.39549,-0.42564,0.01994,-0.07608,
07.10 11:04:18:873,-144.48355,-6.63371,-0.88529,-52.89272,0.13490,-0.56946,92.02475,6.74937,0.39549,-0.43392,0.01923,-0.07966,
07.10 11:04:18:921,-144.43730,-6.63627,-0.87947,-52.89478,0.13583,-0.56944,92.02475,6.74937,0.39549,-0.48222,0.02272,-0.08546,
07.10 11:04:18:971,-144.41704,-6.63508,-0.87364,-52.89502,0.13734,-0.56997,92.02475,6.74937,0.39549,-0.50273,0.02305,-0.09182,
07.10 11:04:19:019,-144.38670,-6.63427,-0.86800,-52.89542,0.13677,-0.56956,92.02475,6.74937,0.39549,-0.53346,0.02166,-0.09705,
07.10 11:04:19:068,-144.41547,-6.63183,-0.86141,-52.89505,0.13632,-0.56869,92.02475,6.74937,0.39549,-0.50433,0.01878,-0.10277,
07.10 11:04:19:118,-144.38098,-6.63252,-0.85807,-52.89712,0.13635,-0.57111,92.02475,6.74937,0.39549,-0.54089,0.01950,-0.10853,
07.10 11:04:19:168,-144.38548,-6.63372,-0.85279,-52.89717,0.13819,-0.57058,92.02475,6.74937,0.39549,-0.53644,0.02254,-0.11328,
07.10 11:04:19:218,-144.36505,-6.63290,-0.85009,-52.89767,0.13780,-0.56961,92.02475,6.74937,0.39549,-0.55737,0.02133,-0.11500,
07.10 11:04:19:269,-144.34338,-6.63448,-0.84519,-52.89773,0.13709,-0.57070,92.02475,6.74937,0.39549,-0.57910,0.02220,-0.12100,
07.10 11:04:19:321,-144.30676,-6.63357,-0.83895,-52.89922,0.13669,-0.56958,92.02475,6.74937,0.39549,-0.61720,0.02089,-0.12611,
07.10 11:04:19:368,-144.26341,-6.63588,-0.83499,-52.89894,0.14077,-0.56659,92.02475,6.74937,0.39549,-0.66028,0.02728,-0.12708,
07.10 11:04:19:419,-144.24367,-6.63753,-0.83403,-52.89993,0.13909,-0.56730,92.02475,6.74937,0.39549,-0.68101,0.02724,-0.12876,
07.10 11:04:19:468,-144.21117,-6.63745,-0.82839,-52.89997,0.14105,-0.56873,92.02475,6.74937,0.39549,-0.71355,0.02913,-0.13582,
07.10 11:04:19:513,-144.18826,-6.63665,-0.82801,-52.90345,0.14085,-0.56614,92.02475,6.74937,0.39549,-0.73994,0.02812,-0.13361,
07.10 11:04:19:569,-144.19682,-6.63576,-0.82710,-52.90481,0.13901,-0.56872,92.02475,6.74937,0.39549,-0.73273,0.02539,-0.13711,
07.10 11:04:19:618,-144.17256,-6.63507,-0.82646,-52.90560,0.14296,-0.56911,92.02475,6.74937,0.39549,-0.75779,0.02866,-0.13813,
07.10 11:04:19:668,-144.14008,-6.63744,-0.82754,-52.90500,0.14330,-0.56949,92.02475,6.74937,0.39549,-0.78967,0.03137,-0.13744,
07.10 11:04:19:718,-144.10533,-6.63822,-0.82789,-52.90527,0.14420,-0.56984,92.02475,6.74937,0.39549,-0.82468,0.03304,-0.13744,
07.10 11:04:19:768,-144.09738,-6.64010,-0.83128,-52.90489,0.14814,-0.56994,92.02475,6.74937,0.39549,-0.83226,0.03886,-0.13414,
07.10 11:04:19:817,-144.05949,-6.64012,-0.83311,-52.90776,0.15076,-0.57246,92.02475,6.74937,0.39549,-0.87302,0.04150,-0.13484,
07.10 11:04:19:868,-144.04633,-6.64040,-0.83576,-52.90868,0.14703,-0.57308,92.02475,6.74937,0.39549,-0.88710,0.03805,-0.13281,
07.10 11:04:19:917,-144.01263,-6.64067,-0.84163,-52.90832,0.14735,-0.57334,92.02475,6.74937,0.39549,-0.92044,0.03865,-0.12719,
07.10 11:04:19:968,-144.03629,-6.64263,-0.84449,-52.90818,0.14727,-0.57452,92.02475,6.74937,0.39549,-0.89665,0.04052,-0.12552,
07.10 11:04:20:013,-143.99518,-6.64323,-0.85056,-52.90987,0.14855,-0.57189,92.02475,6.74937,0.39549,-0.93944,0.04240,-0.11682,
07.10 11:04:20:064,-144.02171,-6.64195,-0.85592,-52.91018,0.14673,-0.57279,92.02475,6.74937,0.39549,-0.91321,0.03931,-0.11236,
07.10 11:04:20:114,-143.99049,-6.64445,-0.85900,-52.91444,0.15041,-0.57106,92.02475,6.74937,0.39549,-0.94870,0.04548,-0.10754,
07.10 11:04:20:168,-143.96184,-6.64634,-0.86327,-52.91658,0.15426,-0.57060,92.02475,6.74937,0.39549,-0.97949,0.05122,-0.10282,
07.10 11:04:20:217,-143.93843,-6.64524,-0.86583,-52.91645,0.15470,-0.56980,92.02475,6.74937,0.39549,-1.00278,0.05057,-0.09946,
07.10 11:04:20:268,-143.91002,-6.64777,-0.87009,-52.91786,0.15446,-0.57133,92.02475,6.74937,0.39549,-1.03259,0.05286,-0.09673,
07.10 11:04:20:319,-143.91083,-6.64880,-0.87328,-52.91519,0.15003,-0.56698,92.02475,6.74937,0.39549,-1.02911,0.04946,-0.08918,
07.10 11:04:20:374,-143.90250,-6.65028,-0.87645,-52.91568,0.15173,-0.56897,92.02475,6.74937,0.39549,-1.03793,0.05263,-0.08801,
07.10 11:04:20:442,-143.92485,-6.65018,-0.87653,-52.91567,0.15180,-0.56732,92.02475,6.74937,0.39549,-1.01556,0.05260,-0.08627,
07.10 11:04:20:497,-143.88141,-6.65013,-0.87729,-52.91480,0.15101,-0.56828,92.02475,6.74937,0.39549,-1.05814,0.05176,-0.08648,
07.10 11:04:20:555,-143.84312,-6.65117,-0.87878,-52.91346,0.14966,-0.57132,92.02475,6.74937,0.39549,-1.09509,0.05146,-0.08802,
07.10 11:04:20:602,-143.84276,-6.64977,-0.88088,-52.91340,0.15011,-0.57240,92.02475,6.74937,0.39549,-1.09540,0.05050,-0.08700,
07.10 11:04:20:652,-143.79222,-6.65054,-0.88091,-52.91422,0.15181,-0.57229,92.02475,6.74937,0.39549,-1.14675,0.05297,-0.08687,
07.10 11:04:20:702,-143.77399,-6.65065,-0.88254,-52.91591,0.15157,-0.57233,92.02475,6.74937,0.39549,-1.16667,0.05285,-0.08528,
07.10 11:04:20:746,-143.75337,-6.65277,-0.88374,-52.91474,0.15053,-0.56957,92.02475,6.74937,0.39549,-1.18611,0.05393,-0.08131,
07.10 11:04:20:797,-143.74718,-6.65505,-0.88313,-52.91509,0.14870,-0.57055,92.02475,6.74937,0.39549,-1.19267,0.05437,-0.08290,
07.10 11:04:20:851,-143.73354,-6.65757,-0.88431,-52.91548,0.14785,-0.56879,92.02475,6.74937,0.39549,-1.20670,0.05604,-0.07997,
07.10 11:04:20:903,-143.74628,-6.65817,-0.88371,-52.91750,0.14861,-0.56892,92.02475,6.74937,0.39549,-1.19597,0.05740,-0.08070,
07.10 11:04:20:952,-143.69864,-6.66288,-0.88129,-52.91948,0.15057,-0.56699,92.02475,6.74937,0.39549,-1.24559,0.06408,-0.08118,
07.10 11:04:21:001,-143.71390,-6.66416,-0.88091,-52.92033,0.15326,-0.56559,92.02475,6.74937,0.39549,-1.23119,0.06804,-0.08016,
07.10 11:04:21:051,-143.73090,-6.66196,-0.87742,-52.92015,0.15331,-0.56568,92.02475,6.74937,0.39549,-1.21400,0.06590,-0.08374,
07.10 11:04:21:101,-143.69704,-6.66035,-0.87633,-52.92128,0.15068,-0.56671,92.02475,6.74937,0.39549,-1.24899,0.06166,-0.08587,
07.10 11:04:21:151,-143.65714,-6.65966,-0.87547,-52.92204,0.14773,-0.56844,92.02475,6.74937,0.39549,-1.28966,0.05801,-0.08846,
07.10 11:04:21:201,-143.63641,-6.66154,-0.87477,-52.92240,0.14577,-0.56856,92.02475,6.74937,0.39549,-1.31073,0.05793,-0.08928,
07.10 11:04:21:251,-143.61398,-6.66082,-0.87250,-52.92174,0.14702,-0.57066,92.02475,6.74937,0.39549,-1.33250,0.05846,-0.09365,
07.10 11:04:21:300,-143.57545,-6.66116,-0.86952,-52.92117,0.14773,-0.57126,92.02475,6.74937,0.39549,-1.37046,0.05952,-0.09723,
07.10 11:04:21:353,-143.56770,-6.66155,-0.87054,-52.92258,0.15079,-0.56980,92.02475,6.74937,0.39549,-1.37962,0.06297,-0.09475,
07.10 11:04:21:402,-143.53996,-6.66234,-0.87117,-52.92340,0.15328,-0.57119,92.02475,6.74937,0.39549,-1.40819,0.06625,-0.09550,
07.10 11:04:21:451,-143.50912,-6.66141,-0.86883,-52.92342,0.15490,-0.57166,92.02475,6.74937,0.39549,-1.43904,0.06693,-0.09831,
07.10 11:04:21:501,-143.51707,-6.66085,-0.86791,-52.92575,0.15612,-0.57317,92.02475,6.74937,0.39549,-1.43343,0.06760,-0.10075,
07.10 11:04:21:551,-143.49739,-6.66182,-0.86570,-52.92657,0.15780,-0.57563,92.02475,6.74937,0.39549,-1.45393,0.07024,-0.10541,
07.10 11:04:21:601,-143.47755,-6.66251,-0.86457,-52.92793,0.15946,-0.57480,92.02475,6.74937,0.39549,-1.47513,0.07259,-0.10572,
07.10 11:04:21:651,-143.44939,-6.66505,-0.86362,-52.92555,0.16045,-0.57596,92.02475,6.74937,0.39549,-1.50092,0.07612,-0.10782,
07.10 11:04:21:701,-143.42332,-6.66421,-0.86120,-52.92674,0.16223,-0.57587,92.02475,6.74937,0.39549,-1.52817,0.07706,-0.11016,
07.10 11:04:21:752,-143.40527,-6.66356,-0.85845,-52.92847,0.16126,-0.57427,92.02475,6.74937,0.39549,-1.54794,0.07545,-0.11130,
07.10 11:04:21:797,-143.37924,-6.66327,-0.85390,-52.92561,0.15901,-0.57349,92.02475,6.74937,0.39549,-1.57112,0.07291,-0.11508,
07.10 11:04:21:846,-143.37686,-6.66219,-0.85150,-52.92548,0.15686,-0.57335,92.02475,6.74937,0.39549,-1.57336,0.06968,-0.11735,
07.10 11:04:21:896,-143.33961,-6.66392,-0.84662,-52.92377,0.15732,-0.57318,92.02475,6.74937,0.39549,-1.60890,0.07186,-0.12205,
07.10 11:04:21:951,-143.30051,-6.66209,-0.84460,-52.92538,0.15649,-0.57332,92.02475,6.74937,0.39549,-1.64962,0.06921,-0.12421,
07.10 11:04:22:001,-143.24762,-6.66454,-0.84276,-52.92635,0.15777,-0.57570,92.02475,6.74937,0.39549,-1.70348,0.07294,-0.12842,
07.10 11:04:22:052,-143.22717,-6.66657,-0.83838,-52.92486,0.15853,-0.57638,92.02475,6.74937,0.39549,-1.72244,0.07572,-0.13349,
07.10 11:04:22:102,-143.22989,-6.66885,-0.83688,-52.92697,0.15986,-0.57444,92.02475,6.74937,0.39549,-1.72183,0.07933,-0.13305,
07.10 11:04:22:152,-143.24274,-6.66705,-0.83595,-52.92741,0.15889,-0.57266,92.02475,6.74937,0.39549,-1.70943,0.07656,-0.13220,
07.10 11:04:22:201,-143.20047,-6.66537,-0.83689,-52.92903,0.16001,-0.57515,92.02475,6.74937,0.39549,-1.75331,0.07601,-0.13375,
07.10 11:04:22:251,-143.20740,-6.66398,-0.83574,-52.92974,0.16077,-0.57877,92.02475,6.74937,0.39549,-1.74710,0.07538,-0.13852,
07.10 11:04:22:302,-143.14877,-6.66203,-0.83519,-52.93572,0.16153,-0.57321,92.02475,6.74937,0.39549,-1.81170,0.07418,-0.13351,
07.10 11:04:22:351,-143.16457,-6.66017,-0.83585,-52.93317,0.16149,-0.57685,92.02475,6.74937,0.39549,-1.79335,0.07229,-0.13649,
07.10 11:04:22:395,-143.13358,-6.65898,-0.83851,-52.93659,0.16604,-0.57753,92.02475,6.74937,0.39549,-1.82777,0.07565,-0.13451,
07.10 11:04:22:447,-143.13399,-6.65688,-0.84214,-52.93611,0.16864,-0.58020,92.02475,6.74937,0.39549,-1.82687,0.07614,-0.13354,
07.10 11:04:22:502,-143.11894,-6.65923,-0.84502,-52.93687,0.16618,-0.57972,92.02475,6.74937,0.39549,-1.84268,0.07603,-0.13019,
07.10 11:04:22:551,-143.14653,-6.66005,-0.84803,-52.93642,0.16347,-0.58019,92.02475,6.74937,0.39549,-1.81464,0.07414,-0.12765,
07.10 11:04:22:602,-143.14278,-6.66209,-0.85417,-52.93717,0.16621,-0.58137,92.02475,6.74937,0.39549,-1.81914,0.07892,-0.12268,
07.10 11:04:22:651,-143.12392,-6.66207,-0.85680,-52.93630,0.16414,-0.58109,92.02475,6.74937,0.39549,-1.83713,0.07683,-0.11977,
07.10 11:04:22:701,-143.08307,-6.66362,-0.85624,-52.93803,0.16645,-0.58141,92.02475,6.74937,0.39549,-1.87971,0.08069,-0.12066,
07.10 11:04:22:751,-143.03951,-6.66199,-0.85769,-52.93955,0.16650,-0.58266,92.02475,6.74937,0.39549,-1.92480,0.07911,-0.12046,
07.10 11:04:22:803,-143.02217,-6.66361,-0.86141,-52.94061,0.16746,-0.58070,92.02475,6.74937,0.39549,-1.94318,0.08170,-0.11478,
07.10 11:04:22:855,-143.00484,-6.66489,-0.85896,-52.93955,0.16639,-0.58097,92.02475,6.74937,0.39549,-1.95947,0.08191,-0.11750,
07.10 11:04:22:919,-142.99159,-6.66216,-0.86143,-52.93937,0.16911,-0.57975,92.02475,6.74937,0.39549,-1.97253,0.08190,-0.11381,
07.10 11:04:22:970,-142.99055,-6.66350,-0.86185,-52.93944,0.16529,-0.58225,92.02475,6.74937,0.39549,-1.97363,0.07941,-0.11588,
07.10 11:04:23:018,-142.96063,-6.66480,-0.86182,-52.93998,0.16534,-0.58215,92.02475,6.74937,0.39549,-2.00410,0.08076,-0.11582,
07.10 11:04:23:067,-142.92903,-6.66538,-0.86295,-52.93999,0.16212,-0.58182,92.02475,6.74937,0.39549,-2.03571,0.07812,-0.11435,
07.10 11:04:23:118,-142.90814,-6.66631,-0.86263,-52.93916,0.16122,-0.58151,92.02475,6.74937,0.39549,-2.05577,0.07816,-0.11437,
07.10 11:04:23:167,-142.90219,-6.66581,-0.86249,-52.94033,0.16320,-0.58241,92.02475,6.74937,0.39549,-2.06290,0.07964,-0.11541,
07.10 11:04:23:219,-142.88448,-6.66840,-0.86069,-52.94073,0.16517,-0.58396,92.02475,6.74937,0.39549,-2.08100,0.08420,-0.11876,
07.10 11:04:23:263,-142.89549,-6.66593,-0.86116,-52.94043,0.16386,-0.58635,92.02475,6.74937,0.39549,-2.06969,0.08041,-0.12068,
07.10 11:04:23:315,-142.86711,-6.66683,-0.86081,-52.94093,0.16377,-0.58563,92.02475,6.74937,0.39549,-2.09857,0.08123,-0.12031,
07.10 11:04:23:363,-142.86707,-6.66397,-0.86062,-52.94149,0.16198,-0.58714,92.02475,6.74937,0.39549,-2.09918,0.07657,-0.12202,
07.10 11:04:23:419,-142.86868,-6.66462,-0.85921,-52.94098,0.16175,-0.58843,92.02475,6.74937,0.39549,-2.09705,0.07699,-0.12471,
07.10 11:04:23:469,-142.86200,-6.66557,-0.85972,-52.94112,0.16302,-0.58785,92.02475,6.74937,0.39549,-2.10387,0.07922,-0.12363,
07.10 11:04:23:517,-142.86635,-6.66254,-0.85810,-52.94252,0.16401,-0.58676,92.02475,6.74937,0.39549,-2.10092,0.07717,-0.12415,
07.10 11:04:23:568,-142.82681,-6.66222,-0.85736,-52.94388,0.16488,-0.58871,92.02475,6.74937,0.39549,-2.14182,0.07773,-0.12684,
07.10 11:04:23:618,-142.82875,-6.66512,-0.85741,-52.94482,0.16198,-0.58950,92.02475,6.74937,0.39549,-2.14082,0.07773,-0.12758,
07.10 11:04:23:668,-142.80161,-6.66819,-0.85494,-52.94865,0.16706,-0.58739,92.02475,6.74937,0.39549,-2.17180,0.08587,-0.12793,
07.10 11:04:23:719,-142.78827,-6.67056,-0.85315,-52.94760,0.16445,-0.58549,92.02475,6.74937,0.39549,-2.18408,0.08563,-0.12784,
07.10 11:04:23:768,-142.73622,-6.66987,-0.84888,-52.94773,0.16504,-0.58595,92.02475,6.74937,0.39549,-2.23627,0.08554,-0.13255,
07.10 11:04:23:814,-142.71085,-6.66825,-0.84837,-52.94706,0.16590,-0.58791,92.02475,6.74937,0.39549,-2.26097,0.08477,-0.13503,
07.10 11:04:23:862,-142.70946,-6.67025,-0.84787,-52.94852,0.16843,-0.58803,92.02475,6.74937,0.39549,-2.26381,0.08931,-0.13564,
07.10 11:04:23:918,-142.70490,-6.67081,-0.84697,-52.94795,0.16561,-0.58525,92.02475,6.74937,0.39549,-2.26781,0.08705,-0.13377,
07.10 11:04:23:967,-142.67918,-6.66969,-0.84334,-52.94873,0.16945,-0.58576,92.02475,6.74937,0.39549,-2.29430,0.08976,-0.13791,
07.10 11:04:24:018,-142.64182,-6.67164,-0.84091,-52.94918,0.16975,-0.58891,92.02475,6.74937,0.39549,-2.33212,0.09202,-0.14348,
07.10 11:04:24:067,-142.60864,-6.67407,-0.84132,-52.94880,0.17047,-0.58824,92.02475,6.74937,0.39549,-2.36491,0.09517,-0.14240,
07.10 11:04:24:118,-142.59196,-6.67380,-0.84268,-52.95158,0.17138,-0.58688,92.02475,6.74937,0.39549,-2.38437,0.09580,-0.13969,
07.10 11:04:24:168,-142.55025,-6.67389,-0.84430,-52.95334,0.17349,-0.58348,92.02475,6.74937,0.39549,-2.42784,0.09801,-0.13468,
07.10 11:04:24:218,-142.55267,-6.67403,-0.84524,-52.95517,0.17249,-0.58247,92.02475,6.74937,0.39549,-2.42725,0.09714,-0.13271,
07.10 11:04:24:268,-142.52422,-6.67592,-0.84788,-52.95475,0.17006,-0.58273,92.02475,6.74937,0.39549,-2.45528,0.09660,-0.13033,
07.10 11:04:24:318,-142.48476,-6.67527,-0.84976,-52.95641,0.16682,-0.57747,92.02475,6.74937,0.39549,-2.49640,0.09271,-0.12321,
07.10 11:04:24:362,-142.46918,-6.67555,-0.85083,-52.95694,0.16701,-0.57566,92.02475,6.74937,0.39549,-2.51251,0.09319,-0.12031,
07.10 11:04:24:413,-142.44682,-6.67626,-0.85194,-52.95874,0.16331,-0.57354,92.02475,6.74937,0.39549,-2.53667,0.09020,-0.11709,
07.10 11:04:24:467,-142.41354,-6.67631,-0.85188,-52.95732,0.16415,-0.57520,92.02475,6.74937,0.39549,-2.56853,0.09109,-0.11880,
07.10 11:04:24:518,-142.40971,-6.67800,-0.85104,-52.95808,0.16434,-0.57591,92.02475,6.74937,0.39549,-2.57312,0.09296,-0.12036,
07.10 11:04:24:568,-142.39436,-6.67652,-0.85245,-52.95788,0.16090,-0.57650,92.02475,6.74937,0.39549,-2.58827,0.08804,-0.11954,
07.10 11:04:24:617,-142.40117,-6.67487,-0.85478,-52.95723,0.15992,-0.57638,92.02475,6.74937,0.39549,-2.58081,0.08541,-0.11709,
07.10 11:04:24:668,-142.35748,-6.67461,-0.85628,-52.95810,0.15964,-0.57289,92.02475,6.74937,0.39549,-2.62537,0.08487,-0.11210,
07.10 11:04:24:718,-142.31261,-6.67543,-0.85833,-52.95956,0.15758,-0.57353,92.02475,6.74937,0.39549,-2.67170,0.08364,-0.11069,
07.10 11:04:24:767,-142.29375,-6.67477,-0.85910,-52.95883,0.15726,-0.57236,92.02475,6.74937,0.39549,-2.68983,0.08265,-0.10875,
07.10 11:04:24:817,-142.27759,-6.67495,-0.85878,-52.96107,0.15884,-0.57153,92.02475,6.74937,0.39549,-2.70823,0.08442,-0.10824,
07.10 11:04:24:873,-142.24083,-6.67310,-0.85794,-52.96078,0.15835,-0.57099,92.02475,6.74937,0.39549,-2.74470,0.08208,-0.10853,
07.10 11:04:24:896,-142.23279,-6.67445,-0.85958,-52.96270,0.16140,-0.57315,92.02475,6.74937,0.39549,-2.75467,0.08647,-0.10906,
07.10 11:04:24:952,-142.23462,-6.67365,-0.85744,-52.96338,0.16265,-0.57372,92.02475,6.74937,0.39549,-2.75351,0.08692,-0.11177,
07.10 11:04:25:002,-142.18169,-6.67684,-0.85543,-52.96545,0.16028,-0.57286,92.02475,6.74937,0.39549,-2.80851,0.08775,-0.11291,
07.10 11:04:25:060,-142.15144,-6.67616,-0.85444,-52.96470,0.15746,-0.57259,92.02475,6.74937,0.39549,-2.83801,0.08425,-0.11363,
07.10 11:04:25:096,-142.09282,-6.67944,-0.85576,-52.96513,0.15537,-0.57072,92.02475,6.74937,0.39549,-2.89706,0.08544,-0.11045,
07.10 11:04:25:147,-142.07999,-6.67951,-0.85630,-52.96473,0.15528,-0.56873,92.02475,6.74937,0.39549,-2.90950,0.08541,-0.10792,
07.10 11:04:25:196,-142.06155,-6.67968,-0.85581,-52.96413,0.15707,-0.56581,92.02475,6.74937,0.39549,-2.92733,0.08737,-0.10549,
07.10 11:04:25:245,-142.02602,-6.68172,-0.85558,-52.96419,0.15779,-0.56382,92.02475,6.74937,0.39549,-2.96292,0.09014,-0.10373,
07.10 11:04:25:305,-142.01573,-6.68300,-0.85552,-52.96668,0.15750,-0.56351,92.02475,6.74937,0.39549,-2.97569,0.09112,-0.10348,
07.10 11:04:25:355,-142.01096,-6.68394,-0.85649,-52.96751,0.15806,-0.56158,92.02475,6.74937,0.39549,-2.98131,0.09262,-0.10057,
07.10 11:04:25:404,-141.99622,-6.68410,-0.85744,-52.96827,0.15933,-0.56033,92.02475,6.74937,0.39549,-2.99680,0.09405,-0.09838,
07.10 11:04:25:457,-142.01181,-6.68632,-0.85691,-52.96806,0.15870,-0.56100,92.02475,6.74937,0.39549,-2.98100,0.09565,-0.09958,
07.10 11:04:25:505,-141.98244,-6.68542,-0.85670,-52.96908,0.15858,-0.56185,92.02475,6.74937,0.39549,-3.01139,0.09463,-0.10064,
07.10 11:04:25:546,-141.99033,-6.68510,-0.85915,-52.97049,0.16315,-0.56229,92.02475,6.74937,0.39549,-3.00491,0.09888,-0.09862,
07.10 11:04:25:596,-141.98131,-6.68341,-0.85998,-52.96928,0.16387,-0.56198,92.02475,6.74937,0.39549,-3.01272,0.09791,-0.09748,
07.10 11:04:25:645,-141.96265,-6.68442,-0.86477,-52.96896,0.16271,-0.56194,92.02475,6.74937,0.39549,-3.03106,0.09776,-0.09266,
07.10 11:04:25:696,-141.92377,-6.68575,-0.86795,-52.96907,0.16654,-0.56033,92.02475,6.74937,0.39549,-3.07005,0.10292,-0.08787,
07.10 11:04:25:746,-141.88022,-6.68452,-0.87051,-52.97069,0.16381,-0.56310,92.02475,6.74937,0.39549,-3.11522,0.09895,-0.08808,
07.10 11:04:25:804,-141.85501,-6.68641,-0.87143,-52.97083,0.16361,-0.56387,92.02475,6.74937,0.39549,-3.14056,0.10065,-0.08793,
07.10 11:04:25:855,-141.81564,-6.68785,-0.87187,-52.97369,0.16958,-0.56225,92.02475,6.74937,0.39549,-3.18280,0.10806,-0.08586,
07.10 11:04:25:889,-141.81932,-6.68899,-0.87272,-52.97399,0.16938,-0.56165,92.02475,6.74937,0.39549,-3.17942,0.10899,-0.08442,
07.10 11:04:25:929,-141.78203,-6.68795,-0.87409,-52.97515,0.17134,-0.56158,92.02475,6.74937,0.39549,-3.21787,0.10991,-0.08298,
07.10 11:04:25:988,-141.78813,-6.68679,-0.87445,-52.97533,0.17038,-0.56241,92.02475,6.74937,0.39549,-3.21195,0.10780,-0.08344,
07.10 11:04:26:040,-141.79405,-6.68538,-0.87487,-52.97535,0.17225,-0.56179,92.02475,6.74937,0.39549,-3.20605,0.10826,-0.08240,
07.10 11:04:26:088,-141.76399,-6.68483,-0.87510,-52.97307,0.17239,-0.55919,92.02475,6.74937,0.39549,-3.23383,0.10784,-0.07958,
07.10 11:04:26:138,-141.72543,-6.68555,-0.87409,-52.97410,0.17380,-0.55848,92.02475,6.74937,0.39549,-3.27342,0.10997,-0.07987,
07.10 11:04:26:189,-141.70288,-6.68330,-0.87253,-52.97419,0.17557,-0.55907,92.02475,6.74937,0.39549,-3.29606,0.10949,-0.08203,
07.10 11:04:26:238,-141.69765,-6.68223,-0.87272,-52.97583,0.17865,-0.55849,92.02475,6.74937,0.39549,-3.30293,0.11150,-0.08126,
07.10 11:04:26:288,-141.66960,-6.68352,-0.87088,-52.97491,0.17532,-0.56434,92.02475,6.74937,0.39549,-3.33006,0.10947,-0.08894,
07.10 11:04:26:330,-141.67796,-6.68505,-0.87029,-52.97648,0.17882,-0.56659,92.02475,6.74937,0.39549,-3.32327,0.11450,-0.09178,
07.10 11:04:26:379,-141.63518,-6.68623,-0.87058,-52.97810,0.17751,-0.56650,92.02475,6.74937,0.39549,-3.36768,0.11437,-0.09141,
07.10 11:04:26:430,-141.60896,-6.68724,-0.87109,-52.97756,0.17292,-0.56425,92.02475,6.74937,0.39549,-3.39335,0.11079,-0.08865,
