Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,Rest,Mag Disturbance,
06.30 08:51:16:294,22773,0.01915,-0.22027,9.79228,-0.01278,-0.00320,0.00320,-3.86036,11.28701,-31.08502,-0.81215,-158.87785,-0.66647,-0.18323,0.00702,-0.00590,0.98301,0,1,
06.30 08:51:16:331,22794,0.02394,-0.22027,9.79228,-0.01172,-0.00320,0.00639,-5.23560,11.48589,-32.44669,-0.81300,-158.87752,-0.66436,-0.18323,0.00700,-0.00591,0.98301,0,1,
06.30 08:51:16:538,22912,0.01915,-0.22027,9.79228,-0.01065,-0.00320,0.00426,-2.76674,11.17362,-32.74699,-0.81937,-158.86530,-0.65928,-0.18334,0.00697,-0.00597,0.98299,0,1,
06.30 08:51:16:572,22932,0.03352,-0.22027,9.80186,-0.01065,-0.00320,0.00533,-3.38901,13.59052,-32.38092,-0.81831,-158.86249,-0.66031,-0.18336,0.00697,-0.00596,0.98299,0,1,
06.30 08:51:16:895,23116,0.02873,-0.21548,9.80186,-0.01172,-0.00320,0.00533,-3.86006,13.11088,-31.33746,-0.82436,-158.84897,-0.65142,-0.18348,0.00691,-0.00603,0.98297,0,1,
06.30 08:51:16:939,23141,0.02873,-0.22505,9.80186,-0.01278,-0.00426,0.00533,-4.15755,11.01997,-32.30354,-0.82521,-158.84709,-0.64891,-0.18349,0.00689,-0.00604,0.98296,0,1,
06.30 08:51:18:133,23822,0.06225,-0.19632,9.82580,-0.01172,-0.00213,0.00639,-4.46390,11.63572,-32.59046,-0.80333,-158.81688,-0.62930,-0.18375,0.00669,-0.00588,0.98292,0,1,
06.30 08:51:18:152,23833,0.11971,-0.18196,9.96467,-0.01491,0.00107,0.00107,-4.62910,12.96937,-31.49593,-0.80261,-158.81841,-0.62594,-0.18374,0.00666,-0.00588,0.98292,0,1,
06.30 08:51:18:513,24039,0.00479,-0.21548,9.76355,-0.01278,0.00320,0.00746,-4.60772,10.90950,-33.66968,-0.79693,-158.79568,-0.62306,-0.18394,0.00662,-0.00584,0.98288,1,1,
06.30 08:51:18:601,24089,0.00479,-0.23463,9.79228,-0.01172,0.00213,0.00746,-4.92885,10.56754,-32.16807,-0.79361,-158.79602,-0.62573,-0.18393,0.00664,-0.00580,0.98288,1,1,
06.30 08:51:18:753,24176,0.03831,-0.21069,9.82102,-0.01278,-0.00426,0.00426,-3.70029,13.88703,-32.07167,-0.78733,-158.79645,-0.63935,-0.18393,0.00675,-0.00573,0.98288,1,1,
06.30 08:51:18:775,24189,0.01437,-0.23463,9.75877,-0.01172,0.00000,0.00746,-3.08531,12.96644,-31.79177,-0.78820,-158.79649,-0.63878,-0.18393,0.00674,-0.00574,0.98288,1,1,
06.30 08:51:18:976,24303,0.03352,-0.21548,9.78750,-0.01065,-0.00213,0.00426,-4.61915,11.48139,-32.44413,-0.78124,-158.78917,-0.64753,-0.18399,0.00681,-0.00566,0.98287,1,1,
06.30 08:51:19:218,24441,0.04310,-0.22027,9.80665,-0.01172,-0.00213,0.00533,-3.23140,11.92931,-32.57705,-0.77183,-158.78110,-0.65686,-0.18406,0.00687,-0.00557,0.98286,1,1,
06.30 08:51:19:993,24883,0.02394,-0.22027,9.81144,-0.01278,-0.00213,0.00426,-4.15381,12.24697,-32.87482,-0.74895,-158.76414,-0.67268,-0.18421,0.00697,-0.00534,0.98283,0,1,
06.30 08:51:20:595,25227,0.57940,-0.58419,9.83059,0.00000,-0.09800,-0.14594,-19.22385,-10.93388,-33.87873,-1.63688,106.44617,-0.84168,0.59868,-0.00267,-0.01584,0.80080,1,1,
06.30 08:51:21:124,25529,0.03352,-0.37828,9.80665,-0.01172,-0.00320,0.00639,-20.14439,-10.00272,-34.46215,-1.58068,107.33038,-1.18432,0.59251,0.00015,-0.01723,0.80536,1,1,
06.30 08:51:21:289,25623,0.03352,-0.39265,9.80665,-0.01172,-0.00320,0.00533,-19.37388,-8.94512,-34.58102,-1.57807,107.34117,-1.16930,0.59243,0.00006,-0.01714,0.80542,1,1,
06.30 08:51:21:345,25655,0.02394,-0.39744,9.79707,-0.01065,-0.00320,0.00320,-20.14291,-9.08662,-34.73949,-1.57874,107.34371,-1.16406,0.59241,0.00002,-0.01712,0.80543,1,1,
06.30 08:51:21:385,25678,0.02394,-0.38786,9.79228,-0.01385,-0.00320,0.00639,-20.78518,-9.77053,-31.73627,-1.57685,107.34590,-1.16122,0.59239,0.00001,-0.01709,0.80544,1,1,
06.30 08:51:21:637,25821,0.02394,-0.39744,9.79228,-0.01172,-0.00213,0.00533,-19.06861,-10.77955,-34.02507,-1.57795,107.36514,-1.13618,0.59226,-0.00017,-0.01697,0.80555,1,1,
06.30 08:51:21:813,25922,0.02873,-0.38786,9.78750,-0.01278,-0.00426,0.00639,-19.21558,-9.08505,-35.03789,-1.58247,107.37889,-1.11165,0.59216,-0.00036,-0.01687,0.80562,1,1,
06.30 08:51:22:162,26121,0.01437,-0.40223,9.76834,-0.01172,-0.00213,0.00533,-20.30082,-9.24928,-34.29092,-1.58512,107.40570,-1.06311,0.59197,-0.00071,-0.01664,0.80577,1,1,
06.30 08:51:22:396,26254,0.03352,-0.38786,9.78271,-0.01278,-0.00320,0.00533,-19.38373,-9.58359,-33.38867,-1.59478,107.42283,-1.02365,0.59185,-0.00104,-0.01650,0.80586,1,1,
06.30 08:51:22:762,26463,0.03352,-0.39265,9.79707,-0.01172,-0.00213,0.00426,-18.60484,-8.80361,-34.42256,-1.60963,107.43686,-0.95882,0.59174,-0.00157,-0.01627,0.80594,1,1,
06.30 08:51:22:919,26553,0.02873,-0.39265,9.80665,-0.01172,-0.00213,0.00639,-17.22132,-7.15365,-34.22004,-1.61081,107.44942,-0.92929,0.59165,-0.00178,-0.01613,0.80601,1,1,
06.30 08:51:23:023,26612,0.02873,-0.38786,9.79707,-0.01172,-0.00213,0.00533,-18.29474,-8.19235,-34.70692,-1.60906,107.45509,-0.90806,0.59161,-0.00192,-0.01601,0.80604,1,1,
06.30 08:51:23:037,26620,0.03352,-0.39265,9.79707,-0.01172,-0.00213,0.00533,-18.76009,-8.95794,-34.27623,-1.60883,107.45580,-0.90537,0.59161,-0.00194,-0.01599,0.80604,1,1,
06.30 08:51:23:079,26644,0.02873,-0.40223,9.79228,-0.01278,-0.00107,0.00426,-20.29668,-8.32486,-34.87050,-1.60877,107.45854,-0.89542,0.59159,-0.00201,-0.01594,0.80606,1,1,
06.30 08:51:23:200,26710,0.03352,-0.39265,9.79228,-0.01172,-0.00107,0.00533,-18.45984,-8.98516,-33.36824,-1.60942,107.46658,-0.86922,0.59153,-0.00219,-0.01581,0.80610,1,1,
06.30 08:51:23:454,26858,0.03352,-0.39265,9.79228,-0.01385,-0.00107,0.00533,-19.52912,-9.09945,-34.43470,-1.61280,107.47845,-0.81695,0.59144,-0.00258,-0.01556,0.80617,1,1,
06.30 08:51:24:422,27410,0.03352,-0.39744,9.78750,-0.01278,-0.00213,0.00426,-19.37654,-8.95344,-34.27879,-1.63917,107.52617,-0.60418,0.59109,-0.00420,-0.01465,0.80644,1,1,
06.30 08:51:25:202,27856,0.02394,-0.39265,9.78750,-0.01278,-0.00426,0.00426,-19.21095,-10.58968,-35.38162,-1.65748,107.56815,-0.43743,0.59078,-0.00547,-0.01392,0.80667,0,1,
06.30 08:51:25:491,28020,0.02394,-0.39265,9.79707,-0.01172,-0.00320,0.00533,-18.59223,-10.28326,-35.67300,-1.66878,107.57694,-0.37609,0.59072,-0.00596,-0.01369,0.80672,0,1,
06.30 08:51:26:468,28578,0.02394,-0.39265,9.78750,-0.01172,-0.00426,0.00426,-19.69806,-8.99280,-32.76888,-1.68431,107.62132,-0.19489,0.59039,-0.00731,-0.01287,0.80696,0,1,
06.30 08:51:26:704,28712,0.01915,-0.38786,9.79707,-0.01278,-0.00320,0.00426,-18.75743,-8.94961,-34.57847,-1.69014,107.63102,-0.15496,0.59031,-0.00762,-0.01270,0.80702,0,1,
06.30 08:51:26:913,28832,0.03352,-0.40223,9.78750,-0.01172,-0.00213,0.00533,-19.07708,-8.37548,-33.35420,-1.68739,107.64097,-0.12209,0.59024,-0.00783,-0.01251,0.80707,0,1,
06.30 08:51:27:586,29216,0.02873,-0.39265,9.79707,-0.01278,-0.00213,0.00533,-19.05156,-9.51093,-36.10753,-1.70518,107.68184,-0.01058,0.58994,-0.00871,-0.01207,0.80729,0,1,
06.30 08:51:27:781,29327,0.03352,-0.38786,9.80186,-0.01172,-0.00213,0.00533,-20.29777,-9.54354,-34.60146,-1.71022,107.69183,0.01894,0.58987,-0.00894,-0.01195,0.80734,0,1,
06.30 08:51:27:851,29367,0.01915,-0.39744,9.80186,-0.01385,-0.00213,0.00533,-20.92417,-8.05107,-33.65581,-1.71019,107.69483,0.03444,0.58985,-0.00905,-0.01187,0.80736,0,1,
06.30 08:51:28:641,29817,0.06704,-0.42138,9.78750,-0.01172,-0.00533,0.00639,-19.85252,-9.75231,-32.63915,-1.72129,107.73040,0.13257,0.58958,-0.00979,-0.01145,0.80755,0,1,
06.30 08:51:28:976,30009,0.09098,-0.40223,9.80665,-0.01172,0.00000,0.00746,-19.98422,-9.52915,-35.20465,-1.72961,107.73851,0.16752,0.58952,-0.01008,-0.01133,0.80759,0,1,
06.30 08:51:29:131,30097,-0.00958,-0.39744,9.78271,-0.01172,-0.00213,0.00533,-20.16232,-8.53971,-32.60723,-1.73028,107.74462,0.18255,0.58948,-0.01019,-0.01126,0.80762,0,1,
06.30 08:51:30:323,30777,0.02873,-0.40223,9.79707,-0.01278,-0.00213,0.00533,-19.84306,-8.81125,-33.82320,-1.73990,107.79249,0.25955,0.58913,-0.01078,-0.01093,0.80787,0,1,
06.30 08:51:31:285,31326,0.01915,-0.40701,9.79707,-0.01172,-0.00320,0.00533,-21.53530,-8.02992,-34.26284,-1.75399,107.80589,0.28340,0.58903,-0.01102,-0.01091,0.80794,0,1,
06.30 08:51:31:297,31333,0.01915,-0.40701,9.78750,-0.01172,-0.00426,0.00533,-21.07331,-8.79393,-34.13055,-1.75463,107.80540,0.28282,0.58904,-0.01101,-0.01092,0.80794,0,1,
06.30 08:51:32:518,32030,0.01915,-0.40223,9.78750,-0.01278,-0.00320,0.00533,-21.22589,-8.93994,-34.28646,-1.78416,107.82813,0.29362,0.58887,-0.01124,-0.01107,0.80805,0,1,
06.30 08:51:33:205,32422,0.02873,-0.40223,9.79228,-0.01278,-0.00320,0.00533,-20.76587,-8.19100,-34.11267,-1.80175,107.84683,0.29141,0.58874,-0.01131,-0.01121,0.80815,0,1,
06.30 08:51:34:717,33284,0.03352,-0.39265,9.79707,-0.01172,-0.00320,0.00639,-19.08043,-9.90507,-32.79122,-1.82609,107.88971,0.24826,0.58844,-0.01113,-0.01161,0.80836,0,1,
06.30 08:51:35:850,33931,0.02394,-0.39265,9.80186,-0.01278,-0.00320,0.00639,-20.29284,-9.22431,-35.19764,-1.82632,107.91830,0.20501,0.58825,-0.01082,-0.01183,0.80851,0,1,
06.30 08:51:36:046,34043,0.03352,-0.39744,9.79707,-0.01172,-0.00320,0.00426,-19.37190,-10.45806,-34.62252,-1.82144,107.92007,0.19743,0.58824,-0.01074,-0.01184,0.80852,0,1,
06.30 08:51:36:300,34188,0.02873,-0.40223,9.80186,-0.01172,-0.00107,0.00426,-21.21791,-8.91497,-35.19317,-1.82318,107.91888,0.18836,0.58825,-0.01069,-0.01190,0.80851,0,1,
06.30 08:51:38:096,35212,0.69911,0.57940,9.73482,-0.32064,0.04048,-0.04261,-7.84581,7.12994,-33.03125,1.50524,-174.73969,0.02263,-0.04588,-0.00080,0.01311,0.99885,1,1,
06.30 08:51:39:070,35768,-0.81882,-3.04064,10.04128,0.08735,0.09268,1.96754,-19.86060,-7.65083,-31.97658,-2.72979,107.82272,-1.65185,0.58908,-0.00238,-0.02774,0.80759,1,1,
06.30 08:51:39:484,36004,1.87705,4.39575,9.34696,-0.54222,0.28336,-1.39869,-14.91816,4.49999,-34.64654,0.43204,148.90657,1.23344,0.26804,-0.00936,0.00652,0.96333,1,1,
06.30 08:51:39:524,36027,1.48919,3.63919,9.31823,-0.43250,0.20347,-1.74384,-17.23315,1.92404,-33.97108,-0.79956,145.12224,1.75962,0.29954,-0.01674,-0.00205,0.95393,1,1,
06.30 08:51:39:592,36066,0.97683,1.34075,9.73004,0.13848,-0.17470,-1.90043,-17.07712,1.47320,-34.13400,-1.73859,137.90855,1.88928,0.35878,-0.02083,-0.00824,0.93315,1,1,
06.30 08:51:40:334,36489,0.02394,-0.38786,9.78750,-0.01172,0.00533,0.00852,-19.83696,-1.19657,-35.42915,-1.30273,128.55313,0.19421,0.43397,-0.00646,-0.00951,0.90084,1,1,
06.30 08:51:40:521,36596,0.00479,-0.36871,9.81144,-0.01491,-0.00107,0.00852,-21.39100,-1.52953,-33.93266,-1.30403,128.54648,0.17258,0.43403,-0.00630,-0.00960,0.90082,1,1,
06.30 08:51:40:533,36602,-0.00479,-0.37828,9.80665,-0.01278,-0.00213,0.00639,-19.68122,-3.47128,-35.33963,-1.30509,128.54872,0.17184,0.43401,-0.00629,-0.00961,0.90083,1,1,
06.30 08:51:40:576,36627,-0.00479,-0.36392,9.79707,-0.01491,-0.00107,0.00533,-22.15137,-0.12480,-35.25858,-1.30414,128.54823,0.16640,0.43401,-0.00625,-0.00962,0.90083,1,1,
06.30 08:51:40:776,36741,0.00000,-0.36871,9.79707,-0.01172,-0.00213,0.00746,-20.29945,1.99648,-35.79729,-1.31182,128.54094,0.14581,0.43407,-0.00612,-0.00976,0.90080,1,1,
06.30 08:51:43:134,38087,1.52271,2.49955,9.94073,-1.16327,-0.26206,-4.65201,-17.21374,-6.82609,-35.11845,-3.14178,108.79929,1.89508,0.58145,-0.02940,-0.01266,0.81294,1,1,
06.30 08:51:43:396,38236,0.50278,-2.58574,9.85453,0.53689,0.30680,3.55159,-16.12465,-7.56131,-36.19256,-7.68664,97.02872,1.77772,0.66007,-0.05599,-0.03995,0.74803,1,1,
06.30 08:51:43:461,38273,0.21069,-0.47884,9.70609,0.82665,0.48576,2.75264,-16.27694,-5.88345,-36.60091,-4.33301,109.84838,4.80145,0.57244,-0.05596,-0.00686,0.81800,1,1,
06.30 08:51:44:069,38620,-0.53151,1.36948,9.44752,-0.10333,0.19175,-0.41758,-15.96300,-6.17165,-37.21240,-0.56595,120.65361,6.96770,0.49386,-0.05524,0.02580,0.86739,1,1,
06.30 08:51:44:327,38767,-0.10056,-3.83551,9.91199,-0.05965,0.08096,0.41545,-15.06019,-9.89270,-34.28578,-9.24054,89.74912,-0.25037,0.70646,-0.05555,-0.05838,0.70314,1,1,
06.30 08:51:44:535,38886,-0.21548,-1.11091,9.50019,0.10227,0.30040,3.18088,-15.36290,-5.92349,-35.38812,-3.00349,115.95983,4.80793,0.52862,-0.04944,0.00003,0.84740,1,1,
06.30 08:51:44:582,38913,-0.50757,0.90501,9.27993,0.24608,-0.10759,1.85782,-14.28998,-2.45575,-35.13709,-1.80280,123.86169,5.55969,0.46924,-0.05018,0.00895,0.88159,1,1,
06.30 08:51:45:346,39349,-0.69432,1.15879,9.36612,0.22477,0.04368,0.83091,-14.13542,-3.82269,-35.02268,0.75195,125.28193,7.37557,0.45897,-0.05412,0.03537,0.88609,1,1,
06.30 08:51:45:523,39450,-0.75657,1.29766,9.45710,0.06392,-0.24501,-0.69455,-14.12665,-4.40290,-35.94599,1.56817,126.49348,7.18549,0.44998,-0.04980,0.04040,0.89072,1,1,
06.30 08:51:45:767,39589,-0.39744,-2.73418,9.87369,-0.49002,-0.01704,-0.44528,-15.83238,-7.61349,-34.37785,-7.29326,98.02268,0.40851,0.65439,-0.04440,-0.04568,0.75345,1,1,
06.30 08:51:46:264,39873,-0.10534,0.93853,9.74919,-0.01704,-0.12783,-0.24395,-17.22192,-2.59816,-34.70004,0.80891,130.42848,3.49178,0.41921,-0.02470,0.01918,0.90734,1,1,
