Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,debug0,debug1,debug2,debug3,Rest,Mag Disturbance,
07.04 10:48:11:095,1,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,-2.39258,-16.74805,-47.25342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.04767,-0.33369,-0.94148,0.00000,1,0,
07.04 10:48:11:096,2,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,-1.79443,-15.85083,-46.35620,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03660,-0.32333,-0.94558,0.00000,1,0,
07.04 10:48:11:096,3,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,-1.19629,-15.25269,-45.45898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02494,-0.31800,-0.94776,0.00000,1,0,
07.04 10:48:11:097,4,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,1.34583,-16.29944,-47.10388,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02699,-0.32689,-0.94468,0.00000,1,0,
07.04 10:48:11:106,5,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,0.44861,-17.19666,-47.40295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00890,-0.34102,-0.94002,0.00000,1,0,
07.04 10:48:11:116,6,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,3.28979,-16.44897,-48.44971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06416,-0.32082,-0.94496,0.00000,1,0,
07.04 10:48:11:127,7,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,4.03748,-16.00037,-47.10388,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08089,-0.32058,-0.94376,0.00000,1,0,
07.04 10:48:11:143,8,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,5.08423,-18.24341,-47.85156,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09879,-0.35450,-0.92982,0.00000,1,0,
07.04 10:48:11:145,9,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,6.57959,-14.05640,-46.95435,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13305,-0.28424,-0.94948,0.00000,1,0,
07.04 10:48:11:156,10,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,8.67310,-14.95361,-46.35620,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17530,-0.30225,-0.93697,0.00000,1,0,
07.04 10:48:11:169,11,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,10.76660,-14.65454,-46.05713,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21743,-0.29595,-0.93013,0.00000,1,0,
07.04 10:48:11:175,12,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,11.66382,-13.15918,-44.86084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24207,-0.27310,-0.93103,0.00000,1,0,
07.04 10:48:11:187,13,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,13.15918,-11.66382,-45.75806,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26844,-0.23794,-0.93345,0.00000,1,0,
07.04 10:48:11:198,14,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.44897,-11.66382,-45.15991,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33259,-0.23584,-0.91311,0.00000,1,0,
07.04 10:48:11:205,15,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.59851,-10.31799,-43.81409,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34598,-0.21507,-0.91326,0.00000,1,0,
07.04 10:48:11:218,16,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.94434,-8.37402,-43.96362,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37215,-0.17367,-0.91178,0.00000,1,0,
07.04 10:48:11:235,17,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,19.58923,-6.43005,-43.51501,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.40682,-0.13354,-0.90370,0.00000,1,0,
07.04 10:48:11:247,18,-663316091371520.00000,0.00000,-inf,0.00000,0.00000,0.00000,21.53320,-4.78516,-43.66455,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.44017,-0.09782,-0.89257,0.00000,1,0,
