Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,debug0,debug1,debug2,debug3,Rest,Mag Disturbance,
07.04 08:45:30:561,2222,90.12690,93.71442,218.48520,-1.00002,-1.00002,-1.00005,16.00037,19.58923,-38.72986,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:564,2223,90.11428,93.70124,218.45467,-1.00002,-1.00002,-1.00005,16.00037,19.58923,-38.72986,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:568,2224,90.10172,93.68812,218.42429,-1.00002,-1.00002,-1.00005,16.00037,19.58923,-38.72986,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:574,2225,90.07804,93.66414,218.36391,-1.00002,-1.00002,-1.00005,17.49573,18.69202,-40.82336,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:575,2226,90.05450,93.64030,218.30388,-1.00002,-1.00002,-1.00005,17.49573,18.69202,-40.82336,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:580,2227,90.03110,93.61660,218.24420,-1.00002,-1.00002,-1.00005,17.49573,18.69202,-40.82336,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:582,2228,90.03084,93.61631,218.24344,-1.00002,-1.00002,-1.00005,17.94434,18.54248,-38.58032,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:585,2229,90.03058,93.61603,218.24268,-1.00002,-1.00002,-1.00005,17.94434,18.54248,-38.58032,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:590,2230,90.03032,93.61575,218.24191,-1.00002,-1.00002,-1.00005,17.94434,18.54248,-38.58032,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:592,2231,90.02608,93.61136,218.23039,-1.00002,-1.00002,-1.00005,18.09387,18.99109,-38.13171,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:596,2232,90.02184,93.60699,218.21890,-1.00002,-1.00002,-1.00005,18.09387,18.99109,-38.13171,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:599,2233,90.01763,93.60263,218.20747,-1.00002,-1.00002,-1.00005,18.09387,18.99109,-38.13171,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:604,2234,90.01344,93.59830,218.19609,-1.00002,-1.00002,-1.00005,18.09387,18.99109,-38.13171,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:607,2235,90.00926,93.59398,218.18475,-1.00002,-1.00002,-1.00005,18.09387,18.99109,-38.13171,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:611,2236,90.00797,93.59248,218.18164,-1.00002,-1.00002,-1.00005,19.14063,17.34619,-39.17847,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:614,2237,90.00668,93.59099,218.17854,-1.00002,-1.00002,-1.00005,19.14063,17.34619,-39.17847,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:619,2238,90.00541,93.58951,218.17546,-1.00002,-1.00002,-1.00005,19.14063,17.34619,-39.17847,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:622,2239,89.97636,93.55784,218.10306,-1.00002,-1.00002,-1.00005,21.68274,16.00037,-38.72986,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:628,2241,89.91871,93.49498,217.95935,-1.00002,-1.00002,-1.00005,21.68274,16.00037,-38.72986,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:632,2242,89.88832,93.46214,217.88254,-1.00002,-1.00002,-1.00005,21.53320,16.74805,-38.58032,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:637,2243,89.85809,93.42946,217.80612,-1.00002,-1.00002,-1.00005,21.53320,16.74805,-38.58032,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:639,2244,89.82800,93.39693,217.73007,-1.00002,-1.00002,-1.00005,21.53320,16.74805,-38.58032,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:643,2245,89.80157,93.36731,217.66084,-1.00002,-1.00002,-1.00005,22.28088,16.59851,-35.44006,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:646,2246,89.77528,93.33784,217.59201,-1.00002,-1.00002,-1.00005,22.28088,16.59851,-35.44006,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:650,2247,89.74914,93.30856,217.52357,-1.00002,-1.00002,-1.00005,22.28088,16.59851,-35.44006,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:653,2248,89.71720,93.27386,217.43982,-1.00002,-1.00002,-1.00005,22.28088,18.69202,-37.23450,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:656,2249,89.68542,93.23933,217.35649,-1.00002,-1.00002,-1.00005,22.28088,18.69202,-37.23450,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:660,2250,89.68542,93.23935,217.35651,-1.00002,-1.00002,-1.00005,22.87903,19.29016,-34.54285,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:664,2251,89.68542,93.23937,217.35654,-1.00002,-1.00002,-1.00005,22.87903,19.29016,-34.54285,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:668,2252,89.68542,93.23940,217.35657,-1.00002,-1.00002,-1.00005,22.87903,19.29016,-34.54285,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:670,2253,89.67413,93.23019,217.33055,-1.00002,-1.00002,-1.00005,23.77625,20.18738,-34.84192,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:674,2254,89.66294,93.22106,217.30475,-1.00002,-1.00002,-1.00005,23.77625,20.18738,-34.84192,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:678,2255,89.65185,93.21201,217.27917,-1.00002,-1.00002,-1.00005,23.77625,20.18738,-34.84192,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:683,2256,89.63727,93.19937,217.24472,-1.00002,-1.00002,-1.00005,21.23413,20.63599,-32.29980,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:684,2257,89.62281,93.18684,217.21054,-1.00002,-1.00002,-1.00005,21.23413,20.63599,-32.29980,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:688,2258,89.60847,93.17440,217.17664,-1.00002,-1.00002,-1.00005,21.23413,20.63599,-32.29980,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:692,2259,89.60847,93.17442,217.17667,-1.00002,-1.00002,-1.00005,21.23413,21.23413,-33.79517,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:695,2260,89.60847,93.17444,217.17670,-1.00002,-1.00002,-1.00005,21.23413,21.23413,-33.79517,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:701,2261,89.60847,93.17446,217.17673,-1.00002,-1.00002,-1.00005,21.23413,21.23413,-33.79517,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:704,2262,89.51237,93.08357,216.93893,-1.00002,-1.00002,-1.00005,22.57996,21.68274,-32.74841,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:705,2263,89.41757,92.99390,216.70435,-1.00002,-1.00002,-1.00005,22.57996,21.68274,-32.74841,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:710,2264,89.32404,92.90543,216.47289,-1.00002,-1.00002,-1.00005,22.57996,21.68274,-32.74841,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:715,2265,89.32021,92.90221,216.46410,-1.00002,-1.00002,-1.00005,19.43970,22.72949,-32.29980,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:717,2266,89.31639,92.89902,216.45537,-1.00002,-1.00002,-1.00005,19.43970,22.72949,-32.29980,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:720,2267,88.96756,92.55743,215.57253,-1.00002,-1.00002,-1.00005,21.23413,23.92578,-31.10352,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:725,2268,88.62746,92.22439,214.71176,-1.00002,-1.00002,-1.00005,21.23413,23.92578,-31.10352,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:727,2269,88.29578,91.89958,213.87230,-1.00002,-1.00002,-1.00005,21.23413,23.92578,-31.10352,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:733,2270,88.15759,91.76520,213.52325,-1.00002,-1.00002,-1.00005,19.88831,23.77625,-30.95398,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:734,2271,88.02151,91.63287,213.17955,-1.00002,-1.00002,-1.00005,19.88831,23.77625,-30.95398,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:738,2272,87.88748,91.50253,212.84103,-1.00002,-1.00002,-1.00005,19.88831,23.77625,-30.95398,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:741,2273,87.73962,91.35828,212.46664,-1.00002,-1.00002,-1.00005,20.03784,24.52393,-31.40259,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:745,2274,87.59409,91.21629,212.09816,-1.00002,-1.00002,-1.00005,20.03784,24.52393,-31.40259,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:748,2275,87.45084,91.07652,211.73543,-1.00002,-1.00002,-1.00005,20.03784,24.52393,-31.40259,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:752,2276,87.06458,90.69533,210.75093,-1.00002,-1.00002,-1.00005,20.18738,25.27161,-30.65491,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:756,2277,86.68877,90.32444,209.79305,-1.00002,-1.00002,-1.00005,20.18738,25.27161,-30.65491,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:759,2278,86.32298,89.96345,208.86072,-1.00002,-1.00002,-1.00005,20.18738,25.27161,-30.65491,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:767,2279,85.88515,89.52919,207.73947,-1.00002,-1.00002,-1.00005,18.54248,25.12207,-29.01001,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:767,2280,85.46041,89.10789,206.65169,-1.00002,-1.00002,-1.00005,18.54248,25.12207,-29.01001,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:770,2281,85.04815,88.69899,205.59590,-1.00002,-1.00002,-1.00005,18.54248,25.12207,-29.01001,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:776,2282,84.67701,88.32859,204.63814,-1.00002,-1.00002,-1.00005,17.34619,27.21558,-29.60815,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:778,2283,84.31618,87.96848,203.70697,-1.00002,-1.00002,-1.00005,17.34619,27.21558,-29.60815,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:780,2284,84.14465,87.79655,203.26114,-1.00002,-1.00002,-1.00005,15.40222,27.06604,-29.15955,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:784,2285,83.97626,87.62778,202.82346,-1.00002,-1.00002,-1.00005,15.40222,27.06604,-29.15955,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:787,2286,83.81093,87.46207,202.39372,-1.00002,-1.00002,-1.00005,15.40222,27.06604,-29.15955,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:791,2287,83.53191,87.18153,201.66695,-1.00002,-1.00002,-1.00005,15.10315,28.26233,-29.15955,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:795,2288,83.25966,86.90777,200.95779,-1.00002,-1.00002,-1.00005,15.10315,28.26233,-29.15955,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:798,2289,82.99392,86.64056,200.26561,-1.00002,-1.00002,-1.00005,15.10315,28.26233,-29.15955,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:801,2290,82.83480,86.47993,199.84863,-1.00002,-1.00002,-1.00005,14.20593,28.56140,-29.45862,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:805,2291,82.67857,86.32221,199.43922,-1.00002,-1.00002,-1.00005,14.20593,28.56140,-29.45862,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:808,2292,82.52515,86.16734,199.03720,-1.00002,-1.00002,-1.00005,14.20593,28.56140,-29.45862,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:811,2293,82.52117,86.16309,199.02618,-1.00002,-1.00002,-1.00005,13.15918,29.01001,-31.70166,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:815,2294,82.51722,86.15886,199.01523,-1.00002,-1.00002,-1.00005,13.15918,29.01001,-31.70166,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:818,2295,82.51330,86.15467,199.00436,-1.00002,-1.00002,-1.00005,13.15918,29.01001,-31.70166,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:825,2296,82.50484,86.14561,198.98055,-1.00002,-1.00002,-1.00005,10.91614,29.15955,-30.35583,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:828,2297,82.49645,86.13661,198.95691,-1.00002,-1.00002,-1.00005,10.91614,29.15955,-30.35583,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:829,2298,82.48812,86.12769,198.93346,-1.00002,-1.00002,-1.00005,10.91614,29.15955,-30.35583,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:836,2299,82.48808,86.12769,198.93350,-1.00002,-1.00002,-1.00005,9.57031,31.10352,-32.59888,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:837,2300,82.48804,86.12770,198.93355,-1.00002,-1.00002,-1.00005,9.57031,31.10352,-32.59888,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:840,2301,82.48389,86.12401,198.92387,-1.00002,-1.00002,-1.00005,9.12170,28.56140,-30.95398,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:843,2302,82.47974,86.12033,198.91426,-1.00002,-1.00002,-1.00005,9.12170,28.56140,-30.95398,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:847,2303,82.47562,86.11667,198.90468,-1.00002,-1.00002,-1.00005,9.12170,28.56140,-30.95398,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:850,2304,82.47557,86.11657,198.90434,-1.00002,-1.00002,-1.00005,7.77588,31.70166,-32.29980,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:855,2305,82.47552,86.11647,198.90402,-1.00002,-1.00002,-1.00005,7.77588,31.70166,-32.29980,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:857,2306,82.47548,86.11638,198.90370,-1.00002,-1.00002,-1.00005,7.77588,31.70166,-32.29980,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:865,2307,82.46755,86.10912,198.88496,-1.00002,-1.00002,-1.00005,7.92542,30.05676,-32.44934,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:866,2308,82.45966,86.10189,198.86629,-1.00002,-1.00002,-1.00005,7.92542,30.05676,-32.44934,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:868,2309,82.45179,86.09469,198.84769,-1.00002,-1.00002,-1.00005,7.92542,30.05676,-32.44934,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:871,2310,82.43851,86.08226,198.81544,-1.00002,-1.00002,-1.00005,7.17773,30.80444,-33.79517,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:875,2311,82.42527,86.06986,198.78329,-1.00002,-1.00002,-1.00005,7.17773,30.80444,-33.79517,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:882,2313,82.39494,86.04136,198.70845,-1.00002,-1.00002,-1.00005,6.72913,30.05676,-34.24377,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:887,2314,82.37787,86.02525,198.66577,-1.00002,-1.00002,-1.00005,6.72913,30.05676,-34.24377,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:891,2315,82.36083,86.00919,198.62321,-1.00002,-1.00002,-1.00005,6.72913,30.05676,-34.24377,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:892,2316,82.35150,86.00044,198.59993,-1.00002,-1.00002,-1.00005,4.33655,28.56140,-33.94470,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:896,2317,82.34219,85.99171,198.57669,-1.00002,-1.00002,-1.00005,4.33655,28.56140,-33.94470,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:900,2318,82.33005,85.98032,198.54611,-1.00002,-1.00002,-1.00005,5.38330,29.90723,-35.29053,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:903,2319,82.31793,85.96896,198.51561,-1.00002,-1.00002,-1.00005,5.38330,29.90723,-35.29053,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:907,2320,82.30584,85.95762,198.48517,-1.00002,-1.00002,-1.00005,5.38330,29.90723,-35.29053,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:910,2321,82.29374,85.94614,198.45717,-1.00002,-1.00002,-1.00005,4.33655,30.65491,-32.74841,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:914,2322,82.28167,85.93472,198.42928,-1.00002,-1.00002,-1.00005,4.33655,30.65491,-32.74841,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:919,2323,82.26965,85.92333,198.40147,-1.00002,-1.00002,-1.00005,4.33655,30.65491,-32.74841,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,0.00000,0.00000,0.00000,2.00000,1,1,
07.04 08:45:30:921,2324,82.26706,85.92087,198.39552,-1.00002,-1.00002,-1.00005,2.09351,28.11279,-34.09424,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
07.04 08:45:30:925,2325,82.26448,85.91840,198.38959,-1.00002,-1.00002,-1.00005,2.09351,28.11279,-34.09424,-63.92572,8.22189,-13.13076,0.84500,-0.51759,-0.13445,0.00005,nan,nan,nan,2.00000,1,1,
