Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,debug0,debug1,debug2,debug3,Rest,Mag Disturbance,
07.04 10:06:50:425,1,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-19.73877,25.72021,-27.51465,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.46419,0.60485,-0.64705,0.00000,1,0,
07.04 10:06:50:426,2,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-19.73877,25.72021,-27.51465,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.46419,0.60485,-0.64705,0.00000,1,0,
07.04 10:06:50:426,3,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-19.73877,25.72021,-27.51465,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.46419,0.60485,-0.64705,0.00000,1,0,
07.04 10:06:50:428,4,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-19.73877,25.72021,-27.51465,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.46419,0.60485,-0.64705,0.00000,1,0,
07.04 10:06:50:432,5,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-19.88831,26.16882,-29.45862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.45059,0.59289,-0.66742,0.00000,1,0,
07.04 10:06:50:432,6,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-19.88831,26.16882,-29.45862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.45059,0.59289,-0.66742,0.00000,1,0,
07.04 10:06:50:432,7,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-19.88831,26.16882,-29.45862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.45059,0.59289,-0.66742,0.00000,1,0,
07.04 10:06:50:434,8,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-19.88831,26.16882,-29.45862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.45059,0.59289,-0.66742,0.00000,1,0,
07.04 10:06:50:436,9,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-19.88831,26.16882,-29.45862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.45059,0.59289,-0.66742,0.00000,1,0,
07.04 10:06:50:437,10,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-19.88831,26.16882,-29.45862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.45059,0.59289,-0.66742,0.00000,1,0,
07.04 10:06:50:439,11,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-18.39294,28.26233,-29.75769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.40898,0.62843,-0.66168,0.00000,1,0,
07.04 10:06:50:441,12,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-18.39294,28.26233,-29.75769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.40898,0.62843,-0.66168,0.00000,1,0,
07.04 10:06:50:444,13,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-18.39294,28.26233,-29.75769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.40898,0.62843,-0.66168,0.00000,1,0,
07.04 10:06:50:445,14,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-18.39294,28.26233,-29.75769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.40898,0.62843,-0.66168,0.00000,1,0,
07.04 10:06:50:447,15,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-18.39294,28.26233,-29.75769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.40898,0.62843,-0.66168,0.00000,1,0,
07.04 10:06:50:449,16,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-17.49573,27.66418,-26.76697,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.41377,0.65426,-0.63304,0.00000,1,0,
07.04 10:06:50:450,17,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-17.49573,27.66418,-26.76697,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.41377,0.65426,-0.63304,0.00000,1,0,
07.04 10:06:50:452,18,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-17.49573,27.66418,-26.76697,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.41377,0.65426,-0.63304,0.00000,1,0,
07.04 10:06:50:455,19,-10613057461944320.00000,0.00000,-inf,0.00000,0.00000,0.00000,-17.49573,27.66418,-26.76697,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.41377,0.65426,-0.63304,0.00000,1,0,
