Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,debug0,debug1,debug2,debug3,Rest,Mag Disturbance,
07.03 17:05:47:282,1,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.19666,30.95398,-21.98181,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.19666,30.95398,-21.98181,0.00000,1,1,
07.03 17:05:47:283,2,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.00037,29.75769,-21.98181,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,16.00037,29.75769,-21.98181,0.00000,1,1,
07.03 17:05:47:283,3,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.00037,29.75769,-21.98181,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,16.00037,29.75769,-21.98181,0.00000,1,1,
07.03 17:05:47:285,4,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.00037,29.75769,-21.98181,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,16.00037,29.75769,-21.98181,0.00000,1,1,
07.03 17:05:47:288,5,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.00037,29.75769,-21.98181,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,16.00037,29.75769,-21.98181,0.00000,1,1,
07.03 17:05:47:290,6,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.00037,29.75769,-21.98181,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,16.00037,29.75769,-21.98181,0.00000,1,1,
07.03 17:05:47:290,7,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.00037,29.75769,-21.98181,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,16.00037,29.75769,-21.98181,0.00000,1,1,
07.03 17:05:47:291,8,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,18.54248,29.60815,-19.73877,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,18.54248,29.60815,-19.73877,0.00000,1,1,
07.03 17:05:47:293,9,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,18.54248,29.60815,-19.73877,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,18.54248,29.60815,-19.73877,0.00000,1,1,
07.03 17:05:47:294,10,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,18.54248,29.60815,-19.73877,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,18.54248,29.60815,-19.73877,0.00000,1,1,
07.03 17:05:47:303,11,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,18.54248,29.60815,-19.73877,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,18.54248,29.60815,-19.73877,0.00000,1,1,
07.03 17:05:47:304,12,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,18.54248,29.60815,-19.73877,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,18.54248,29.60815,-19.73877,0.00000,1,1,
07.03 17:05:47:305,13,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.49573,29.45862,-20.78552,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.49573,29.45862,-20.78552,0.00000,1,1,
07.03 17:05:47:306,14,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.49573,29.45862,-20.78552,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.49573,29.45862,-20.78552,0.00000,1,1,
07.03 17:05:47:307,15,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.49573,29.45862,-20.78552,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.49573,29.45862,-20.78552,0.00000,1,1,
07.03 17:05:47:308,16,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.49573,29.45862,-20.78552,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.49573,29.45862,-20.78552,0.00000,1,1,
07.03 17:05:47:308,17,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.49573,29.45862,-20.78552,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.49573,29.45862,-20.78552,0.00000,1,1,
07.03 17:05:47:309,18,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.49573,29.45862,-20.78552,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.49573,29.45862,-20.78552,0.00000,1,1,
07.03 17:05:47:310,19,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.74805,28.71094,-20.63599,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,16.74805,28.71094,-20.63599,0.00000,1,1,
07.03 17:05:47:312,20,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.74805,28.71094,-20.63599,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,16.74805,28.71094,-20.63599,0.00000,1,1,
07.03 17:05:47:314,21,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.74805,28.71094,-20.63599,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,16.74805,28.71094,-20.63599,0.00000,1,1,
07.03 17:05:47:316,22,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.74805,28.71094,-20.63599,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,16.74805,28.71094,-20.63599,0.00000,1,1,
07.03 17:05:47:323,23,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.74805,28.71094,-20.63599,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,16.74805,28.71094,-20.63599,0.00000,1,1,
07.03 17:05:47:324,24,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,16.74805,28.71094,-20.63599,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,16.74805,28.71094,-20.63599,0.00000,1,1,
07.03 17:05:47:324,25,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.49573,30.65491,-20.48645,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.49573,30.65491,-20.48645,0.00000,1,1,
07.03 17:05:47:325,26,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.49573,30.65491,-20.48645,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.49573,30.65491,-20.48645,0.00000,1,1,
07.03 17:05:47:327,27,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.49573,30.65491,-20.48645,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.49573,30.65491,-20.48645,0.00000,1,1,
07.03 17:05:47:328,28,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.49573,30.65491,-20.48645,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.49573,30.65491,-20.48645,0.00000,1,1,
07.03 17:05:47:329,29,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.49573,30.65491,-20.48645,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.49573,30.65491,-20.48645,0.00000,1,1,
07.03 17:05:47:330,30,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.34619,30.50537,-20.03784,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.34619,30.50537,-20.03784,0.00000,1,1,
07.03 17:05:47:331,31,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.34619,30.50537,-20.03784,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.34619,30.50537,-20.03784,0.00000,1,1,
07.03 17:05:47:335,32,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.34619,30.50537,-20.03784,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.34619,30.50537,-20.03784,0.00000,1,1,
07.03 17:05:47:336,33,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.34619,30.50537,-20.03784,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.34619,30.50537,-20.03784,0.00000,1,1,
07.03 17:05:47:338,34,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.34619,30.50537,-20.03784,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.34619,30.50537,-20.03784,0.00000,1,1,
07.03 17:05:47:339,35,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.34619,30.50537,-20.03784,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.34619,30.50537,-20.03784,0.00000,1,1,
07.03 17:05:47:341,36,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.04712,30.50537,-19.73877,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.04712,30.50537,-19.73877,0.00000,1,1,
07.03 17:05:47:342,37,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.04712,30.50537,-19.73877,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.04712,30.50537,-19.73877,0.00000,1,1,
07.03 17:05:47:344,38,-168964494460977152.00000,0.00000,-inf,0.00000,0.00000,0.00000,17.04712,30.50537,-19.73877,-81.48333,-0.18932,0.22779,0.75766,-0.65264,0.00258,0.00005,17.04712,30.50537,-19.73877,0.00000,1,1,
