Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,debug0,debug1,debug2,debug3,Rest,Mag Disturbance,
07.10 14:10:14:829,23026,-0.09542,-0.05626,9.80525,2715785002763741317562368.00000,0.00000,-0.00000,-0.24726,0.34315,-0.69004,-0.38931,-40.75953,0.67768,0.93739,-0.00113,0.00673,-0.34821,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:839,23027,-0.09061,-0.03543,9.80144,2715785002763741317562368.00000,0.00000,-0.00000,-0.24829,0.34499,-0.68258,-0.38779,-40.75983,0.67696,0.93739,-0.00111,0.00672,-0.34822,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:849,23028,-0.10854,-0.04039,9.80580,2715785002763741317562368.00000,0.00000,-0.00000,-0.24828,0.34403,-0.68408,-0.38835,-40.75916,0.67838,0.93739,-0.00112,0.00673,-0.34821,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:860,23029,-0.09408,-0.04178,9.80205,2715785002763741317562368.00000,0.00000,-0.00000,-0.24877,0.34354,-0.68508,-0.38855,-40.75848,0.67813,0.93739,-0.00112,0.00673,-0.34821,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:869,23030,-0.11184,-0.02332,9.80911,2715785002763741317562368.00000,0.00000,-0.00000,-0.24680,0.34250,-0.68258,-0.38823,-40.75820,0.67729,0.93739,-0.00112,0.00672,-0.34820,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:879,23031,-0.07669,-0.06176,9.80497,2715785002763741317562368.00000,0.00000,-0.00000,-0.24878,0.34450,-0.68308,-0.38821,-40.75805,0.67710,0.93739,-0.00112,0.00672,-0.34820,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:889,23032,-0.08579,-0.04499,9.80721,2715785002763741317562368.00000,0.00000,-0.00000,-0.24779,0.34252,-0.68358,-0.38889,-40.75834,0.67734,0.93739,-0.00112,0.00672,-0.34820,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:898,23033,-0.08820,-0.04407,9.79757,2715785002763741317562368.00000,0.00000,-0.00000,-0.24927,0.34453,-0.68458,-0.38942,-40.75797,0.67624,0.93740,-0.00113,0.00672,-0.34820,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:908,23034,-0.08543,-0.04492,9.78258,2715785002763741317562368.00000,0.00000,-0.00000,-0.24878,0.34201,-0.68309,-0.39019,-40.75710,0.67576,0.93740,-0.00114,0.00671,-0.34819,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:919,23035,-0.10342,-0.05980,9.78732,2715785002763741317562368.00000,0.00000,-0.00000,-0.24878,0.34252,-0.68359,-0.38924,-40.75764,0.67574,0.93740,-0.00113,0.00671,-0.34820,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:929,23036,-0.10370,-0.05977,9.79350,2715785002763741317562368.00000,0.00000,-0.00000,-0.24630,0.34754,-0.68454,-0.38852,-40.75737,0.67528,0.93740,-0.00113,0.00670,-0.34820,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:939,23037,-0.07918,-0.04334,9.80008,2715785002763741317562368.00000,0.00000,-0.00000,-0.25077,0.34450,-0.68310,-0.38755,-40.75666,0.67517,0.93740,-0.00112,0.00670,-0.34819,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:950,23038,-0.10096,-0.04292,9.80547,2715785002763741317562368.00000,0.00000,-0.00000,-0.24630,0.34452,-0.68356,-0.38774,-40.75610,0.67474,0.93740,-0.00112,0.00670,-0.34819,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:959,23039,-0.10975,-0.03053,9.79559,2715785002763741317562368.00000,0.00000,-0.00000,-0.24828,0.34255,-0.68508,-0.38879,-40.75576,0.67459,0.93740,-0.00113,0.00670,-0.34818,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:969,23040,-0.11178,-0.03991,9.80666,2715785002763741317562368.00000,0.00000,-0.00000,-0.24828,0.34305,-0.68507,-0.38904,-40.75586,0.67425,0.93740,-0.00113,0.00670,-0.34818,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:979,23041,-0.11406,-0.04683,9.79793,2715785002763741317562368.00000,0.00000,-0.00000,-0.24629,0.34305,-0.68506,-0.38955,-40.75543,0.67393,0.93740,-0.00114,0.00670,-0.34818,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:14:989,23042,-0.11756,-0.04867,9.78978,2715785002763741317562368.00000,0.00000,-0.00000,-0.24777,0.34309,-0.68706,-0.38886,-40.75533,0.67327,0.93740,-0.00114,0.00669,-0.34818,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:000,23043,-0.08316,-0.04763,9.79853,2715785002763741317562368.00000,0.00000,-0.00000,-0.24877,0.34454,-0.68507,-0.38955,-40.75420,0.67264,0.93741,-0.00114,0.00669,-0.34817,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:010,23044,-0.09023,-0.05337,9.79421,2715785002763741317562368.00000,0.00000,-0.00000,-0.24679,0.34354,-0.68456,-0.38788,-40.75445,0.67294,0.93741,-0.00113,0.00668,-0.34817,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:020,23045,-0.09891,-0.04491,9.80422,2715785002763741317562368.00000,0.00000,-0.00000,-0.24777,0.34707,-0.68655,-0.38783,-40.75412,0.67193,0.93741,-0.00113,0.00668,-0.34817,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:029,23046,-0.11979,-0.05258,9.78398,2715785002763741317562368.00000,0.00000,-0.00000,-0.24928,0.34201,-0.68309,-0.38833,-40.75350,0.67193,0.93741,-0.00114,0.00668,-0.34817,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:040,23047,-0.08131,-0.03594,9.80701,2715785002763741317562368.00000,0.00000,-0.00000,-0.24877,0.34354,-0.68508,-0.38876,-40.75290,0.67248,0.93741,-0.00114,0.00668,-0.34816,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:049,23048,-0.08717,-0.05359,9.78796,2715785002763741317562368.00000,0.00000,-0.00000,-0.24626,0.34417,-0.69103,-0.38849,-40.75278,0.67213,0.93741,-0.00114,0.00668,-0.34816,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:059,23049,-0.11440,-0.06533,9.81004,2715785002763741317562368.00000,0.00000,-0.00000,-0.24928,0.34501,-0.68358,-0.38899,-40.75185,0.67172,0.93741,-0.00114,0.00668,-0.34815,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:068,23050,-0.09078,-0.05336,9.79068,2715785002763741317562368.00000,0.00000,-0.00000,-0.24680,0.34702,-0.68355,-0.38805,-40.75251,0.67032,0.93741,-0.00114,0.00666,-0.34816,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:079,23051,-0.09223,-0.05360,9.79338,2715785002763741317562368.00000,0.00000,-0.00000,-0.24778,0.34405,-0.68507,-0.38651,-40.75244,0.67044,0.93741,-0.00112,0.00666,-0.34816,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:089,23052,-0.10066,-0.05324,9.80196,2715785002763741317562368.00000,0.00000,-0.00000,-0.24827,0.34609,-0.68755,-0.38641,-40.75134,0.66967,0.93742,-0.00113,0.00665,-0.34815,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:100,23053,-0.09800,-0.03720,9.80120,2715785002763741317562368.00000,0.00000,-0.00000,-0.25025,0.34611,-0.68856,-0.38561,-40.75072,0.67038,0.93742,-0.00112,0.00666,-0.34814,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:110,23054,-0.10159,-0.04302,9.81081,2715785002763741317562368.00000,0.00000,-0.00000,-0.24928,0.34300,-0.68309,-0.38471,-40.75012,0.67098,0.93742,-0.00111,0.00666,-0.34814,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:120,23055,-0.08497,-0.04948,9.78649,2715785002763741317562368.00000,0.00000,-0.00000,-0.24629,0.34207,-0.68606,-0.38619,-40.74928,0.67136,0.93742,-0.00112,0.00667,-0.34813,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:130,23056,-0.08103,-0.04633,9.79125,2715785002763741317562368.00000,0.00000,-0.00000,-0.24730,0.34150,-0.68258,-0.38600,-40.74821,0.67187,0.93742,-0.00112,0.00667,-0.34812,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:138,23057,-0.10328,-0.05693,9.78692,2715785002763741317562368.00000,0.00000,-0.00000,-0.24729,0.34403,-0.68407,-0.38537,-40.74705,0.67120,0.93743,-0.00111,0.00666,-0.34811,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:149,23058,-0.10916,-0.04721,9.80351,2715785002763741317562368.00000,0.00000,-0.00000,-0.24680,0.34299,-0.68208,-0.38501,-40.74648,0.67108,0.93743,-0.00111,0.00666,-0.34811,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:160,23059,-0.08738,-0.02965,9.79471,2715785002763741317562368.00000,0.00000,-0.00000,-0.24828,0.34305,-0.68507,-0.38251,-40.74598,0.67087,0.93743,-0.00109,0.00665,-0.34810,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:170,23060,-0.09867,-0.04850,9.80148,2715785002763741317562368.00000,0.00000,-0.00000,-0.24977,0.34604,-0.68508,-0.38191,-40.74607,0.67096,0.93743,-0.00109,0.00665,-0.34810,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:179,23061,-0.07729,-0.04655,9.80625,2715785002763741317562368.00000,0.00000,-0.00000,-0.24779,0.34453,-0.68407,-0.38082,-40.74549,0.67154,0.93743,-0.00108,0.00665,-0.34810,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:190,23062,-0.09778,-0.05412,9.79934,2715785002763741317562368.00000,0.00000,-0.00000,-0.24729,0.34252,-0.68357,-0.37994,-40.74413,0.67132,0.93744,-0.00107,0.00665,-0.34809,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:10:15:199,23063,-0.09793,-0.05273,9.80651,2715785002763741317562368.00000,0.00000,-0.00000,-0.24578,0.34762,-0.68852,-0.38019,-40.74375,0.67141,0.93744,-0.00107,0.00665,-0.34809,0.00000,0.00000,0.00000,0.00000,1,0,
