Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,debug0,debug1,debug2,debug3,Rest,Mag Disturbance,
07.02 17:09:34:729,270,-0.05157,-0.17913,9.80487,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29169,-0.06430,-0.56574,-0.98442,100.36069,0.39497,0.64032,-0.00815,-0.00439,0.76805,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:739,271,-0.06391,-0.16616,9.78174,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29169,-0.06578,-0.56624,-0.98442,100.33491,0.39548,0.64050,-0.00815,-0.00439,0.76791,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:749,272,-0.05191,-0.17009,9.81136,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29169,-0.06629,-0.56574,-0.98480,100.33600,0.39676,0.64049,-0.00816,-0.00438,0.76791,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:759,273,-0.05336,-0.13909,9.79376,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29218,-0.06531,-0.56474,-0.98422,100.33518,0.39654,0.64049,-0.00816,-0.00438,0.76791,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:769,274,-0.08129,-0.14526,9.81398,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06230,-0.56522,-0.98173,100.34095,0.39695,0.64046,-0.00815,-0.00436,0.76794,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:779,275,-0.07203,-0.18257,9.77545,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29267,-0.06581,-0.56474,-0.98298,100.33961,0.39719,0.64046,-0.00816,-0.00437,0.76793,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:791,276,-0.06657,-0.20135,9.83312,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29218,-0.06428,-0.56623,-0.98453,100.32310,0.39553,0.64057,-0.00815,-0.00439,0.76784,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:800,277,-0.04882,-0.18789,9.78918,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29366,-0.06582,-0.56423,-0.98549,100.32175,0.39529,0.64058,-0.00816,-0.00439,0.76783,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:809,278,-0.05598,-0.15063,9.80371,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29169,-0.06327,-0.56723,-0.98373,100.32376,0.39687,0.64057,-0.00816,-0.00437,0.76784,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:819,279,-0.06638,-0.14441,9.79028,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06479,-0.56573,-0.98264,100.33451,0.39753,0.64050,-0.00816,-0.00436,0.76790,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:829,280,-0.10444,-0.14992,9.80721,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29219,-0.06578,-0.56624,-0.98289,100.31953,0.39836,0.64060,-0.00816,-0.00436,0.76782,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:839,281,-0.10196,-0.16904,9.81987,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29218,-0.06332,-0.56473,-0.98351,100.30660,0.39868,0.64069,-0.00817,-0.00436,0.76775,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:849,282,-0.09293,-0.16634,9.81219,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29267,-0.06432,-0.56424,-0.98393,100.30363,0.39847,0.64071,-0.00817,-0.00436,0.76773,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:859,283,-0.06329,-0.16227,9.80919,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29119,-0.06380,-0.56574,-0.98335,100.29617,0.39780,0.64076,-0.00816,-0.00436,0.76769,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:869,284,-0.05166,-0.14746,9.77466,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29269,-0.06526,-0.56723,-0.98337,100.32207,0.39625,0.64058,-0.00815,-0.00437,0.76783,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:879,285,-0.04832,-0.16645,9.80902,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29218,-0.06332,-0.56473,-0.98222,100.32497,0.39567,0.64056,-0.00814,-0.00437,0.76785,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:889,286,-0.02960,-0.17227,9.79464,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29168,-0.06630,-0.56525,-0.98338,100.32412,0.39617,0.64057,-0.00815,-0.00437,0.76785,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:899,287,-0.04941,-0.14957,9.80701,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06429,-0.56573,-0.98550,100.35593,0.39641,0.64035,-0.00816,-0.00439,0.76802,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:909,288,-0.05176,-0.14216,9.79002,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29219,-0.06328,-0.56673,-0.98636,100.34703,0.39773,0.64041,-0.00818,-0.00439,0.76797,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:919,289,-0.06394,-0.15359,9.78987,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29218,-0.06331,-0.56523,-0.98734,100.35001,0.39903,0.64039,-0.00819,-0.00439,0.76799,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:929,290,-0.08559,-0.17817,9.82075,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06381,-0.56473,-0.98639,100.35015,0.39860,0.64039,-0.00818,-0.00438,0.76799,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:939,291,-0.09260,-0.17174,9.81009,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29218,-0.06431,-0.56524,-0.98657,100.35067,0.39984,0.64039,-0.00819,-0.00438,0.76799,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:949,292,-0.06839,-0.17099,9.79745,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06331,-0.56473,-0.98753,100.35044,0.40037,0.64039,-0.00820,-0.00438,0.76799,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:959,293,-0.05215,-0.15501,9.80737,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06330,-0.56522,-0.98801,100.34945,0.40011,0.64040,-0.00820,-0.00439,0.76799,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:969,294,-0.05493,-0.18019,9.79528,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29368,-0.06574,-0.56822,-0.98878,100.34575,0.40047,0.64042,-0.00821,-0.00439,0.76797,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:980,295,-0.07260,-0.17170,9.80015,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29069,-0.06230,-0.56574,-0.98889,100.33668,0.40072,0.64048,-0.00821,-0.00439,0.76792,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:989,296,-0.08055,-0.16969,9.81472,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29218,-0.06330,-0.56573,-0.98657,100.34808,0.40124,0.64041,-0.00820,-0.00437,0.76798,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:34:999,297,-0.08130,-0.16993,9.79965,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.28970,-0.06430,-0.56575,-0.98710,100.35043,0.40151,0.64039,-0.00821,-0.00437,0.76799,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:009,298,-0.06217,-0.17856,9.79178,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29169,-0.06430,-0.56574,-0.98880,100.35624,0.40093,0.64035,-0.00821,-0.00439,0.76803,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:019,299,-0.06358,-0.17933,9.77626,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29268,-0.06530,-0.56524,-0.98916,100.36202,0.40076,0.64031,-0.00821,-0.00439,0.76806,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:029,300,-0.01705,-0.15338,9.81281,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29168,-0.06580,-0.56525,-0.98767,100.33470,0.40088,0.64050,-0.00821,-0.00438,0.76790,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:039,301,-0.03159,-0.14208,9.77280,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29316,-0.06434,-0.56324,-0.98780,100.33006,0.40154,0.64053,-0.00821,-0.00437,0.76788,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:049,302,-0.07358,-0.17480,9.83084,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29219,-0.06377,-0.56722,-0.98677,100.32349,0.40192,0.64057,-0.00821,-0.00437,0.76784,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:058,303,-0.10362,-0.15755,9.75945,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29169,-0.06428,-0.56673,-0.98622,100.32623,0.40287,0.64055,-0.00821,-0.00436,0.76786,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:069,304,-0.08616,-0.19071,9.84407,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06429,-0.56573,-0.98528,100.32970,0.40217,0.64053,-0.00820,-0.00435,0.76788,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:079,305,-0.06222,-0.12797,9.78940,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06480,-0.56523,-0.98429,100.32156,0.40126,0.64058,-0.00819,-0.00435,0.76783,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:089,306,-0.04570,-0.16285,9.83546,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29069,-0.06481,-0.56525,-0.98538,100.31226,0.40152,0.64065,-0.00820,-0.00436,0.76778,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:099,307,-0.06395,-0.13268,9.75180,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29418,-0.06526,-0.56721,-0.98615,100.30688,0.40154,0.64068,-0.00820,-0.00436,0.76775,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:110,308,-0.02917,-0.16954,9.88648,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.28920,-0.06431,-0.56526,-0.98451,100.30045,0.39957,0.64073,-0.00818,-0.00436,0.76771,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:120,309,-0.01233,-0.11852,9.68089,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29369,-0.06573,-0.56871,-0.98524,100.32221,0.39906,0.64058,-0.00818,-0.00437,0.76784,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:130,310,-0.07025,-0.19423,9.90513,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29417,-0.06476,-0.56721,-0.98511,100.31393,0.40072,0.64064,-0.00819,-0.00436,0.76779,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:140,311,-0.02360,-0.12301,9.69663,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29217,-0.06333,-0.56424,-0.98390,100.30451,0.39812,0.64070,-0.00817,-0.00437,0.76774,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:150,312,-0.07768,-0.18103,9.89716,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06431,-0.56473,-0.98443,100.30622,0.40098,0.64069,-0.00819,-0.00435,0.76775,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:159,313,-0.06981,-0.14117,9.72762,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29317,-0.06231,-0.56472,-0.98622,100.30866,0.40279,0.64067,-0.00821,-0.00436,0.76776,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:170,314,-0.08839,-0.16716,9.89237,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29169,-0.06379,-0.56623,-0.98393,100.31606,0.40268,0.64062,-0.00820,-0.00434,0.76780,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:179,315,-0.07086,-0.15712,9.76088,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29467,-0.06577,-0.56671,-0.98491,100.31356,0.40234,0.64064,-0.00820,-0.00435,0.76779,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:189,316,-0.09508,-0.21126,9.81310,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29167,-0.06435,-0.56325,-0.98581,100.33025,0.40377,0.64053,-0.00822,-0.00435,0.76788,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:199,317,-0.04868,-0.18821,9.78573,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29318,-0.06378,-0.56622,-0.98711,100.34469,0.40303,0.64043,-0.00822,-0.00436,0.76796,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:209,318,-0.09486,-0.21597,9.81941,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.28971,-0.06426,-0.56774,-0.98710,100.34541,0.40460,0.64042,-0.00823,-0.00435,0.76796,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:219,319,-0.10367,-0.21578,9.80313,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29318,-0.06527,-0.56672,-0.98702,100.37373,0.40574,0.64023,-0.00823,-0.00435,0.76812,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:229,320,-0.10334,-0.18412,9.81279,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29218,-0.06279,-0.56623,-0.98554,100.39052,0.40474,0.64012,-0.00822,-0.00435,0.76822,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:239,321,-0.09916,-0.16676,9.85761,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29068,-0.06234,-0.56375,-0.98305,100.38837,0.40297,0.64014,-0.00819,-0.00434,0.76820,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:249,322,-0.09060,-0.17315,9.77347,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29218,-0.06180,-0.56572,-0.98336,100.39979,0.40195,0.64006,-0.00819,-0.00435,0.76827,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:260,323,-0.05828,-0.17430,9.79901,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.28970,-0.06481,-0.56526,-0.98416,100.37637,0.39996,0.64022,-0.00818,-0.00436,0.76814,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:269,324,-0.01175,-0.15289,9.78835,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29268,-0.06579,-0.56573,-0.98392,100.33592,0.39723,0.64049,-0.00816,-0.00437,0.76791,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:279,325,0.00673,-0.16948,9.77958,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29269,-0.06425,-0.56772,-0.98347,100.33029,0.39781,0.64053,-0.00816,-0.00437,0.76788,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:288,326,-0.03433,-0.13427,9.78465,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29070,-0.06376,-0.56773,-0.98281,100.34203,0.40035,0.64045,-0.00818,-0.00435,0.76795,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:299,327,-0.06083,-0.12046,9.80780,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29268,-0.06578,-0.56623,-0.98193,100.37469,0.40141,0.64023,-0.00818,-0.00434,0.76813,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:309,328,-0.08287,-0.10544,9.81119,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29318,-0.06528,-0.56623,-0.98155,100.38641,0.40326,0.64015,-0.00819,-0.00433,0.76819,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:319,329,-0.09692,-0.15460,9.80995,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29467,-0.06427,-0.56671,-0.98231,100.36615,0.40453,0.64029,-0.00820,-0.00432,0.76808,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:330,330,-0.09202,-0.16173,9.80804,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29417,-0.06226,-0.56720,-0.98322,100.37647,0.40300,0.64022,-0.00819,-0.00434,0.76814,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:339,331,-0.05683,-0.19824,9.81932,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29119,-0.06380,-0.56574,-0.98458,100.37086,0.40310,0.64025,-0.00820,-0.00435,0.76811,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:349,332,-0.06610,-0.20473,9.79507,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29319,-0.06625,-0.56772,-0.98697,100.35936,0.40327,0.64033,-0.00822,-0.00436,0.76804,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:358,333,-0.04945,-0.20703,9.77967,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29268,-0.06477,-0.56673,-0.98790,100.38471,0.40402,0.64016,-0.00823,-0.00437,0.76818,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:370,334,-0.06843,-0.21896,9.84180,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29219,-0.06326,-0.56772,-0.98772,100.39963,0.40442,0.64006,-0.00823,-0.00436,0.76827,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:379,335,-0.10790,-0.19194,9.79157,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29218,-0.06481,-0.56474,-0.98688,100.39079,0.40412,0.64012,-0.00822,-0.00436,0.76822,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:389,336,-0.09794,-0.19367,9.83484,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29367,-0.06629,-0.56573,-0.98493,100.38655,0.40438,0.64015,-0.00821,-0.00434,0.76819,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:399,337,-0.06348,-0.16620,9.78778,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29467,-0.06325,-0.56770,-0.98379,100.40602,0.40288,0.64002,-0.00820,-0.00435,0.76830,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:409,338,-0.06085,-0.17478,9.82425,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29170,-0.06226,-0.56772,-0.98358,100.40395,0.40205,0.64003,-0.00819,-0.00435,0.76829,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:419,339,-0.03228,-0.16874,9.74524,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29169,-0.06427,-0.56723,-0.98365,100.41096,0.40140,0.63999,-0.00819,-0.00435,0.76833,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:429,340,-0.03125,-0.17594,9.87303,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29367,-0.06379,-0.56572,-0.98245,100.41306,0.40075,0.63997,-0.00817,-0.00435,0.76834,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:437,341,-0.02854,-0.12089,9.72490,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29417,-0.06476,-0.56721,-0.98325,100.41179,0.40109,0.63998,-0.00818,-0.00435,0.76834,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:449,342,-0.09271,-0.16869,9.87385,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29070,-0.06276,-0.56773,-0.98322,100.41476,0.40291,0.63996,-0.00819,-0.00434,0.76835,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:459,343,-0.05642,-0.11811,9.75745,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29169,-0.06430,-0.56574,-0.98247,100.41590,0.40264,0.63995,-0.00819,-0.00434,0.76836,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:469,344,-0.09239,-0.15231,9.83999,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29268,-0.06428,-0.56623,-0.98334,100.41393,0.40358,0.63997,-0.00820,-0.00434,0.76835,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:480,345,-0.08309,-0.16698,9.77688,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29119,-0.06478,-0.56674,-0.98398,100.41129,0.40282,0.63998,-0.00820,-0.00435,0.76833,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:489,346,-0.06210,-0.21868,9.83083,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29417,-0.06379,-0.56572,-0.98387,100.38879,0.40152,0.64013,-0.00819,-0.00435,0.76821,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:499,347,-0.03622,-0.18906,9.79648,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29170,-0.06526,-0.56773,-0.98516,100.38629,0.40143,0.64015,-0.00819,-0.00436,0.76819,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:509,348,-0.05928,-0.17442,9.79827,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29516,-0.06680,-0.56472,-0.98533,100.40417,0.40170,0.64003,-0.00820,-0.00436,0.76829,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:519,349,-0.05893,-0.17325,9.80058,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29368,-0.06424,-0.56821,-0.98620,100.41456,0.40157,0.63996,-0.00820,-0.00437,0.76835,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:529,350,-0.07681,-0.16510,9.79850,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29218,-0.06131,-0.56523,-0.98638,100.41566,0.40215,0.63995,-0.00821,-0.00437,0.76836,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:539,351,-0.10204,-0.18869,9.82633,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29318,-0.06425,-0.56772,-0.98522,100.41772,0.40342,0.63994,-0.00821,-0.00435,0.76837,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:549,352,-0.07322,-0.16084,9.79212,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29267,-0.06234,-0.56373,-0.98555,100.41822,0.40294,0.63994,-0.00821,-0.00436,0.76837,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:559,353,-0.05799,-0.15929,9.81333,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29267,-0.06631,-0.56474,-0.98620,100.42442,0.40295,0.63990,-0.00821,-0.00436,0.76841,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:569,354,-0.05466,-0.15841,9.79326,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29419,-0.06370,-0.57019,-0.98670,100.45676,0.40180,0.63968,-0.00820,-0.00437,0.76859,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:578,355,-0.04525,-0.16440,9.83203,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29269,-0.06676,-0.56723,-0.98500,100.44260,0.40085,0.63977,-0.00819,-0.00437,0.76851,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:588,356,-0.02596,-0.13995,9.76901,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29119,-0.06381,-0.56524,-0.98394,100.44259,0.40204,0.63977,-0.00819,-0.00435,0.76851,0.00000,0.00000,0.00000,0.00000,1,0,
07.02 17:09:35:599,357,-0.07599,-0.14493,9.83069,-647408939108925440.00000,0.00000,-24685744208244365821214720.00000,0.29268,-0.06128,-0.56671,-0.98248,100.44713,0.40408,0.63974,-0.00820,-0.00433,0.76853,0.00000,0.00000,0.00000,0.00000,1,0,
