Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,debug0,debug1,debug2,debug3,Rest,Mag Disturbance,
07.10 14:18:39:856,7992,-0.01513,-0.03804,9.79128,-0.00000,0.00000,-0.00000,-0.17184,0.34982,-0.68742,-0.28906,-36.52192,0.19392,0.94964,-0.00187,0.00240,-0.31334,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:866,7993,-0.03510,-0.05563,9.79960,-0.00000,0.00000,-0.00000,-0.17086,0.35026,-0.68443,-0.28854,-36.52162,0.19363,0.94964,-0.00186,0.00239,-0.31334,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:876,7994,-0.03545,-0.02934,9.80270,-0.00000,0.00000,-0.00000,-0.17181,0.35093,-0.69289,-0.28744,-36.52179,0.19339,0.94964,-0.00185,0.00239,-0.31334,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:885,7995,-0.01898,-0.03490,9.79574,-0.00000,0.00000,-0.00000,-0.17035,0.35085,-0.68890,-0.28917,-36.52047,0.19319,0.94964,-0.00187,0.00239,-0.31333,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:895,7996,-0.03163,-0.03903,9.79092,-0.00000,0.00000,-0.00000,-0.17086,0.34729,-0.68543,-0.28895,-36.52037,0.19337,0.94964,-0.00187,0.00239,-0.31333,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:905,7997,-0.05162,-0.05547,9.79431,-0.00000,0.00000,-0.00000,-0.17334,0.34929,-0.68594,-0.28725,-36.52081,0.19354,0.94964,-0.00185,0.00239,-0.31333,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:915,7998,-0.04266,-0.02595,9.80575,-0.00000,0.00000,-0.00000,-0.17330,0.35095,-0.69390,-0.28708,-36.52078,0.19385,0.94964,-0.00185,0.00239,-0.31333,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:925,7999,-0.03272,-0.02949,9.78777,-0.00000,0.00000,-0.00000,-0.17332,0.34987,-0.68992,-0.28679,-36.52034,0.19331,0.94964,-0.00185,0.00239,-0.31333,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:936,8000,-0.03910,-0.03365,9.80659,-0.00000,0.00000,-0.00000,-0.17233,0.35085,-0.68892,-0.28687,-36.51978,0.19289,0.94964,-0.00185,0.00238,-0.31332,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:946,8001,-0.00178,-0.02922,9.80494,-0.00000,0.00000,-0.00000,-0.17184,0.34981,-0.68693,-0.28754,-36.51926,0.19270,0.94964,-0.00186,0.00238,-0.31332,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:955,8002,-0.04014,-0.03228,9.80759,-0.00000,0.00000,-0.00000,-0.17231,0.35042,-0.69240,-0.28841,-36.51867,0.19321,0.94965,-0.00186,0.00239,-0.31331,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:965,8003,-0.02211,-0.02932,9.80096,-0.00000,0.00000,-0.00000,-0.17033,0.35092,-0.69189,-0.28803,-36.51851,0.19317,0.94965,-0.00186,0.00239,-0.31331,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:975,8004,-0.01866,-0.02335,9.80291,-0.00000,0.00000,-0.00000,-0.17134,0.34884,-0.68842,-0.28809,-36.51812,0.19279,0.94965,-0.00186,0.00239,-0.31331,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:985,8005,-0.00969,-0.03536,9.78694,-0.00000,0.00000,-0.00000,-0.17085,0.34983,-0.68791,-0.28834,-36.51749,0.19338,0.94965,-0.00186,0.00239,-0.31330,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:39:994,8006,-0.01836,-0.03543,9.80907,-0.00000,0.00000,-0.00000,-0.17283,0.35032,-0.68743,-0.28691,-36.51805,0.19351,0.94965,-0.00185,0.00239,-0.31331,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:005,8007,-0.01272,-0.02979,9.81190,-0.00000,0.00000,-0.00000,-0.17184,0.34932,-0.68743,-0.28609,-36.51750,0.19306,0.94965,-0.00184,0.00238,-0.31330,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:016,8008,-0.02683,-0.03127,9.79447,-0.00000,0.00000,-0.00000,-0.17333,0.34881,-0.68694,-0.28672,-36.51783,0.19256,0.94965,-0.00185,0.00238,-0.31331,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:026,8009,-0.02323,-0.03491,9.79738,-0.00000,0.00000,-0.00000,-0.17283,0.34783,-0.68794,-0.28567,-36.51834,0.19216,0.94965,-0.00184,0.00237,-0.31331,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:036,8010,-0.03340,-0.03905,9.80535,-0.00000,0.00000,-0.00000,-0.17285,0.34926,-0.68445,-0.28588,-36.51779,0.19117,0.94965,-0.00185,0.00237,-0.31331,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:045,8011,0.00164,-0.03798,9.79245,-0.00000,0.00000,-0.00000,-0.17182,0.34790,-0.69141,-0.28723,-36.51733,0.19122,0.94965,-0.00186,0.00237,-0.31330,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:054,8012,-0.03062,-0.02769,9.80184,-0.00000,0.00000,-0.00000,-0.17234,0.34780,-0.68644,-0.28639,-36.51686,0.19066,0.94965,-0.00185,0.00236,-0.31330,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:064,8013,-0.01778,-0.04262,9.80039,-0.00000,0.00000,-0.00000,-0.17085,0.35132,-0.68741,-0.28672,-36.51598,0.18959,0.94965,-0.00186,0.00236,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:075,8014,-0.02515,-0.03203,9.80029,-0.00000,0.00000,-0.00000,-0.17181,0.35246,-0.69438,-0.28772,-36.51586,0.18902,0.94965,-0.00187,0.00235,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:085,8015,-0.05349,-0.02081,9.79373,-0.00000,0.00000,-0.00000,-0.17184,0.35032,-0.68742,-0.28817,-36.51497,0.18967,0.94966,-0.00187,0.00236,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:095,8016,-0.03641,-0.01617,9.78329,-0.00000,0.00000,-0.00000,-0.17184,0.34833,-0.68793,-0.28896,-36.51539,0.19101,0.94965,-0.00187,0.00237,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
