Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,Rest,Mag Disturbance,
06.29 16:44:08:403,52715,0.04937,-0.05158,9.81328,0.00000,0.00000,-0.00000,0.34817,-0.09057,-0.64103,-0.33264,101.87303,-0.35473,0.63018,0.00057,-0.00420,0.77644,1,0,
06.29 16:44:08:412,52716,0.06015,-0.05722,9.79822,0.00000,0.00000,-0.00000,0.34867,-0.09004,-0.64252,-0.33260,101.87332,-0.35475,0.63018,0.00057,-0.00420,0.77644,1,0,
06.29 16:44:08:422,52717,0.06664,-0.05138,9.78315,0.00000,0.00000,-0.00000,0.34669,-0.09106,-0.64204,-0.33268,101.87319,-0.35420,0.63018,0.00057,-0.00420,0.77644,1,0,
06.29 16:44:08:432,52718,0.05929,-0.05245,9.80463,0.00000,0.00000,-0.00000,0.34818,-0.09354,-0.64254,-0.33159,101.87389,-0.35367,0.63018,0.00057,-0.00419,0.77644,1,0,
06.29 16:44:08:442,52719,0.06022,-0.05590,9.79292,0.00000,0.00000,-0.00000,0.34767,-0.09011,-0.63954,-0.33226,101.87344,-0.35390,0.63018,0.00057,-0.00420,0.77644,1,0,
06.29 16:44:08:452,52720,0.07692,-0.05050,9.79569,0.00000,0.00000,-0.00000,0.34767,-0.09108,-0.64054,-0.33312,101.87350,-0.35478,0.63018,0.00057,-0.00421,0.77644,1,0,
06.29 16:44:08:463,52721,0.06896,-0.06082,9.78210,0.00000,0.00000,-0.00000,0.34767,-0.09107,-0.64104,-0.33357,101.87406,-0.35461,0.63018,0.00057,-0.00421,0.77644,1,0,
06.29 16:44:08:472,52722,0.04432,-0.04147,9.80361,0.00000,0.00000,-0.00000,0.34618,-0.08959,-0.64055,-0.33485,101.87519,-0.35585,0.63017,0.00057,-0.00423,0.77645,1,0,
06.29 16:44:08:482,52723,0.06066,-0.06205,9.79254,0.00000,0.00000,-0.00000,0.34668,-0.08957,-0.64154,-0.33590,101.87520,-0.35628,0.63017,0.00057,-0.00424,0.77645,1,0,
06.29 16:44:08:492,52724,0.05496,-0.06186,9.80587,0.00000,0.00000,-0.00000,0.34967,-0.09202,-0.64351,-0.33546,101.87399,-0.35714,0.63018,0.00058,-0.00424,0.77644,1,0,
06.29 16:44:08:502,52725,0.04944,-0.05090,9.79509,0.00000,0.00000,-0.00000,0.34866,-0.08959,-0.64003,-0.33795,101.87476,-0.35658,0.63017,0.00056,-0.00425,0.77644,1,0,
06.29 16:44:08:512,52726,0.04020,-0.05211,9.80132,0.00000,0.00000,-0.00000,0.34917,-0.09255,-0.64203,-0.33549,101.87405,-0.35639,0.63018,0.00057,-0.00423,0.77644,1,0,
06.29 16:44:08:521,52727,0.05837,-0.04872,9.79650,0.00000,0.00000,-0.00000,0.34867,-0.09005,-0.64202,-0.33318,101.87395,-0.35611,0.63018,0.00058,-0.00422,0.77644,1,0,
06.29 16:44:08:532,52728,0.07369,-0.05926,9.79781,0.00000,0.00000,-0.00000,0.34768,-0.08954,-0.64302,-0.33261,101.87343,-0.35643,0.63018,0.00059,-0.00421,0.77644,1,0,
06.29 16:44:08:543,52729,0.06650,-0.08084,9.79233,0.00000,0.00000,-0.00000,0.34867,-0.09004,-0.64252,-0.33118,101.87278,-0.35626,0.63018,0.00059,-0.00420,0.77643,1,0,
06.29 16:44:08:553,52730,0.05962,-0.05685,9.80203,0.00000,0.00000,-0.00000,0.34767,-0.08908,-0.64103,-0.32997,101.87256,-0.35611,0.63019,0.00060,-0.00419,0.77643,1,0,
06.29 16:44:08:563,52731,0.05727,-0.07408,9.79734,0.00000,0.00000,-0.00000,0.34668,-0.09059,-0.64055,-0.33247,101.87274,-0.35567,0.63018,0.00058,-0.00421,0.77643,1,0,
06.29 16:44:08:573,52732,0.06697,-0.04271,9.79028,0.00000,0.00000,-0.00000,0.34917,-0.08905,-0.64201,-0.33218,101.87341,-0.35551,0.63018,0.00058,-0.00421,0.77644,1,0,
06.29 16:44:08:582,52733,0.05163,-0.05341,9.79280,0.00000,0.00000,-0.00000,0.34866,-0.09159,-0.64004,-0.33275,101.87342,-0.35553,0.63018,0.00058,-0.00421,0.77644,1,0,
06.29 16:44:08:591,52734,0.07272,-0.07515,9.80244,0.00000,0.00000,-0.00000,0.34667,-0.09212,-0.63906,-0.33273,101.87375,-0.35526,0.63018,0.00058,-0.00421,0.77644,1,0,
06.29 16:44:08:602,52735,0.05574,-0.04241,9.79860,0.00000,0.00000,-0.00000,0.34719,-0.09153,-0.64353,-0.33171,101.87288,-0.35672,0.63018,0.00059,-0.00421,0.77643,1,0,
06.29 16:44:08:612,52736,0.06925,-0.06427,9.80179,0.00000,0.00000,-0.00000,0.34917,-0.09053,-0.64301,-0.33319,101.87357,-0.35705,0.63018,0.00059,-0.00422,0.77644,1,0,
06.29 16:44:08:623,52737,0.06623,-0.06065,9.79021,0.00000,0.00000,-0.00000,0.34470,-0.09156,-0.64206,-0.33272,101.87348,-0.35629,0.63018,0.00058,-0.00421,0.77644,1,0,
06.29 16:44:08:632,52738,0.06443,-0.06502,9.79345,0.00000,0.00000,-0.00000,0.34817,-0.08859,-0.64053,-0.33159,101.87344,-0.35705,0.63018,0.00060,-0.00421,0.77644,1,0,
